"Step","bright-planet-137 - test/rmse_scat","bright-planet-137 - test/rmse_scat__MIN","bright-planet-137 - test/rmse_scat__MAX"
"451","0.03636578842997551","0.03636578842997551","0.03636578842997551"
"452","0.008916355669498444","0.008916355669498444","0.008916355669498444"
"453","0.022552376613020897","0.022552376613020897","0.022552376613020897"
"454","0.010155330412089825","0.010155330412089825","0.010155330412089825"
"455","0.008564608171582222","0.008564608171582222","0.008564608171582222"
"456","0.0069473907351493835","0.0069473907351493835","0.0069473907351493835"
"457","0.012495636008679867","0.012495636008679867","0.012495636008679867"
"458","0.009182149544358253","0.009182149544358253","0.009182149544358253"
"459","0.018896549940109253","0.018896549940109253","0.018896549940109253"
"460","0.005973458755761385","0.005973458755761385","0.005973458755761385"
"461","0.026308339089155197","0.026308339089155197","0.026308339089155197"
"462","0.02062217704951763","0.02062217704951763","0.02062217704951763"
"463","0.01622912473976612","0.01622912473976612","0.01622912473976612"
"464","0.019610105082392693","0.019610105082392693","0.019610105082392693"
"465","0.006815741304308176","0.006815741304308176","0.006815741304308176"
"466","0.019757332280278206","0.019757332280278206","0.019757332280278206"
"467","0.006208160426467657","0.006208160426467657","0.006208160426467657"
"468","0.007470880169421434","0.007470880169421434","0.007470880169421434"
"469","0.022280730307102203","0.022280730307102203","0.022280730307102203"
"470","0.00991225615143776","0.00991225615143776","0.00991225615143776"
"471","0.013479817658662796","0.013479817658662796","0.013479817658662796"
"472","0.006717906799167395","0.006717906799167395","0.006717906799167395"
"473","0.00457036541774869","0.00457036541774869","0.00457036541774869"
"474","0.0044191074557602406","0.0044191074557602406","0.0044191074557602406"
"475","0.011723538860678673","0.011723538860678673","0.011723538860678673"
"476","0.007688869256526232","0.007688869256526232","0.007688869256526232"
"477","0.008870614692568779","0.008870614692568779","0.008870614692568779"
"478","0.004752870183438063","0.004752870183438063","0.004752870183438063"
"479","0.006772129330784082","0.006772129330784082","0.006772129330784082"
"480","0.01589139923453331","0.01589139923453331","0.01589139923453331"
"481","0.009980994276702404","0.009980994276702404","0.009980994276702404"
"482","0.0046135238371789455","0.0046135238371789455","0.0046135238371789455"
"483","0.009757802821695805","0.009757802821695805","0.009757802821695805"
"484","0.01095094345510006","0.01095094345510006","0.01095094345510006"
"485","0.006229268852621317","0.006229268852621317","0.006229268852621317"
"486","0.007962824776768684","0.007962824776768684","0.007962824776768684"
"487","0.004492809996008873","0.004492809996008873","0.004492809996008873"
"488","0.024352850392460823","0.024352850392460823","0.024352850392460823"
"489","0.008962125517427921","0.008962125517427921","0.008962125517427921"
"490","0.007988983765244484","0.007988983765244484","0.007988983765244484"
"491","0.008183942176401615","0.008183942176401615","0.008183942176401615"
"492","0.013857736252248287","0.013857736252248287","0.013857736252248287"
"493","0.013939235359430313","0.013939235359430313","0.013939235359430313"
"494","0.006716175936162472","0.006716175936162472","0.006716175936162472"
"495","0.007100694812834263","0.007100694812834263","0.007100694812834263"
"496","0.00533325457945466","0.00533325457945466","0.00533325457945466"
"497","0.006450173910707235","0.006450173910707235","0.006450173910707235"
"498","0.005500797647982836","0.005500797647982836","0.005500797647982836"
"499","0.010561523027718067","0.010561523027718067","0.010561523027718067"
"500","0.013738789595663548","0.013738789595663548","0.013738789595663548"
"501","0.009755292907357216","0.009755292907357216","0.009755292907357216"
"502","0.025264792144298553","0.025264792144298553","0.025264792144298553"
"504","0.007822971791028976","0.007822971791028976","0.007822971791028976"
"505","0.015960896387696266","0.015960896387696266","0.015960896387696266"
"506","0.008376507088541985","0.008376507088541985","0.008376507088541985"
"507","0.01797509752213955","0.01797509752213955","0.01797509752213955"
"508","0.005362749099731445","0.005362749099731445","0.005362749099731445"
"509","0.03138791397213936","0.03138791397213936","0.03138791397213936"
"510","0.01164630614221096","0.01164630614221096","0.01164630614221096"
"511","0.012556532397866249","0.012556532397866249","0.012556532397866249"
"512","0.004265421535819769","0.004265421535819769","0.004265421535819769"
"513","0.005862964317202568","0.005862964317202568","0.005862964317202568"
"514","0.007082579657435417","0.007082579657435417","0.007082579657435417"
"515","0.009874113835394382","0.009874113835394382","0.009874113835394382"
"516","0.011446632444858551","0.011446632444858551","0.011446632444858551"
"517","0.007714956998825073","0.007714956998825073","0.007714956998825073"
"518","0.004852226469665766","0.004852226469665766","0.004852226469665766"
"519","0.004744451958686113","0.004744451958686113","0.004744451958686113"
"521","0.014747906476259232","0.014747906476259232","0.014747906476259232"
"522","0.007235826924443245","0.007235826924443245","0.007235826924443245"
"523","0.00774212135002017","0.00774212135002017","0.00774212135002017"
"524","0.006030392367392778","0.006030392367392778","0.006030392367392778"
"525","0.00857187807559967","0.00857187807559967","0.00857187807559967"
"526","0.008100529201328754","0.008100529201328754","0.008100529201328754"
"527","0.010971179232001305","0.010971179232001305","0.010971179232001305"
"528","0.008146232925355434","0.008146232925355434","0.008146232925355434"
"529","0.01727265864610672","0.01727265864610672","0.01727265864610672"
"530","0.008440052159130573","0.008440052159130573","0.008440052159130573"
"531","0.007391802966594696","0.007391802966594696","0.007391802966594696"
"532","0.012457539327442646","0.012457539327442646","0.012457539327442646"
"533","0.004007949959486723","0.004007949959486723","0.004007949959486723"
"534","0.013079160824418068","0.013079160824418068","0.013079160824418068"
"535","0.015132096596062183","0.015132096596062183","0.015132096596062183"
"536","0.007123264949768782","0.007123264949768782","0.007123264949768782"
"537","0.01823062263429165","0.01823062263429165","0.01823062263429165"
"538","0.007900532335042953","0.007900532335042953","0.007900532335042953"
"539","0.008040191605687141","0.008040191605687141","0.008040191605687141"
"540","0.007173890247941017","0.007173890247941017","0.007173890247941017"
"541","0.009186132811009884","0.009186132811009884","0.009186132811009884"
"542","0.014732860960066319","0.014732860960066319","0.014732860960066319"
"543","0.008013023994863033","0.008013023994863033","0.008013023994863033"
"544","0.01356138288974762","0.01356138288974762","0.01356138288974762"
"545","0.007418098393827677","0.007418098393827677","0.007418098393827677"
"546","0.007692569401115179","0.007692569401115179","0.007692569401115179"
"547","0.0049134111031889915","0.0049134111031889915","0.0049134111031889915"
"548","0.008346694521605968","0.008346694521605968","0.008346694521605968"
"549","0.01077741663902998","0.01077741663902998","0.01077741663902998"
"550","0.00627243472263217","0.00627243472263217","0.00627243472263217"
"551","0.0039603253826498985","0.0039603253826498985","0.0039603253826498985"
"552","0.005406583193689585","0.005406583193689585","0.005406583193689585"
"553","0.009988470934331417","0.009988470934331417","0.009988470934331417"
"554","0.011095215566456318","0.011095215566456318","0.011095215566456318"
"555","0.010447883047163486","0.010447883047163486","0.010447883047163486"
"556","0.005383173935115337","0.005383173935115337","0.005383173935115337"
"557","0.007083841133862734","0.007083841133862734","0.007083841133862734"
"558","0.013069584965705872","0.013069584965705872","0.013069584965705872"
"559","0.010949717834591866","0.010949717834591866","0.010949717834591866"
"560","0.008335099555552006","0.008335099555552006","0.008335099555552006"
"561","0.009360057301819324","0.009360057301819324","0.009360057301819324"
"562","0.004569242708384991","0.004569242708384991","0.004569242708384991"
"563","0.006318075116723776","0.006318075116723776","0.006318075116723776"
"564","0.02543732523918152","0.02543732523918152","0.02543732523918152"
"565","0.0075316354632377625","0.0075316354632377625","0.0075316354632377625"
"566","0.005076212342828512","0.005076212342828512","0.005076212342828512"
"567","0.005839542020112276","0.005839542020112276","0.005839542020112276"
"568","0.0134095074608922","0.0134095074608922","0.0134095074608922"
"569","0.004925555549561977","0.004925555549561977","0.004925555549561977"
"570","0.007502429652959108","0.007502429652959108","0.007502429652959108"
"571","0.012438789941370487","0.012438789941370487","0.012438789941370487"
"572","0.007038609590381384","0.007038609590381384","0.007038609590381384"
"573","0.02156217396259308","0.02156217396259308","0.02156217396259308"
"574","0.009351120330393314","0.009351120330393314","0.009351120330393314"
"575","0.029354706406593323","0.029354706406593323","0.029354706406593323"
"576","0.010780205018818378","0.010780205018818378","0.010780205018818378"
"577","0.015497704967856407","0.015497704967856407","0.015497704967856407"
"578","0.02039364166557789","0.02039364166557789","0.02039364166557789"
"579","0.008458009921014309","0.008458009921014309","0.008458009921014309"
"580","0.007683186326175928","0.007683186326175928","0.007683186326175928"
"581","0.007392565254122019","0.007392565254122019","0.007392565254122019"
"582","0.004216700326651335","0.004216700326651335","0.004216700326651335"
"583","0.022261809557676315","0.022261809557676315","0.022261809557676315"
"584","0.02504372037947178","0.02504372037947178","0.02504372037947178"
"585","0.009191801771521568","0.009191801771521568","0.009191801771521568"
"586","0.008153877221047878","0.008153877221047878","0.008153877221047878"
"587","0.008740228600800037","0.008740228600800037","0.008740228600800037"
"588","0.004661411512643099","0.004661411512643099","0.004661411512643099"
"589","0.01967298425734043","0.01967298425734043","0.01967298425734043"
"590","0.013723829761147499","0.013723829761147499","0.013723829761147499"
"591","0.013136929832398891","0.013136929832398891","0.013136929832398891"
"592","0.004605801776051521","0.004605801776051521","0.004605801776051521"
"593","0.020360546186566353","0.020360546186566353","0.020360546186566353"
"594","0.01740293577313423","0.01740293577313423","0.01740293577313423"
"595","0.011378111317753792","0.011378111317753792","0.011378111317753792"
"596","0.00658497866243124","0.00658497866243124","0.00658497866243124"
"597","0.029068049043416977","0.029068049043416977","0.029068049043416977"
"598","0.023177027702331543","0.023177027702331543","0.023177027702331543"
"599","0.026394972577691078","0.026394972577691078","0.026394972577691078"
"600","0.012324928306043148","0.012324928306043148","0.012324928306043148"
"601","0.00815009418874979","0.00815009418874979","0.00815009418874979"
"602","0.008313391357660294","0.008313391357660294","0.008313391357660294"
"603","0.007419722154736519","0.007419722154736519","0.007419722154736519"
"604","0.02565925382077694","0.02565925382077694","0.02565925382077694"
"605","0.01561716478317976","0.01561716478317976","0.01561716478317976"
"606","0.007967683486640453","0.007967683486640453","0.007967683486640453"
"607","0.006326525472104549","0.006326525472104549","0.006326525472104549"
"608","0.006631316617131233","0.006631316617131233","0.006631316617131233"
"609","0.008427946828305721","0.008427946828305721","0.008427946828305721"
"610","0.005750622134655714","0.005750622134655714","0.005750622134655714"
"611","0.006397633347660303","0.006397633347660303","0.006397633347660303"
"612","0.02871394343674183","0.02871394343674183","0.02871394343674183"
"613","0.006802419200539589","0.006802419200539589","0.006802419200539589"
"614","0.007038927637040615","0.007038927637040615","0.007038927637040615"
"615","0.004958631470799446","0.004958631470799446","0.004958631470799446"
"616","0.006499339360743761","0.006499339360743761","0.006499339360743761"
"617","0.02343365177512169","0.02343365177512169","0.02343365177512169"
"618","0.007335781119763851","0.007335781119763851","0.007335781119763851"
"619","0.0065844012424349785","0.0065844012424349785","0.0065844012424349785"
"620","0.01769399829208851","0.01769399829208851","0.01769399829208851"
"621","0.006557479500770569","0.006557479500770569","0.006557479500770569"
"622","0.008068954572081566","0.008068954572081566","0.008068954572081566"
"623","0.021138574928045273","0.021138574928045273","0.021138574928045273"
"624","0.012376481667160988","0.012376481667160988","0.012376481667160988"
"625","0.00431233923882246","0.00431233923882246","0.00431233923882246"
"626","0.008149980567395687","0.008149980567395687","0.008149980567395687"
"627","0.022224849089980125","0.022224849089980125","0.022224849089980125"
"628","0.005315501242876053","0.005315501242876053","0.005315501242876053"
"629","0.009158754721283913","0.009158754721283913","0.009158754721283913"
"630","0.005578800570219755","0.005578800570219755","0.005578800570219755"
"631","0.008136044256389141","0.008136044256389141","0.008136044256389141"
"632","0.009944731369614601","0.009944731369614601","0.009944731369614601"
"633","0.007221992127597332","0.007221992127597332","0.007221992127597332"
"634","0.01174640841782093","0.01174640841782093","0.01174640841782093"
"635","0.004583773668855429","0.004583773668855429","0.004583773668855429"
"636","0.013291336596012115","0.013291336596012115","0.013291336596012115"
"637","0.01732628233730793","0.01732628233730793","0.01732628233730793"
"638","0.025376342236995697","0.025376342236995697","0.025376342236995697"
"639","0.01883058436214924","0.01883058436214924","0.01883058436214924"
"640","0.025368155911564827","0.025368155911564827","0.025368155911564827"
"641","0.0195937380194664","0.0195937380194664","0.0195937380194664"
"642","0.021421611309051514","0.021421611309051514","0.021421611309051514"
"643","0.004934199620038271","0.004934199620038271","0.004934199620038271"
"644","0.010761908255517483","0.010761908255517483","0.010761908255517483"
"645","0.009656086564064026","0.009656086564064026","0.009656086564064026"
"646","0.01994416117668152","0.01994416117668152","0.01994416117668152"
"647","0.011918080039322376","0.011918080039322376","0.011918080039322376"
"648","0.011089140549302101","0.011089140549302101","0.011089140549302101"
"649","0.021410489454865456","0.021410489454865456","0.021410489454865456"
"650","0.012099521234631538","0.012099521234631538","0.012099521234631538"
"651","0.009809654206037521","0.009809654206037521","0.009809654206037521"
"652","0.010615553706884384","0.010615553706884384","0.010615553706884384"
"653","0.014018000103533268","0.014018000103533268","0.014018000103533268"
"654","0.0074820201843976974","0.0074820201843976974","0.0074820201843976974"
"655","0.007585977669805288","0.007585977669805288","0.007585977669805288"
"656","0.008740643970668316","0.008740643970668316","0.008740643970668316"
"657","0.008235513232648373","0.008235513232648373","0.008235513232648373"
"658","0.012123762629926205","0.012123762629926205","0.012123762629926205"
"659","0.005774419289082289","0.005774419289082289","0.005774419289082289"
"660","0.00852176733314991","0.00852176733314991","0.00852176733314991"
"661","0.011396733112633228","0.011396733112633228","0.011396733112633228"
"662","0.011417531408369541","0.011417531408369541","0.011417531408369541"
"663","0.00463076401501894","0.00463076401501894","0.00463076401501894"
"664","0.006558858789503574","0.006558858789503574","0.006558858789503574"
"666","0.014228562824428082","0.014228562824428082","0.014228562824428082"
"667","0.011262387037277222","0.011262387037277222","0.011262387037277222"
"668","0.023253846913576126","0.023253846913576126","0.023253846913576126"
"669","0.0113165732473135","0.0113165732473135","0.0113165732473135"
"670","0.00484696589410305","0.00484696589410305","0.00484696589410305"
"671","0.022914966568350792","0.022914966568350792","0.022914966568350792"
"672","0.00799540989100933","0.00799540989100933","0.00799540989100933"
"673","0.0072956448420882225","0.0072956448420882225","0.0072956448420882225"
"674","0.01744408905506134","0.01744408905506134","0.01744408905506134"
"675","0.00719913886860013","0.00719913886860013","0.00719913886860013"
"676","0.009390183724462986","0.009390183724462986","0.009390183724462986"
"677","0.02134346216917038","0.02134346216917038","0.02134346216917038"
"678","0.009570264257490635","0.009570264257490635","0.009570264257490635"
"679","0.006354267708957195","0.006354267708957195","0.006354267708957195"
"680","0.01296486146748066","0.01296486146748066","0.01296486146748066"
"681","0.011579419486224651","0.011579419486224651","0.011579419486224651"
"682","0.018781108781695366","0.018781108781695366","0.018781108781695366"
"683","0.006987826433032751","0.006987826433032751","0.006987826433032751"
"684","0.007511240895837545","0.007511240895837545","0.007511240895837545"
"685","0.00493320357054472","0.00493320357054472","0.00493320357054472"
"686","0.015291214920580387","0.015291214920580387","0.015291214920580387"
"687","0.013282897882163525","0.013282897882163525","0.013282897882163525"
"688","0.009019332937896252","0.009019332937896252","0.009019332937896252"
"689","0.015435712411999702","0.015435712411999702","0.015435712411999702"
"690","0.006426326930522919","0.006426326930522919","0.006426326930522919"
"691","0.01234387420117855","0.01234387420117855","0.01234387420117855"
"692","0.014634286984801292","0.014634286984801292","0.014634286984801292"
"693","0.012118115089833736","0.012118115089833736","0.012118115089833736"
"694","0.007577621843665838","0.007577621843665838","0.007577621843665838"
"695","0.005199726205319166","0.005199726205319166","0.005199726205319166"
"696","0.006411337293684483","0.006411337293684483","0.006411337293684483"
"697","0.008091595023870468","0.008091595023870468","0.008091595023870468"
"698","0.006988834589719772","0.006988834589719772","0.006988834589719772"
"699","0.006947874557226896","0.006947874557226896","0.006947874557226896"
"700","0.006703946739435196","0.006703946739435196","0.006703946739435196"
"701","0.007876986637711525","0.007876986637711525","0.007876986637711525"
"702","0.0055756643414497375","0.0055756643414497375","0.0055756643414497375"
"703","0.005908688995987177","0.005908688995987177","0.005908688995987177"
"704","0.01684596762061119","0.01684596762061119","0.01684596762061119"
"705","0.009998953901231289","0.009998953901231289","0.009998953901231289"
"706","0.011601373553276062","0.011601373553276062","0.011601373553276062"
"707","0.009226273745298386","0.009226273745298386","0.009226273745298386"
"708","0.006726964842528105","0.006726964842528105","0.006726964842528105"
"709","0.006318314466625452","0.006318314466625452","0.006318314466625452"
"710","0.015043565072119236","0.015043565072119236","0.015043565072119236"
"711","0.01954175904393196","0.01954175904393196","0.01954175904393196"
"712","0.005824867635965347","0.005824867635965347","0.005824867635965347"
"713","0.01148295495659113","0.01148295495659113","0.01148295495659113"
"714","0.012678422965109348","0.012678422965109348","0.012678422965109348"
"715","0.011698747053742409","0.011698747053742409","0.011698747053742409"
"716","0.012012828141450882","0.012012828141450882","0.012012828141450882"
"717","0.005982618313282728","0.005982618313282728","0.005982618313282728"
"718","0.01662500575184822","0.01662500575184822","0.01662500575184822"
"719","0.011927316896617413","0.011927316896617413","0.011927316896617413"
"720","0.005803114268928766","0.005803114268928766","0.005803114268928766"
"721","0.016828341409564018","0.016828341409564018","0.016828341409564018"
"722","0.022775525227189064","0.022775525227189064","0.022775525227189064"
"723","0.0059956638142466545","0.0059956638142466545","0.0059956638142466545"
"724","0.006793303415179253","0.006793303415179253","0.006793303415179253"
"725","0.01050060149282217","0.01050060149282217","0.01050060149282217"
"726","0.006864265073090792","0.006864265073090792","0.006864265073090792"
"727","0.010727968066930771","0.010727968066930771","0.010727968066930771"
"728","0.0065259747207164764","0.0065259747207164764","0.0065259747207164764"
"729","0.007056291680783033","0.007056291680783033","0.007056291680783033"
"731","0.033471472561359406","0.033471472561359406","0.033471472561359406"
"732","0.026634447276592255","0.026634447276592255","0.026634447276592255"
"733","0.007417431101202965","0.007417431101202965","0.007417431101202965"
"734","0.007226184010505676","0.007226184010505676","0.007226184010505676"
"735","0.005579270422458649","0.005579270422458649","0.005579270422458649"
"736","0.02800525538623333","0.02800525538623333","0.02800525538623333"
"737","0.005207303445786238","0.005207303445786238","0.005207303445786238"
"738","0.014873173087835312","0.014873173087835312","0.014873173087835312"
"739","0.00845208391547203","0.00845208391547203","0.00845208391547203"
"740","0.007483171299099922","0.007483171299099922","0.007483171299099922"
"741","0.006916777230799198","0.006916777230799198","0.006916777230799198"
"742","0.020603030920028687","0.020603030920028687","0.020603030920028687"
"743","0.004237860441207886","0.004237860441207886","0.004237860441207886"
"744","0.012497086077928543","0.012497086077928543","0.012497086077928543"
"745","0.006120528560131788","0.006120528560131788","0.006120528560131788"
"746","0.011242561973631382","0.011242561973631382","0.011242561973631382"
"747","0.006373140495270491","0.006373140495270491","0.006373140495270491"
"748","0.004318143241107464","0.004318143241107464","0.004318143241107464"
"749","0.009716457687318325","0.009716457687318325","0.009716457687318325"
"750","0.010388985276222229","0.010388985276222229","0.010388985276222229"
"751","0.031464073807001114","0.031464073807001114","0.031464073807001114"
"752","0.01587008498609066","0.01587008498609066","0.01587008498609066"
"753","0.009291589260101318","0.009291589260101318","0.009291589260101318"
"754","0.015113473869860172","0.015113473869860172","0.015113473869860172"
"755","0.0137577960267663","0.0137577960267663","0.0137577960267663"
"756","0.006029894575476646","0.006029894575476646","0.006029894575476646"
"757","0.00800733920186758","0.00800733920186758","0.00800733920186758"
"758","0.008583886548876762","0.008583886548876762","0.008583886548876762"
"759","0.005949374288320541","0.005949374288320541","0.005949374288320541"
"760","0.02272258885204792","0.02272258885204792","0.02272258885204792"
"761","0.035231202840805054","0.035231202840805054","0.035231202840805054"
"762","0.004475519992411137","0.004475519992411137","0.004475519992411137"
"763","0.015586799941956997","0.015586799941956997","0.015586799941956997"
"764","0.0042496491223573685","0.0042496491223573685","0.0042496491223573685"
"765","0.014446007087826729","0.014446007087826729","0.014446007087826729"
"766","0.008816873654723167","0.008816873654723167","0.008816873654723167"
"767","0.00812191516160965","0.00812191516160965","0.00812191516160965"
"768","0.015896141529083252","0.015896141529083252","0.015896141529083252"
"769","0.006431272253394127","0.006431272253394127","0.006431272253394127"
"770","0.008120866492390633","0.008120866492390633","0.008120866492390633"
"771","0.011124802753329277","0.011124802753329277","0.011124802753329277"
"772","0.007007274776697159","0.007007274776697159","0.007007274776697159"
"773","0.007672990206629038","0.007672990206629038","0.007672990206629038"
"774","0.029348593205213547","0.029348593205213547","0.029348593205213547"
"775","0.01170234102755785","0.01170234102755785","0.01170234102755785"
"776","0.01388937421143055","0.01388937421143055","0.01388937421143055"
"777","0.010565266944468021","0.010565266944468021","0.010565266944468021"
"778","0.009040901437401772","0.009040901437401772","0.009040901437401772"
"779","0.016252879053354263","0.016252879053354263","0.016252879053354263"
"780","0.013995177112519741","0.013995177112519741","0.013995177112519741"
"781","0.005060525611042976","0.005060525611042976","0.005060525611042976"
"782","0.004563955590128899","0.004563955590128899","0.004563955590128899"
"783","0.005842144135385752","0.005842144135385752","0.005842144135385752"
"784","0.025808662176132202","0.025808662176132202","0.025808662176132202"
"785","0.013788258656859398","0.013788258656859398","0.013788258656859398"
"786","0.008176515810191631","0.008176515810191631","0.008176515810191631"
"787","0.009955432265996933","0.009955432265996933","0.009955432265996933"
"788","0.031348202377557755","0.031348202377557755","0.031348202377557755"
"789","0.010425548069179058","0.010425548069179058","0.010425548069179058"
"790","0.005721623077988625","0.005721623077988625","0.005721623077988625"
"791","0.007215894293040037","0.007215894293040037","0.007215894293040037"
"792","0.0052483645267784595","0.0052483645267784595","0.0052483645267784595"
"793","0.00859774835407734","0.00859774835407734","0.00859774835407734"
"794","0.012323351576924324","0.012323351576924324","0.012323351576924324"
"795","0.01688949391245842","0.01688949391245842","0.01688949391245842"
"796","0.005367526784539223","0.005367526784539223","0.005367526784539223"
"797","0.0077477446757256985","0.0077477446757256985","0.0077477446757256985"
"798","0.018959643319249153","0.018959643319249153","0.018959643319249153"
"799","0.005242494400590658","0.005242494400590658","0.005242494400590658"
"800","0.004335708916187286","0.004335708916187286","0.004335708916187286"
"801","0.004830657970160246","0.004830657970160246","0.004830657970160246"
"802","0.005587131250649691","0.005587131250649691","0.005587131250649691"
"803","0.006921702530235052","0.006921702530235052","0.006921702530235052"
"804","0.010008354671299458","0.010008354671299458","0.010008354671299458"
"805","0.007025446742773056","0.007025446742773056","0.007025446742773056"
"806","0.0054259835742414","0.0054259835742414","0.0054259835742414"
"807","0.0058956509456038475","0.0058956509456038475","0.0058956509456038475"
"808","0.007812509313225746","0.007812509313225746","0.007812509313225746"
"809","0.007157422602176666","0.007157422602176666","0.007157422602176666"
"810","0.01326157245784998","0.01326157245784998","0.01326157245784998"
"811","0.007816205732524395","0.007816205732524395","0.007816205732524395"
"812","0.019331373274326324","0.019331373274326324","0.019331373274326324"
"813","0.0075909350998699665","0.0075909350998699665","0.0075909350998699665"
"814","0.021395646035671234","0.021395646035671234","0.021395646035671234"
"815","0.008122678846120834","0.008122678846120834","0.008122678846120834"
"816","0.012978916056454182","0.012978916056454182","0.012978916056454182"
"817","0.007468117866665125","0.007468117866665125","0.007468117866665125"
"818","0.01503544021397829","0.01503544021397829","0.01503544021397829"
"819","0.011296432465314865","0.011296432465314865","0.011296432465314865"
"820","0.007199108600616455","0.007199108600616455","0.007199108600616455"
"821","0.0056504495441913605","0.0056504495441913605","0.0056504495441913605"
"822","0.005994629114866257","0.005994629114866257","0.005994629114866257"
"823","0.005248225759714842","0.005248225759714842","0.005248225759714842"
"824","0.01428977120667696","0.01428977120667696","0.01428977120667696"
"825","0.006764008663594723","0.006764008663594723","0.006764008663594723"
"826","0.02099275030195713","0.02099275030195713","0.02099275030195713"
"828","0.023124288767576218","0.023124288767576218","0.023124288767576218"
"829","0.006271006539463997","0.006271006539463997","0.006271006539463997"
"830","0.011294686235487461","0.011294686235487461","0.011294686235487461"
"831","0.0052935779094696045","0.0052935779094696045","0.0052935779094696045"
"832","0.006417684722691774","0.006417684722691774","0.006417684722691774"
"833","0.01757984794676304","0.01757984794676304","0.01757984794676304"
"834","0.006347339134663343","0.006347339134663343","0.006347339134663343"
"835","0.01859339140355587","0.01859339140355587","0.01859339140355587"
"836","0.005709631368517876","0.005709631368517876","0.005709631368517876"
"837","0.006007312797009945","0.006007312797009945","0.006007312797009945"
"838","0.0066390265710651875","0.0066390265710651875","0.0066390265710651875"
"839","0.021081645041704178","0.021081645041704178","0.021081645041704178"
"840","0.008732324466109276","0.008732324466109276","0.008732324466109276"
"841","0.00450507178902626","0.00450507178902626","0.00450507178902626"
"842","0.010871111415326595","0.010871111415326595","0.010871111415326595"
"843","0.013186304830014706","0.013186304830014706","0.013186304830014706"
"844","0.009045450016856194","0.009045450016856194","0.009045450016856194"
"845","0.013178933411836624","0.013178933411836624","0.013178933411836624"
"846","0.00635558133944869","0.00635558133944869","0.00635558133944869"
"847","0.005001647863537073","0.005001647863537073","0.005001647863537073"
"848","0.02271740511059761","0.02271740511059761","0.02271740511059761"
"849","0.009319650940597057","0.009319650940597057","0.009319650940597057"
"850","0.008148758672177792","0.008148758672177792","0.008148758672177792"
"851","0.014304006472229958","0.014304006472229958","0.014304006472229958"
"852","0.011141051538288593","0.011141051538288593","0.011141051538288593"
"853","0.00620152847841382","0.00620152847841382","0.00620152847841382"
"854","0.018903253600001335","0.018903253600001335","0.018903253600001335"
"855","0.01349254883825779","0.01349254883825779","0.01349254883825779"
"856","0.016700144857168198","0.016700144857168198","0.016700144857168198"
"857","0.007014804985374212","0.007014804985374212","0.007014804985374212"
"858","0.015126727521419525","0.015126727521419525","0.015126727521419525"
"859","0.005969077814370394","0.005969077814370394","0.005969077814370394"
"861","0.014195043593645096","0.014195043593645096","0.014195043593645096"
"862","0.004622848238795996","0.004622848238795996","0.004622848238795996"
"863","0.008842387236654758","0.008842387236654758","0.008842387236654758"
"864","0.010346729308366776","0.010346729308366776","0.010346729308366776"
"865","0.016651665791869164","0.016651665791869164","0.016651665791869164"
"866","0.006174700800329447","0.006174700800329447","0.006174700800329447"
"867","0.006964294705539942","0.006964294705539942","0.006964294705539942"
"868","0.006657082587480545","0.006657082587480545","0.006657082587480545"
"869","0.02427743189036846","0.02427743189036846","0.02427743189036846"
"870","0.032621972262859344","0.032621972262859344","0.032621972262859344"
"871","0.009088654071092606","0.009088654071092606","0.009088654071092606"
"872","0.013324026949703693","0.013324026949703693","0.013324026949703693"
"873","0.012729399837553501","0.012729399837553501","0.012729399837553501"
"874","0.017484387382864952","0.017484387382864952","0.017484387382864952"
"875","0.008162396028637886","0.008162396028637886","0.008162396028637886"
"876","0.022023752331733704","0.022023752331733704","0.022023752331733704"
"877","0.00689286831766367","0.00689286831766367","0.00689286831766367"
"878","0.00688951788470149","0.00688951788470149","0.00688951788470149"
"879","0.006158446427434683","0.006158446427434683","0.006158446427434683"
"880","0.008442237041890621","0.008442237041890621","0.008442237041890621"
"881","0.010540029034018517","0.010540029034018517","0.010540029034018517"
"882","0.006879864260554314","0.006879864260554314","0.006879864260554314"
"883","0.005653866101056337","0.005653866101056337","0.005653866101056337"
"884","0.007105757482349873","0.007105757482349873","0.007105757482349873"
"885","0.00804826244711876","0.00804826244711876","0.00804826244711876"
"886","0.026154693216085434","0.026154693216085434","0.026154693216085434"
"887","0.021441329270601273","0.021441329270601273","0.021441329270601273"
"888","0.006512507330626249","0.006512507330626249","0.006512507330626249"
"889","0.00958745926618576","0.00958745926618576","0.00958745926618576"
"890","0.012315209023654461","0.012315209023654461","0.012315209023654461"
"891","0.008062205277383327","0.008062205277383327","0.008062205277383327"
"892","0.006154393777251244","0.006154393777251244","0.006154393777251244"
"893","0.0056517766788601875","0.0056517766788601875","0.0056517766788601875"
"894","0.022755229845643044","0.022755229845643044","0.022755229845643044"
"895","0.008160845376551151","0.008160845376551151","0.008160845376551151"
"896","0.010508904233574867","0.010508904233574867","0.010508904233574867"
"897","0.006480862386524677","0.006480862386524677","0.006480862386524677"
"898","0.011343219317495823","0.011343219317495823","0.011343219317495823"
"899","0.009115755558013916","0.009115755558013916","0.009115755558013916"
"900","0.02117614634335041","0.02117614634335041","0.02117614634335041"
"901","0.006447379477322102","0.006447379477322102","0.006447379477322102"
"902","0.0051069860346615314","0.0051069860346615314","0.0051069860346615314"
"903","0.017798684537410736","0.017798684537410736","0.017798684537410736"
