"Step","bright-planet-137 - test/psnr_scat","bright-planet-137 - test/psnr_scat__MIN","bright-planet-137 - test/psnr_scat__MAX"
"999","42.1767578125","42.1767578125","42.1767578125"
"1000","42.9970588684082","42.9970588684082","42.9970588684082"
"1001","41.23365020751953","41.23365020751953","41.23365020751953"
"1002","29.648069381713867","29.648069381713867","29.648069381713867"
"1003","34.570621490478516","34.570621490478516","34.570621490478516"
"1004","36.24501037597656","36.24501037597656","36.24501037597656"
"1005","43.55430603027344","43.55430603027344","43.55430603027344"
"1006","40.63578796386719","40.63578796386719","40.63578796386719"
"1007","44.94813919067383","44.94813919067383","44.94813919067383"
"1008","41.03582000732422","41.03582000732422","41.03582000732422"
"1009","35.90303421020508","35.90303421020508","35.90303421020508"
"1010","43.88429260253906","43.88429260253906","43.88429260253906"
"1011","41.3614387512207","41.3614387512207","41.3614387512207"
"1012","43.04603958129883","43.04603958129883","43.04603958129883"
"1013","34.83670425415039","34.83670425415039","34.83670425415039"
"1014","32.672584533691406","32.672584533691406","32.672584533691406"
"1015","36.769371032714844","36.769371032714844","36.769371032714844"
"1016","35.240745544433594","35.240745544433594","35.240745544433594"
"1017","34.98305130004883","34.98305130004883","34.98305130004883"
"1018","39.712276458740234","39.712276458740234","39.712276458740234"
"1019","35.81612777709961","35.81612777709961","35.81612777709961"
"1020","41.183387756347656","41.183387756347656","41.183387756347656"
"1021","47.57304763793945","47.57304763793945","47.57304763793945"
"1022","31.917007446289062","31.917007446289062","31.917007446289062"
"1023","43.25410079956055","43.25410079956055","43.25410079956055"
"1024","43.47551727294922","43.47551727294922","43.47551727294922"
"1025","36.11825942993164","36.11825942993164","36.11825942993164"
"1026","40.757198333740234","40.757198333740234","40.757198333740234"
"1027","41.82273483276367","41.82273483276367","41.82273483276367"
"1028","42.10517883300781","42.10517883300781","42.10517883300781"
"1029","33.75846862792969","33.75846862792969","33.75846862792969"
"1030","44.927207946777344","44.927207946777344","44.927207946777344"
"1031","43.78565216064453","43.78565216064453","43.78565216064453"
"1032","40.42366027832031","40.42366027832031","40.42366027832031"
"1033","42.688899993896484","42.688899993896484","42.688899993896484"
"1034","46.4500732421875","46.4500732421875","46.4500732421875"
"1035","35.46036148071289","35.46036148071289","35.46036148071289"
"1036","43.4085578918457","43.4085578918457","43.4085578918457"
"1037","31.458820343017578","31.458820343017578","31.458820343017578"
"1038","44.01005935668945","44.01005935668945","44.01005935668945"
"1039","46.2606201171875","46.2606201171875","46.2606201171875"
"1040","45.990352630615234","45.990352630615234","45.990352630615234"
"1041","36.61082458496094","36.61082458496094","36.61082458496094"
"1042","47.34718704223633","47.34718704223633","47.34718704223633"
"1043","33.57105255126953","33.57105255126953","33.57105255126953"
"1044","30.8258113861084","30.8258113861084","30.8258113861084"
"1045","43.0639762878418","43.0639762878418","43.0639762878418"
"1046","29.921022415161133","29.921022415161133","29.921022415161133"
"1047","42.86626052856445","42.86626052856445","42.86626052856445"
"1048","45.317115783691406","45.317115783691406","45.317115783691406"
"1049","34.44394302368164","34.44394302368164","34.44394302368164"
"1050","37.48715591430664","37.48715591430664","37.48715591430664"
"1051","39.08802032470703","39.08802032470703","39.08802032470703"
"1052","43.061588287353516","43.061588287353516","43.061588287353516"
"1053","36.666419982910156","36.666419982910156","36.666419982910156"
"1054","40.09842300415039","40.09842300415039","40.09842300415039"
"1055","43.84413528442383","43.84413528442383","43.84413528442383"
"1056","39.52857208251953","39.52857208251953","39.52857208251953"
"1057","37.043739318847656","37.043739318847656","37.043739318847656"
"1058","45.442562103271484","45.442562103271484","45.442562103271484"
"1059","36.48096466064453","36.48096466064453","36.48096466064453"
"1060","33.2717399597168","33.2717399597168","33.2717399597168"
"1061","42.711280822753906","42.711280822753906","42.711280822753906"
"1062","37.55938720703125","37.55938720703125","37.55938720703125"
"1063","34.92407989501953","34.92407989501953","34.92407989501953"
"1064","33.804744720458984","33.804744720458984","33.804744720458984"
"1065","41.0853271484375","41.0853271484375","41.0853271484375"
"1066","36.12290573120117","36.12290573120117","36.12290573120117"
"1067","31.13971710205078","31.13971710205078","31.13971710205078"
"1068","33.495182037353516","33.495182037353516","33.495182037353516"
"1069","40.053035736083984","40.053035736083984","40.053035736083984"
"1070","43.12517547607422","43.12517547607422","43.12517547607422"
"1071","43.04416275024414","43.04416275024414","43.04416275024414"
"1072","43.28126525878906","43.28126525878906","43.28126525878906"
"1073","41.73762893676758","41.73762893676758","41.73762893676758"
"1074","42.74995803833008","42.74995803833008","42.74995803833008"
"1075","33.96817398071289","33.96817398071289","33.96817398071289"
"1076","37.08196258544922","37.08196258544922","37.08196258544922"
"1077","32.51034164428711","32.51034164428711","32.51034164428711"
"1078","38.99683380126953","38.99683380126953","38.99683380126953"
"1079","40.36909484863281","40.36909484863281","40.36909484863281"
"1080","32.981788635253906","32.981788635253906","32.981788635253906"
"1081","41.29649353027344","41.29649353027344","41.29649353027344"
"1082","45.88343048095703","45.88343048095703","45.88343048095703"
"1083","40.342769622802734","40.342769622802734","40.342769622802734"
"1084","46.34943771362305","46.34943771362305","46.34943771362305"
"1085","33.95051956176758","33.95051956176758","33.95051956176758"
"1086","36.74869155883789","36.74869155883789","36.74869155883789"
"1087","42.830482482910156","42.830482482910156","42.830482482910156"
"1088","43.41289520263672","43.41289520263672","43.41289520263672"
"1089","41.0891227722168","41.0891227722168","41.0891227722168"
"1090","40.07455825805664","40.07455825805664","40.07455825805664"
"1091","42.5125617980957","42.5125617980957","42.5125617980957"
"1092","34.39292526245117","34.39292526245117","34.39292526245117"
"1093","29.36956214904785","29.36956214904785","29.36956214904785"
"1094","36.03976821899414","36.03976821899414","36.03976821899414"
"1095","39.83025360107422","39.83025360107422","39.83025360107422"
"1096","41.481544494628906","41.481544494628906","41.481544494628906"
"1097","32.64258575439453","32.64258575439453","32.64258575439453"
"1098","35.3267822265625","35.3267822265625","35.3267822265625"
"1099","32.957305908203125","32.957305908203125","32.957305908203125"
"1100","33.9704704284668","33.9704704284668","33.9704704284668"
"1101","35.43605041503906","35.43605041503906","35.43605041503906"
"1102","39.97534942626953","39.97534942626953","39.97534942626953"
"1103","47.74565124511719","47.74565124511719","47.74565124511719"
"1104","41.78697967529297","41.78697967529297","41.78697967529297"
"1105","42.076534271240234","42.076534271240234","42.076534271240234"
"1106","32.997249603271484","32.997249603271484","32.997249603271484"
"1107","34.140052795410156","34.140052795410156","34.140052795410156"
"1108","42.9046516418457","42.9046516418457","42.9046516418457"
"1109","31.36927032470703","31.36927032470703","31.36927032470703"
"1110","47.35158920288086","47.35158920288086","47.35158920288086"
"1111","34.038543701171875","34.038543701171875","34.038543701171875"
"1112","41.18183898925781","41.18183898925781","41.18183898925781"
"1113","36.41505813598633","36.41505813598633","36.41505813598633"
"1114","43.356651306152344","43.356651306152344","43.356651306152344"
"1115","34.445228576660156","34.445228576660156","34.445228576660156"
"1116","37.82508850097656","37.82508850097656","37.82508850097656"
"1117","43.525917053222656","43.525917053222656","43.525917053222656"
"1118","38.950218200683594","38.950218200683594","38.950218200683594"
"1119","33.01496124267578","33.01496124267578","33.01496124267578"
"1120","45.34112548828125","45.34112548828125","45.34112548828125"
"1121","43.45991897583008","43.45991897583008","43.45991897583008"
"1122","33.78269958496094","33.78269958496094","33.78269958496094"
"1123","31.887203216552734","31.887203216552734","31.887203216552734"
"1124","36.30443572998047","36.30443572998047","36.30443572998047"
"1125","45.75847244262695","45.75847244262695","45.75847244262695"
"1126","41.44718933105469","41.44718933105469","41.44718933105469"
"1127","35.07858657836914","35.07858657836914","35.07858657836914"
"1128","43.406219482421875","43.406219482421875","43.406219482421875"
"1129","42.348388671875","42.348388671875","42.348388671875"
"1130","40.14890670776367","40.14890670776367","40.14890670776367"
"1131","45.78760528564453","45.78760528564453","45.78760528564453"
"1132","44.57426452636719","44.57426452636719","44.57426452636719"
"1133","35.07329177856445","35.07329177856445","35.07329177856445"
"1134","38.60356521606445","38.60356521606445","38.60356521606445"
"1135","41.69926452636719","41.69926452636719","41.69926452636719"
"1136","46.45518493652344","46.45518493652344","46.45518493652344"
"1137","32.25245666503906","32.25245666503906","32.25245666503906"
"1138","46.498046875","46.498046875","46.498046875"
"1139","32.55696487426758","32.55696487426758","32.55696487426758"
"1140","46.26076126098633","46.26076126098633","46.26076126098633"
"1141","35.14336013793945","35.14336013793945","35.14336013793945"
"1142","40.91604995727539","40.91604995727539","40.91604995727539"
"1143","45.13349914550781","45.13349914550781","45.13349914550781"
"1144","38.73091506958008","38.73091506958008","38.73091506958008"
"1145","43.91524887084961","43.91524887084961","43.91524887084961"
"1146","41.94517517089844","41.94517517089844","41.94517517089844"
"1147","38.275394439697266","38.275394439697266","38.275394439697266"
"1148","46.593441009521484","46.593441009521484","46.593441009521484"
"1149","46.189598083496094","46.189598083496094","46.189598083496094"
"1150","39.97591781616211","39.97591781616211","39.97591781616211"
"1152","33.95502471923828","33.95502471923828","33.95502471923828"
"1153","43.96418762207031","43.96418762207031","43.96418762207031"
"1154","37.04296875","37.04296875","37.04296875"
"1155","41.85850524902344","41.85850524902344","41.85850524902344"
"1156","41.42017364501953","41.42017364501953","41.42017364501953"
"1157","41.38368606567383","41.38368606567383","41.38368606567383"
"1158","41.20186233520508","41.20186233520508","41.20186233520508"
"1159","42.59951400756836","42.59951400756836","42.59951400756836"
"1160","31.729829788208008","31.729829788208008","31.729829788208008"
"1161","38.86125564575195","38.86125564575195","38.86125564575195"
"1162","39.856483459472656","39.856483459472656","39.856483459472656"
"1163","43.18696212768555","43.18696212768555","43.18696212768555"
"1164","36.266265869140625","36.266265869140625","36.266265869140625"
"1165","39.07501220703125","39.07501220703125","39.07501220703125"
"1166","44.683326721191406","44.683326721191406","44.683326721191406"
"1167","37.81216812133789","37.81216812133789","37.81216812133789"
"1168","43.228973388671875","43.228973388671875","43.228973388671875"
"1169","34.00172805786133","34.00172805786133","34.00172805786133"
"1170","42.66240310668945","42.66240310668945","42.66240310668945"
"1171","45.88539505004883","45.88539505004883","45.88539505004883"
"1172","41.511207580566406","41.511207580566406","41.511207580566406"
"1173","39.42232894897461","39.42232894897461","39.42232894897461"
"1174","37.06254577636719","37.06254577636719","37.06254577636719"
"1175","46.47122573852539","46.47122573852539","46.47122573852539"
"1176","39.71335220336914","39.71335220336914","39.71335220336914"
"1177","43.54832458496094","43.54832458496094","43.54832458496094"
"1178","36.99516296386719","36.99516296386719","36.99516296386719"
"1179","42.543636322021484","42.543636322021484","42.543636322021484"
"1180","44.474849700927734","44.474849700927734","44.474849700927734"
"1181","44.0876350402832","44.0876350402832","44.0876350402832"
"1182","32.595516204833984","32.595516204833984","32.595516204833984"
"1183","43.195045471191406","43.195045471191406","43.195045471191406"
"1184","46.23737716674805","46.23737716674805","46.23737716674805"
"1185","38.5517692565918","38.5517692565918","38.5517692565918"
"1186","42.45297622680664","42.45297622680664","42.45297622680664"
"1187","41.46979904174805","41.46979904174805","41.46979904174805"
"1188","44.19124984741211","44.19124984741211","44.19124984741211"
"1189","38.35969161987305","38.35969161987305","38.35969161987305"
"1190","31.262582778930664","31.262582778930664","31.262582778930664"
"1191","46.852447509765625","46.852447509765625","46.852447509765625"
"1192","31.364336013793945","31.364336013793945","31.364336013793945"
"1193","38.2957878112793","38.2957878112793","38.2957878112793"
"1194","34.137115478515625","34.137115478515625","34.137115478515625"
"1195","39.56745910644531","39.56745910644531","39.56745910644531"
"1196","44.177154541015625","44.177154541015625","44.177154541015625"
"1197","44.98802185058594","44.98802185058594","44.98802185058594"
"1198","43.05653762817383","43.05653762817383","43.05653762817383"
"1199","36.42868423461914","36.42868423461914","36.42868423461914"
"1201","43.44551467895508","43.44551467895508","43.44551467895508"
"1202","41.21717834472656","41.21717834472656","41.21717834472656"
"1203","34.99343490600586","34.99343490600586","34.99343490600586"
"1204","40.53749084472656","40.53749084472656","40.53749084472656"
"1205","42.54945755004883","42.54945755004883","42.54945755004883"
"1206","36.434722900390625","36.434722900390625","36.434722900390625"
"1207","34.12858200073242","34.12858200073242","34.12858200073242"
"1208","37.874473571777344","37.874473571777344","37.874473571777344"
"1209","38.58343505859375","38.58343505859375","38.58343505859375"
"1210","45.524932861328125","45.524932861328125","45.524932861328125"
"1211","42.580589294433594","42.580589294433594","42.580589294433594"
"1212","32.4047966003418","32.4047966003418","32.4047966003418"
"1213","36.66350173950195","36.66350173950195","36.66350173950195"
"1214","44.05026626586914","44.05026626586914","44.05026626586914"
"1215","43.99616241455078","43.99616241455078","43.99616241455078"
"1216","41.48460388183594","41.48460388183594","41.48460388183594"
"1217","42.23386001586914","42.23386001586914","42.23386001586914"
"1218","43.99723815917969","43.99723815917969","43.99723815917969"
"1219","41.590049743652344","41.590049743652344","41.590049743652344"
"1220","46.7431640625","46.7431640625","46.7431640625"
"1221","32.682350158691406","32.682350158691406","32.682350158691406"
"1222","36.436790466308594","36.436790466308594","36.436790466308594"
"1223","35.21318054199219","35.21318054199219","35.21318054199219"
"1224","44.52555847167969","44.52555847167969","44.52555847167969"
"1225","40.48527526855469","40.48527526855469","40.48527526855469"
"1226","33.83930969238281","33.83930969238281","33.83930969238281"
"1227","44.3773307800293","44.3773307800293","44.3773307800293"
"1228","30.798490524291992","30.798490524291992","30.798490524291992"
"1229","43.282588958740234","43.282588958740234","43.282588958740234"
"1230","38.39730453491211","38.39730453491211","38.39730453491211"
"1231","31.662307739257812","31.662307739257812","31.662307739257812"
"1232","37.20494842529297","37.20494842529297","37.20494842529297"
"1233","43.36258316040039","43.36258316040039","43.36258316040039"
"1234","37.061065673828125","37.061065673828125","37.061065673828125"
"1235","41.72633361816406","41.72633361816406","41.72633361816406"
"1236","28.948179244995117","28.948179244995117","28.948179244995117"
"1237","43.543365478515625","43.543365478515625","43.543365478515625"
"1238","36.76780700683594","36.76780700683594","36.76780700683594"
"1239","41.27472686767578","41.27472686767578","41.27472686767578"
"1240","39.4567985534668","39.4567985534668","39.4567985534668"
"1241","41.245513916015625","41.245513916015625","41.245513916015625"
"1242","33.63365936279297","33.63365936279297","33.63365936279297"
"1243","43.03032684326172","43.03032684326172","43.03032684326172"
"1244","32.45758056640625","32.45758056640625","32.45758056640625"
"1245","42.34119415283203","42.34119415283203","42.34119415283203"
"1246","46.26237869262695","46.26237869262695","46.26237869262695"
"1247","40.63185119628906","40.63185119628906","40.63185119628906"
"1248","43.22366714477539","43.22366714477539","43.22366714477539"
"1249","42.768436431884766","42.768436431884766","42.768436431884766"
"1250","40.6369514465332","40.6369514465332","40.6369514465332"
"1251","44.18955993652344","44.18955993652344","44.18955993652344"
"1252","35.15672302246094","35.15672302246094","35.15672302246094"
"1253","42.927730560302734","42.927730560302734","42.927730560302734"
"1254","45.12199020385742","45.12199020385742","45.12199020385742"
"1255","41.1678466796875","41.1678466796875","41.1678466796875"
"1256","40.65766906738281","40.65766906738281","40.65766906738281"
"1257","42.227108001708984","42.227108001708984","42.227108001708984"
"1258","43.227745056152344","43.227745056152344","43.227745056152344"
"1259","45.36042404174805","45.36042404174805","45.36042404174805"
"1260","43.220062255859375","43.220062255859375","43.220062255859375"
"1261","39.290016174316406","39.290016174316406","39.290016174316406"
"1262","41.28023147583008","41.28023147583008","41.28023147583008"
"1263","41.10623550415039","41.10623550415039","41.10623550415039"
"1264","46.31031036376953","46.31031036376953","46.31031036376953"
"1265","38.771549224853516","38.771549224853516","38.771549224853516"
"1266","47.34672164916992","47.34672164916992","47.34672164916992"
"1267","40.681480407714844","40.681480407714844","40.681480407714844"
"1268","33.6000862121582","33.6000862121582","33.6000862121582"
"1269","38.60751724243164","38.60751724243164","38.60751724243164"
"1270","37.75647735595703","37.75647735595703","37.75647735595703"
"1271","46.793609619140625","46.793609619140625","46.793609619140625"
"1272","42.500091552734375","42.500091552734375","42.500091552734375"
"1273","42.763572692871094","42.763572692871094","42.763572692871094"
"1274","47.299537658691406","47.299537658691406","47.299537658691406"
"1275","45.08236312866211","45.08236312866211","45.08236312866211"
"1276","36.01220703125","36.01220703125","36.01220703125"
"1277","45.775203704833984","45.775203704833984","45.775203704833984"
"1278","37.9575080871582","37.9575080871582","37.9575080871582"
"1279","34.1883659362793","34.1883659362793","34.1883659362793"
"1280","35.209388732910156","35.209388732910156","35.209388732910156"
"1281","43.225135803222656","43.225135803222656","43.225135803222656"
"1282","36.304203033447266","36.304203033447266","36.304203033447266"
"1283","44.12134552001953","44.12134552001953","44.12134552001953"
"1284","38.81241226196289","38.81241226196289","38.81241226196289"
"1285","44.17176818847656","44.17176818847656","44.17176818847656"
"1286","33.5527458190918","33.5527458190918","33.5527458190918"
"1287","45.85828399658203","45.85828399658203","45.85828399658203"
"1288","40.18113327026367","40.18113327026367","40.18113327026367"
"1289","41.762699127197266","41.762699127197266","41.762699127197266"
"1290","42.43974304199219","42.43974304199219","42.43974304199219"
"1291","44.60535430908203","44.60535430908203","44.60535430908203"
"1292","43.15299987792969","43.15299987792969","43.15299987792969"
"1293","43.9637565612793","43.9637565612793","43.9637565612793"
"1294","42.11445236206055","42.11445236206055","42.11445236206055"
"1295","41.043365478515625","41.043365478515625","41.043365478515625"
"1296","40.34233856201172","40.34233856201172","40.34233856201172"
"1297","42.90764236450195","42.90764236450195","42.90764236450195"
"1298","37.691375732421875","37.691375732421875","37.691375732421875"
"1299","41.55279541015625","41.55279541015625","41.55279541015625"
"1300","39.75286102294922","39.75286102294922","39.75286102294922"
"1301","42.735984802246094","42.735984802246094","42.735984802246094"
"1302","39.7775993347168","39.7775993347168","39.7775993347168"
"1303","40.71011734008789","40.71011734008789","40.71011734008789"
"1304","33.686031341552734","33.686031341552734","33.686031341552734"
"1305","36.58781814575195","36.58781814575195","36.58781814575195"
"1306","38.058162689208984","38.058162689208984","38.058162689208984"
"1307","40.83378219604492","40.83378219604492","40.83378219604492"
"1308","35.642601013183594","35.642601013183594","35.642601013183594"
"1309","34.222293853759766","34.222293853759766","34.222293853759766"
"1310","43.24043273925781","43.24043273925781","43.24043273925781"
"1311","41.58977127075195","41.58977127075195","41.58977127075195"
"1312","30.107608795166016","30.107608795166016","30.107608795166016"
"1314","37.89401626586914","37.89401626586914","37.89401626586914"
"1315","42.97868728637695","42.97868728637695","42.97868728637695"
"1316","43.73429489135742","43.73429489135742","43.73429489135742"
"1317","34.063636779785156","34.063636779785156","34.063636779785156"
"1318","37.46059036254883","37.46059036254883","37.46059036254883"
"1319","36.80897903442383","36.80897903442383","36.80897903442383"
"1320","28.704500198364258","28.704500198364258","28.704500198364258"
"1321","38.43640899658203","38.43640899658203","38.43640899658203"
"1322","39.34627151489258","39.34627151489258","39.34627151489258"
"1323","37.99797058105469","37.99797058105469","37.99797058105469"
"1324","40.35480880737305","40.35480880737305","40.35480880737305"
"1325","34.86827087402344","34.86827087402344","34.86827087402344"
"1326","34.36870193481445","34.36870193481445","34.36870193481445"
"1327","38.30329895019531","38.30329895019531","38.30329895019531"
"1328","38.48931884765625","38.48931884765625","38.48931884765625"
"1329","44.225494384765625","44.225494384765625","44.225494384765625"
"1331","45.272735595703125","45.272735595703125","45.272735595703125"
"1332","36.056365966796875","36.056365966796875","36.056365966796875"
"1333","39.21942138671875","39.21942138671875","39.21942138671875"
"1334","40.91604232788086","40.91604232788086","40.91604232788086"
"1335","33.29729080200195","33.29729080200195","33.29729080200195"
"1336","40.43541717529297","40.43541717529297","40.43541717529297"
"1337","43.47017288208008","43.47017288208008","43.47017288208008"
"1338","40.317405700683594","40.317405700683594","40.317405700683594"
"1339","38.342830657958984","38.342830657958984","38.342830657958984"
"1340","43.80522537231445","43.80522537231445","43.80522537231445"
"1341","48.428592681884766","48.428592681884766","48.428592681884766"
"1342","45.787723541259766","45.787723541259766","45.787723541259766"
"1343","38.405731201171875","38.405731201171875","38.405731201171875"
"1344","30.066486358642578","30.066486358642578","30.066486358642578"
"1345","41.394683837890625","41.394683837890625","41.394683837890625"
"1346","41.851749420166016","41.851749420166016","41.851749420166016"
"1347","43.80849075317383","43.80849075317383","43.80849075317383"
"1348","39.47929382324219","39.47929382324219","39.47929382324219"
"1349","31.089868545532227","31.089868545532227","31.089868545532227"
"1350","32.56420135498047","32.56420135498047","32.56420135498047"
"1351","33.80814743041992","33.80814743041992","33.80814743041992"
"1352","42.133018493652344","42.133018493652344","42.133018493652344"
"1353","35.11042022705078","35.11042022705078","35.11042022705078"
"1354","40.702754974365234","40.702754974365234","40.702754974365234"
"1355","43.6127815246582","43.6127815246582","43.6127815246582"
"1356","46.93757629394531","46.93757629394531","46.93757629394531"
"1357","38.57278060913086","38.57278060913086","38.57278060913086"
"1358","43.04652404785156","43.04652404785156","43.04652404785156"
"1359","36.18013381958008","36.18013381958008","36.18013381958008"
"1360","41.933799743652344","41.933799743652344","41.933799743652344"
"1361","36.661563873291016","36.661563873291016","36.661563873291016"
"1362","37.673095703125","37.673095703125","37.673095703125"
"1363","48.00736999511719","48.00736999511719","48.00736999511719"
"1364","38.272857666015625","38.272857666015625","38.272857666015625"
"1365","29.710163116455078","29.710163116455078","29.710163116455078"
"1366","42.6936149597168","42.6936149597168","42.6936149597168"
"1367","42.76805877685547","42.76805877685547","42.76805877685547"
"1368","34.403526306152344","34.403526306152344","34.403526306152344"
"1369","34.13810729980469","34.13810729980469","34.13810729980469"
"1370","37.60297393798828","37.60297393798828","37.60297393798828"
"1371","42.415916442871094","42.415916442871094","42.415916442871094"
"1372","36.532310485839844","36.532310485839844","36.532310485839844"
"1373","44.99131393432617","44.99131393432617","44.99131393432617"
"1374","44.57101821899414","44.57101821899414","44.57101821899414"
"1375","46.548553466796875","46.548553466796875","46.548553466796875"
"1376","44.20847702026367","44.20847702026367","44.20847702026367"
"1377","44.80033874511719","44.80033874511719","44.80033874511719"
"1378","38.634300231933594","38.634300231933594","38.634300231933594"
"1379","40.736839294433594","40.736839294433594","40.736839294433594"
"1380","45.322757720947266","45.322757720947266","45.322757720947266"
"1381","31.82832908630371","31.82832908630371","31.82832908630371"
"1382","29.87387466430664","29.87387466430664","29.87387466430664"
"1383","43.752418518066406","43.752418518066406","43.752418518066406"
"1384","32.0601806640625","32.0601806640625","32.0601806640625"
"1385","35.87986373901367","35.87986373901367","35.87986373901367"
"1386","36.3503532409668","36.3503532409668","36.3503532409668"
"1387","45.3856201171875","45.3856201171875","45.3856201171875"
"1388","41.522010803222656","41.522010803222656","41.522010803222656"
"1389","45.537662506103516","45.537662506103516","45.537662506103516"
"1390","43.86917495727539","43.86917495727539","43.86917495727539"
"1391","29.992725372314453","29.992725372314453","29.992725372314453"
"1392","43.06190872192383","43.06190872192383","43.06190872192383"
"1393","37.248294830322266","37.248294830322266","37.248294830322266"
"1394","45.935733795166016","45.935733795166016","45.935733795166016"
"1395","40.2189826965332","40.2189826965332","40.2189826965332"
"1396","41.3630485534668","41.3630485534668","41.3630485534668"
"1397","42.98017501831055","42.98017501831055","42.98017501831055"
"1398","45.59626007080078","45.59626007080078","45.59626007080078"
"1399","44.212642669677734","44.212642669677734","44.212642669677734"
"1400","34.88640594482422","34.88640594482422","34.88640594482422"
"1401","34.02769470214844","34.02769470214844","34.02769470214844"
"1402","45.36357879638672","45.36357879638672","45.36357879638672"
"1403","41.195404052734375","41.195404052734375","41.195404052734375"
"1404","42.21099853515625","42.21099853515625","42.21099853515625"
"1405","42.09383010864258","42.09383010864258","42.09383010864258"
"1406","42.84809112548828","42.84809112548828","42.84809112548828"
"1407","39.43143081665039","39.43143081665039","39.43143081665039"
"1408","33.15327453613281","33.15327453613281","33.15327453613281"
"1409","38.25678634643555","38.25678634643555","38.25678634643555"
"1410","37.67333984375","37.67333984375","37.67333984375"
"1411","41.75240707397461","41.75240707397461","41.75240707397461"
"1412","36.33887481689453","36.33887481689453","36.33887481689453"
"1413","41.55857849121094","41.55857849121094","41.55857849121094"
"1414","32.45528030395508","32.45528030395508","32.45528030395508"
"1415","44.50151062011719","44.50151062011719","44.50151062011719"
"1416","39.7819709777832","39.7819709777832","39.7819709777832"
"1417","42.51369857788086","42.51369857788086","42.51369857788086"
"1418","41.694461822509766","41.694461822509766","41.694461822509766"
"1419","44.641685485839844","44.641685485839844","44.641685485839844"
"1420","44.21570587158203","44.21570587158203","44.21570587158203"
"1421","47.57854080200195","47.57854080200195","47.57854080200195"
"1422","35.104496002197266","35.104496002197266","35.104496002197266"
"1423","41.69060516357422","41.69060516357422","41.69060516357422"
"1424","42.70542907714844","42.70542907714844","42.70542907714844"
"1425","40.746986389160156","40.746986389160156","40.746986389160156"
"1426","37.059627532958984","37.059627532958984","37.059627532958984"
"1427","46.86631393432617","46.86631393432617","46.86631393432617"
"1428","40.467987060546875","40.467987060546875","40.467987060546875"
"1429","44.18571853637695","44.18571853637695","44.18571853637695"
"1430","44.28937530517578","44.28937530517578","44.28937530517578"
"1431","42.3543701171875","42.3543701171875","42.3543701171875"
"1432","38.583953857421875","38.583953857421875","38.583953857421875"
"1433","45.59177780151367","45.59177780151367","45.59177780151367"
"1434","45.68614196777344","45.68614196777344","45.68614196777344"
"1435","40.46966552734375","40.46966552734375","40.46966552734375"
"1436","33.80821228027344","33.80821228027344","33.80821228027344"
"1437","37.7303581237793","37.7303581237793","37.7303581237793"
"1438","33.656681060791016","33.656681060791016","33.656681060791016"
"1439","43.838539123535156","43.838539123535156","43.838539123535156"
"1440","39.738494873046875","39.738494873046875","39.738494873046875"
"1441","42.371978759765625","42.371978759765625","42.371978759765625"
"1442","46.690582275390625","46.690582275390625","46.690582275390625"
"1443","45.72994613647461","45.72994613647461","45.72994613647461"
"1444","45.36125564575195","45.36125564575195","45.36125564575195"
"1445","43.30532455444336","43.30532455444336","43.30532455444336"
"1446","42.92387390136719","42.92387390136719","42.92387390136719"
"1447","44.619056701660156","44.619056701660156","44.619056701660156"
"1448","34.265380859375","34.265380859375","34.265380859375"
"1449","39.50493621826172","39.50493621826172","39.50493621826172"
"1450","37.890987396240234","37.890987396240234","37.890987396240234"
"1451","36.852237701416016","36.852237701416016","36.852237701416016"
"1452","46.41094970703125","46.41094970703125","46.41094970703125"
"1453","46.00431823730469","46.00431823730469","46.00431823730469"
"1454","36.33677673339844","36.33677673339844","36.33677673339844"
"1455","43.03379821777344","43.03379821777344","43.03379821777344"
"1456","33.44203567504883","33.44203567504883","33.44203567504883"
"1457","39.70077896118164","39.70077896118164","39.70077896118164"
"1458","42.64529037475586","42.64529037475586","42.64529037475586"
"1459","46.85649108886719","46.85649108886719","46.85649108886719"
"1460","43.963748931884766","43.963748931884766","43.963748931884766"
"1461","38.05417251586914","38.05417251586914","38.05417251586914"
"1462","45.672855377197266","45.672855377197266","45.672855377197266"
"1463","45.063655853271484","45.063655853271484","45.063655853271484"
"1464","30.469388961791992","30.469388961791992","30.469388961791992"
"1465","47.736934661865234","47.736934661865234","47.736934661865234"
"1466","41.242740631103516","41.242740631103516","41.242740631103516"
"1467","41.90876770019531","41.90876770019531","41.90876770019531"
"1468","29.399948120117188","29.399948120117188","29.399948120117188"
"1469","30.707788467407227","30.707788467407227","30.707788467407227"
"1470","31.00164794921875","31.00164794921875","31.00164794921875"
"1471","36.434234619140625","36.434234619140625","36.434234619140625"
"1472","43.39141845703125","43.39141845703125","43.39141845703125"
"1473","32.947113037109375","32.947113037109375","32.947113037109375"
"1474","33.99951171875","33.99951171875","33.99951171875"
"1476","41.869503021240234","41.869503021240234","41.869503021240234"
"1477","32.806087493896484","32.806087493896484","32.806087493896484"
"1478","38.880271911621094","38.880271911621094","38.880271911621094"
"1479","37.4879035949707","37.4879035949707","37.4879035949707"
"1480","47.69477081298828","47.69477081298828","47.69477081298828"
"1481","44.845340728759766","44.845340728759766","44.845340728759766"
"1482","36.29429244995117","36.29429244995117","36.29429244995117"
"1483","41.16598892211914","41.16598892211914","41.16598892211914"
"1484","31.780372619628906","31.780372619628906","31.780372619628906"
