"Step","feasible-paper-136 - test/psnr_scat","feasible-paper-136 - test/psnr_scat__MIN","feasible-paper-136 - test/psnr_scat__MAX"
"998","41.10334014892578","41.10334014892578","41.10334014892578"
"999","42.83725357055664","42.83725357055664","42.83725357055664"
"1000","41.54837417602539","41.54837417602539","41.54837417602539"
"1001","35.776397705078125","35.776397705078125","35.776397705078125"
"1002","42.80467224121094","42.80467224121094","42.80467224121094"
"1003","40.776676177978516","40.776676177978516","40.776676177978516"
"1004","42.938167572021484","42.938167572021484","42.938167572021484"
"1005","34.81350326538086","34.81350326538086","34.81350326538086"
"1006","32.526546478271484","32.526546478271484","32.526546478271484"
"1007","36.484275817871094","36.484275817871094","36.484275817871094"
"1008","34.88093185424805","34.88093185424805","34.88093185424805"
"1009","35.989131927490234","35.989131927490234","35.989131927490234"
"1010","40.22398376464844","40.22398376464844","40.22398376464844"
"1011","36.66267776489258","36.66267776489258","36.66267776489258"
"1012","40.26274871826172","40.26274871826172","40.26274871826172"
"1013","47.31373977661133","47.31373977661133","47.31373977661133"
"1014","31.010404586791992","31.010404586791992","31.010404586791992"
"1015","43.533851623535156","43.533851623535156","43.533851623535156"
"1016","42.996665954589844","42.996665954589844","42.996665954589844"
"1017","35.424015045166016","35.424015045166016","35.424015045166016"
"1018","41.918495178222656","41.918495178222656","41.918495178222656"
"1019","40.81316375732422","40.81316375732422","40.81316375732422"
"1020","41.68701934814453","41.68701934814453","41.68701934814453"
"1021","33.367454528808594","33.367454528808594","33.367454528808594"
"1022","44.691429138183594","44.691429138183594","44.691429138183594"
"1023","43.19768142700195","43.19768142700195","43.19768142700195"
"1024","41.47270965576172","41.47270965576172","41.47270965576172"
"1025","44.566741943359375","44.566741943359375","44.566741943359375"
"1026","46.054786682128906","46.054786682128906","46.054786682128906"
"1027","35.927433013916016","35.927433013916016","35.927433013916016"
"1028","45.041229248046875","45.041229248046875","45.041229248046875"
"1029","31.903759002685547","31.903759002685547","31.903759002685547"
"1030","44.32769012451172","44.32769012451172","44.32769012451172"
"1031","45.885013580322266","45.885013580322266","45.885013580322266"
"1032","46.591773986816406","46.591773986816406","46.591773986816406"
"1033","37.27962875366211","37.27962875366211","37.27962875366211"
"1034","45.14196014404297","45.14196014404297","45.14196014404297"
"1035","33.067588806152344","33.067588806152344","33.067588806152344"
"1036","30.590681076049805","30.590681076049805","30.590681076049805"
"1037","43.213382720947266","43.213382720947266","43.213382720947266"
"1038","30.165809631347656","30.165809631347656","30.165809631347656"
"1039","42.2108154296875","42.2108154296875","42.2108154296875"
"1040","44.48032760620117","44.48032760620117","44.48032760620117"
"1041","34.39356994628906","34.39356994628906","34.39356994628906"
"1042","37.50833511352539","37.50833511352539","37.50833511352539"
"1043","40.73605728149414","40.73605728149414","40.73605728149414"
"1044","43.81743621826172","43.81743621826172","43.81743621826172"
"1045","37.00001907348633","37.00001907348633","37.00001907348633"
"1046","41.26999282836914","41.26999282836914","41.26999282836914"
"1047","44.45433044433594","44.45433044433594","44.45433044433594"
"1048","42.30937194824219","42.30937194824219","42.30937194824219"
"1049","37.409889221191406","37.409889221191406","37.409889221191406"
"1050","46.754539489746094","46.754539489746094","46.754539489746094"
"1051","37.2664794921875","37.2664794921875","37.2664794921875"
"1052","33.24256134033203","33.24256134033203","33.24256134033203"
"1053","43.38833236694336","43.38833236694336","43.38833236694336"
"1054","37.24238586425781","37.24238586425781","37.24238586425781"
"1055","34.3656005859375","34.3656005859375","34.3656005859375"
"1056","33.88938903808594","33.88938903808594","33.88938903808594"
"1057","41.78497314453125","41.78497314453125","41.78497314453125"
"1058","35.08979415893555","35.08979415893555","35.08979415893555"
"1059","30.549882888793945","30.549882888793945","30.549882888793945"
"1060","34.51446533203125","34.51446533203125","34.51446533203125"
"1061","39.576637268066406","39.576637268066406","39.576637268066406"
"1062","43.587528228759766","43.587528228759766","43.587528228759766"
"1063","43.16526412963867","43.16526412963867","43.16526412963867"
"1064","43.29341125488281","43.29341125488281","43.29341125488281"
"1065","43.49132537841797","43.49132537841797","43.49132537841797"
"1066","42.12921142578125","42.12921142578125","42.12921142578125"
"1067","34.5771369934082","34.5771369934082","34.5771369934082"
"1068","36.659080505371094","36.659080505371094","36.659080505371094"
"1069","32.10401916503906","32.10401916503906","32.10401916503906"
"1070","38.83299255371094","38.83299255371094","38.83299255371094"
"1071","40.022438049316406","40.022438049316406","40.022438049316406"
"1072","33.53563690185547","33.53563690185547","33.53563690185547"
"1073","42.77985763549805","42.77985763549805","42.77985763549805"
"1074","45.989707946777344","45.989707946777344","45.989707946777344"
"1075","41.043556213378906","41.043556213378906","41.043556213378906"
"1076","46.5747184753418","46.5747184753418","46.5747184753418"
"1077","34.461578369140625","34.461578369140625","34.461578369140625"
"1078","35.92192077636719","35.92192077636719","35.92192077636719"
"1079","42.843544006347656","42.843544006347656","42.843544006347656"
"1080","44.770267486572266","44.770267486572266","44.770267486572266"
"1081","42.006649017333984","42.006649017333984","42.006649017333984"
"1082","40.92095947265625","40.92095947265625","40.92095947265625"
"1083","41.98979568481445","41.98979568481445","41.98979568481445"
"1084","33.937618255615234","33.937618255615234","33.937618255615234"
"1085","30.07573127746582","30.07573127746582","30.07573127746582"
"1086","36.5512580871582","36.5512580871582","36.5512580871582"
"1087","40.04220962524414","40.04220962524414","40.04220962524414"
"1088","41.14731979370117","41.14731979370117","41.14731979370117"
"1089","32.83875274658203","32.83875274658203","32.83875274658203"
"1090","33.89912796020508","33.89912796020508","33.89912796020508"
"1091","32.97665023803711","32.97665023803711","32.97665023803711"
"1092","33.824249267578125","33.824249267578125","33.824249267578125"
"1093","35.80923843383789","35.80923843383789","35.80923843383789"
"1094","42.6898307800293","42.6898307800293","42.6898307800293"
"1095","46.947261810302734","46.947261810302734","46.947261810302734"
"1096","42.58576583862305","42.58576583862305","42.58576583862305"
"1097","40.84824752807617","40.84824752807617","40.84824752807617"
"1098","33.11024475097656","33.11024475097656","33.11024475097656"
"1099","34.30516815185547","34.30516815185547","34.30516815185547"
"1100","43.58709716796875","43.58709716796875","43.58709716796875"
"1101","31.49758529663086","31.49758529663086","31.49758529663086"
"1102","47.50128936767578","47.50128936767578","47.50128936767578"
"1103","32.95182418823242","32.95182418823242","32.95182418823242"
"1104","42.39208984375","42.39208984375","42.39208984375"
"1105","37.10604476928711","37.10604476928711","37.10604476928711"
"1106","43.831642150878906","43.831642150878906","43.831642150878906"
"1107","34.23065948486328","34.23065948486328","34.23065948486328"
"1108","37.854957580566406","37.854957580566406","37.854957580566406"
"1109","43.085147857666016","43.085147857666016","43.085147857666016"
"1110","39.62088394165039","39.62088394165039","39.62088394165039"
"1111","34.23617935180664","34.23617935180664","34.23617935180664"
"1112","45.11444854736328","45.11444854736328","45.11444854736328"
"1113","45.14750671386719","45.14750671386719","45.14750671386719"
"1114","34.222808837890625","34.222808837890625","34.222808837890625"
"1115","32.21931838989258","32.21931838989258","32.21931838989258"
"1116","36.37699508666992","36.37699508666992","36.37699508666992"
"1117","44.94517135620117","44.94517135620117","44.94517135620117"
"1118","40.653076171875","40.653076171875","40.653076171875"
"1119","35.8055305480957","35.8055305480957","35.8055305480957"
"1120","44.75533676147461","44.75533676147461","44.75533676147461"
"1121","42.91103744506836","42.91103744506836","42.91103744506836"
"1122","39.876304626464844","39.876304626464844","39.876304626464844"
"1123","46.252716064453125","46.252716064453125","46.252716064453125"
"1124","44.56752014160156","44.56752014160156","44.56752014160156"
"1125","35.27680969238281","35.27680969238281","35.27680969238281"
"1126","40.25809097290039","40.25809097290039","40.25809097290039"
"1127","41.73825454711914","41.73825454711914","41.73825454711914"
"1128","46.42988967895508","46.42988967895508","46.42988967895508"
"1129","31.83333969116211","31.83333969116211","31.83333969116211"
"1130","47.56258010864258","47.56258010864258","47.56258010864258"
"1131","32.480918884277344","32.480918884277344","32.480918884277344"
"1132","46.70209503173828","46.70209503173828","46.70209503173828"
"1133","36.43507766723633","36.43507766723633","36.43507766723633"
"1134","42.70355987548828","42.70355987548828","42.70355987548828"
"1135","45.99475860595703","45.99475860595703","45.99475860595703"
"1136","39.81196975708008","39.81196975708008","39.81196975708008"
"1137","45.21721267700195","45.21721267700195","45.21721267700195"
"1138","42.6927375793457","42.6927375793457","42.6927375793457"
"1139","38.50554275512695","38.50554275512695","38.50554275512695"
"1140","47.0800666809082","47.0800666809082","47.0800666809082"
"1141","45.69585037231445","45.69585037231445","45.69585037231445"
"1142","40.233402252197266","40.233402252197266","40.233402252197266"
"1144","34.12118911743164","34.12118911743164","34.12118911743164"
"1145","44.870059967041016","44.870059967041016","44.870059967041016"
"1146","38.16753387451172","38.16753387451172","38.16753387451172"
"1147","43.90335464477539","43.90335464477539","43.90335464477539"
"1148","44.21885681152344","44.21885681152344","44.21885681152344"
"1149","41.11387634277344","41.11387634277344","41.11387634277344"
"1150","39.661598205566406","39.661598205566406","39.661598205566406"
"1151","41.75981521606445","41.75981521606445","41.75981521606445"
"1152","31.442638397216797","31.442638397216797","31.442638397216797"
"1153","41.163475036621094","41.163475036621094","41.163475036621094"
"1154","40.58932876586914","40.58932876586914","40.58932876586914"
"1155","43.842350006103516","43.842350006103516","43.842350006103516"
"1156","36.105316162109375","36.105316162109375","36.105316162109375"
"1157","39.167510986328125","39.167510986328125","39.167510986328125"
"1158","44.82429504394531","44.82429504394531","44.82429504394531"
"1159","37.98414611816406","37.98414611816406","37.98414611816406"
"1160","44.74480438232422","44.74480438232422","44.74480438232422"
"1161","34.389862060546875","34.389862060546875","34.389862060546875"
"1162","44.99740982055664","44.99740982055664","44.99740982055664"
"1163","46.02373123168945","46.02373123168945","46.02373123168945"
"1164","43.190147399902344","43.190147399902344","43.190147399902344"
"1165","38.473976135253906","38.473976135253906","38.473976135253906"
"1166","36.84016799926758","36.84016799926758","36.84016799926758"
"1167","45.536903381347656","45.536903381347656","45.536903381347656"
"1168","40.01951217651367","40.01951217651367","40.01951217651367"
"1169","43.73816680908203","43.73816680908203","43.73816680908203"
"1170","39.337677001953125","39.337677001953125","39.337677001953125"
"1171","43.63594436645508","43.63594436645508","43.63594436645508"
"1172","45.518959045410156","45.518959045410156","45.518959045410156"
"1173","42.43315124511719","42.43315124511719","42.43315124511719"
"1174","33.387508392333984","33.387508392333984","33.387508392333984"
"1175","42.924869537353516","42.924869537353516","42.924869537353516"
"1176","46.91435241699219","46.91435241699219","46.91435241699219"
"1177","38.14702224731445","38.14702224731445","38.14702224731445"
"1178","42.9571418762207","42.9571418762207","42.9571418762207"
"1179","43.123348236083984","43.123348236083984","43.123348236083984"
"1180","43.699951171875","43.699951171875","43.699951171875"
"1181","38.44149398803711","38.44149398803711","38.44149398803711"
"1182","32.0446891784668","32.0446891784668","32.0446891784668"
"1183","47.74461364746094","47.74461364746094","47.74461364746094"
"1184","31.907268524169922","31.907268524169922","31.907268524169922"
"1185","40.416831970214844","40.416831970214844","40.416831970214844"
"1186","34.40696334838867","34.40696334838867","34.40696334838867"
"1187","40.4183349609375","40.4183349609375","40.4183349609375"
"1188","43.167808532714844","43.167808532714844","43.167808532714844"
"1189","46.32871627807617","46.32871627807617","46.32871627807617"
"1190","43.39569091796875","43.39569091796875","43.39569091796875"
"1191","37.11240768432617","37.11240768432617","37.11240768432617"
"1192","44.93982696533203","44.93982696533203","44.93982696533203"
"1193","41.25787353515625","41.25787353515625","41.25787353515625"
"1194","34.49781036376953","34.49781036376953","34.49781036376953"
"1195","39.83607482910156","39.83607482910156","39.83607482910156"
"1196","42.9939079284668","42.9939079284668","42.9939079284668"
"1197","37.00238800048828","37.00238800048828","37.00238800048828"
"1198","34.229434967041016","34.229434967041016","34.229434967041016"
"1199","37.99198913574219","37.99198913574219","37.99198913574219"
"1200","38.18753433227539","38.18753433227539","38.18753433227539"
"1201","45.28583908081055","45.28583908081055","45.28583908081055"
"1202","43.24191665649414","43.24191665649414","43.24191665649414"
"1203","32.975460052490234","32.975460052490234","32.975460052490234"
"1204","35.81105041503906","35.81105041503906","35.81105041503906"
"1205","43.7135009765625","43.7135009765625","43.7135009765625"
"1206","45.888240814208984","45.888240814208984","45.888240814208984"
"1207","41.44267654418945","41.44267654418945","41.44267654418945"
"1208","42.450191497802734","42.450191497802734","42.450191497802734"
"1209","44.617435455322266","44.617435455322266","44.617435455322266"
"1210","41.11594772338867","41.11594772338867","41.11594772338867"
"1211","46.03764724731445","46.03764724731445","46.03764724731445"
"1212","32.89558792114258","32.89558792114258","32.89558792114258"
"1213","35.683372497558594","35.683372497558594","35.683372497558594"
"1214","35.92386245727539","35.92386245727539","35.92386245727539"
"1215","45.08161544799805","45.08161544799805","45.08161544799805"
"1216","41.69346618652344","41.69346618652344","41.69346618652344"
"1217","34.347599029541016","34.347599029541016","34.347599029541016"
"1218","45.432247161865234","45.432247161865234","45.432247161865234"
"1219","31.863121032714844","31.863121032714844","31.863121032714844"
"1220","42.95270538330078","42.95270538330078","42.95270538330078"
"1221","38.11392593383789","38.11392593383789","38.11392593383789"
"1222","32.277767181396484","32.277767181396484","32.277767181396484"
"1223","36.3990478515625","36.3990478515625","36.3990478515625"
"1224","43.403343200683594","43.403343200683594","43.403343200683594"
"1225","37.39308547973633","37.39308547973633","37.39308547973633"
"1226","41.514034271240234","41.514034271240234","41.514034271240234"
"1227","29.849964141845703","29.849964141845703","29.849964141845703"
"1228","44.139583587646484","44.139583587646484","44.139583587646484"
"1229","39.970340728759766","39.970340728759766","39.970340728759766"
"1230","40.480690002441406","40.480690002441406","40.480690002441406"
"1231","40.082855224609375","40.082855224609375","40.082855224609375"
"1232","42.80170440673828","42.80170440673828","42.80170440673828"
"1233","33.37596893310547","33.37596893310547","33.37596893310547"
"1234","42.15607452392578","42.15607452392578","42.15607452392578"
"1235","32.72882080078125","32.72882080078125","32.72882080078125"
"1236","44.33940887451172","44.33940887451172","44.33940887451172"
"1237","47.84213638305664","47.84213638305664","47.84213638305664"
"1238","41.39338302612305","41.39338302612305","41.39338302612305"
"1239","44.03451156616211","44.03451156616211","44.03451156616211"
"1240","42.383697509765625","42.383697509765625","42.383697509765625"
"1241","42.342247009277344","42.342247009277344","42.342247009277344"
"1242","42.29364013671875","42.29364013671875","42.29364013671875"
"1243","35.6078987121582","35.6078987121582","35.6078987121582"
"1244","42.95342254638672","42.95342254638672","42.95342254638672"
"1245","45.776039123535156","45.776039123535156","45.776039123535156"
"1246","40.54035568237305","40.54035568237305","40.54035568237305"
"1247","38.012290954589844","38.012290954589844","38.012290954589844"
"1248","42.84090805053711","42.84090805053711","42.84090805053711"
"1249","42.12382888793945","42.12382888793945","42.12382888793945"
"1250","45.819541931152344","45.819541931152344","45.819541931152344"
"1251","43.44287109375","43.44287109375","43.44287109375"
"1252","38.01866912841797","38.01866912841797","38.01866912841797"
"1253","43.34358215332031","43.34358215332031","43.34358215332031"
"1254","43.94711685180664","43.94711685180664","43.94711685180664"
"1255","46.15229797363281","46.15229797363281","46.15229797363281"
"1256","39.43090057373047","39.43090057373047","39.43090057373047"
"1257","47.247100830078125","47.247100830078125","47.247100830078125"
"1258","42.69859313964844","42.69859313964844","42.69859313964844"
"1259","35.44586944580078","35.44586944580078","35.44586944580078"
"1260","38.694252014160156","38.694252014160156","38.694252014160156"
"1261","38.16167449951172","38.16167449951172","38.16167449951172"
"1262","46.592254638671875","46.592254638671875","46.592254638671875"
"1263","42.0516471862793","42.0516471862793","42.0516471862793"
"1264","42.99966812133789","42.99966812133789","42.99966812133789"
"1265","47.6837272644043","47.6837272644043","47.6837272644043"
"1266","46.6044921875","46.6044921875","46.6044921875"
"1267","37.51371765136719","37.51371765136719","37.51371765136719"
"1268","45.39174270629883","45.39174270629883","45.39174270629883"
"1269","38.49143600463867","38.49143600463867","38.49143600463867"
"1270","35.2023811340332","35.2023811340332","35.2023811340332"
"1271","35.475345611572266","35.475345611572266","35.475345611572266"
"1272","43.048648834228516","43.048648834228516","43.048648834228516"
"1273","37.08811569213867","37.08811569213867","37.08811569213867"
"1274","45.30866622924805","45.30866622924805","45.30866622924805"
"1275","40.213008880615234","40.213008880615234","40.213008880615234"
"1276","44.920677185058594","44.920677185058594","44.920677185058594"
"1277","33.47137451171875","33.47137451171875","33.47137451171875"
"1278","46.5124397277832","46.5124397277832","46.5124397277832"
"1279","42.69849395751953","42.69849395751953","42.69849395751953"
"1280","43.17642593383789","43.17642593383789","43.17642593383789"
"1281","42.26176834106445","42.26176834106445","42.26176834106445"
"1282","43.90354919433594","43.90354919433594","43.90354919433594"
"1283","43.87762451171875","43.87762451171875","43.87762451171875"
"1284","42.89242172241211","42.89242172241211","42.89242172241211"
"1285","44.41669845581055","44.41669845581055","44.41669845581055"
"1286","40.73153305053711","40.73153305053711","40.73153305053711"
"1287","40.74576950073242","40.74576950073242","40.74576950073242"
"1288","44.208553314208984","44.208553314208984","44.208553314208984"
"1289","37.125911712646484","37.125911712646484","37.125911712646484"
"1290","40.22996520996094","40.22996520996094","40.22996520996094"
"1291","39.00578689575195","39.00578689575195","39.00578689575195"
"1292","43.5138053894043","43.5138053894043","43.5138053894043"
"1293","40.531837463378906","40.531837463378906","40.531837463378906"
"1294","42.30405044555664","42.30405044555664","42.30405044555664"
"1295","33.56077194213867","33.56077194213867","33.56077194213867"
"1296","37.01526641845703","37.01526641845703","37.01526641845703"
"1297","38.63121795654297","38.63121795654297","38.63121795654297"
"1298","41.96577835083008","41.96577835083008","41.96577835083008"
"1299","35.729286193847656","35.729286193847656","35.729286193847656"
"1300","34.29551315307617","34.29551315307617","34.29551315307617"
"1301","42.749778747558594","42.749778747558594","42.749778747558594"
"1302","42.54216384887695","42.54216384887695","42.54216384887695"
"1303","29.849285125732422","29.849285125732422","29.849285125732422"
"1305","39.57185363769531","39.57185363769531","39.57185363769531"
"1306","42.05091094970703","42.05091094970703","42.05091094970703"
"1307","43.3284797668457","43.3284797668457","43.3284797668457"
"1308","33.62021255493164","33.62021255493164","33.62021255493164"
"1309","37.10446548461914","37.10446548461914","37.10446548461914"
"1310","36.913307189941406","36.913307189941406","36.913307189941406"
"1311","28.96785545349121","28.96785545349121","28.96785545349121"
"1312","38.92562484741211","38.92562484741211","38.92562484741211"
"1313","40.00156784057617","40.00156784057617","40.00156784057617"
"1314","37.0455436706543","37.0455436706543","37.0455436706543"
"1315","39.468624114990234","39.468624114990234","39.468624114990234"
"1316","34.767024993896484","34.767024993896484","34.767024993896484"
"1317","34.972965240478516","34.972965240478516","34.972965240478516"
"1318","39.65291213989258","39.65291213989258","39.65291213989258"
"1319","38.88523864746094","38.88523864746094","38.88523864746094"
"1320","45.21772003173828","45.21772003173828","45.21772003173828"
"1321","45.74831771850586","45.74831771850586","45.74831771850586"
"1322","36.1975212097168","36.1975212097168","36.1975212097168"
"1323","39.00013732910156","39.00013732910156","39.00013732910156"
"1324","40.5223274230957","40.5223274230957","40.5223274230957"
"1325","33.020774841308594","33.020774841308594","33.020774841308594"
"1326","40.739471435546875","40.739471435546875","40.739471435546875"
"1327","42.882713317871094","42.882713317871094","42.882713317871094"
"1328","42.22533416748047","42.22533416748047","42.22533416748047"
"1329","37.986236572265625","37.986236572265625","37.986236572265625"
"1330","44.29341125488281","44.29341125488281","44.29341125488281"
"1331","47.39441680908203","47.39441680908203","47.39441680908203"
"1332","46.08515167236328","46.08515167236328","46.08515167236328"
"1333","37.32876205444336","37.32876205444336","37.32876205444336"
"1334","29.989309310913086","29.989309310913086","29.989309310913086"
"1335","41.21158218383789","41.21158218383789","41.21158218383789"
"1336","43.10438537597656","43.10438537597656","43.10438537597656"
"1337","44.808719635009766","44.808719635009766","44.808719635009766"
"1338","39.78056716918945","39.78056716918945","39.78056716918945"
"1339","30.732866287231445","30.732866287231445","30.732866287231445"
"1340","32.112266540527344","32.112266540527344","32.112266540527344"
"1341","34.54731369018555","34.54731369018555","34.54731369018555"
"1342","43.02592849731445","43.02592849731445","43.02592849731445"
"1343","35.3178825378418","35.3178825378418","35.3178825378418"
"1344","40.03300094604492","40.03300094604492","40.03300094604492"
"1345","44.83430862426758","44.83430862426758","44.83430862426758"
"1346","47.12858963012695","47.12858963012695","47.12858963012695"
"1347","38.100929260253906","38.100929260253906","38.100929260253906"
"1348","43.58876419067383","43.58876419067383","43.58876419067383"
"1349","36.28170394897461","36.28170394897461","36.28170394897461"
"1350","43.384117126464844","43.384117126464844","43.384117126464844"
"1351","36.402931213378906","36.402931213378906","36.402931213378906"
"1352","40.55573654174805","40.55573654174805","40.55573654174805"
"1353","46.99188232421875","46.99188232421875","46.99188232421875"
"1354","38.65706253051758","38.65706253051758","38.65706253051758"
"1355","29.943273544311523","29.943273544311523","29.943273544311523"
"1356","43.196266174316406","43.196266174316406","43.196266174316406"
"1357","42.81188201904297","42.81188201904297","42.81188201904297"
"1358","34.749488830566406","34.749488830566406","34.749488830566406"
"1359","34.058685302734375","34.058685302734375","34.058685302734375"
"1360","40.62672424316406","40.62672424316406","40.62672424316406"
"1361","42.608673095703125","42.608673095703125","42.608673095703125"
"1362","35.584266662597656","35.584266662597656","35.584266662597656"
"1363","42.18886947631836","42.18886947631836","42.18886947631836"
"1364","45.140228271484375","45.140228271484375","45.140228271484375"
"1365","46.78511428833008","46.78511428833008","46.78511428833008"
"1366","45.391117095947266","45.391117095947266","45.391117095947266"
"1367","43.75128173828125","43.75128173828125","43.75128173828125"
"1368","38.45453643798828","38.45453643798828","38.45453643798828"
"1369","41.370216369628906","41.370216369628906","41.370216369628906"
"1370","45.939292907714844","45.939292907714844","45.939292907714844"
"1371","32.155548095703125","32.155548095703125","32.155548095703125"
"1372","28.80887222290039","28.80887222290039","28.80887222290039"
"1373","45.874366760253906","45.874366760253906","45.874366760253906"
"1374","32.6719856262207","32.6719856262207","32.6719856262207"
"1375","36.830997467041016","36.830997467041016","36.830997467041016"
"1376","37.18048858642578","37.18048858642578","37.18048858642578"
"1377","45.758331298828125","45.758331298828125","45.758331298828125"
"1378","41.26211166381836","41.26211166381836","41.26211166381836"
"1379","46.794349670410156","46.794349670410156","46.794349670410156"
"1380","43.136268615722656","43.136268615722656","43.136268615722656"
"1381","29.924970626831055","29.924970626831055","29.924970626831055"
"1382","43.622196197509766","43.622196197509766","43.622196197509766"
"1383","36.573787689208984","36.573787689208984","36.573787689208984"
"1384","45.885093688964844","45.885093688964844","45.885093688964844"
"1385","40.312862396240234","40.312862396240234","40.312862396240234"
"1386","40.9559326171875","40.9559326171875","40.9559326171875"
"1387","42.71750259399414","42.71750259399414","42.71750259399414"
"1388","45.46879959106445","45.46879959106445","45.46879959106445"
"1389","45.194847106933594","45.194847106933594","45.194847106933594"
"1390","34.69889831542969","34.69889831542969","34.69889831542969"
"1391","34.963409423828125","34.963409423828125","34.963409423828125"
"1392","45.87091064453125","45.87091064453125","45.87091064453125"
"1393","41.607994079589844","41.607994079589844","41.607994079589844"
"1394","44.10759735107422","44.10759735107422","44.10759735107422"
"1395","41.02274703979492","41.02274703979492","41.02274703979492"
"1396","43.75627517700195","43.75627517700195","43.75627517700195"
"1397","38.798744201660156","38.798744201660156","38.798744201660156"
"1398","33.505638122558594","33.505638122558594","33.505638122558594"
"1399","38.14333724975586","38.14333724975586","38.14333724975586"
"1400","38.7248420715332","38.7248420715332","38.7248420715332"
"1401","45.62897491455078","45.62897491455078","45.62897491455078"
"1402","37.647926330566406","37.647926330566406","37.647926330566406"
"1403","39.086769104003906","39.086769104003906","39.086769104003906"
"1404","32.783050537109375","32.783050537109375","32.783050537109375"
"1405","42.05512619018555","42.05512619018555","42.05512619018555"
"1406","42.12220001220703","42.12220001220703","42.12220001220703"
"1407","42.37299728393555","42.37299728393555","42.37299728393555"
"1408","42.827632904052734","42.827632904052734","42.827632904052734"
"1409","44.3192253112793","44.3192253112793","44.3192253112793"
"1410","44.29338073730469","44.29338073730469","44.29338073730469"
"1411","46.49883270263672","46.49883270263672","46.49883270263672"
"1412","35.341373443603516","35.341373443603516","35.341373443603516"
"1413","42.37329864501953","42.37329864501953","42.37329864501953"
"1414","43.54646682739258","43.54646682739258","43.54646682739258"
"1415","39.077117919921875","39.077117919921875","39.077117919921875"
"1416","36.878719329833984","36.878719329833984","36.878719329833984"
"1417","46.029239654541016","46.029239654541016","46.029239654541016"
"1418","41.94906997680664","41.94906997680664","41.94906997680664"
"1419","44.096824645996094","44.096824645996094","44.096824645996094"
"1420","45.315696716308594","45.315696716308594","45.315696716308594"
"1421","41.729522705078125","41.729522705078125","41.729522705078125"
"1422","39.36845016479492","39.36845016479492","39.36845016479492"
"1423","45.676570892333984","45.676570892333984","45.676570892333984"
"1424","45.91240310668945","45.91240310668945","45.91240310668945"
"1425","39.54095458984375","39.54095458984375","39.54095458984375"
"1426","34.08610534667969","34.08610534667969","34.08610534667969"
"1427","38.816253662109375","38.816253662109375","38.816253662109375"
"1428","33.81351852416992","33.81351852416992","33.81351852416992"
"1429","44.6005973815918","44.6005973815918","44.6005973815918"
"1430","41.19760513305664","41.19760513305664","41.19760513305664"
"1431","42.022396087646484","42.022396087646484","42.022396087646484"
"1432","45.98136901855469","45.98136901855469","45.98136901855469"
"1433","44.95496368408203","44.95496368408203","44.95496368408203"
"1434","46.06249237060547","46.06249237060547","46.06249237060547"
"1435","43.47946548461914","43.47946548461914","43.47946548461914"
"1436","44.42921447753906","44.42921447753906","44.42921447753906"
"1437","45.0663948059082","45.0663948059082","45.0663948059082"
"1438","35.15717697143555","35.15717697143555","35.15717697143555"
"1439","43.44658660888672","43.44658660888672","43.44658660888672"
"1440","39.112972259521484","39.112972259521484","39.112972259521484"
"1441","37.058197021484375","37.058197021484375","37.058197021484375"
"1442","46.82670211791992","46.82670211791992","46.82670211791992"
"1443","46.43484878540039","46.43484878540039","46.43484878540039"
"1444","35.342864990234375","35.342864990234375","35.342864990234375"
"1445","42.43251037597656","42.43251037597656","42.43251037597656"
"1446","33.4033088684082","33.4033088684082","33.4033088684082"
"1447","39.2657585144043","39.2657585144043","39.2657585144043"
"1448","43.802066802978516","43.802066802978516","43.802066802978516"
"1449","46.931114196777344","46.931114196777344","46.931114196777344"
"1450","44.21114730834961","44.21114730834961","44.21114730834961"
"1451","37.60849380493164","37.60849380493164","37.60849380493164"
"1452","44.391963958740234","44.391963958740234","44.391963958740234"
"1453","45.09225845336914","45.09225845336914","45.09225845336914"
"1454","31.081987380981445","31.081987380981445","31.081987380981445"
"1455","45.770973205566406","45.770973205566406","45.770973205566406"
"1456","41.44583511352539","41.44583511352539","41.44583511352539"
"1457","43.632179260253906","43.632179260253906","43.632179260253906"
"1458","29.073150634765625","29.073150634765625","29.073150634765625"
"1459","31.262893676757812","31.262893676757812","31.262893676757812"
"1460","30.926801681518555","30.926801681518555","30.926801681518555"
"1461","35.3346061706543","35.3346061706543","35.3346061706543"
"1462","45.71709060668945","45.71709060668945","45.71709060668945"
"1463","32.74992370605469","32.74992370605469","32.74992370605469"
"1464","33.515869140625","33.515869140625","33.515869140625"
"1466","45.16111373901367","45.16111373901367","45.16111373901367"
"1467","34.35373306274414","34.35373306274414","34.35373306274414"
"1468","39.512298583984375","39.512298583984375","39.512298583984375"
"1469","37.57616424560547","37.57616424560547","37.57616424560547"
"1470","47.866329193115234","47.866329193115234","47.866329193115234"
"1471","44.811798095703125","44.811798095703125","44.811798095703125"
"1472","36.08422088623047","36.08422088623047","36.08422088623047"
"1473","44.381221771240234","44.381221771240234","44.381221771240234"
"1474","32.136756896972656","32.136756896972656","32.136756896972656"
"1475","34.22172927856445","34.22172927856445","34.22172927856445"
"1476","45.742488861083984","45.742488861083984","45.742488861083984"
"1477","38.38222885131836","38.38222885131836","38.38222885131836"
"1478","46.52908706665039","46.52908706665039","46.52908706665039"
"1479","36.22000503540039","36.22000503540039","36.22000503540039"
"1480","43.09469985961914","43.09469985961914","43.09469985961914"
"1481","45.462894439697266","45.462894439697266","45.462894439697266"
