"Step","bright-planet-137 - test/ssim_scat","bright-planet-137 - test/ssim_scat__MIN","bright-planet-137 - test/ssim_scat__MAX"
"458","0.8989695310592651","0.8989695310592651","0.8989695310592651"
"459","0.8314080238342285","0.8314080238342285","0.8314080238342285"
"460","0.9288737773895264","0.9288737773895264","0.9288737773895264"
"461","0.8462385535240173","0.8462385535240173","0.8462385535240173"
"462","0.9339886903762817","0.9339886903762817","0.9339886903762817"
"463","0.9143257737159729","0.9143257737159729","0.9143257737159729"
"464","0.8874875903129578","0.8874875903129578","0.8874875903129578"
"465","0.9277344942092896","0.9277344942092896","0.9277344942092896"
"466","0.8932051062583923","0.8932051062583923","0.8932051062583923"
"467","0.8612620234489441","0.8612620234489441","0.8612620234489441"
"468","0.9514864087104797","0.9514864087104797","0.9514864087104797"
"469","0.8898400664329529","0.8898400664329529","0.8898400664329529"
"470","0.924058198928833","0.924058198928833","0.924058198928833"
"471","0.8965396881103516","0.8965396881103516","0.8965396881103516"
"472","0.8785867691040039","0.8785867691040039","0.8785867691040039"
"473","0.9342671036720276","0.9342671036720276","0.9342671036720276"
"474","0.9362539052963257","0.9362539052963257","0.9362539052963257"
"475","0.9079265594482422","0.9079265594482422","0.9079265594482422"
"476","0.9252198934555054","0.9252198934555054","0.9252198934555054"
"477","0.9257975816726685","0.9257975816726685","0.9257975816726685"
"478","0.8998799324035645","0.8998799324035645","0.8998799324035645"
"479","0.9569914937019348","0.9569914937019348","0.9569914937019348"
"480","0.8838584423065186","0.8838584423065186","0.8838584423065186"
"481","0.923646092414856","0.923646092414856","0.923646092414856"
"482","0.9318119883537292","0.9318119883537292","0.9318119883537292"
"483","0.9177651405334473","0.9177651405334473","0.9177651405334473"
"484","0.9382275938987732","0.9382275938987732","0.9382275938987732"
"485","0.8953226804733276","0.8953226804733276","0.8953226804733276"
"486","0.900946319103241","0.900946319103241","0.900946319103241"
"487","0.9196756482124329","0.9196756482124329","0.9196756482124329"
"488","0.9378389120101929","0.9378389120101929","0.9378389120101929"
"489","0.8882655501365662","0.8882655501365662","0.8882655501365662"
"490","0.950823187828064","0.950823187828064","0.950823187828064"
"491","0.9438295364379883","0.9438295364379883","0.9438295364379883"
"492","0.9075501561164856","0.9075501561164856","0.9075501561164856"
"493","0.8961016535758972","0.8961016535758972","0.8961016535758972"
"494","0.943473219871521","0.943473219871521","0.943473219871521"
"495","0.9533802270889282","0.9533802270889282","0.9533802270889282"
"496","0.966137170791626","0.966137170791626","0.966137170791626"
"497","0.9429163932800293","0.9429163932800293","0.9429163932800293"
"498","0.9024909138679504","0.9024909138679504","0.9024909138679504"
"499","0.8962444067001343","0.8962444067001343","0.8962444067001343"
"500","0.9450171589851379","0.9450171589851379","0.9450171589851379"
"501","0.9035124778747559","0.9035124778747559","0.9035124778747559"
"502","0.8966333866119385","0.8966333866119385","0.8966333866119385"
"504","0.92808997631073","0.92808997631073","0.92808997631073"
"505","0.8622472286224365","0.8622472286224365","0.8622472286224365"
"506","0.9116753935813904","0.9116753935813904","0.9116753935813904"
"507","0.9076307415962219","0.9076307415962219","0.9076307415962219"
"508","0.9613593816757202","0.9613593816757202","0.9613593816757202"
"509","0.8140997886657715","0.8140997886657715","0.8140997886657715"
"510","0.9307529926300049","0.9307529926300049","0.9307529926300049"
"511","0.9094057083129883","0.9094057083129883","0.9094057083129883"
"512","0.9194190502166748","0.9194190502166748","0.9194190502166748"
"513","0.9564664959907532","0.9564664959907532","0.9564664959907532"
"514","0.9555143117904663","0.9555143117904663","0.9555143117904663"
"515","0.916256308555603","0.916256308555603","0.916256308555603"
"516","0.9204109907150269","0.9204109907150269","0.9204109907150269"
"517","0.9014158248901367","0.9014158248901367","0.9014158248901367"
"518","0.9195595979690552","0.9195595979690552","0.9195595979690552"
"519","0.8995130658149719","0.8995130658149719","0.8995130658149719"
"521","0.9111115336418152","0.9111115336418152","0.9111115336418152"
"522","0.9507154226303101","0.9507154226303101","0.9507154226303101"
"523","0.9457429647445679","0.9457429647445679","0.9457429647445679"
"524","0.9386008977890015","0.9386008977890015","0.9386008977890015"
"525","0.8621939420700073","0.8621939420700073","0.8621939420700073"
"526","0.9148144721984863","0.9148144721984863","0.9148144721984863"
"527","0.9098224639892578","0.9098224639892578","0.9098224639892578"
"528","0.9456865787506104","0.9456865787506104","0.9456865787506104"
"529","0.9448854327201843","0.9448854327201843","0.9448854327201843"
"530","0.9493129849433899","0.9493129849433899","0.9493129849433899"
"531","0.9535214304924011","0.9535214304924011","0.9535214304924011"
"532","0.909939169883728","0.909939169883728","0.909939169883728"
"533","0.9332587122917175","0.9332587122917175","0.9332587122917175"
"534","0.9250838160514832","0.9250838160514832","0.9250838160514832"
"535","0.9501683712005615","0.9501683712005615","0.9501683712005615"
"536","0.9527468085289001","0.9527468085289001","0.9527468085289001"
"537","0.8870106339454651","0.8870106339454651","0.8870106339454651"
"538","0.8808590173721313","0.8808590173721313","0.8808590173721313"
"539","0.9223824739456177","0.9223824739456177","0.9223824739456177"
"540","0.8376505970954895","0.8376505970954895","0.8376505970954895"
"541","0.9446369409561157","0.9446369409561157","0.9446369409561157"
"542","0.9184532165527344","0.9184532165527344","0.9184532165527344"
"543","0.9500343799591064","0.9500343799591064","0.9500343799591064"
"544","0.8987324237823486","0.8987324237823486","0.8987324237823486"
"545","0.9503669738769531","0.9503669738769531","0.9503669738769531"
"546","0.9500294327735901","0.9500294327735901","0.9500294327735901"
"547","0.8977002501487732","0.8977002501487732","0.8977002501487732"
"548","0.9539134502410889","0.9539134502410889","0.9539134502410889"
"549","0.9199118614196777","0.9199118614196777","0.9199118614196777"
"550","0.9532353281974792","0.9532353281974792","0.9532353281974792"
"551","0.9341409206390381","0.9341409206390381","0.9341409206390381"
"552","0.9042226076126099","0.9042226076126099","0.9042226076126099"
"553","0.8763924837112427","0.8763924837112427","0.8763924837112427"
"554","0.9412819147109985","0.9412819147109985","0.9412819147109985"
"555","0.9456369876861572","0.9456369876861572","0.9456369876861572"
"556","0.9309378862380981","0.9309378862380981","0.9309378862380981"
"557","0.9274142384529114","0.9274142384529114","0.9274142384529114"
"558","0.9465576410293579","0.9465576410293579","0.9465576410293579"
"559","0.9388668537139893","0.9388668537139893","0.9388668537139893"
"560","0.9474607706069946","0.9474607706069946","0.9474607706069946"
"561","0.9264050722122192","0.9264050722122192","0.9264050722122192"
"562","0.9243950247764587","0.9243950247764587","0.9243950247764587"
"563","0.9596531391143799","0.9596531391143799","0.9596531391143799"
"564","0.9010714292526245","0.9010714292526245","0.9010714292526245"
"565","0.9526792168617249","0.9526792168617249","0.9526792168617249"
"566","0.923746645450592","0.923746645450592","0.923746645450592"
"567","0.9601242542266846","0.9601242542266846","0.9601242542266846"
"568","0.899009644985199","0.899009644985199","0.899009644985199"
"569","0.9279332160949707","0.9279332160949707","0.9279332160949707"
"570","0.943524956703186","0.943524956703186","0.943524956703186"
"571","0.9235478639602661","0.9235478639602661","0.9235478639602661"
"572","0.9506227374076843","0.9506227374076843","0.9506227374076843"
"573","0.920906662940979","0.920906662940979","0.920906662940979"
"574","0.9450699090957642","0.9450699090957642","0.9450699090957642"
"575","0.85613614320755","0.85613614320755","0.85613614320755"
"576","0.9305155277252197","0.9305155277252197","0.9305155277252197"
"577","0.8993954658508301","0.8993954658508301","0.8993954658508301"
"578","0.9347925186157227","0.9347925186157227","0.9347925186157227"
"579","0.9541484117507935","0.9541484117507935","0.9541484117507935"
"580","0.7667276859283447","0.7667276859283447","0.7667276859283447"
"581","0.9529321193695068","0.9529321193695068","0.9529321193695068"
"582","0.9328404664993286","0.9328404664993286","0.9328404664993286"
"583","0.8942997455596924","0.8942997455596924","0.8942997455596924"
"584","0.9373736381530762","0.9373736381530762","0.9373736381530762"
"585","0.9276421070098877","0.9276421070098877","0.9276421070098877"
"586","0.9212256073951721","0.9212256073951721","0.9212256073951721"
"587","0.9127985835075378","0.9127985835075378","0.9127985835075378"
"588","0.9057307243347168","0.9057307243347168","0.9057307243347168"
"589","0.9252835512161255","0.9252835512161255","0.9252835512161255"
"590","0.927462637424469","0.927462637424469","0.927462637424469"
"591","0.8450490832328796","0.8450490832328796","0.8450490832328796"
"592","0.9299523830413818","0.9299523830413818","0.9299523830413818"
"593","0.9024125337600708","0.9024125337600708","0.9024125337600708"
"594","0.9005511403083801","0.9005511403083801","0.9005511403083801"
"595","0.9104022979736328","0.9104022979736328","0.9104022979736328"
"596","0.957761824131012","0.957761824131012","0.957761824131012"
"597","0.9188128709793091","0.9188128709793091","0.9188128709793091"
"598","0.933809757232666","0.933809757232666","0.933809757232666"
"599","0.9086974859237671","0.9086974859237671","0.9086974859237671"
"600","0.9323762655258179","0.9323762655258179","0.9323762655258179"
"601","0.9446191191673279","0.9446191191673279","0.9446191191673279"
"602","0.9532811641693115","0.9532811641693115","0.9532811641693115"
"603","0.9506856203079224","0.9506856203079224","0.9506856203079224"
"604","0.8904929161071777","0.8904929161071777","0.8904929161071777"
"605","0.8529093265533447","0.8529093265533447","0.8529093265533447"
"606","0.9064610004425049","0.9064610004425049","0.9064610004425049"
"607","0.9570844769477844","0.9570844769477844","0.9570844769477844"
"608","0.9553546905517578","0.9553546905517578","0.9553546905517578"
"609","0.9330917000770569","0.9330917000770569","0.9330917000770569"
"610","0.9089093208312988","0.9089093208312988","0.9089093208312988"
"611","0.9563621878623962","0.9563621878623962","0.9563621878623962"
"612","0.9038272500038147","0.9038272500038147","0.9038272500038147"
"613","0.9545577168464661","0.9545577168464661","0.9545577168464661"
"614","0.9462634325027466","0.9462634325027466","0.9462634325027466"
"615","0.9127131104469299","0.9127131104469299","0.9127131104469299"
"616","0.9583592414855957","0.9583592414855957","0.9583592414855957"
"617","0.9170299768447876","0.9170299768447876","0.9170299768447876"
"618","0.9506996870040894","0.9506996870040894","0.9506996870040894"
"619","0.9553083181381226","0.9553083181381226","0.9553083181381226"
"620","0.8978583812713623","0.8978583812713623","0.8978583812713623"
"621","0.9583311080932617","0.9583311080932617","0.9583311080932617"
"622","0.950900673866272","0.950900673866272","0.950900673866272"
"623","0.9008539915084839","0.9008539915084839","0.9008539915084839"
"624","0.9536805152893066","0.9536805152893066","0.9536805152893066"
"625","0.9267959594726562","0.9267959594726562","0.9267959594726562"
"626","0.9510893225669861","0.9510893225669861","0.9510893225669861"
"627","0.8983867764472961","0.8983867764472961","0.8983867764472961"
"628","0.9419462084770203","0.9419462084770203","0.9419462084770203"
"629","0.9436260461807251","0.9436260461807251","0.9436260461807251"
"630","0.9110826253890991","0.9110826253890991","0.9110826253890991"
"631","0.9427869319915771","0.9427869319915771","0.9427869319915771"
"632","0.9222097396850586","0.9222097396850586","0.9222097396850586"
"633","0.9517342448234558","0.9517342448234558","0.9517342448234558"
"634","0.9193850159645081","0.9193850159645081","0.9193850159645081"
"635","0.9138320684432983","0.9138320684432983","0.9138320684432983"
"636","0.9149776697158813","0.9149776697158813","0.9149776697158813"
"637","0.9160811901092529","0.9160811901092529","0.9160811901092529"
"638","0.8626638650894165","0.8626638650894165","0.8626638650894165"
"639","0.9077860713005066","0.9077860713005066","0.9077860713005066"
"640","0.9283268451690674","0.9283268451690674","0.9283268451690674"
"641","0.9186362028121948","0.9186362028121948","0.9186362028121948"
"642","0.9076951742172241","0.9076951742172241","0.9076951742172241"
"643","0.9172635078430176","0.9172635078430176","0.9172635078430176"
"644","0.9205613136291504","0.9205613136291504","0.9205613136291504"
"645","0.9406718015670776","0.9406718015670776","0.9406718015670776"
"646","0.9015586376190186","0.9015586376190186","0.9015586376190186"
"647","0.888690173625946","0.888690173625946","0.888690173625946"
"648","0.9428938627243042","0.9428938627243042","0.9428938627243042"
"649","0.8793815970420837","0.8793815970420837","0.8793815970420837"
"650","0.9306299686431885","0.9306299686431885","0.9306299686431885"
"651","0.9148484468460083","0.9148484468460083","0.9148484468460083"
"652","0.8915112614631653","0.8915112614631653","0.8915112614631653"
"653","0.9030218720436096","0.9030218720436096","0.9030218720436096"
"654","0.931865930557251","0.931865930557251","0.931865930557251"
"655","0.9507895112037659","0.9507895112037659","0.9507895112037659"
"656","0.9396171569824219","0.9396171569824219","0.9396171569824219"
"657","0.9505096673965454","0.9505096673965454","0.9505096673965454"
"658","0.9450972080230713","0.9450972080230713","0.9450972080230713"
"659","0.9149729013442993","0.9149729013442993","0.9149729013442993"
"660","0.9467254281044006","0.9467254281044006","0.9467254281044006"
"661","0.9278090000152588","0.9278090000152588","0.9278090000152588"
"662","0.9443067312240601","0.9443067312240601","0.9443067312240601"
"663","0.9239519834518433","0.9239519834518433","0.9239519834518433"
"664","0.9505775570869446","0.9505775570869446","0.9505775570869446"
"666","0.9158043265342712","0.9158043265342712","0.9158043265342712"
"667","0.9439674615859985","0.9439674615859985","0.9439674615859985"
"668","0.8323952555656433","0.8323952555656433","0.8323952555656433"
"669","0.9169172048568726","0.9169172048568726","0.9169172048568726"
"670","0.8997607827186584","0.8997607827186584","0.8997607827186584"
"671","0.8955671787261963","0.8955671787261963","0.8955671787261963"
"672","0.9470623135566711","0.9470623135566711","0.9470623135566711"
"673","0.952390193939209","0.952390193939209","0.952390193939209"
"674","0.9064298868179321","0.9064298868179321","0.9064298868179321"
"675","0.9036955237388611","0.9036955237388611","0.9036955237388611"
"676","0.9525385499000549","0.9525385499000549","0.9525385499000549"
"677","0.8974322080612183","0.8974322080612183","0.8974322080612183"
"678","0.9511678218841553","0.9511678218841553","0.9511678218841553"
"679","0.9529687166213989","0.9529687166213989","0.9529687166213989"
"680","0.8696484565734863","0.8696484565734863","0.8696484565734863"
"681","0.92098069190979","0.92098069190979","0.92098069190979"
"682","0.8959417343139648","0.8959417343139648","0.8959417343139648"
"683","0.9419666528701782","0.9419666528701782","0.9419666528701782"
"684","0.9491281509399414","0.9491281509399414","0.9491281509399414"
"685","0.9153769016265869","0.9153769016265869","0.9153769016265869"
"686","0.882487952709198","0.882487952709198","0.882487952709198"
"687","0.9035357236862183","0.9035357236862183","0.9035357236862183"
"688","0.9504385590553284","0.9504385590553284","0.9504385590553284"
"689","0.9080045223236084","0.9080045223236084","0.9080045223236084"
"690","0.9576300382614136","0.9576300382614136","0.9576300382614136"
"691","0.9379693269729614","0.9379693269729614","0.9379693269729614"
"692","0.895313024520874","0.895313024520874","0.895313024520874"
"693","0.9418013095855713","0.9418013095855713","0.9418013095855713"
"694","0.9447617530822754","0.9447617530822754","0.9447617530822754"
"695","0.8774288892745972","0.8774288892745972","0.8774288892745972"
"696","0.9283578991889954","0.9283578991889954","0.9283578991889954"
"697","0.947596549987793","0.947596549987793","0.947596549987793"
"698","0.9544447660446167","0.9544447660446167","0.9544447660446167"
"699","0.9130213260650635","0.9130213260650635","0.9130213260650635"
"700","0.9143065214157104","0.9143065214157104","0.9143065214157104"
"701","0.9499523639678955","0.9499523639678955","0.9499523639678955"
"702","0.9594351649284363","0.9594351649284363","0.9594351649284363"
"703","0.934292197227478","0.934292197227478","0.934292197227478"
"704","0.911929190158844","0.911929190158844","0.911929190158844"
"705","0.9047465324401855","0.9047465324401855","0.9047465324401855"
"706","0.9506199359893799","0.9506199359893799","0.9506199359893799"
"707","0.9332456588745117","0.9332456588745117","0.9332456588745117"
"708","0.9105914831161499","0.9105914831161499","0.9105914831161499"
"709","0.9578463435173035","0.9578463435173035","0.9578463435173035"
"710","0.8961753845214844","0.8961753845214844","0.8961753845214844"
"711","0.8994856476783752","0.8994856476783752","0.8994856476783752"
"712","0.9031671285629272","0.9031671285629272","0.9031671285629272"
"713","0.9091234803199768","0.9091234803199768","0.9091234803199768"
"714","0.9203261137008667","0.9203261137008667","0.9203261137008667"
"715","0.893704891204834","0.893704891204834","0.893704891204834"
"716","0.9394655823707581","0.9394655823707581","0.9394655823707581"
"717","0.954895555973053","0.954895555973053","0.954895555973053"
"718","0.9180854558944702","0.9180854558944702","0.9180854558944702"
"719","0.9430429935455322","0.9430429935455322","0.9430429935455322"
"720","0.8931643962860107","0.8931643962860107","0.8931643962860107"
"721","0.8953948020935059","0.8953948020935059","0.8953948020935059"
"722","0.9038878083229065","0.9038878083229065","0.9038878083229065"
"723","0.9597875475883484","0.9597875475883484","0.9597875475883484"
"724","0.9574666619300842","0.9574666619300842","0.9574666619300842"
"725","0.928220272064209","0.928220272064209","0.928220272064209"
"726","0.9105573892593384","0.9105573892593384","0.9105573892593384"
"727","0.9143018126487732","0.9143018126487732","0.9143018126487732"
"728","0.9605883359909058","0.9605883359909058","0.9605883359909058"
"729","0.953626811504364","0.953626811504364","0.953626811504364"
"731","0.8399161696434021","0.8399161696434021","0.8399161696434021"
"732","0.8580479621887207","0.8580479621887207","0.8580479621887207"
"733","0.9512078762054443","0.9512078762054443","0.9512078762054443"
"734","0.9337213039398193","0.9337213039398193","0.9337213039398193"
"735","0.9622586965560913","0.9622586965560913","0.9622586965560913"
"736","0.8580515384674072","0.8580515384674072","0.8580515384674072"
"737","0.8801003694534302","0.8801003694534302","0.8801003694534302"
"738","0.914047122001648","0.914047122001648","0.914047122001648"
"739","0.9441850781440735","0.9441850781440735","0.9441850781440735"
"740","0.9526121020317078","0.9526121020317078","0.9526121020317078"
"741","0.899172306060791","0.899172306060791","0.899172306060791"
"742","0.8915274739265442","0.8915274739265442","0.8915274739265442"
"743","0.9232763051986694","0.9232763051986694","0.9232763051986694"
"744","0.9317169189453125","0.9317169189453125","0.9317169189453125"
"745","0.9602611064910889","0.9602611064910889","0.9602611064910889"
"746","0.8807030916213989","0.8807030916213989","0.8807030916213989"
"747","0.9557511806488037","0.9557511806488037","0.9557511806488037"
"748","0.9271543025970459","0.9271543025970459","0.9271543025970459"
"749","0.9441664218902588","0.9441664218902588","0.9441664218902588"
"750","0.9052546620368958","0.9052546620368958","0.9052546620368958"
"751","0.8030471801757812","0.8030471801757812","0.8030471801757812"
"752","0.9108233451843262","0.9108233451843262","0.9108233451843262"
"753","0.927667498588562","0.927667498588562","0.927667498588562"
"754","0.9025226831436157","0.9025226831436157","0.9025226831436157"
"755","0.8081250190734863","0.8081250190734863","0.8081250190734863"
"756","0.9569492340087891","0.9569492340087891","0.9569492340087891"
"757","0.9495447874069214","0.9495447874069214","0.9495447874069214"
"758","0.9535503387451172","0.9535503387451172","0.9535503387451172"
"759","0.9590916633605957","0.9590916633605957","0.9590916633605957"
"760","0.921904981136322","0.921904981136322","0.921904981136322"
"761","0.8489034175872803","0.8489034175872803","0.8489034175872803"
"762","0.914929211139679","0.914929211139679","0.914929211139679"
"763","0.8939316272735596","0.8939316272735596","0.8939316272735596"
"764","0.9217236042022705","0.9217236042022705","0.9217236042022705"
"765","0.8984709978103638","0.8984709978103638","0.8984709978103638"
"766","0.9496995806694031","0.9496995806694031","0.9496995806694031"
"767","0.9034124612808228","0.9034124612808228","0.9034124612808228"
"768","0.8397253155708313","0.8397253155708313","0.8397253155708313"
"769","0.9588671922683716","0.9588671922683716","0.9588671922683716"
"770","0.9473539590835571","0.9473539590835571","0.9473539590835571"
"771","0.9392325282096863","0.9392325282096863","0.9392325282096863"
"772","0.9146493077278137","0.9146493077278137","0.9146493077278137"
"773","0.9209369421005249","0.9209369421005249","0.9209369421005249"
"774","0.8946709036827087","0.8946709036827087","0.8946709036827087"
"775","0.9118095636367798","0.9118095636367798","0.9118095636367798"
"776","0.9130343198776245","0.9130343198776245","0.9130343198776245"
"777","0.9177166223526001","0.9177166223526001","0.9177166223526001"
"778","0.9247041940689087","0.9247041940689087","0.9247041940689087"
"779","0.9018744230270386","0.9018744230270386","0.9018744230270386"
"780","0.8938469290733337","0.8938469290733337","0.8938469290733337"
"781","0.8857916593551636","0.8857916593551636","0.8857916593551636"
"782","0.9314351081848145","0.9314351081848145","0.9314351081848145"
"783","0.9037120342254639","0.9037120342254639","0.9037120342254639"
"784","0.9046463370323181","0.9046463370323181","0.9046463370323181"
"785","0.9493891000747681","0.9493891000747681","0.9493891000747681"
"786","0.9149792194366455","0.9149792194366455","0.9149792194366455"
"787","0.9163042306900024","0.9163042306900024","0.9163042306900024"
"788","0.8902543783187866","0.8902543783187866","0.8902543783187866"
"789","0.9224209189414978","0.9224209189414978","0.9224209189414978"
"790","0.961387038230896","0.961387038230896","0.961387038230896"
"791","0.9040718078613281","0.9040718078613281","0.9040718078613281"
"792","0.9015400409698486","0.9015400409698486","0.9015400409698486"
"793","0.9029735326766968","0.9029735326766968","0.9029735326766968"
"794","0.9155634641647339","0.9155634641647339","0.9155634641647339"
"795","0.8675868511199951","0.8675868511199951","0.8675868511199951"
"796","0.9601221084594727","0.9601221084594727","0.9601221084594727"
"797","0.914952278137207","0.914952278137207","0.914952278137207"
"798","0.8623478412628174","0.8623478412628174","0.8623478412628174"
"799","0.9085837602615356","0.9085837602615356","0.9085837602615356"
"800","0.9215104579925537","0.9215104579925537","0.9215104579925537"
"801","0.9364141225814819","0.9364141225814819","0.9364141225814819"
"802","0.9234458804130554","0.9234458804130554","0.9234458804130554"
"803","0.9103641510009766","0.9103641510009766","0.9103641510009766"
"804","0.9489869475364685","0.9489869475364685","0.9489869475364685"
"805","0.9519714713096619","0.9519714713096619","0.9519714713096619"
"806","0.9137368202209473","0.9137368202209473","0.9137368202209473"
"807","0.9224987626075745","0.9224987626075745","0.9224987626075745"
"808","0.9113635420799255","0.9113635420799255","0.9113635420799255"
"809","0.9576377868652344","0.9576377868652344","0.9576377868652344"
"810","0.9284800291061401","0.9284800291061401","0.9284800291061401"
"811","0.9547109603881836","0.9547109603881836","0.9547109603881836"
"812","0.9217357635498047","0.9217357635498047","0.9217357635498047"
"813","0.9557865262031555","0.9557865262031555","0.9557865262031555"
"814","0.8926020860671997","0.8926020860671997","0.8926020860671997"
"815","0.9476292133331299","0.9476292133331299","0.9476292133331299"
"816","0.9342812895774841","0.9342812895774841","0.9342812895774841"
"817","0.91251140832901","0.91251140832901","0.91251140832901"
"818","0.9304087162017822","0.9304087162017822","0.9304087162017822"
"819","0.9200581312179565","0.9200581312179565","0.9200581312179565"
"820","0.9141581058502197","0.9141581058502197","0.9141581058502197"
"821","0.9202275276184082","0.9202275276184082","0.9202275276184082"
"822","0.9213458299636841","0.9213458299636841","0.9213458299636841"
"823","0.923775315284729","0.923775315284729","0.923775315284729"
"824","0.9154766798019409","0.9154766798019409","0.9154766798019409"
"825","0.9518240690231323","0.9518240690231323","0.9518240690231323"
"826","0.8676178455352783","0.8676178455352783","0.8676178455352783"
"828","0.9356968402862549","0.9356968402862549","0.9356968402862549"
"829","0.9534177780151367","0.9534177780151367","0.9534177780151367"
"830","0.9390592575073242","0.9390592575073242","0.9390592575073242"
"831","0.9497328996658325","0.9497328996658325","0.9497328996658325"
"832","0.9508081078529358","0.9508081078529358","0.9508081078529358"
"833","0.9403747320175171","0.9403747320175171","0.9403747320175171"
"834","0.8158166408538818","0.8158166408538818","0.8158166408538818"
"835","0.9201233386993408","0.9201233386993408","0.9201233386993408"
"836","0.9179857969284058","0.9179857969284058","0.9179857969284058"
"837","0.9582273960113525","0.9582273960113525","0.9582273960113525"
"838","0.9491572380065918","0.9491572380065918","0.9491572380065918"
"839","0.9223393201828003","0.9223393201828003","0.9223393201828003"
"840","0.9222905039787292","0.9222905039787292","0.9222905039787292"
"841","0.9206076860427856","0.9206076860427856","0.9206076860427856"
"842","0.92149817943573","0.92149817943573","0.92149817943573"
"843","0.8854774236679077","0.8854774236679077","0.8854774236679077"
"844","0.9415985941886902","0.9415985941886902","0.9415985941886902"
"845","0.913485050201416","0.913485050201416","0.913485050201416"
"846","0.915847659111023","0.915847659111023","0.915847659111023"
"847","0.9058777093887329","0.9058777093887329","0.9058777093887329"
"848","0.8475569486618042","0.8475569486618042","0.8475569486618042"
"849","0.9323313236236572","0.9323313236236572","0.9323313236236572"
"850","0.9098802804946899","0.9098802804946899","0.9098802804946899"
"851","0.938027024269104","0.938027024269104","0.938027024269104"
"852","0.9429548978805542","0.9429548978805542","0.9429548978805542"
"853","0.957968533039093","0.957968533039093","0.957968533039093"
"854","0.8897159099578857","0.8897159099578857","0.8897159099578857"
"855","0.913283109664917","0.913283109664917","0.913283109664917"
"856","0.9038352966308594","0.9038352966308594","0.9038352966308594"
"857","0.954277515411377","0.954277515411377","0.954277515411377"
"858","0.8797594904899597","0.8797594904899597","0.8797594904899597"
"859","0.9571751356124878","0.9571751356124878","0.9571751356124878"
"861","0.9289723038673401","0.9289723038673401","0.9289723038673401"
"862","0.9157642126083374","0.9157642126083374","0.9157642126083374"
"863","0.94254469871521","0.94254469871521","0.94254469871521"
"864","0.9235053062438965","0.9235053062438965","0.9235053062438965"
"865","0.9284527897834778","0.9284527897834778","0.9284527897834778"
"866","0.9536500573158264","0.9536500573158264","0.9536500573158264"
"867","0.9553751349449158","0.9553751349449158","0.9553751349449158"
"868","0.9498608112335205","0.9498608112335205","0.9498608112335205"
"869","0.8288605213165283","0.8288605213165283","0.8288605213165283"
"870","0.8913993835449219","0.8913993835449219","0.8913993835449219"
"871","0.9491835832595825","0.9491835832595825","0.9491835832595825"
"872","0.9545266032218933","0.9545266032218933","0.9545266032218933"
"873","0.8891703486442566","0.8891703486442566","0.8891703486442566"
"874","0.9047869443893433","0.9047869443893433","0.9047869443893433"
"875","0.9327712059020996","0.9327712059020996","0.9327712059020996"
"876","0.905301570892334","0.905301570892334","0.905301570892334"
"877","0.9553196430206299","0.9553196430206299","0.9553196430206299"
"878","0.8329635858535767","0.8329635858535767","0.8329635858535767"
"879","0.9131536483764648","0.9131536483764648","0.9131536483764648"
"880","0.9453185796737671","0.9453185796737671","0.9453185796737671"
"881","0.9247563481330872","0.9247563481330872","0.9247563481330872"
"882","0.9466311931610107","0.9466311931610107","0.9466311931610107"
"883","0.9287119507789612","0.9287119507789612","0.9287119507789612"
"884","0.9550238847732544","0.9550238847732544","0.9550238847732544"
"885","0.9505634307861328","0.9505634307861328","0.9505634307861328"
"886","0.860838770866394","0.860838770866394","0.860838770866394"
"887","0.9386718273162842","0.9386718273162842","0.9386718273162842"
"888","0.9031987190246582","0.9031987190246582","0.9031987190246582"
"889","0.9326855540275574","0.9326855540275574","0.9326855540275574"
"890","0.9017927646636963","0.9017927646636963","0.9017927646636963"
"891","0.908330500125885","0.908330500125885","0.908330500125885"
"892","0.9601736068725586","0.9601736068725586","0.9601736068725586"
"893","0.9620118141174316","0.9620118141174316","0.9620118141174316"
"894","0.9200482964515686","0.9200482964515686","0.9200482964515686"
"895","0.9382753968238831","0.9382753968238831","0.9382753968238831"
"896","0.9344011545181274","0.9344011545181274","0.9344011545181274"
"897","0.9513001441955566","0.9513001441955566","0.9513001441955566"
"898","0.9395138621330261","0.9395138621330261","0.9395138621330261"
"899","0.9218982458114624","0.9218982458114624","0.9218982458114624"
"900","0.913715124130249","0.913715124130249","0.913715124130249"
"901","0.9573602676391602","0.9573602676391602","0.9573602676391602"
"902","0.9243921041488647","0.9243921041488647","0.9243921041488647"
"903","0.887570321559906","0.887570321559906","0.887570321559906"
"904","0.9380703568458557","0.9380703568458557","0.9380703568458557"
"905","0.927023708820343","0.927023708820343","0.927023708820343"
"906","0.9141026735305786","0.9141026735305786","0.9141026735305786"
"907","0.9308536648750305","0.9308536648750305","0.9308536648750305"
"908","0.944756031036377","0.944756031036377","0.944756031036377"
"909","0.9038032293319702","0.9038032293319702","0.9038032293319702"
"910","0.950747013092041","0.950747013092041","0.950747013092041"
"911","0.9500958323478699","0.9500958323478699","0.9500958323478699"
"912","0.9479372501373291","0.9479372501373291","0.9479372501373291"
"913","0.9198814630508423","0.9198814630508423","0.9198814630508423"
"914","0.9055666923522949","0.9055666923522949","0.9055666923522949"
"915","0.9190715551376343","0.9190715551376343","0.9190715551376343"
"916","0.9201762080192566","0.9201762080192566","0.9201762080192566"
"917","0.9535383582115173","0.9535383582115173","0.9535383582115173"
