"Step","feasible-paper-136 - test/ssim_scat","feasible-paper-136 - test/ssim_scat__MIN","feasible-paper-136 - test/ssim_scat__MAX"
"454","0.8999505639076233","0.8999505639076233","0.8999505639076233"
"455","0.8836844563484192","0.8836844563484192","0.8836844563484192"
"456","0.9083181619644165","0.9083181619644165","0.9083181619644165"
"457","0.8417257070541382","0.8417257070541382","0.8417257070541382"
"458","0.8943142890930176","0.8943142890930176","0.8943142890930176"
"459","0.8917728662490845","0.8917728662490845","0.8917728662490845"
"460","0.8629978895187378","0.8629978895187378","0.8629978895187378"
"461","0.9252938032150269","0.9252938032150269","0.9252938032150269"
"462","0.8874225616455078","0.8874225616455078","0.8874225616455078"
"463","0.8896807432174683","0.8896807432174683","0.8896807432174683"
"464","0.9528582096099854","0.9528582096099854","0.9528582096099854"
"465","0.9167802333831787","0.9167802333831787","0.9167802333831787"
"466","0.9304933547973633","0.9304933547973633","0.9304933547973633"
"467","0.9289568662643433","0.9289568662643433","0.9289568662643433"
"468","0.8708789348602295","0.8708789348602295","0.8708789348602295"
"469","0.9347779750823975","0.9347779750823975","0.9347779750823975"
"470","0.9084617495536804","0.9084617495536804","0.9084617495536804"
"471","0.9200928807258606","0.9200928807258606","0.9200928807258606"
"472","0.9375415444374084","0.9375415444374084","0.9375415444374084"
"473","0.9244897365570068","0.9244897365570068","0.9244897365570068"
"474","0.9187907576560974","0.9187907576560974","0.9187907576560974"
"475","0.9422268867492676","0.9422268867492676","0.9422268867492676"
"476","0.9055730700492859","0.9055730700492859","0.9055730700492859"
"477","0.9347314834594727","0.9347314834594727","0.9347314834594727"
"478","0.9297497868537903","0.9297497868537903","0.9297497868537903"
"479","0.9144686460494995","0.9144686460494995","0.9144686460494995"
"480","0.9504685997962952","0.9504685997962952","0.9504685997962952"
"481","0.8956400156021118","0.8956400156021118","0.8956400156021118"
"482","0.9103828072547913","0.9103828072547913","0.9103828072547913"
"483","0.897653341293335","0.897653341293335","0.897653341293335"
"484","0.9500554800033569","0.9500554800033569","0.9500554800033569"
"485","0.9095333814620972","0.9095333814620972","0.9095333814620972"
"486","0.9584740400314331","0.9584740400314331","0.9584740400314331"
"487","0.9477125406265259","0.9477125406265259","0.9477125406265259"
"488","0.9143463373184204","0.9143463373184204","0.9143463373184204"
"489","0.9072849750518799","0.9072849750518799","0.9072849750518799"
"490","0.9570406675338745","0.9570406675338745","0.9570406675338745"
"491","0.9473288059234619","0.9473288059234619","0.9473288059234619"
"492","0.9608711004257202","0.9608711004257202","0.9608711004257202"
"493","0.9297014474868774","0.9297014474868774","0.9297014474868774"
"494","0.9192824959754944","0.9192824959754944","0.9192824959754944"
"495","0.9043576121330261","0.9043576121330261","0.9043576121330261"
"496","0.9444920420646667","0.9444920420646667","0.9444920420646667"
"497","0.8817474842071533","0.8817474842071533","0.8817474842071533"
"498","0.9038920402526855","0.9038920402526855","0.9038920402526855"
"500","0.8847787380218506","0.8847787380218506","0.8847787380218506"
"501","0.8965401649475098","0.8965401649475098","0.8965401649475098"
"502","0.9226903319358826","0.9226903319358826","0.9226903319358826"
"503","0.9110771417617798","0.9110771417617798","0.9110771417617798"
"504","0.9610908031463623","0.9610908031463623","0.9610908031463623"
"505","0.7478733658790588","0.7478733658790588","0.7478733658790588"
"506","0.9158849120140076","0.9158849120140076","0.9158849120140076"
"507","0.928368330001831","0.928368330001831","0.928368330001831"
"508","0.9144378900527954","0.9144378900527954","0.9144378900527954"
"509","0.9593055844306946","0.9593055844306946","0.9593055844306946"
"510","0.9598801732063293","0.9598801732063293","0.9598801732063293"
"511","0.9249715209007263","0.9249715209007263","0.9249715209007263"
"512","0.8825421333312988","0.8825421333312988","0.8825421333312988"
"513","0.8864563703536987","0.8864563703536987","0.8864563703536987"
"514","0.91922527551651","0.91922527551651","0.91922527551651"
"515","0.9358101487159729","0.9358101487159729","0.9358101487159729"
"516","0.9062818288803101","0.9062818288803101","0.9062818288803101"
"517","0.9599170684814453","0.9599170684814453","0.9599170684814453"
"518","0.9402599334716797","0.9402599334716797","0.9402599334716797"
"519","0.925853967666626","0.925853967666626","0.925853967666626"
"520","0.9122569561004639","0.9122569561004639","0.9122569561004639"
"521","0.9234356880187988","0.9234356880187988","0.9234356880187988"
"522","0.9247369766235352","0.9247369766235352","0.9247369766235352"
"523","0.9529845714569092","0.9529845714569092","0.9529845714569092"
"524","0.9492034316062927","0.9492034316062927","0.9492034316062927"
"525","0.9570066928863525","0.9570066928863525","0.9570066928863525"
"526","0.9577034711837769","0.9577034711837769","0.9577034711837769"
"527","0.911363422870636","0.911363422870636","0.911363422870636"
"528","0.8875433802604675","0.8875433802604675","0.8875433802604675"
"529","0.927571713924408","0.927571713924408","0.927571713924408"
"530","0.9498339891433716","0.9498339891433716","0.9498339891433716"
"531","0.9558002352714539","0.9558002352714539","0.9558002352714539"
"532","0.8880946636199951","0.8880946636199951","0.8880946636199951"
"533","0.9279100894927979","0.9279100894927979","0.9279100894927979"
"534","0.9197801351547241","0.9197801351547241","0.9197801351547241"
"535","0.9146411418914795","0.9146411418914795","0.9146411418914795"
"536","0.9530381560325623","0.9530381560325623","0.9530381560325623"
"537","0.9179801344871521","0.9179801344871521","0.9179801344871521"
"538","0.9452611804008484","0.9452611804008484","0.9452611804008484"
"539","0.933100700378418","0.933100700378418","0.933100700378418"
"540","0.9554268717765808","0.9554268717765808","0.9554268717765808"
"541","0.9565474987030029","0.9565474987030029","0.9565474987030029"
"542","0.9254670143127441","0.9254670143127441","0.9254670143127441"
"543","0.9395610094070435","0.9395610094070435","0.9395610094070435"
"544","0.9096491932868958","0.9096491932868958","0.9096491932868958"
"545","0.9498741626739502","0.9498741626739502","0.9498741626739502"
"546","0.9324362277984619","0.9324362277984619","0.9324362277984619"
"547","0.9386457204818726","0.9386457204818726","0.9386457204818726"
"548","0.8976665735244751","0.8976665735244751","0.8976665735244751"
"549","0.9467632174491882","0.9467632174491882","0.9467632174491882"
"550","0.9448626041412354","0.9448626041412354","0.9448626041412354"
"551","0.9194940328598022","0.9194940328598022","0.9194940328598022"
"552","0.9151182174682617","0.9151182174682617","0.9151182174682617"
"553","0.9454119205474854","0.9454119205474854","0.9454119205474854"
"554","0.9584646821022034","0.9584646821022034","0.9584646821022034"
"555","0.9491363167762756","0.9491363167762756","0.9491363167762756"
"556","0.9224140644073486","0.9224140644073486","0.9224140644073486"
"557","0.9098206162452698","0.9098206162452698","0.9098206162452698"
"558","0.9583051800727844","0.9583051800727844","0.9583051800727844"
"559","0.9107452034950256","0.9107452034950256","0.9107452034950256"
"560","0.9497538208961487","0.9497538208961487","0.9497538208961487"
"561","0.9215680956840515","0.9215680956840515","0.9215680956840515"
"562","0.9568082094192505","0.9568082094192505","0.9568082094192505"
"563","0.9110077023506165","0.9110077023506165","0.9110077023506165"
"564","0.9270410537719727","0.9270410537719727","0.9270410537719727"
"565","0.9555724859237671","0.9555724859237671","0.9555724859237671"
"566","0.9220370054244995","0.9220370054244995","0.9220370054244995"
"567","0.9521328210830688","0.9521328210830688","0.9521328210830688"
"568","0.9185044169425964","0.9185044169425964","0.9185044169425964"
"569","0.9545989632606506","0.9545989632606506","0.9545989632606506"
"570","0.8669273853302002","0.8669273853302002","0.8669273853302002"
"571","0.9297336339950562","0.9297336339950562","0.9297336339950562"
"572","0.913458526134491","0.913458526134491","0.913458526134491"
"573","0.9388150572776794","0.9388150572776794","0.9388150572776794"
"574","0.9546431303024292","0.9546431303024292","0.9546431303024292"
"575","0.8304544687271118","0.8304544687271118","0.8304544687271118"
"576","0.9475396871566772","0.9475396871566772","0.9475396871566772"
"577","0.9309444427490234","0.9309444427490234","0.9309444427490234"
"578","0.8963369131088257","0.8963369131088257","0.8963369131088257"
"579","0.9361041784286499","0.9361041784286499","0.9361041784286499"
"580","0.9131569862365723","0.9131569862365723","0.9131569862365723"
"581","0.9101269245147705","0.9101269245147705","0.9101269245147705"
"582","0.916335940361023","0.916335940361023","0.916335940361023"
"583","0.9182594418525696","0.9182594418525696","0.9182594418525696"
"584","0.8990603089332581","0.8990603089332581","0.8990603089332581"
"585","0.9344313740730286","0.9344313740730286","0.9344313740730286"
"586","0.90337073802948","0.90337073802948","0.90337073802948"
"587","0.927558422088623","0.927558422088623","0.927558422088623"
"588","0.9160793423652649","0.9160793423652649","0.9160793423652649"
"589","0.9204660654067993","0.9204660654067993","0.9204660654067993"
"590","0.9156004190444946","0.9156004190444946","0.9156004190444946"
"591","0.9666270017623901","0.9666270017623901","0.9666270017623901"
"592","0.9343893527984619","0.9343893527984619","0.9343893527984619"
"593","0.9394092559814453","0.9394092559814453","0.9394092559814453"
"594","0.9012006521224976","0.9012006521224976","0.9012006521224976"
"595","0.9533048272132874","0.9533048272132874","0.9533048272132874"
"596","0.9547897577285767","0.9547897577285767","0.9547897577285767"
"597","0.9533944725990295","0.9533944725990295","0.9533944725990295"
"598","0.9564554691314697","0.9564554691314697","0.9564554691314697"
"599","0.907097578048706","0.907097578048706","0.907097578048706"
"600","0.8640968799591064","0.8640968799591064","0.8640968799591064"
"601","0.8869379758834839","0.8869379758834839","0.8869379758834839"
"602","0.9618507623672485","0.9618507623672485","0.9618507623672485"
"603","0.9593011140823364","0.9593011140823364","0.9593011140823364"
"604","0.9421154260635376","0.9421154260635376","0.9421154260635376"
"605","0.9402204751968384","0.9402204751968384","0.9402204751968384"
"606","0.9642864465713501","0.9642864465713501","0.9642864465713501"
"607","0.9024501442909241","0.9024501442909241","0.9024501442909241"
"608","0.955271303653717","0.955271303653717","0.955271303653717"
"609","0.9551404118537903","0.9551404118537903","0.9551404118537903"
"610","0.9367372989654541","0.9367372989654541","0.9367372989654541"
"611","0.9526076912879944","0.9526076912879944","0.9526076912879944"
"612","0.8970652222633362","0.8970652222633362","0.8970652222633362"
"613","0.9516255855560303","0.9516255855560303","0.9516255855560303"
"614","0.9462587833404541","0.9462587833404541","0.9462587833404541"
"615","0.8824498653411865","0.8824498653411865","0.8824498653411865"
"616","0.9512466788291931","0.9512466788291931","0.9512466788291931"
"617","0.9595234990119934","0.9595234990119934","0.9595234990119934"
"618","0.8980934619903564","0.8980934619903564","0.8980934619903564"
"619","0.9468547105789185","0.9468547105789185","0.9468547105789185"
"620","0.931438684463501","0.931438684463501","0.931438684463501"
"621","0.9490165114402771","0.9490165114402771","0.9490165114402771"
"622","0.9070569276809692","0.9070569276809692","0.9070569276809692"
"623","0.9382492303848267","0.9382492303848267","0.9382492303848267"
"624","0.953262209892273","0.953262209892273","0.953262209892273"
"625","0.932456374168396","0.932456374168396","0.932456374168396"
"626","0.9525496959686279","0.9525496959686279","0.9525496959686279"
"627","0.9277111291885376","0.9277111291885376","0.9277111291885376"
"628","0.9431930780410767","0.9431930780410767","0.9431930780410767"
"629","0.8931756615638733","0.8931756615638733","0.8931756615638733"
"630","0.9271847009658813","0.9271847009658813","0.9271847009658813"
"631","0.9162014722824097","0.9162014722824097","0.9162014722824097"
"632","0.90684574842453","0.90684574842453","0.90684574842453"
"633","0.8474118113517761","0.8474118113517761","0.8474118113517761"
"634","0.9193715453147888","0.9193715453147888","0.9193715453147888"
"635","0.9388288259506226","0.9388288259506226","0.9388288259506226"
"636","0.9132649898529053","0.9132649898529053","0.9132649898529053"
"637","0.8420202732086182","0.8420202732086182","0.8420202732086182"
"638","0.9382820129394531","0.9382820129394531","0.9382820129394531"
"639","0.8988430500030518","0.8988430500030518","0.8988430500030518"
"640","0.9482231736183167","0.9482231736183167","0.9482231736183167"
"641","0.9172435402870178","0.9172435402870178","0.9172435402870178"
"642","0.8881415724754333","0.8881415724754333","0.8881415724754333"
"643","0.9271696209907532","0.9271696209907532","0.9271696209907532"
"644","0.8617390394210815","0.8617390394210815","0.8617390394210815"
"645","0.9185839891433716","0.9185839891433716","0.9185839891433716"
"646","0.9010624885559082","0.9010624885559082","0.9010624885559082"
"647","0.899259090423584","0.899259090423584","0.899259090423584"
"648","0.8935571312904358","0.8935571312904358","0.8935571312904358"
"649","0.9278362989425659","0.9278362989425659","0.9278362989425659"
"650","0.9519126415252686","0.9519126415252686","0.9519126415252686"
"651","0.9578603506088257","0.9578603506088257","0.9578603506088257"
"652","0.9426918625831604","0.9426918625831604","0.9426918625831604"
"653","0.9465288519859314","0.9465288519859314","0.9465288519859314"
"654","0.9239711761474609","0.9239711761474609","0.9239711761474609"
"655","0.9573279023170471","0.9573279023170471","0.9573279023170471"
"656","0.9218040704727173","0.9218040704727173","0.9218040704727173"
"657","0.9499260783195496","0.9499260783195496","0.9499260783195496"
"658","0.8966619968414307","0.8966619968414307","0.8966619968414307"
"659","0.9564930200576782","0.9564930200576782","0.9564930200576782"
"661","0.9229903817176819","0.9229903817176819","0.9229903817176819"
"662","0.9561305642127991","0.9561305642127991","0.9561305642127991"
"663","0.8859698176383972","0.8859698176383972","0.8859698176383972"
"664","0.9102751016616821","0.9102751016616821","0.9102751016616821"
"665","0.9402593374252319","0.9402593374252319","0.9402593374252319"
"666","0.9033191800117493","0.9033191800117493","0.9033191800117493"
"667","0.9587276577949524","0.9587276577949524","0.9587276577949524"
"668","0.9607728123664856","0.9607728123664856","0.9607728123664856"
"669","0.9193174839019775","0.9193174839019775","0.9193174839019775"
"670","0.9212585687637329","0.9212585687637329","0.9212585687637329"
"671","0.9543872475624084","0.9543872475624084","0.9543872475624084"
"672","0.9080832004547119","0.9080832004547119","0.9080832004547119"
"673","0.9560518264770508","0.9560518264770508","0.9560518264770508"
"674","0.9513897895812988","0.9513897895812988","0.9513897895812988"
"675","0.8912198543548584","0.8912198543548584","0.8912198543548584"
"676","0.915181040763855","0.915181040763855","0.915181040763855"
"677","0.9293025732040405","0.9293025732040405","0.9293025732040405"
"678","0.9552688598632812","0.9552688598632812","0.9552688598632812"
"679","0.9584866166114807","0.9584866166114807","0.9584866166114807"
"680","0.9206513166427612","0.9206513166427612","0.9206513166427612"
"681","0.8829559087753296","0.8829559087753296","0.8829559087753296"
"682","0.9229936599731445","0.9229936599731445","0.9229936599731445"
"683","0.9516280293464661","0.9516280293464661","0.9516280293464661"
"684","0.8787704706192017","0.8787704706192017","0.8787704706192017"
"685","0.9521006941795349","0.9521006941795349","0.9521006941795349"
"686","0.9497020244598389","0.9497020244598389","0.9497020244598389"
"687","0.9028947353363037","0.9028947353363037","0.9028947353363037"
"688","0.9411486387252808","0.9411486387252808","0.9411486387252808"
"689","0.951805830001831","0.951805830001831","0.951805830001831"
"690","0.9182214140892029","0.9182214140892029","0.9182214140892029"
"691","0.924055278301239","0.924055278301239","0.924055278301239"
"692","0.9549024105072021","0.9549024105072021","0.9549024105072021"
"693","0.9524531364440918","0.9524531364440918","0.9524531364440918"
"694","0.8937519788742065","0.8937519788742065","0.8937519788742065"
"695","0.8980616331100464","0.8980616331100464","0.8980616331100464"
"696","0.9458962678909302","0.9458962678909302","0.9458962678909302"
"697","0.9638638496398926","0.9638638496398926","0.9638638496398926"
"698","0.9178247451782227","0.9178247451782227","0.9178247451782227"
"699","0.89371657371521","0.89371657371521","0.89371657371521"
"700","0.8925291299819946","0.8925291299819946","0.8925291299819946"
"701","0.9461550712585449","0.9461550712585449","0.9461550712585449"
"702","0.9648469090461731","0.9648469090461731","0.9648469090461731"
"703","0.9344421029090881","0.9344421029090881","0.9344421029090881"
"704","0.9638793468475342","0.9638793468475342","0.9638793468475342"
"705","0.8957269191741943","0.8957269191741943","0.8957269191741943"
"706","0.9198865294456482","0.9198865294456482","0.9198865294456482"
"707","0.9106523990631104","0.9106523990631104","0.9106523990631104"
"708","0.899859607219696","0.899859607219696","0.899859607219696"
"709","0.9168070554733276","0.9168070554733276","0.9168070554733276"
"710","0.9209832549095154","0.9209832549095154","0.9209832549095154"
"711","0.9486308097839355","0.9486308097839355","0.9486308097839355"
"712","0.9623379707336426","0.9623379707336426","0.9623379707336426"
"713","0.9121326804161072","0.9121326804161072","0.9121326804161072"
"714","0.9456683397293091","0.9456683397293091","0.9456683397293091"
"715","0.9086418151855469","0.9086418151855469","0.9086418151855469"
"716","0.8619101047515869","0.8619101047515869","0.8619101047515869"
"717","0.8696413040161133","0.8696413040161133","0.8696413040161133"
"718","0.9613082408905029","0.9613082408905029","0.9613082408905029"
"719","0.9591511487960815","0.9591511487960815","0.9591511487960815"
"720","0.9281671047210693","0.9281671047210693","0.9281671047210693"
"721","0.9099856615066528","0.9099856615066528","0.9099856615066528"
"722","0.9286988377571106","0.9286988377571106","0.9286988377571106"
"723","0.9652787446975708","0.9652787446975708","0.9652787446975708"
"724","0.9530677795410156","0.9530677795410156","0.9530677795410156"
"725","0.8515138626098633","0.8515138626098633","0.8515138626098633"
"726","0.8796118497848511","0.8796118497848511","0.8796118497848511"
"727","0.957435131072998","0.957435131072998","0.957435131072998"
"728","0.9174982309341431","0.9174982309341431","0.9174982309341431"
"729","0.9607656002044678","0.9607656002044678","0.9607656002044678"
"730","0.8318278789520264","0.8318278789520264","0.8318278789520264"
"731","0.9165418148040771","0.9165418148040771","0.9165418148040771"
"732","0.9011201858520508","0.9011201858520508","0.9011201858520508"
"733","0.9580481648445129","0.9580481648445129","0.9580481648445129"
"734","0.9626597166061401","0.9626597166061401","0.9626597166061401"
"735","0.9073575735092163","0.9073575735092163","0.9073575735092163"
"736","0.8848189115524292","0.8848189115524292","0.8848189115524292"
"737","0.8475087881088257","0.8475087881088257","0.8475087881088257"
"738","0.9425631761550903","0.9425631761550903","0.9425631761550903"
"739","0.9573320150375366","0.9573320150375366","0.9573320150375366"
"740","0.9155821800231934","0.9155821800231934","0.9155821800231934"
"741","0.9492387771606445","0.9492387771606445","0.9492387771606445"
"742","0.9068084955215454","0.9068084955215454","0.9068084955215454"
"743","0.9560233354568481","0.9560233354568481","0.9560233354568481"
"744","0.9277979731559753","0.9277979731559753","0.9277979731559753"
"745","0.8166662454605103","0.8166662454605103","0.8166662454605103"
"746","0.9221961498260498","0.9221961498260498","0.9221961498260498"
"747","0.927391767501831","0.927391767501831","0.927391767501831"
"748","0.8690931797027588","0.8690931797027588","0.8690931797027588"
"749","0.8640486598014832","0.8640486598014832","0.8640486598014832"
"750","0.9586811065673828","0.9586811065673828","0.9586811065673828"
"751","0.9483122825622559","0.9483122825622559","0.9483122825622559"
"752","0.9494351148605347","0.9494351148605347","0.9494351148605347"
"753","0.9513821005821228","0.9513821005821228","0.9513821005821228"
"754","0.9357279539108276","0.9357279539108276","0.9357279539108276"
"755","0.8738455772399902","0.8738455772399902","0.8738455772399902"
"756","0.9113964438438416","0.9113964438438416","0.9113964438438416"
"757","0.8951168060302734","0.8951168060302734","0.8951168060302734"
"758","0.9103908538818359","0.9103908538818359","0.9103908538818359"
"759","0.8986619710922241","0.8986619710922241","0.8986619710922241"
"760","0.9609464406967163","0.9609464406967163","0.9609464406967163"
"761","0.8969671726226807","0.8969671726226807","0.8969671726226807"
"762","0.8971223831176758","0.8971223831176758","0.8971223831176758"
"763","0.9596744775772095","0.9596744775772095","0.9596744775772095"
"764","0.9577888250350952","0.9577888250350952","0.9577888250350952"
"765","0.9407510161399841","0.9407510161399841","0.9407510161399841"
"766","0.9043056964874268","0.9043056964874268","0.9043056964874268"
"767","0.9233760833740234","0.9233760833740234","0.9233760833740234"
"768","0.8943734169006348","0.8943734169006348","0.8943734169006348"
"769","0.9156070351600647","0.9156070351600647","0.9156070351600647"
"770","0.8917738199234009","0.8917738199234009","0.8917738199234009"
"771","0.9270836710929871","0.9270836710929871","0.9270836710929871"
"772","0.9232758283615112","0.9232758283615112","0.9232758283615112"
"773","0.9093158841133118","0.9093158841133118","0.9093158841133118"
"774","0.9076230525970459","0.9076230525970459","0.9076230525970459"
"775","0.9345953464508057","0.9345953464508057","0.9345953464508057"
"776","0.9375733137130737","0.9375733137130737","0.9375733137130737"
"777","0.92146897315979","0.92146897315979","0.92146897315979"
"778","0.9062365293502808","0.9062365293502808","0.9062365293502808"
"779","0.9475182294845581","0.9475182294845581","0.9475182294845581"
"780","0.9336258172988892","0.9336258172988892","0.9336258172988892"
"781","0.8952497243881226","0.8952497243881226","0.8952497243881226"
"782","0.9028433561325073","0.9028433561325073","0.9028433561325073"
"783","0.9010003805160522","0.9010003805160522","0.9010003805160522"
"784","0.962692141532898","0.962692141532898","0.962692141532898"
"785","0.9208191633224487","0.9208191633224487","0.9208191633224487"
"786","0.9363460540771484","0.9363460540771484","0.9363460540771484"
"787","0.9058403968811035","0.9058403968811035","0.9058403968811035"
"788","0.9238170385360718","0.9238170385360718","0.9238170385360718"
"789","0.8915244340896606","0.8915244340896606","0.8915244340896606"
"790","0.9592601656913757","0.9592601656913757","0.9592601656913757"
"791","0.9178155660629272","0.9178155660629272","0.9178155660629272"
"792","0.8554351329803467","0.8554351329803467","0.8554351329803467"
"793","0.925304651260376","0.925304651260376","0.925304651260376"
"794","0.8914909362792969","0.8914909362792969","0.8914909362792969"
"795","0.9218786954879761","0.9218786954879761","0.9218786954879761"
"796","0.922883927822113","0.922883927822113","0.922883927822113"
"797","0.926174521446228","0.926174521446228","0.926174521446228"
"798","0.9556991457939148","0.9556991457939148","0.9556991457939148"
"799","0.9593011140823364","0.9593011140823364","0.9593011140823364"
"800","0.90707927942276","0.90707927942276","0.90707927942276"
"801","0.9429725408554077","0.9429725408554077","0.9429725408554077"
"802","0.930885910987854","0.930885910987854","0.930885910987854"
"803","0.9533951878547668","0.9533951878547668","0.9533951878547668"
"804","0.9321423768997192","0.9321423768997192","0.9321423768997192"
"805","0.9448227882385254","0.9448227882385254","0.9448227882385254"
"806","0.9319057464599609","0.9319057464599609","0.9319057464599609"
"807","0.9533736705780029","0.9533736705780029","0.9533736705780029"
"808","0.8869330883026123","0.8869330883026123","0.8869330883026123"
"809","0.9551380276679993","0.9551380276679993","0.9551380276679993"
"810","0.9406982064247131","0.9406982064247131","0.9406982064247131"
"811","0.9068270325660706","0.9068270325660706","0.9068270325660706"
"812","0.9282739162445068","0.9282739162445068","0.9282739162445068"
"813","0.9134073257446289","0.9134073257446289","0.9134073257446289"
"814","0.9252443909645081","0.9252443909645081","0.9252443909645081"
"815","0.9213083982467651","0.9213083982467651","0.9213083982467651"
"816","0.9186246395111084","0.9186246395111084","0.9186246395111084"
"817","0.9339028596878052","0.9339028596878052","0.9339028596878052"
"818","0.9390782117843628","0.9390782117843628","0.9390782117843628"
"819","0.9447098970413208","0.9447098970413208","0.9447098970413208"
"820","0.8644610643386841","0.8644610643386841","0.8644610643386841"
"822","0.9285852909088135","0.9285852909088135","0.9285852909088135"
"823","0.9545905590057373","0.9545905590057373","0.9545905590057373"
"824","0.9547715783119202","0.9547715783119202","0.9547715783119202"
"825","0.9573814868927002","0.9573814868927002","0.9573814868927002"
"826","0.948931097984314","0.948931097984314","0.948931097984314"
"827","0.9413744211196899","0.9413744211196899","0.9413744211196899"
"828","0.9172232747077942","0.9172232747077942","0.9172232747077942"
"829","0.9290972948074341","0.9290972948074341","0.9290972948074341"
"830","0.9260814785957336","0.9260814785957336","0.9260814785957336"
"831","0.9650205373764038","0.9650205373764038","0.9650205373764038"
"832","0.9548881649971008","0.9548881649971008","0.9548881649971008"
"833","0.9390413761138916","0.9390413761138916","0.9390413761138916"
"834","0.9176831245422363","0.9176831245422363","0.9176831245422363"
"835","0.9016860723495483","0.9016860723495483","0.9016860723495483"
"836","0.9088295698165894","0.9088295698165894","0.9088295698165894"
"837","0.930607795715332","0.930607795715332","0.930607795715332"
"838","0.9541283845901489","0.9541283845901489","0.9541283845901489"
"839","0.9112910628318787","0.9112910628318787","0.9112910628318787"
"840","0.9339479207992554","0.9339479207992554","0.9339479207992554"
"841","0.9175641536712646","0.9175641536712646","0.9175641536712646"
"842","0.9189745187759399","0.9189745187759399","0.9189745187759399"
"843","0.9005421996116638","0.9005421996116638","0.9005421996116638"
"844","0.9108918905258179","0.9108918905258179","0.9108918905258179"
"845","0.9459867477416992","0.9459867477416992","0.9459867477416992"
"846","0.9454500675201416","0.9454500675201416","0.9454500675201416"
"847","0.9556912779808044","0.9556912779808044","0.9556912779808044"
"848","0.9103907942771912","0.9103907942771912","0.9103907942771912"
"849","0.9196591377258301","0.9196591377258301","0.9196591377258301"
"850","0.8952140212059021","0.8952140212059021","0.8952140212059021"
"851","0.9512443542480469","0.9512443542480469","0.9512443542480469"
"852","0.9115842580795288","0.9115842580795288","0.9115842580795288"
"853","0.9499005079269409","0.9499005079269409","0.9499005079269409"
"854","0.9307125806808472","0.9307125806808472","0.9307125806808472"
"855","0.919946014881134","0.919946014881134","0.919946014881134"
"856","0.9433746337890625","0.9433746337890625","0.9433746337890625"
"857","0.9158236384391785","0.9158236384391785","0.9158236384391785"
"858","0.9288223385810852","0.9288223385810852","0.9288223385810852"
"859","0.9490541219711304","0.9490541219711304","0.9490541219711304"
"860","0.938137412071228","0.938137412071228","0.938137412071228"
"861","0.9460536241531372","0.9460536241531372","0.9460536241531372"
"862","0.8640479445457458","0.8640479445457458","0.8640479445457458"
"863","0.872374415397644","0.872374415397644","0.872374415397644"
"864","0.9500078558921814","0.9500078558921814","0.9500078558921814"
"865","0.9447270035743713","0.9447270035743713","0.9447270035743713"
"866","0.8908700942993164","0.8908700942993164","0.8908700942993164"
"867","0.9159929156303406","0.9159929156303406","0.9159929156303406"
"868","0.9269382953643799","0.9269382953643799","0.9269382953643799"
"869","0.8874742984771729","0.8874742984771729","0.8874742984771729"
"870","0.9577644467353821","0.9577644467353821","0.9577644467353821"
"871","0.8359715938568115","0.8359715938568115","0.8359715938568115"
"872","0.9201021194458008","0.9201021194458008","0.9201021194458008"
"873","0.9529696106910706","0.9529696106910706","0.9529696106910706"
"874","0.9188495874404907","0.9188495874404907","0.9188495874404907"
"875","0.9489865303039551","0.9489865303039551","0.9489865303039551"
"876","0.9389021396636963","0.9389021396636963","0.9389021396636963"
"877","0.9563649892807007","0.9563649892807007","0.9563649892807007"
"878","0.9533497095108032","0.9533497095108032","0.9533497095108032"
"879","0.8877821564674377","0.8877821564674377","0.8877821564674377"
"880","0.9263837337493896","0.9263837337493896","0.9263837337493896"
"881","0.9224472641944885","0.9224472641944885","0.9224472641944885"
"882","0.9277530312538147","0.9277530312538147","0.9277530312538147"
"883","0.9124259948730469","0.9124259948730469","0.9124259948730469"
"884","0.9135828018188477","0.9135828018188477","0.9135828018188477"
"885","0.9555136561393738","0.9555136561393738","0.9555136561393738"
"886","0.9582886695861816","0.9582886695861816","0.9582886695861816"
"887","0.9140415191650391","0.9140415191650391","0.9140415191650391"
"888","0.9334760904312134","0.9334760904312134","0.9334760904312134"
"889","0.9352537989616394","0.9352537989616394","0.9352537989616394"
"890","0.9573096632957458","0.9573096632957458","0.9573096632957458"
"891","0.9473750591278076","0.9473750591278076","0.9473750591278076"
"892","0.930802583694458","0.930802583694458","0.930802583694458"
"893","0.9166761636734009","0.9166761636734009","0.9166761636734009"
"894","0.9642402529716492","0.9642402529716492","0.9642402529716492"
"895","0.8989155292510986","0.8989155292510986","0.8989155292510986"
"896","0.8530360460281372","0.8530360460281372","0.8530360460281372"
"897","0.9370027780532837","0.9370027780532837","0.9370027780532837"
"898","0.9254828691482544","0.9254828691482544","0.9254828691482544"
"899","0.9152229428291321","0.9152229428291321","0.9152229428291321"
"900","0.921782374382019","0.921782374382019","0.921782374382019"
"901","0.9367837905883789","0.9367837905883789","0.9367837905883789"
"902","0.8910789489746094","0.8910789489746094","0.8910789489746094"
"903","0.9559701085090637","0.9559701085090637","0.9559701085090637"
"904","0.9604995846748352","0.9604995846748352","0.9604995846748352"
"905","0.9543271064758301","0.9543271064758301","0.9543271064758301"
"906","0.9453938007354736","0.9453938007354736","0.9453938007354736"
"907","0.9191691279411316","0.9191691279411316","0.9191691279411316"
"908","0.9176433086395264","0.9176433086395264","0.9176433086395264"
"909","0.9203460216522217","0.9203460216522217","0.9203460216522217"
