"Step","serene-sun-203 - test/rmse_scat","serene-sun-203 - test/rmse_scat__MIN","serene-sun-203 - test/rmse_scat__MAX"
"465","0.011808371171355247","0.011808371171355247","0.011808371171355247"
"466","0.028513913974165916","0.028513913974165916","0.028513913974165916"
"467","0.02975970320403576","0.02975970320403576","0.02975970320403576"
"468","0.010874488390982151","0.010874488390982151","0.010874488390982151"
"469","0.014663640409708023","0.014663640409708023","0.014663640409708023"
"470","0.012447761371731758","0.012447761371731758","0.012447761371731758"
"471","0.013698389753699303","0.013698389753699303","0.013698389753699303"
"472","0.014607681892812252","0.014607681892812252","0.014607681892812252"
"473","0.022959519177675247","0.022959519177675247","0.022959519177675247"
"474","0.014411777257919312","0.014411777257919312","0.014411777257919312"
"475","0.009301649406552315","0.009301649406552315","0.009301649406552315"
"476","0.030805550515651703","0.030805550515651703","0.030805550515651703"
"477","0.012579142116010189","0.012579142116010189","0.012579142116010189"
"478","0.023621689528226852","0.023621689528226852","0.023621689528226852"
"479","0.006116844248026609","0.006116844248026609","0.006116844248026609"
"480","0.007527920417487621","0.007527920417487621","0.007527920417487621"
"481","0.022429363802075386","0.022429363802075386","0.022429363802075386"
"482","0.008872457779943943","0.008872457779943943","0.008872457779943943"
"484","0.005250195506960154","0.005250195506960154","0.005250195506960154"
"485","0.01500346977263689","0.01500346977263689","0.01500346977263689"
"486","0.023509826511144638","0.023509826511144638","0.023509826511144638"
"487","0.004765960853546858","0.004765960853546858","0.004765960853546858"
"488","0.005114448256790638","0.005114448256790638","0.005114448256790638"
"489","0.022019503638148308","0.022019503638148308","0.022019503638148308"
"490","0.012119010090827942","0.012119010090827942","0.012119010090827942"
"491","0.01105189137160778","0.01105189137160778","0.01105189137160778"
"492","0.03134414553642273","0.03134414553642273","0.03134414553642273"
"493","0.01572435162961483","0.01572435162961483","0.01572435162961483"
"494","0.015270576812326908","0.015270576812326908","0.015270576812326908"
"495","0.021496638655662537","0.021496638655662537","0.021496638655662537"
"496","0.028552552685141563","0.028552552685141563","0.028552552685141563"
"497","0.007260218262672424","0.007260218262672424","0.007260218262672424"
"498","0.023140598088502884","0.023140598088502884","0.023140598088502884"
"499","0.012600179761648178","0.012600179761648178","0.012600179761648178"
"501","0.011583123356103897","0.011583123356103897","0.011583123356103897"
"502","0.009681629948318005","0.009681629948318005","0.009681629948318005"
"503","0.04300113767385483","0.04300113767385483","0.04300113767385483"
"504","0.009266416542232037","0.009266416542232037","0.009266416542232037"
"505","0.004910626914352179","0.004910626914352179","0.004910626914352179"
"506","0.014079345390200615","0.014079345390200615","0.014079345390200615"
"507","0.0229826457798481","0.0229826457798481","0.0229826457798481"
"508","0.023224525153636932","0.023224525153636932","0.023224525153636932"
"509","0.013500365428626537","0.013500365428626537","0.013500365428626537"
"510","0.009446103125810623","0.009446103125810623","0.009446103125810623"
"511","0.00626446632668376","0.00626446632668376","0.00626446632668376"
"512","0.03850790485739708","0.03850790485739708","0.03850790485739708"
"513","0.012156451120972633","0.012156451120972633","0.012156451120972633"
"514","0.015927301719784737","0.015927301719784737","0.015927301719784737"
"515","0.010613609105348587","0.010613609105348587","0.010613609105348587"
"516","0.026989227160811424","0.026989227160811424","0.026989227160811424"
"518","0.026949569582939148","0.026949569582939148","0.026949569582939148"
"519","0.030984755605459213","0.030984755605459213","0.030984755605459213"
"520","0.011584070511162281","0.011584070511162281","0.011584070511162281"
"521","0.012358225882053375","0.012358225882053375","0.012358225882053375"
"522","0.017862040549516678","0.017862040549516678","0.017862040549516678"
"523","0.026433102786540985","0.026433102786540985","0.026433102786540985"
"524","0.01907038874924183","0.01907038874924183","0.01907038874924183"
"525","0.014270382933318615","0.014270382933318615","0.014270382933318615"
"526","0.014315222389996052","0.014315222389996052","0.014315222389996052"
"527","0.01984122395515442","0.01984122395515442","0.01984122395515442"
"528","0.017856867983937263","0.017856867983937263","0.017856867983937263"
"529","0.012654872611165047","0.012654872611165047","0.012654872611165047"
"530","0.01480234693735838","0.01480234693735838","0.01480234693735838"
"531","0.011960470117628574","0.011960470117628574","0.011960470117628574"
"532","0.011788659729063511","0.011788659729063511","0.011788659729063511"
"533","0.013301637955009937","0.013301637955009937","0.013301637955009937"
"534","0.012381820008158684","0.012381820008158684","0.012381820008158684"
"535","0.006288810633122921","0.006288810633122921","0.006288810633122921"
"536","0.01851186715066433","0.01851186715066433","0.01851186715066433"
"537","0.02333369292318821","0.02333369292318821","0.02333369292318821"
"538","0.02398945949971676","0.02398945949971676","0.02398945949971676"
"539","0.012811882421374321","0.012811882421374321","0.012811882421374321"
"540","0.012739786878228188","0.012739786878228188","0.012739786878228188"
"541","0.008220886811614037","0.008220886811614037","0.008220886811614037"
"542","0.01254116278141737","0.01254116278141737","0.01254116278141737"
"543","0.023328250274062157","0.023328250274062157","0.023328250274062157"
"544","0.014134889468550682","0.014134889468550682","0.014134889468550682"
"545","0.01146618090569973","0.01146618090569973","0.01146618090569973"
"546","0.00473893852904439","0.00473893852904439","0.00473893852904439"
"547","0.027244089171290398","0.027244089171290398","0.027244089171290398"
"548","0.005017643794417381","0.005017643794417381","0.005017643794417381"
"549","0.004553650971502066","0.004553650971502066","0.004553650971502066"
"551","0.015318390913307667","0.015318390913307667","0.015318390913307667"
"552","0.013546306639909744","0.013546306639909744","0.013546306639909744"
"553","0.012824795208871365","0.012824795208871365","0.012824795208871365"
"554","0.01592557691037655","0.01592557691037655","0.01592557691037655"
"555","0.023825036361813545","0.023825036361813545","0.023825036361813545"
"556","0.0183454230427742","0.0183454230427742","0.0183454230427742"
"557","0.011807798407971859","0.011807798407971859","0.011807798407971859"
"558","0.0119088813662529","0.0119088813662529","0.0119088813662529"
"559","0.025125928223133087","0.025125928223133087","0.025125928223133087"
"560","0.004063897766172886","0.004063897766172886","0.004063897766172886"
"561","0.01280950102955103","0.01280950102955103","0.01280950102955103"
"562","0.01066436618566513","0.01066436618566513","0.01066436618566513"
"563","0.01277722604572773","0.01277722604572773","0.01277722604572773"
"564","0.01861392892897129","0.01861392892897129","0.01861392892897129"
"565","0.015574324876070023","0.015574324876070023","0.015574324876070023"
"566","0.017125392332673073","0.017125392332673073","0.017125392332673073"
"567","0.0148843452334404","0.0148843452334404","0.0148843452334404"
"568","0.004441077820956707","0.004441077820956707","0.004441077820956707"
"569","0.012842871248722076","0.012842871248722076","0.012842871248722076"
"570","0.02847426012158394","0.02847426012158394","0.02847426012158394"
"571","0.005030669737607241","0.005030669737607241","0.005030669737607241"
"572","0.010026014409959316","0.010026014409959316","0.010026014409959316"
"573","0.01542415376752615","0.01542415376752615","0.01542415376752615"
"574","0.015080508776009083","0.015080508776009083","0.015080508776009083"
"575","0.009315206669270992","0.009315206669270992","0.009315206669270992"
"576","0.012922858819365501","0.012922858819365501","0.012922858819365501"
"577","0.03390151262283325","0.03390151262283325","0.03390151262283325"
"578","0.011973782442510128","0.011973782442510128","0.011973782442510128"
"579","0.017043456435203552","0.017043456435203552","0.017043456435203552"
"580","0.027711139991879463","0.027711139991879463","0.027711139991879463"
"581","0.01455064956098795","0.01455064956098795","0.01455064956098795"
"582","0.012711840681731701","0.012711840681731701","0.012711840681731701"
"584","0.018525658175349236","0.018525658175349236","0.018525658175349236"
"585","0.028492074459791183","0.028492074459791183","0.028492074459791183"
"586","0.014018513262271881","0.014018513262271881","0.014018513262271881"
"587","0.01208773534744978","0.01208773534744978","0.01208773534744978"
"588","0.03652827441692352","0.03652827441692352","0.03652827441692352"
"589","0.02226315811276436","0.02226315811276436","0.02226315811276436"
"590","0.008011394180357456","0.008011394180357456","0.008011394180357456"
"591","0.014185928739607334","0.014185928739607334","0.014185928739607334"
"592","0.02301165461540222","0.02301165461540222","0.02301165461540222"
"593","0.008149612694978714","0.008149612694978714","0.008149612694978714"
"594","0.012769179418683052","0.012769179418683052","0.012769179418683052"
"595","0.013605695217847824","0.013605695217847824","0.013605695217847824"
"596","0.02919163554906845","0.02919163554906845","0.02919163554906845"
"597","0.012759114615619183","0.012759114615619183","0.012759114615619183"
"598","0.057711031287908554","0.057711031287908554","0.057711031287908554"
"599","0.034106943756341934","0.034106943756341934","0.034106943756341934"
"601","0.005574199371039867","0.005574199371039867","0.005574199371039867"
"602","0.010553424246609211","0.010553424246609211","0.010553424246609211"
"603","0.009286938235163689","0.009286938235163689","0.009286938235163689"
"604","0.01587653160095215","0.01587653160095215","0.01587653160095215"
"605","0.005046300124377012","0.005046300124377012","0.005046300124377012"
"606","0.02649691514670849","0.02649691514670849","0.02649691514670849"
"607","0.02969047613441944","0.02969047613441944","0.02969047613441944"
"608","0.012701318599283695","0.012701318599283695","0.012701318599283695"
"609","0.013089146465063095","0.013089146465063095","0.013089146465063095"
"610","0.010755911469459534","0.010755911469459534","0.010755911469459534"
"611","0.0042026410810649395","0.0042026410810649395","0.0042026410810649395"
"612","0.013606660068035126","0.013606660068035126","0.013606660068035126"
"613","0.013862810097634792","0.013862810097634792","0.013862810097634792"
"614","0.01349688321352005","0.01349688321352005","0.01349688321352005"
"615","0.013752073049545288","0.013752073049545288","0.013752073049545288"
"616","0.0113227479159832","0.0113227479159832","0.0113227479159832"
"618","0.004515083972364664","0.004515083972364664","0.004515083972364664"
"619","0.014076384715735912","0.014076384715735912","0.014076384715735912"
"620","0.03234129771590233","0.03234129771590233","0.03234129771590233"
"621","0.02597254142165184","0.02597254142165184","0.02597254142165184"
"622","0.00938892550766468","0.00938892550766468","0.00938892550766468"
"623","0.010024872608482838","0.010024872608482838","0.010024872608482838"
"624","0.011166177690029144","0.011166177690029144","0.011166177690029144"
"625","0.010533574037253857","0.010533574037253857","0.010533574037253857"
"626","0.0327567420899868","0.0327567420899868","0.0327567420899868"
"627","0.006095969583839178","0.006095969583839178","0.006095969583839178"
"628","0.020385850220918655","0.020385850220918655","0.020385850220918655"
"629","0.011696751229465008","0.011696751229465008","0.011696751229465008"
"630","0.01386504340916872","0.01386504340916872","0.01386504340916872"
"631","0.01322080660611391","0.01322080660611391","0.01322080660611391"
"632","0.016183018684387207","0.016183018684387207","0.016183018684387207"
"633","0.00993784423917532","0.00993784423917532","0.00993784423917532"
"634","0.041521795094013214","0.041521795094013214","0.041521795094013214"
"635","0.01906382478773594","0.01906382478773594","0.01906382478773594"
"636","0.027227841317653656","0.027227841317653656","0.027227841317653656"
"637","0.025255586951971054","0.025255586951971054","0.025255586951971054"
"638","0.012047010473906994","0.012047010473906994","0.012047010473906994"
"639","0.013809805735945702","0.013809805735945702","0.013809805735945702"
"640","0.031525928527116776","0.031525928527116776","0.031525928527116776"
"641","0.014758159406483173","0.014758159406483173","0.014758159406483173"
"642","0.015303215943276882","0.015303215943276882","0.015303215943276882"
"643","0.021708620712161064","0.021708620712161064","0.021708620712161064"
"644","0.016134951263666153","0.016134951263666153","0.016134951263666153"
"645","0.015036477707326412","0.015036477707326412","0.015036477707326412"
"646","0.012403950095176697","0.012403950095176697","0.012403950095176697"
"647","0.02789284661412239","0.02789284661412239","0.02789284661412239"
"648","0.015593692660331726","0.015593692660331726","0.015593692660331726"
"649","0.007438087835907936","0.007438087835907936","0.007438087835907936"
"651","0.004835324361920357","0.004835324361920357","0.004835324361920357"
"652","0.012837006710469723","0.012837006710469723","0.012837006710469723"
"653","0.014960912987589836","0.014960912987589836","0.014960912987589836"
"654","0.01289785373955965","0.01289785373955965","0.01289785373955965"
"655","0.013151740655303001","0.013151740655303001","0.013151740655303001"
"656","0.015617740340530872","0.015617740340530872","0.015617740340530872"
"657","0.01498567033559084","0.01498567033559084","0.01498567033559084"
"658","0.026090461760759354","0.026090461760759354","0.026090461760759354"
"659","0.013710458762943745","0.013710458762943745","0.013710458762943745"
"660","0.014281192794442177","0.014281192794442177","0.014281192794442177"
"661","0.04690295085310936","0.04690295085310936","0.04690295085310936"
"662","0.00830678641796112","0.00830678641796112","0.00830678641796112"
"663","0.009540165774524212","0.009540165774524212","0.009540165774524212"
"664","0.008476092480123043","0.008476092480123043","0.008476092480123043"
"665","0.0325787328183651","0.0325787328183651","0.0325787328183651"
"666","0.0073440480045974255","0.0073440480045974255","0.0073440480045974255"
"667","0.01508798636496067","0.01508798636496067","0.01508798636496067"
"668","0.007489549461752176","0.007489549461752176","0.007489549461752176"
"669","0.02564535290002823","0.02564535290002823","0.02564535290002823"
"670","0.01883864961564541","0.01883864961564541","0.01883864961564541"
"671","0.010990592651069164","0.010990592651069164","0.010990592651069164"
"672","0.011799415573477745","0.011799415573477745","0.011799415573477745"
"673","0.03394491598010063","0.03394491598010063","0.03394491598010063"
"674","0.017305703833699226","0.017305703833699226","0.017305703833699226"
"675","0.011655346490442753","0.011655346490442753","0.011655346490442753"
"676","0.026217777281999588","0.026217777281999588","0.026217777281999588"
"677","0.013842650689184666","0.013842650689184666","0.013842650689184666"
"678","0.01477205939590931","0.01477205939590931","0.01477205939590931"
"679","0.005911543034017086","0.005911543034017086","0.005911543034017086"
"680","0.006512356456369162","0.006512356456369162","0.006512356456369162"
"681","0.009989380836486816","0.009989380836486816","0.009989380836486816"
"682","0.01120684016495943","0.01120684016495943","0.01120684016495943"
"684","0.019840719178318977","0.019840719178318977","0.019840719178318977"
"685","0.013857138343155384","0.013857138343155384","0.013857138343155384"
"686","0.008922072127461433","0.008922072127461433","0.008922072127461433"
"687","0.011988080106675625","0.011988080106675625","0.011988080106675625"
"688","0.011554820463061333","0.011554820463061333","0.011554820463061333"
"689","0.030013790354132652","0.030013790354132652","0.030013790354132652"
"690","0.013336721807718277","0.013336721807718277","0.013336721807718277"
"691","0.011712105013430119","0.011712105013430119","0.011712105013430119"
"692","0.014990738593041897","0.014990738593041897","0.014990738593041897"
"693","0.02058514580130577","0.02058514580130577","0.02058514580130577"
"694","0.012111705727875233","0.012111705727875233","0.012111705727875233"
"695","0.012341966852545738","0.012341966852545738","0.012341966852545738"
"696","0.012698126956820488","0.012698126956820488","0.012698126956820488"
"697","0.009642320685088634","0.009642320685088634","0.009642320685088634"
"698","0.013997631147503853","0.013997631147503853","0.013997631147503853"
"699","0.005135140847414732","0.005135140847414732","0.005135140847414732"
"701","0.013665787875652313","0.013665787875652313","0.013665787875652313"
"702","0.018024206161499023","0.018024206161499023","0.018024206161499023"
"703","0.010142120532691479","0.010142120532691479","0.010142120532691479"
"704","0.005648684222251177","0.005648684222251177","0.005648684222251177"
"705","0.012384174391627312","0.012384174391627312","0.012384174391627312"
"706","0.009261245839297771","0.009261245839297771","0.009261245839297771"
"707","0.01613798178732395","0.01613798178732395","0.01613798178732395"
"708","0.019907917827367783","0.019907917827367783","0.019907917827367783"
"709","0.03778903931379318","0.03778903931379318","0.03778903931379318"
"710","0.008348900824785233","0.008348900824785233","0.008348900824785233"
"711","0.012361944653093815","0.012361944653093815","0.012361944653093815"
"712","0.02446770668029785","0.02446770668029785","0.02446770668029785"
"713","0.006711874157190323","0.006711874157190323","0.006711874157190323"
"714","0.012092302553355694","0.012092302553355694","0.012092302553355694"
"715","0.04736443608999252","0.04736443608999252","0.04736443608999252"
"716","0.01907298155128956","0.01907298155128956","0.01907298155128956"
"718","0.00810780469328165","0.00810780469328165","0.00810780469328165"
"719","0.012650956399738789","0.012650956399738789","0.012650956399738789"
"720","0.024641994386911392","0.024641994386911392","0.024641994386911392"
"721","0.016045108437538147","0.016045108437538147","0.016045108437538147"
"722","0.011608405970036983","0.011608405970036983","0.011608405970036983"
"723","0.008196137845516205","0.008196137845516205","0.008196137845516205"
"724","0.005268787499517202","0.005268787499517202","0.005268787499517202"
"725","0.011518868617713451","0.011518868617713451","0.011518868617713451"
"726","0.01545855961740017","0.01545855961740017","0.01545855961740017"
"727","0.022931501269340515","0.022931501269340515","0.022931501269340515"
"728","0.01361807156354189","0.01361807156354189","0.01361807156354189"
"729","0.017954379320144653","0.017954379320144653","0.017954379320144653"
"730","0.004705104511231184","0.004705104511231184","0.004705104511231184"
"731","0.014516415074467659","0.014516415074467659","0.014516415074467659"
"732","0.016973990947008133","0.016973990947008133","0.016973990947008133"
"733","0.024970997124910355","0.024970997124910355","0.024970997124910355"
"734","0.010555808432400227","0.010555808432400227","0.010555808432400227"
"735","0.013738659210503101","0.013738659210503101","0.013738659210503101"
"736","0.02047816477715969","0.02047816477715969","0.02047816477715969"
"737","0.004740049596875906","0.004740049596875906","0.004740049596875906"
"738","0.022037683054804802","0.022037683054804802","0.022037683054804802"
"739","0.01904837228357792","0.01904837228357792","0.01904837228357792"
"740","0.006979221478104591","0.006979221478104591","0.006979221478104591"
"741","0.016078131273388863","0.016078131273388863","0.016078131273388863"
"742","0.0050538512878119946","0.0050538512878119946","0.0050538512878119946"
"743","0.04794769734144211","0.04794769734144211","0.04794769734144211"
"744","0.004740215837955475","0.004740215837955475","0.004740215837955475"
"745","0.008484588004648685","0.008484588004648685","0.008484588004648685"
"746","0.037561748176813126","0.037561748176813126","0.037561748176813126"
"747","0.01207056362181902","0.01207056362181902","0.01207056362181902"
"748","0.01677817478775978","0.01677817478775978","0.01677817478775978"
"749","0.004377637058496475","0.004377637058496475","0.004377637058496475"
"751","0.014451372437179089","0.014451372437179089","0.014451372437179089"
"752","0.030236130580306053","0.030236130580306053","0.030236130580306053"
"753","0.01756732538342476","0.01756732538342476","0.01756732538342476"
"754","0.008013566955924034","0.008013566955924034","0.008013566955924034"
"755","0.05116710811853409","0.05116710811853409","0.05116710811853409"
"756","0.014470457099378109","0.014470457099378109","0.014470457099378109"
"757","0.00987312477082014","0.00987312477082014","0.00987312477082014"
"758","0.005518244579434395","0.005518244579434395","0.005518244579434395"
"759","0.024030247703194618","0.024030247703194618","0.024030247703194618"
"760","0.01334006991237402","0.01334006991237402","0.01334006991237402"
"761","0.012724215164780617","0.012724215164780617","0.012724215164780617"
"762","0.02180708572268486","0.02180708572268486","0.02180708572268486"
"763","0.025588970631361008","0.025588970631361008","0.025588970631361008"
"764","0.028867052868008614","0.028867052868008614","0.028867052868008614"
"765","0.020927023142576218","0.020927023142576218","0.020927023142576218"
"766","0.014530040323734283","0.014530040323734283","0.014530040323734283"
"767","0.011372312903404236","0.011372312903404236","0.011372312903404236"
"768","0.00411691190674901","0.00411691190674901","0.00411691190674901"
"769","0.009966759942471981","0.009966759942471981","0.009966759942471981"
"770","0.014877993613481522","0.014877993613481522","0.014877993613481522"
"771","0.01886298879981041","0.01886298879981041","0.01886298879981041"
"772","0.015127521008253098","0.015127521008253098","0.015127521008253098"
"773","0.016267048195004463","0.016267048195004463","0.016267048195004463"
"774","0.0041350931860506535","0.0041350931860506535","0.0041350931860506535"
"775","0.015569204464554787","0.015569204464554787","0.015569204464554787"
"776","0.02902381867170334","0.02902381867170334","0.02902381867170334"
"777","0.02486441656947136","0.02486441656947136","0.02486441656947136"
"778","0.006193805485963821","0.006193805485963821","0.006193805485963821"
"779","0.013206260278820992","0.013206260278820992","0.013206260278820992"
"780","0.013415309600532055","0.013415309600532055","0.013415309600532055"
"781","0.004900244530290365","0.004900244530290365","0.004900244530290365"
"782","0.005623611621558666","0.005623611621558666","0.005623611621558666"
"784","0.024146772921085358","0.024146772921085358","0.024146772921085358"
"785","0.011894460767507553","0.011894460767507553","0.011894460767507553"
"786","0.033236101269721985","0.033236101269721985","0.033236101269721985"
"787","0.011677335016429424","0.011677335016429424","0.011677335016429424"
"788","0.014435241930186749","0.014435241930186749","0.014435241930186749"
"789","0.04646271839737892","0.04646271839737892","0.04646271839737892"
"790","0.008284983225166798","0.008284983225166798","0.008284983225166798"
"791","0.004674050956964493","0.004674050956964493","0.004674050956964493"
"792","0.011609324254095554","0.011609324254095554","0.011609324254095554"
"793","0.014761515893042088","0.014761515893042088","0.014761515893042088"
"794","0.007563083432614803","0.007563083432614803","0.007563083432614803"
"795","0.007452198304235935","0.007452198304235935","0.007452198304235935"
"796","0.032853204756975174","0.032853204756975174","0.032853204756975174"
"797","0.01832473650574684","0.01832473650574684","0.01832473650574684"
"798","0.033974457532167435","0.033974457532167435","0.033974457532167435"
"799","0.006931384559720755","0.006931384559720755","0.006931384559720755"
"801","0.010421646758913994","0.010421646758913994","0.010421646758913994"
"802","0.012553307227790356","0.012553307227790356","0.012553307227790356"
"803","0.014246766455471516","0.014246766455471516","0.014246766455471516"
"804","0.013481074012815952","0.013481074012815952","0.013481074012815952"
"805","0.007020898628979921","0.007020898628979921","0.007020898628979921"
"806","0.014232580550014973","0.014232580550014973","0.014232580550014973"
"807","0.04141290485858917","0.04141290485858917","0.04141290485858917"
"808","0.01218516193330288","0.01218516193330288","0.01218516193330288"
"809","0.020267397165298462","0.020267397165298462","0.020267397165298462"
"810","0.013151552528142929","0.013151552528142929","0.013151552528142929"
"811","0.004841277841478586","0.004841277841478586","0.004841277841478586"
"812","0.012045142240822315","0.012045142240822315","0.012045142240822315"
"813","0.010381078347563744","0.010381078347563744","0.010381078347563744"
"814","0.013691030442714691","0.013691030442714691","0.013691030442714691"
"815","0.014362603425979614","0.014362603425979614","0.014362603425979614"
"816","0.012837697751820087","0.012837697751820087","0.012837697751820087"
"818","0.015759099274873734","0.015759099274873734","0.015759099274873734"
"819","0.011834665201604366","0.011834665201604366","0.011834665201604366"
"820","0.013892722316086292","0.013892722316086292","0.013892722316086292"
"821","0.01294827088713646","0.01294827088713646","0.01294827088713646"
"822","0.013170667923986912","0.013170667923986912","0.013170667923986912"
"823","0.021392259746789932","0.021392259746789932","0.021392259746789932"
"824","0.01354947965592146","0.01354947965592146","0.01354947965592146"
"825","0.017768140882253647","0.017768140882253647","0.017768140882253647"
"826","0.02004745975136757","0.02004745975136757","0.02004745975136757"
"827","0.043399155139923096","0.043399155139923096","0.043399155139923096"
"828","0.0273769311606884","0.0273769311606884","0.0273769311606884"
"829","0.013267556205391884","0.013267556205391884","0.013267556205391884"
"830","0.014644971117377281","0.014644971117377281","0.014644971117377281"
"831","0.012027451768517494","0.012027451768517494","0.012027451768517494"
"832","0.004959133919328451","0.004959133919328451","0.004959133919328451"
"833","0.00464635668322444","0.00464635668322444","0.00464635668322444"
"834","0.005252371076494455","0.005252371076494455","0.005252371076494455"
"835","0.011501440778374672","0.011501440778374672","0.011501440778374672"
"836","0.011663519777357578","0.011663519777357578","0.011663519777357578"
"837","0.021766336634755135","0.021766336634755135","0.021766336634755135"
"838","0.017204271629452705","0.017204271629452705","0.017204271629452705"
"839","0.008899121545255184","0.008899121545255184","0.008899121545255184"
"840","0.009602854959666729","0.009602854959666729","0.009602854959666729"
"841","0.014212915673851967","0.014212915673851967","0.014212915673851967"
"842","0.01396123692393303","0.01396123692393303","0.01396123692393303"
"843","0.01156978402286768","0.01156978402286768","0.01156978402286768"
"844","0.010905586183071136","0.010905586183071136","0.010905586183071136"
"845","0.015174821019172668","0.015174821019172668","0.015174821019172668"
"846","0.022212248295545578","0.022212248295545578","0.022212248295545578"
"847","0.018206585198640823","0.018206585198640823","0.018206585198640823"
"848","0.009071119129657745","0.009071119129657745","0.009071119129657745"
"849","0.014781374484300613","0.014781374484300613","0.014781374484300613"
"851","0.031397514045238495","0.031397514045238495","0.031397514045238495"
"852","0.01490409579128027","0.01490409579128027","0.01490409579128027"
"853","0.011335455812513828","0.011335455812513828","0.011335455812513828"
"854","0.014780685305595398","0.014780685305595398","0.014780685305595398"
"855","0.013029370456933975","0.013029370456933975","0.013029370456933975"
"856","0.013002376072108746","0.013002376072108746","0.013002376072108746"
"857","0.016981562599539757","0.016981562599539757","0.016981562599539757"
"858","0.012069622986018658","0.012069622986018658","0.012069622986018658"
"859","0.027227571234107018","0.027227571234107018","0.027227571234107018"
"860","0.013325679115951061","0.013325679115951061","0.013325679115951061"
"861","0.004090033937245607","0.004090033937245607","0.004090033937245607"
"862","0.014547307044267654","0.014547307044267654","0.014547307044267654"
"863","0.007674495689570904","0.007674495689570904","0.007674495689570904"
"864","0.020831124857068062","0.020831124857068062","0.020831124857068062"
"865","0.015669481828808784","0.015669481828808784","0.015669481828808784"
"866","0.022615214809775352","0.022615214809775352","0.022615214809775352"
"867","0.014293217100203037","0.014293217100203037","0.014293217100203037"
"868","0.028539558872580528","0.028539558872580528","0.028539558872580528"
"869","0.015017097815871239","0.015017097815871239","0.015017097815871239"
"870","0.0076628392562270164","0.0076628392562270164","0.0076628392562270164"
"871","0.013017677702009678","0.013017677702009678","0.013017677702009678"
"872","0.022042833268642426","0.022042833268642426","0.022042833268642426"
"873","0.018177933990955353","0.018177933990955353","0.018177933990955353"
"874","0.017398426309227943","0.017398426309227943","0.017398426309227943"
"875","0.019769227132201195","0.019769227132201195","0.019769227132201195"
"876","0.006949431728571653","0.006949431728571653","0.006949431728571653"
"877","0.013758989982306957","0.013758989982306957","0.013758989982306957"
"878","0.026402698829770088","0.026402698829770088","0.026402698829770088"
"879","0.01935165748000145","0.01935165748000145","0.01935165748000145"
"880","0.012642815709114075","0.012642815709114075","0.012642815709114075"
"881","0.011620703153312206","0.011620703153312206","0.011620703153312206"
"882","0.010385346598923206","0.010385346598923206","0.010385346598923206"
"884","0.022767243906855583","0.022767243906855583","0.022767243906855583"
"885","0.01331226248294115","0.01331226248294115","0.01331226248294115"
"886","0.022608261555433273","0.022608261555433273","0.022608261555433273"
"887","0.027034224942326546","0.027034224942326546","0.027034224942326546"
"888","0.011668737977743149","0.011668737977743149","0.011668737977743149"
"889","0.03673701733350754","0.03673701733350754","0.03673701733350754"
"890","0.019311655312776566","0.019311655312776566","0.019311655312776566"
"891","0.00451328419148922","0.00451328419148922","0.00451328419148922"
"892","0.013192098587751389","0.013192098587751389","0.013192098587751389"
"893","0.011004239320755005","0.011004239320755005","0.011004239320755005"
"894","0.0134979747235775","0.0134979747235775","0.0134979747235775"
"895","0.0213331189006567","0.0213331189006567","0.0213331189006567"
"896","0.01447214838117361","0.01447214838117361","0.01447214838117361"
"897","0.00877417903393507","0.00877417903393507","0.00877417903393507"
"898","0.013209636323153973","0.013209636323153973","0.013209636323153973"
"899","0.015454140491783619","0.015454140491783619","0.015454140491783619"
"901","0.025370750576257706","0.025370750576257706","0.025370750576257706"
"902","0.01679268293082714","0.01679268293082714","0.01679268293082714"
"903","0.013593628071248531","0.013593628071248531","0.013593628071248531"
"904","0.01533373724669218","0.01533373724669218","0.01533373724669218"
"905","0.012573751620948315","0.012573751620948315","0.012573751620948315"
"906","0.014045796357095242","0.014045796357095242","0.014045796357095242"
"907","0.01098620519042015","0.01098620519042015","0.01098620519042015"
"908","0.01699920743703842","0.01699920743703842","0.01699920743703842"
"909","0.011302748695015907","0.011302748695015907","0.011302748695015907"
"910","0.026585133746266365","0.026585133746266365","0.026585133746266365"
"911","0.005891266744583845","0.005891266744583845","0.005891266744583845"
"912","0.013905993662774563","0.013905993662774563","0.013905993662774563"
"913","0.011966404505074024","0.011966404505074024","0.011966404505074024"
"914","0.011044945567846298","0.011044945567846298","0.011044945567846298"
"915","0.014323756098747253","0.014323756098747253","0.014323756098747253"
"916","0.0071725742891430855","0.0071725742891430855","0.0071725742891430855"
"918","0.026304073631763458","0.026304073631763458","0.026304073631763458"
"919","0.020948801189661026","0.020948801189661026","0.020948801189661026"
"920","0.016960488632321358","0.016960488632321358","0.016960488632321358"
"921","0.03805497661232948","0.03805497661232948","0.03805497661232948"
"922","0.04123454540967941","0.04123454540967941","0.04123454540967941"
"923","0.010014443658292294","0.010014443658292294","0.010014443658292294"
"924","0.012005136348307133","0.012005136348307133","0.012005136348307133"
"925","0.01164143718779087","0.01164143718779087","0.01164143718779087"
"926","0.015796154737472534","0.015796154737472534","0.015796154737472534"
"927","0.014885693788528442","0.014885693788528442","0.014885693788528442"
"928","0.008329392410814762","0.008329392410814762","0.008329392410814762"
"929","0.012958603911101818","0.012958603911101818","0.012958603911101818"
"930","0.01655314676463604","0.01655314676463604","0.01655314676463604"
"931","0.016419950872659683","0.016419950872659683","0.016419950872659683"
