"Step","vocal-sun-198 - test/ssim_scat","vocal-sun-198 - test/ssim_scat__MIN","vocal-sun-198 - test/ssim_scat__MAX"
"465","0.9129865169525146","0.9129865169525146","0.9129865169525146"
"466","0.9322903156280518","0.9322903156280518","0.9322903156280518"
"467","0.9004776477813721","0.9004776477813721","0.9004776477813721"
"468","0.8770471215248108","0.8770471215248108","0.8770471215248108"
"469","0.92754065990448","0.92754065990448","0.92754065990448"
"470","0.9332217574119568","0.9332217574119568","0.9332217574119568"
"471","0.900367259979248","0.900367259979248","0.900367259979248"
"472","0.9065454006195068","0.9065454006195068","0.9065454006195068"
"473","0.8747810125350952","0.8747810125350952","0.8747810125350952"
"474","0.9194355010986328","0.9194355010986328","0.9194355010986328"
"475","0.8980963826179504","0.8980963826179504","0.8980963826179504"
"476","0.9069594740867615","0.9069594740867615","0.9069594740867615"
"477","0.9134014844894409","0.9134014844894409","0.9134014844894409"
"479","0.9120533466339111","0.9120533466339111","0.9120533466339111"
"480","0.9269230961799622","0.9269230961799622","0.9269230961799622"
"481","0.8744367957115173","0.8744367957115173","0.8744367957115173"
"482","0.9157060384750366","0.9157060384750366","0.9157060384750366"
"483","0.91133052110672","0.91133052110672","0.91133052110672"
"484","0.8690698146820068","0.8690698146820068","0.8690698146820068"
"485","0.887862503528595","0.887862503528595","0.887862503528595"
"486","0.923900842666626","0.923900842666626","0.923900842666626"
"487","0.8798439502716064","0.8798439502716064","0.8798439502716064"
"488","0.9127726554870605","0.9127726554870605","0.9127726554870605"
"489","0.90750652551651","0.90750652551651","0.90750652551651"
"490","0.8779303431510925","0.8779303431510925","0.8779303431510925"
"491","0.8757375478744507","0.8757375478744507","0.8757375478744507"
"492","0.9121567010879517","0.9121567010879517","0.9121567010879517"
"493","0.9076041579246521","0.9076041579246521","0.9076041579246521"
"494","0.9020142555236816","0.9020142555236816","0.9020142555236816"
"495","0.9124618768692017","0.9124618768692017","0.9124618768692017"
"496","0.9256362915039062","0.9256362915039062","0.9256362915039062"
"497","0.8523505926132202","0.8523505926132202","0.8523505926132202"
"498","0.9053454399108887","0.9053454399108887","0.9053454399108887"
"499","0.9143006801605225","0.9143006801605225","0.9143006801605225"
"500","0.9036873579025269","0.9036873579025269","0.9036873579025269"
"501","0.9222056269645691","0.9222056269645691","0.9222056269645691"
"502","0.8742116689682007","0.8742116689682007","0.8742116689682007"
"503","0.8827965259552002","0.8827965259552002","0.8827965259552002"
"504","0.9106347560882568","0.9106347560882568","0.9106347560882568"
"505","0.9064626693725586","0.9064626693725586","0.9064626693725586"
"506","0.8566912412643433","0.8566912412643433","0.8566912412643433"
"507","0.9009888768196106","0.9009888768196106","0.9009888768196106"
"508","0.888705849647522","0.888705849647522","0.888705849647522"
"509","0.905001699924469","0.905001699924469","0.905001699924469"
"510","0.9011807441711426","0.9011807441711426","0.9011807441711426"
"512","0.9000957012176514","0.9000957012176514","0.9000957012176514"
"513","0.8910006880760193","0.8910006880760193","0.8910006880760193"
"514","0.9258077144622803","0.9258077144622803","0.9258077144622803"
"515","0.9142076969146729","0.9142076969146729","0.9142076969146729"
"516","0.8789914846420288","0.8789914846420288","0.8789914846420288"
"517","0.9000245332717896","0.9000245332717896","0.9000245332717896"
"518","0.8696373105049133","0.8696373105049133","0.8696373105049133"
"519","0.8861387968063354","0.8861387968063354","0.8861387968063354"
"520","0.8945520520210266","0.8945520520210266","0.8945520520210266"
"521","0.8882084488868713","0.8882084488868713","0.8882084488868713"
"522","0.8928940296173096","0.8928940296173096","0.8928940296173096"
"523","0.9019513130187988","0.9019513130187988","0.9019513130187988"
"524","0.9088859558105469","0.9088859558105469","0.9088859558105469"
"525","0.9025411009788513","0.9025411009788513","0.9025411009788513"
"526","0.920180082321167","0.920180082321167","0.920180082321167"
"527","0.9234654903411865","0.9234654903411865","0.9234654903411865"
"528","0.8913414478302002","0.8913414478302002","0.8913414478302002"
"529","0.9015294909477234","0.9015294909477234","0.9015294909477234"
"530","0.9093809723854065","0.9093809723854065","0.9093809723854065"
"531","0.8683669567108154","0.8683669567108154","0.8683669567108154"
"532","0.9000036716461182","0.9000036716461182","0.9000036716461182"
"533","0.9127794504165649","0.9127794504165649","0.9127794504165649"
"534","0.9291921854019165","0.9291921854019165","0.9291921854019165"
"535","0.924551784992218","0.924551784992218","0.924551784992218"
"536","0.9066060781478882","0.9066060781478882","0.9066060781478882"
"537","0.903175950050354","0.903175950050354","0.903175950050354"
"538","0.8964796662330627","0.8964796662330627","0.8964796662330627"
"539","0.8861139416694641","0.8861139416694641","0.8861139416694641"
"540","0.9147582054138184","0.9147582054138184","0.9147582054138184"
"541","0.8641020655632019","0.8641020655632019","0.8641020655632019"
"542","0.917276918888092","0.917276918888092","0.917276918888092"
"543","0.9130566716194153","0.9130566716194153","0.9130566716194153"
"545","0.8851554989814758","0.8851554989814758","0.8851554989814758"
"546","0.9222318530082703","0.9222318530082703","0.9222318530082703"
"547","0.92076575756073","0.92076575756073","0.92076575756073"
"548","0.8938580751419067","0.8938580751419067","0.8938580751419067"
"549","0.8793420791625977","0.8793420791625977","0.8793420791625977"
"550","0.9026493430137634","0.9026493430137634","0.9026493430137634"
"551","0.9098784327507019","0.9098784327507019","0.9098784327507019"
"552","0.9223701357841492","0.9223701357841492","0.9223701357841492"
"553","0.8703421950340271","0.8703421950340271","0.8703421950340271"
"554","0.9193755984306335","0.9193755984306335","0.9193755984306335"
"555","0.925671398639679","0.925671398639679","0.925671398639679"
"556","0.9168857336044312","0.9168857336044312","0.9168857336044312"
"557","0.8795531988143921","0.8795531988143921","0.8795531988143921"
"558","0.8888211250305176","0.8888211250305176","0.8888211250305176"
"559","0.9242357611656189","0.9242357611656189","0.9242357611656189"
"560","0.8824845552444458","0.8824845552444458","0.8824845552444458"
"561","0.8840762376785278","0.8840762376785278","0.8840762376785278"
"562","0.915380597114563","0.915380597114563","0.915380597114563"
"563","0.9134011268615723","0.9134011268615723","0.9134011268615723"
"564","0.8677251935005188","0.8677251935005188","0.8677251935005188"
"565","0.9178788661956787","0.9178788661956787","0.9178788661956787"
"566","0.9171823263168335","0.9171823263168335","0.9171823263168335"
"567","0.91679847240448","0.91679847240448","0.91679847240448"
"568","0.9239896535873413","0.9239896535873413","0.9239896535873413"
"569","0.9036654233932495","0.9036654233932495","0.9036654233932495"
"570","0.9184201955795288","0.9184201955795288","0.9184201955795288"
"571","0.8904114365577698","0.8904114365577698","0.8904114365577698"
"572","0.9001589417457581","0.9001589417457581","0.9001589417457581"
"573","0.8852654695510864","0.8852654695510864","0.8852654695510864"
"574","0.8635905981063843","0.8635905981063843","0.8635905981063843"
"575","0.9114928245544434","0.9114928245544434","0.9114928245544434"
"576","0.9177420735359192","0.9177420735359192","0.9177420735359192"
"578","0.8514658212661743","0.8514658212661743","0.8514658212661743"
"579","0.9120182991027832","0.9120182991027832","0.9120182991027832"
"580","0.9030922651290894","0.9030922651290894","0.9030922651290894"
"581","0.9315993785858154","0.9315993785858154","0.9315993785858154"
"582","0.8566545844078064","0.8566545844078064","0.8566545844078064"
"583","0.9051581621170044","0.9051581621170044","0.9051581621170044"
"584","0.9006056785583496","0.9006056785583496","0.9006056785583496"
"585","0.9084670543670654","0.9084670543670654","0.9084670543670654"
"586","0.8749306797981262","0.8749306797981262","0.8749306797981262"
"587","0.8978537321090698","0.8978537321090698","0.8978537321090698"
"588","0.9075720906257629","0.9075720906257629","0.9075720906257629"
"589","0.9023574590682983","0.9023574590682983","0.9023574590682983"
"590","0.9194693565368652","0.9194693565368652","0.9194693565368652"
"591","0.912530779838562","0.912530779838562","0.912530779838562"
"592","0.8017419576644897","0.8017419576644897","0.8017419576644897"
"593","0.865410327911377","0.865410327911377","0.865410327911377"
"594","0.9119991660118103","0.9119991660118103","0.9119991660118103"
"595","0.91066974401474","0.91066974401474","0.91066974401474"
"596","0.8896360397338867","0.8896360397338867","0.8896360397338867"
"597","0.8830033540725708","0.8830033540725708","0.8830033540725708"
"598","0.8978112936019897","0.8978112936019897","0.8978112936019897"
"599","0.8966056108474731","0.8966056108474731","0.8966056108474731"
"600","0.8730071783065796","0.8730071783065796","0.8730071783065796"
"601","0.9126067161560059","0.9126067161560059","0.9126067161560059"
"602","0.9246578216552734","0.9246578216552734","0.9246578216552734"
"603","0.8904449939727783","0.8904449939727783","0.8904449939727783"
"604","0.9215948581695557","0.9215948581695557","0.9215948581695557"
"605","0.8618830442428589","0.8618830442428589","0.8618830442428589"
"606","0.9207537174224854","0.9207537174224854","0.9207537174224854"
"607","0.925784707069397","0.925784707069397","0.925784707069397"
"608","0.9364237785339355","0.9364237785339355","0.9364237785339355"
"609","0.901638388633728","0.901638388633728","0.901638388633728"
"611","0.9171587228775024","0.9171587228775024","0.9171587228775024"
"612","0.9174718856811523","0.9174718856811523","0.9174718856811523"
"613","0.8831135034561157","0.8831135034561157","0.8831135034561157"
"614","0.8899974822998047","0.8899974822998047","0.8899974822998047"
"615","0.8933393955230713","0.8933393955230713","0.8933393955230713"
"616","0.9077397584915161","0.9077397584915161","0.9077397584915161"
"617","0.9048476219177246","0.9048476219177246","0.9048476219177246"
"618","0.8992623090744019","0.8992623090744019","0.8992623090744019"
"619","0.8723387718200684","0.8723387718200684","0.8723387718200684"
"620","0.9083893299102783","0.9083893299102783","0.9083893299102783"
"621","0.9237096309661865","0.9237096309661865","0.9237096309661865"
"622","0.9363901615142822","0.9363901615142822","0.9363901615142822"
"623","0.888824462890625","0.888824462890625","0.888824462890625"
"624","0.9202984571456909","0.9202984571456909","0.9202984571456909"
"625","0.8876285552978516","0.8876285552978516","0.8876285552978516"
"626","0.8933565616607666","0.8933565616607666","0.8933565616607666"
"627","0.8255200982093811","0.8255200982093811","0.8255200982093811"
"628","0.911354660987854","0.911354660987854","0.911354660987854"
"629","0.8914496898651123","0.8914496898651123","0.8914496898651123"
"630","0.8543334007263184","0.8543334007263184","0.8543334007263184"
"631","0.9206867218017578","0.9206867218017578","0.9206867218017578"
"632","0.9126508235931396","0.9126508235931396","0.9126508235931396"
"633","0.8734346628189087","0.8734346628189087","0.8734346628189087"
"634","0.8813170194625854","0.8813170194625854","0.8813170194625854"
"635","0.8865586519241333","0.8865586519241333","0.8865586519241333"
"636","0.9242755174636841","0.9242755174636841","0.9242755174636841"
"637","0.8862894773483276","0.8862894773483276","0.8862894773483276"
"638","0.9261995553970337","0.9261995553970337","0.9261995553970337"
"639","0.8906615972518921","0.8906615972518921","0.8906615972518921"
"640","0.8954472541809082","0.8954472541809082","0.8954472541809082"
"641","0.9307814836502075","0.9307814836502075","0.9307814836502075"
"642","0.9031771421432495","0.9031771421432495","0.9031771421432495"
"644","0.9139414429664612","0.9139414429664612","0.9139414429664612"
"645","0.9109804034233093","0.9109804034233093","0.9109804034233093"
"646","0.9200113415718079","0.9200113415718079","0.9200113415718079"
"647","0.8903719186782837","0.8903719186782837","0.8903719186782837"
"648","0.9153959155082703","0.9153959155082703","0.9153959155082703"
"649","0.9251308441162109","0.9251308441162109","0.9251308441162109"
"650","0.9254802465438843","0.9254802465438843","0.9254802465438843"
"651","0.8781474232673645","0.8781474232673645","0.8781474232673645"
"652","0.907921552658081","0.907921552658081","0.907921552658081"
"653","0.919862687587738","0.919862687587738","0.919862687587738"
"654","0.8091950416564941","0.8091950416564941","0.8091950416564941"
"655","0.9015939831733704","0.9015939831733704","0.9015939831733704"
"656","0.9035975933074951","0.9035975933074951","0.9035975933074951"
"657","0.9126094579696655","0.9126094579696655","0.9126094579696655"
"658","0.8640550374984741","0.8640550374984741","0.8640550374984741"
"659","0.9100531339645386","0.9100531339645386","0.9100531339645386"
"660","0.9020044803619385","0.9020044803619385","0.9020044803619385"
"661","0.904011607170105","0.904011607170105","0.904011607170105"
"662","0.8671020269393921","0.8671020269393921","0.8671020269393921"
"663","0.8889249563217163","0.8889249563217163","0.8889249563217163"
"664","0.9082525372505188","0.9082525372505188","0.9082525372505188"
"665","0.9070910215377808","0.9070910215377808","0.9070910215377808"
"666","0.8980191349983215","0.8980191349983215","0.8980191349983215"
"667","0.8955175876617432","0.8955175876617432","0.8955175876617432"
"668","0.9128159284591675","0.9128159284591675","0.9128159284591675"
"669","0.8660627007484436","0.8660627007484436","0.8660627007484436"
"670","0.9043170213699341","0.9043170213699341","0.9043170213699341"
"671","0.913655161857605","0.913655161857605","0.913655161857605"
"672","0.9114418029785156","0.9114418029785156","0.9114418029785156"
"673","0.9193719029426575","0.9193719029426575","0.9193719029426575"
"674","0.9077842235565186","0.9077842235565186","0.9077842235565186"
"675","0.9011478424072266","0.9011478424072266","0.9011478424072266"
"677","0.8986214399337769","0.8986214399337769","0.8986214399337769"
"678","0.9052478075027466","0.9052478075027466","0.9052478075027466"
"679","0.8935508728027344","0.8935508728027344","0.8935508728027344"
"680","0.9313690066337585","0.9313690066337585","0.9313690066337585"
"681","0.9043039083480835","0.9043039083480835","0.9043039083480835"
"682","0.9077332615852356","0.9077332615852356","0.9077332615852356"
"683","0.9137731194496155","0.9137731194496155","0.9137731194496155"
"684","0.8838059902191162","0.8838059902191162","0.8838059902191162"
"685","0.9011409282684326","0.9011409282684326","0.9011409282684326"
"686","0.921208381652832","0.921208381652832","0.921208381652832"
"687","0.893189549446106","0.893189549446106","0.893189549446106"
"688","0.9260824918746948","0.9260824918746948","0.9260824918746948"
"689","0.8879112005233765","0.8879112005233765","0.8879112005233765"
"690","0.9011982083320618","0.9011982083320618","0.9011982083320618"
"691","0.9252337217330933","0.9252337217330933","0.9252337217330933"
"692","0.9087561368942261","0.9087561368942261","0.9087561368942261"
"693","0.9079716205596924","0.9079716205596924","0.9079716205596924"
"694","0.8789974451065063","0.8789974451065063","0.8789974451065063"
"695","0.9052344560623169","0.9052344560623169","0.9052344560623169"
"696","0.9077765345573425","0.9077765345573425","0.9077765345573425"
"697","0.9196363687515259","0.9196363687515259","0.9196363687515259"
"698","0.8797731399536133","0.8797731399536133","0.8797731399536133"
"699","0.9127251505851746","0.9127251505851746","0.9127251505851746"
"700","0.8766822814941406","0.8766822814941406","0.8766822814941406"
"701","0.8772466778755188","0.8772466778755188","0.8772466778755188"
"702","0.919094443321228","0.919094443321228","0.919094443321228"
"703","0.8999155759811401","0.8999155759811401","0.8999155759811401"
"704","0.8869726061820984","0.8869726061820984","0.8869726061820984"
"705","0.9023933410644531","0.9023933410644531","0.9023933410644531"
"706","0.9138060808181763","0.9138060808181763","0.9138060808181763"
"707","0.8219048976898193","0.8219048976898193","0.8219048976898193"
"708","0.908531904220581","0.908531904220581","0.908531904220581"
"710","0.9027040004730225","0.9027040004730225","0.9027040004730225"
"711","0.8729098439216614","0.8729098439216614","0.8729098439216614"
"712","0.918075680732727","0.918075680732727","0.918075680732727"
"713","0.8849518299102783","0.8849518299102783","0.8849518299102783"
"714","0.9061231017112732","0.9061231017112732","0.9061231017112732"
"715","0.9041975140571594","0.9041975140571594","0.9041975140571594"
"716","0.9131559729576111","0.9131559729576111","0.9131559729576111"
"717","0.8825538754463196","0.8825538754463196","0.8825538754463196"
"718","0.9002247452735901","0.9002247452735901","0.9002247452735901"
"719","0.89335036277771","0.89335036277771","0.89335036277771"
"720","0.9313492774963379","0.9313492774963379","0.9313492774963379"
"721","0.8788824081420898","0.8788824081420898","0.8788824081420898"
"722","0.9223874807357788","0.9223874807357788","0.9223874807357788"
"723","0.9125528335571289","0.9125528335571289","0.9125528335571289"
"724","0.8892045021057129","0.8892045021057129","0.8892045021057129"
"725","0.8812474012374878","0.8812474012374878","0.8812474012374878"
"726","0.9042483568191528","0.9042483568191528","0.9042483568191528"
"727","0.9151099324226379","0.9151099324226379","0.9151099324226379"
"728","0.8753561973571777","0.8753561973571777","0.8753561973571777"
"729","0.9126605987548828","0.9126605987548828","0.9126605987548828"
"730","0.8831104040145874","0.8831104040145874","0.8831104040145874"
"731","0.874385416507721","0.874385416507721","0.874385416507721"
"732","0.9053685665130615","0.9053685665130615","0.9053685665130615"
"733","0.9233275651931763","0.9233275651931763","0.9233275651931763"
"734","0.9187889099121094","0.9187889099121094","0.9187889099121094"
"735","0.8342077732086182","0.8342077732086182","0.8342077732086182"
"736","0.9158086180686951","0.9158086180686951","0.9158086180686951"
"737","0.9062347412109375","0.9062347412109375","0.9062347412109375"
"738","0.8004358410835266","0.8004358410835266","0.8004358410835266"
"739","0.8879011273384094","0.8879011273384094","0.8879011273384094"
"740","0.8848656415939331","0.8848656415939331","0.8848656415939331"
"741","0.9187872409820557","0.9187872409820557","0.9187872409820557"
"743","0.88520348072052","0.88520348072052","0.88520348072052"
"744","0.8482563495635986","0.8482563495635986","0.8482563495635986"
"745","0.8843830823898315","0.8843830823898315","0.8843830823898315"
"746","0.9037757515907288","0.9037757515907288","0.9037757515907288"
"747","0.8674303889274597","0.8674303889274597","0.8674303889274597"
"748","0.8806397914886475","0.8806397914886475","0.8806397914886475"
"749","0.9031903743743896","0.9031903743743896","0.9031903743743896"
"750","0.9108844995498657","0.9108844995498657","0.9108844995498657"
"751","0.9139552116394043","0.9139552116394043","0.9139552116394043"
"752","0.9081225395202637","0.9081225395202637","0.9081225395202637"
"753","0.893604576587677","0.893604576587677","0.893604576587677"
"754","0.8658453226089478","0.8658453226089478","0.8658453226089478"
"755","0.8878486752510071","0.8878486752510071","0.8878486752510071"
"756","0.9008097648620605","0.9008097648620605","0.9008097648620605"
"757","0.8850775361061096","0.8850775361061096","0.8850775361061096"
"758","0.9066797494888306","0.9066797494888306","0.9066797494888306"
"759","0.9240166544914246","0.9240166544914246","0.9240166544914246"
"760","0.9259514808654785","0.9259514808654785","0.9259514808654785"
"761","0.892322301864624","0.892322301864624","0.892322301864624"
"762","0.9191147089004517","0.9191147089004517","0.9191147089004517"
"763","0.886870265007019","0.886870265007019","0.886870265007019"
"764","0.8661981821060181","0.8661981821060181","0.8661981821060181"
"765","0.9201061725616455","0.9201061725616455","0.9201061725616455"
"766","0.9200819730758667","0.9200819730758667","0.9200819730758667"
"767","0.9098798036575317","0.9098798036575317","0.9098798036575317"
"768","0.8803291320800781","0.8803291320800781","0.8803291320800781"
"769","0.879286527633667","0.879286527633667","0.879286527633667"
"770","0.9157896041870117","0.9157896041870117","0.9157896041870117"
"771","0.9117900729179382","0.9117900729179382","0.9117900729179382"
"772","0.9245723485946655","0.9245723485946655","0.9245723485946655"
"773","0.9132338166236877","0.9132338166236877","0.9132338166236877"
"774","0.9116215705871582","0.9116215705871582","0.9116215705871582"
"776","0.8714699745178223","0.8714699745178223","0.8714699745178223"
"777","0.9159802198410034","0.9159802198410034","0.9159802198410034"
"778","0.8690338134765625","0.8690338134765625","0.8690338134765625"
"779","0.9061014652252197","0.9061014652252197","0.9061014652252197"
"780","0.8831379413604736","0.8831379413604736","0.8831379413604736"
"781","0.8384339809417725","0.8384339809417725","0.8384339809417725"
"782","0.902855634689331","0.902855634689331","0.902855634689331"
"783","0.9165248274803162","0.9165248274803162","0.9165248274803162"
"784","0.8945046663284302","0.8945046663284302","0.8945046663284302"
"785","0.9204828143119812","0.9204828143119812","0.9204828143119812"
"786","0.9045742750167847","0.9045742750167847","0.9045742750167847"
"787","0.9104439616203308","0.9104439616203308","0.9104439616203308"
"788","0.8763788938522339","0.8763788938522339","0.8763788938522339"
"789","0.8777004480361938","0.8777004480361938","0.8777004480361938"
"790","0.8643603920936584","0.8643603920936584","0.8643603920936584"
"791","0.9035968780517578","0.9035968780517578","0.9035968780517578"
"792","0.9137046337127686","0.9137046337127686","0.9137046337127686"
"793","0.9117259383201599","0.9117259383201599","0.9117259383201599"
"794","0.9087378978729248","0.9087378978729248","0.9087378978729248"
"795","0.9082993268966675","0.9082993268966675","0.9082993268966675"
"796","0.9099422693252563","0.9099422693252563","0.9099422693252563"
"797","0.8995274901390076","0.8995274901390076","0.8995274901390076"
"798","0.87675940990448","0.87675940990448","0.87675940990448"
"799","0.9044665098190308","0.9044665098190308","0.9044665098190308"
"800","0.8863027691841125","0.8863027691841125","0.8863027691841125"
"801","0.8876270055770874","0.8876270055770874","0.8876270055770874"
"802","0.9166418313980103","0.9166418313980103","0.9166418313980103"
"803","0.9049782752990723","0.9049782752990723","0.9049782752990723"
"804","0.8955446481704712","0.8955446481704712","0.8955446481704712"
"805","0.9212185144424438","0.9212185144424438","0.9212185144424438"
"806","0.9131529331207275","0.9131529331207275","0.9131529331207275"
"807","0.8980723023414612","0.8980723023414612","0.8980723023414612"
"809","0.8781920075416565","0.8781920075416565","0.8781920075416565"
"810","0.903497576713562","0.903497576713562","0.903497576713562"
"811","0.912596583366394","0.912596583366394","0.912596583366394"
"812","0.920845627784729","0.920845627784729","0.920845627784729"
"813","0.9199989438056946","0.9199989438056946","0.9199989438056946"
"814","0.8850457668304443","0.8850457668304443","0.8850457668304443"
"815","0.9208629131317139","0.9208629131317139","0.9208629131317139"
"816","0.8977845907211304","0.8977845907211304","0.8977845907211304"
"817","0.9150925874710083","0.9150925874710083","0.9150925874710083"
"818","0.8279794454574585","0.8279794454574585","0.8279794454574585"
"819","0.9079800844192505","0.9079800844192505","0.9079800844192505"
"820","0.9315669536590576","0.9315669536590576","0.9315669536590576"
"821","0.9185329675674438","0.9185329675674438","0.9185329675674438"
"822","0.9251216650009155","0.9251216650009155","0.9251216650009155"
"823","0.9143145084381104","0.9143145084381104","0.9143145084381104"
"824","0.9135217666625977","0.9135217666625977","0.9135217666625977"
"825","0.9084668159484863","0.9084668159484863","0.9084668159484863"
"826","0.9192276000976562","0.9192276000976562","0.9192276000976562"
"827","0.8982212543487549","0.8982212543487549","0.8982212543487549"
"828","0.8769831657409668","0.8769831657409668","0.8769831657409668"
"829","0.8929704427719116","0.8929704427719116","0.8929704427719116"
"830","0.9064049124717712","0.9064049124717712","0.9064049124717712"
"831","0.917665958404541","0.917665958404541","0.917665958404541"
"832","0.8877667784690857","0.8877667784690857","0.8877667784690857"
"833","0.8861307501792908","0.8861307501792908","0.8861307501792908"
"834","0.9315714836120605","0.9315714836120605","0.9315714836120605"
"835","0.8972112536430359","0.8972112536430359","0.8972112536430359"
"836","0.8780910968780518","0.8780910968780518","0.8780910968780518"
"837","0.8906999826431274","0.8906999826431274","0.8906999826431274"
"838","0.896413266658783","0.896413266658783","0.896413266658783"
"839","0.9133816361427307","0.9133816361427307","0.9133816361427307"
"840","0.9090365171432495","0.9090365171432495","0.9090365171432495"
"842","0.8624070882797241","0.8624070882797241","0.8624070882797241"
"843","0.9224103093147278","0.9224103093147278","0.9224103093147278"
"844","0.8967052698135376","0.8967052698135376","0.8967052698135376"
"845","0.906590461730957","0.906590461730957","0.906590461730957"
"846","0.92615807056427","0.92615807056427","0.92615807056427"
"847","0.870242178440094","0.870242178440094","0.870242178440094"
"848","0.888446569442749","0.888446569442749","0.888446569442749"
"849","0.9149726629257202","0.9149726629257202","0.9149726629257202"
"850","0.9078145027160645","0.9078145027160645","0.9078145027160645"
"851","0.8974529504776001","0.8974529504776001","0.8974529504776001"
"852","0.9199001789093018","0.9199001789093018","0.9199001789093018"
"853","0.8765942454338074","0.8765942454338074","0.8765942454338074"
"854","0.904832124710083","0.904832124710083","0.904832124710083"
"855","0.8783013820648193","0.8783013820648193","0.8783013820648193"
"856","0.8774993419647217","0.8774993419647217","0.8774993419647217"
"857","0.8819188475608826","0.8819188475608826","0.8819188475608826"
"858","0.9022567868232727","0.9022567868232727","0.9022567868232727"
"859","0.8544812202453613","0.8544812202453613","0.8544812202453613"
"860","0.9217734336853027","0.9217734336853027","0.9217734336853027"
"861","0.8921719789505005","0.8921719789505005","0.8921719789505005"
"862","0.9246957302093506","0.9246957302093506","0.9246957302093506"
"863","0.8462125062942505","0.8462125062942505","0.8462125062942505"
"864","0.9180604815483093","0.9180604815483093","0.9180604815483093"
"865","0.8663631081581116","0.8663631081581116","0.8663631081581116"
"866","0.9189679622650146","0.9189679622650146","0.9189679622650146"
"867","0.9004636406898499","0.9004636406898499","0.9004636406898499"
"868","0.9013856649398804","0.9013856649398804","0.9013856649398804"
"869","0.8879297971725464","0.8879297971725464","0.8879297971725464"
"870","0.8902993202209473","0.8902993202209473","0.8902993202209473"
"871","0.9204987287521362","0.9204987287521362","0.9204987287521362"
"872","0.8764528632164001","0.8764528632164001","0.8764528632164001"
"873","0.8884049654006958","0.8884049654006958","0.8884049654006958"
"875","0.8778773546218872","0.8778773546218872","0.8778773546218872"
"876","0.8829317688941956","0.8829317688941956","0.8829317688941956"
"877","0.8788511157035828","0.8788511157035828","0.8788511157035828"
"878","0.8896282911300659","0.8896282911300659","0.8896282911300659"
"879","0.9099138975143433","0.9099138975143433","0.9099138975143433"
"880","0.8790051341056824","0.8790051341056824","0.8790051341056824"
"881","0.892733097076416","0.892733097076416","0.892733097076416"
"882","0.9152188897132874","0.9152188897132874","0.9152188897132874"
"883","0.9260896444320679","0.9260896444320679","0.9260896444320679"
"884","0.902549147605896","0.902549147605896","0.902549147605896"
"885","0.9064958691596985","0.9064958691596985","0.9064958691596985"
"886","0.9102338552474976","0.9102338552474976","0.9102338552474976"
"887","0.9090094566345215","0.9090094566345215","0.9090094566345215"
"888","0.897304892539978","0.897304892539978","0.897304892539978"
"889","0.9127886295318604","0.9127886295318604","0.9127886295318604"
"890","0.9117220044136047","0.9117220044136047","0.9117220044136047"
"891","0.8816856145858765","0.8816856145858765","0.8816856145858765"
"892","0.9095869660377502","0.9095869660377502","0.9095869660377502"
"893","0.8919411897659302","0.8919411897659302","0.8919411897659302"
"894","0.8738778829574585","0.8738778829574585","0.8738778829574585"
"895","0.9189785122871399","0.9189785122871399","0.9189785122871399"
"896","0.9069437980651855","0.9069437980651855","0.9069437980651855"
"897","0.8847143650054932","0.8847143650054932","0.8847143650054932"
"898","0.9101510047912598","0.9101510047912598","0.9101510047912598"
"899","0.8796124458312988","0.8796124458312988","0.8796124458312988"
"900","0.8880339860916138","0.8880339860916138","0.8880339860916138"
"901","0.9080672860145569","0.9080672860145569","0.9080672860145569"
"902","0.8872717618942261","0.8872717618942261","0.8872717618942261"
"903","0.9263190031051636","0.9263190031051636","0.9263190031051636"
"904","0.8954857587814331","0.8954857587814331","0.8954857587814331"
"905","0.9131571650505066","0.9131571650505066","0.9131571650505066"
"906","0.9065328240394592","0.9065328240394592","0.9065328240394592"
"908","0.8892723917961121","0.8892723917961121","0.8892723917961121"
"909","0.8910706639289856","0.8910706639289856","0.8910706639289856"
"910","0.8733556270599365","0.8733556270599365","0.8733556270599365"
"911","0.8735522031784058","0.8735522031784058","0.8735522031784058"
"912","0.845229983329773","0.845229983329773","0.845229983329773"
"913","0.8847667574882507","0.8847667574882507","0.8847667574882507"
"914","0.9080822467803955","0.9080822467803955","0.9080822467803955"
"915","0.90788733959198","0.90788733959198","0.90788733959198"
"916","0.9246513843536377","0.9246513843536377","0.9246513843536377"
"917","0.919281005859375","0.919281005859375","0.919281005859375"
"918","0.8938573002815247","0.8938573002815247","0.8938573002815247"
"919","0.9128326773643494","0.9128326773643494","0.9128326773643494"
"920","0.8773398399353027","0.8773398399353027","0.8773398399353027"
"921","0.9107228517532349","0.9107228517532349","0.9107228517532349"
"922","0.9157696962356567","0.9157696962356567","0.9157696962356567"
"923","0.9078308343887329","0.9078308343887329","0.9078308343887329"
"924","0.8873693346977234","0.8873693346977234","0.8873693346977234"
"925","0.9066638946533203","0.9066638946533203","0.9066638946533203"
"926","0.8943248987197876","0.8943248987197876","0.8943248987197876"
"927","0.8826998472213745","0.8826998472213745","0.8826998472213745"
"928","0.8974624276161194","0.8974624276161194","0.8974624276161194"
"929","0.8816671371459961","0.8816671371459961","0.8816671371459961"
"930","0.8802205324172974","0.8802205324172974","0.8802205324172974"
"931","0.9064227342605591","0.9064227342605591","0.9064227342605591"
"932","0.8153843879699707","0.8153843879699707","0.8153843879699707"
