"Step","vocal-sun-198 - test/psnr_scat","vocal-sun-198 - test/psnr_scat__MIN","vocal-sun-198 - test/psnr_scat__MAX"
"1021","37.97294998168945","37.97294998168945","37.97294998168945"
"1022","42.98773956298828","42.98773956298828","42.98773956298828"
"1023","39.7276725769043","39.7276725769043","39.7276725769043"
"1024","30.759897232055664","30.759897232055664","30.759897232055664"
"1025","38.32740020751953","38.32740020751953","38.32740020751953"
"1026","34.21158981323242","34.21158981323242","34.21158981323242"
"1027","42.37797927856445","42.37797927856445","42.37797927856445"
"1028","41.3951530456543","41.3951530456543","41.3951530456543"
"1029","39.199581146240234","39.199581146240234","39.199581146240234"
"1030","36.09741973876953","36.09741973876953","36.09741973876953"
"1031","42.04246139526367","42.04246139526367","42.04246139526367"
"1032","38.43564987182617","38.43564987182617","38.43564987182617"
"1033","32.29859924316406","32.29859924316406","32.29859924316406"
"1034","35.735633850097656","35.735633850097656","35.735633850097656"
"1035","41.037193298339844","41.037193298339844","41.037193298339844"
"1036","33.17708206176758","33.17708206176758","33.17708206176758"
"1037","35.67937088012695","35.67937088012695","35.67937088012695"
"1038","34.23625564575195","34.23625564575195","34.23625564575195"
"1040","30.03849220275879","30.03849220275879","30.03849220275879"
"1041","35.18887710571289","35.18887710571289","35.18887710571289"
"1042","31.400657653808594","31.400657653808594","31.400657653808594"
"1043","40.56718826293945","40.56718826293945","40.56718826293945"
"1044","39.23473358154297","39.23473358154297","39.23473358154297"
"1045","37.26382827758789","37.26382827758789","37.26382827758789"
"1046","34.1967658996582","34.1967658996582","34.1967658996582"
"1047","31.687061309814453","31.687061309814453","31.687061309814453"
"1048","37.09360885620117","37.09360885620117","37.09360885620117"
"1049","30.53094482421875","30.53094482421875","30.53094482421875"
"1050","41.49747085571289","41.49747085571289","41.49747085571289"
"1051","39.94286346435547","39.94286346435547","39.94286346435547"
"1052","39.68625259399414","39.68625259399414","39.68625259399414"
"1053","39.82099533081055","39.82099533081055","39.82099533081055"
"1054","41.8072509765625","41.8072509765625","41.8072509765625"
"1055","34.8580207824707","34.8580207824707","34.8580207824707"
"1056","28.716196060180664","28.716196060180664","28.716196060180664"
"1057","38.26816177368164","38.26816177368164","38.26816177368164"
"1058","41.36316680908203","41.36316680908203","41.36316680908203"
"1059","40.901451110839844","40.901451110839844","40.901451110839844"
"1060","45.589271545410156","45.589271545410156","45.589271545410156"
"1061","31.415618896484375","31.415618896484375","31.415618896484375"
"1062","36.18017578125","36.18017578125","36.18017578125"
"1063","40.789306640625","40.789306640625","40.789306640625"
"1064","42.15986251831055","42.15986251831055","42.15986251831055"
"1065","41.29130172729492","41.29130172729492","41.29130172729492"
"1066","39.16201400756836","39.16201400756836","39.16201400756836"
"1067","34.40712356567383","34.40712356567383","34.40712356567383"
"1068","42.119503021240234","42.119503021240234","42.119503021240234"
"1069","43.6346321105957","43.6346321105957","43.6346321105957"
"1070","30.182039260864258","30.182039260864258","30.182039260864258"
"1071","31.81593894958496","31.81593894958496","31.81593894958496"
"1073","38.37986373901367","38.37986373901367","38.37986373901367"
"1074","32.94844436645508","32.94844436645508","32.94844436645508"
"1075","31.172691345214844","31.172691345214844","31.172691345214844"
"1076","39.97318649291992","39.97318649291992","39.97318649291992"
"1077","38.11411666870117","38.11411666870117","38.11411666870117"
"1078","39.13326644897461","39.13326644897461","39.13326644897461"
"1079","36.45266342163086","36.45266342163086","36.45266342163086"
"1080","40.2492561340332","40.2492561340332","40.2492561340332"
"1081","46.03572082519531","46.03572082519531","46.03572082519531"
"1082","30.005163192749023","30.005163192749023","30.005163192749023"
"1083","39.34634017944336","39.34634017944336","39.34634017944336"
"1084","25.54099464416504","25.54099464416504","25.54099464416504"
"1085","37.98881912231445","37.98881912231445","37.98881912231445"
"1086","35.901397705078125","35.901397705078125","35.901397705078125"
"1087","30.894033432006836","30.894033432006836","30.894033432006836"
"1088","38.97335433959961","38.97335433959961","38.97335433959961"
"1089","36.53825759887695","36.53825759887695","36.53825759887695"
"1090","32.912723541259766","32.912723541259766","32.912723541259766"
"1091","38.03437423706055","38.03437423706055","38.03437423706055"
"1092","31.335399627685547","31.335399627685547","31.335399627685547"
"1093","39.636104583740234","39.636104583740234","39.636104583740234"
"1094","41.4853630065918","41.4853630065918","41.4853630065918"
"1095","34.85813522338867","34.85813522338867","34.85813522338867"
"1096","30.88300895690918","30.88300895690918","30.88300895690918"
"1097","39.69267654418945","39.69267654418945","39.69267654418945"
"1098","28.154052734375","28.154052734375","28.154052734375"
"1099","30.30797004699707","30.30797004699707","30.30797004699707"
"1100","35.9224967956543","35.9224967956543","35.9224967956543"
"1101","38.5515251159668","38.5515251159668","38.5515251159668"
"1102","31.107194900512695","31.107194900512695","31.107194900512695"
"1103","41.617923736572266","41.617923736572266","41.617923736572266"
"1104","32.13420486450195","32.13420486450195","32.13420486450195"
"1106","34.53099822998047","34.53099822998047","34.53099822998047"
"1107","38.996849060058594","38.996849060058594","38.996849060058594"
"1108","25.03195571899414","25.03195571899414","25.03195571899414"
"1109","28.90325164794922","28.90325164794922","28.90325164794922"
"1110","39.39566421508789","39.39566421508789","39.39566421508789"
"1111","33.8996696472168","33.8996696472168","33.8996696472168"
"1112","30.676982879638672","30.676982879638672","30.676982879638672"
"1113","38.49169921875","38.49169921875","38.49169921875"
"1114","40.9251594543457","40.9251594543457","40.9251594543457"
"1115","28.225324630737305","28.225324630737305","28.225324630737305"
"1116","45.70820617675781","45.70820617675781","45.70820617675781"
"1117","37.88501739501953","37.88501739501953","37.88501739501953"
"1118","38.47825241088867","38.47825241088867","38.47825241088867"
"1119","40.55699920654297","40.55699920654297","40.55699920654297"
"1120","40.58603286743164","40.58603286743164","40.58603286743164"
"1121","38.90285873413086","38.90285873413086","38.90285873413086"
"1122","33.03025817871094","33.03025817871094","33.03025817871094"
"1123","32.06998825073242","32.06998825073242","32.06998825073242"
"1124","36.552276611328125","36.552276611328125","36.552276611328125"
"1125","40.296653747558594","40.296653747558594","40.296653747558594"
"1126","38.693058013916016","38.693058013916016","38.693058013916016"
"1127","31.4326114654541","31.4326114654541","31.4326114654541"
"1128","29.005996704101562","29.005996704101562","29.005996704101562"
"1129","38.640750885009766","38.640750885009766","38.640750885009766"
"1130","37.44779586791992","37.44779586791992","37.44779586791992"
"1131","40.53691101074219","40.53691101074219","40.53691101074219"
"1132","41.92369079589844","41.92369079589844","41.92369079589844"
"1133","44.048805236816406","44.048805236816406","44.048805236816406"
"1134","35.61423110961914","35.61423110961914","35.61423110961914"
"1135","32.6060676574707","32.6060676574707","32.6060676574707"
"1136","34.412071228027344","34.412071228027344","34.412071228027344"
"1137","37.831668853759766","37.831668853759766","37.831668853759766"
"1139","28.57419776916504","28.57419776916504","28.57419776916504"
"1140","37.79180908203125","37.79180908203125","37.79180908203125"
"1141","39.387779235839844","39.387779235839844","39.387779235839844"
"1142","41.401371002197266","41.401371002197266","41.401371002197266"
"1143","33.79788589477539","33.79788589477539","33.79788589477539"
"1144","39.7833366394043","39.7833366394043","39.7833366394043"
"1145","39.84427261352539","39.84427261352539","39.84427261352539"
"1146","39.09153366088867","39.09153366088867","39.09153366088867"
"1147","34.270328521728516","34.270328521728516","34.270328521728516"
"1148","32.09694290161133","32.09694290161133","32.09694290161133"
"1149","32.004783630371094","32.004783630371094","32.004783630371094"
"1150","33.21041488647461","33.21041488647461","33.21041488647461"
"1151","46.136749267578125","46.136749267578125","46.136749267578125"
"1152","35.69289016723633","35.69289016723633","35.69289016723633"
"1153","33.10981369018555","33.10981369018555","33.10981369018555"
"1154","39.485408782958984","39.485408782958984","39.485408782958984"
"1155","40.25093078613281","40.25093078613281","40.25093078613281"
"1156","38.31439208984375","38.31439208984375","38.31439208984375"
"1157","40.5870246887207","40.5870246887207","40.5870246887207"
"1158","32.756263732910156","32.756263732910156","32.756263732910156"
"1159","32.71189880371094","32.71189880371094","32.71189880371094"
"1160","41.09248733520508","41.09248733520508","41.09248733520508"
"1161","38.8333740234375","38.8333740234375","38.8333740234375"
"1162","36.30425262451172","36.30425262451172","36.30425262451172"
"1163","39.996734619140625","39.996734619140625","39.996734619140625"
"1164","38.07832336425781","38.07832336425781","38.07832336425781"
"1165","45.798858642578125","45.798858642578125","45.798858642578125"
"1166","45.37160873413086","45.37160873413086","45.37160873413086"
"1167","42.174652099609375","42.174652099609375","42.174652099609375"
"1168","36.00983810424805","36.00983810424805","36.00983810424805"
"1169","40.09825897216797","40.09825897216797","40.09825897216797"
"1170","35.94419860839844","35.94419860839844","35.94419860839844"
"1172","36.5950813293457","36.5950813293457","36.5950813293457"
"1173","37.571937561035156","37.571937561035156","37.571937561035156"
"1174","31.903459548950195","31.903459548950195","31.903459548950195"
"1175","35.50971603393555","35.50971603393555","35.50971603393555"
"1176","39.92579650878906","39.92579650878906","39.92579650878906"
"1177","41.31296920776367","41.31296920776367","41.31296920776367"
"1178","45.66203689575195","45.66203689575195","45.66203689575195"
"1179","41.5497932434082","41.5497932434082","41.5497932434082"
"1180","33.636077880859375","33.636077880859375","33.636077880859375"
"1181","34.80782699584961","34.80782699584961","34.80782699584961"
"1182","39.861019134521484","39.861019134521484","39.861019134521484"
"1183","28.175600051879883","28.175600051879883","28.175600051879883"
"1184","39.32915115356445","39.32915115356445","39.32915115356445"
"1185","34.60820007324219","34.60820007324219","34.60820007324219"
"1186","26.572166442871094","26.572166442871094","26.572166442871094"
"1187","36.076683044433594","36.076683044433594","36.076683044433594"
"1188","34.416954040527344","34.416954040527344","34.416954040527344"
"1189","31.023923873901367","31.023923873901367","31.023923873901367"
"1190","32.469879150390625","32.469879150390625","32.469879150390625"
"1191","38.35871505737305","38.35871505737305","38.35871505737305"
"1192","40.036067962646484","40.036067962646484","40.036067962646484"
"1193","40.29600524902344","40.29600524902344","40.29600524902344"
"1194","33.08760452270508","33.08760452270508","33.08760452270508"
"1195","39.737030029296875","39.737030029296875","39.737030029296875"
"1196","28.416259765625","28.416259765625","28.416259765625"
"1197","38.04104995727539","38.04104995727539","38.04104995727539"
"1198","39.23051834106445","39.23051834106445","39.23051834106445"
"1199","42.05601501464844","42.05601501464844","42.05601501464844"
"1200","40.51663589477539","40.51663589477539","40.51663589477539"
"1201","32.971885681152344","32.971885681152344","32.971885681152344"
"1202","45.612579345703125","45.612579345703125","45.612579345703125"
"1203","38.828853607177734","38.828853607177734","38.828853607177734"
"1205","44.56834411621094","44.56834411621094","44.56834411621094"
"1206","37.40177917480469","37.40177917480469","37.40177917480469"
"1207","33.15311813354492","33.15311813354492","33.15311813354492"
"1208","39.25761032104492","39.25761032104492","39.25761032104492"
"1209","36.535823822021484","36.535823822021484","36.535823822021484"
"1210","35.20506286621094","35.20506286621094","35.20506286621094"
"1211","39.98810958862305","39.98810958862305","39.98810958862305"
"1212","38.72456741333008","38.72456741333008","38.72456741333008"
"1213","41.961585998535156","41.961585998535156","41.961585998535156"
"1214","47.69609451293945","47.69609451293945","47.69609451293945"
"1215","41.30094528198242","41.30094528198242","41.30094528198242"
"1216","40.478843688964844","40.478843688964844","40.478843688964844"
"1217","39.35791778564453","39.35791778564453","39.35791778564453"
"1218","41.159149169921875","41.159149169921875","41.159149169921875"
"1219","39.445594787597656","39.445594787597656","39.445594787597656"
"1220","34.78618240356445","34.78618240356445","34.78618240356445"
"1221","45.694618225097656","45.694618225097656","45.694618225097656"
"1222","36.8239631652832","36.8239631652832","36.8239631652832"
"1223","38.6944465637207","38.6944465637207","38.6944465637207"
"1224","40.708251953125","40.708251953125","40.708251953125"
"1225","42.80611038208008","42.80611038208008","42.80611038208008"
"1226","30.134033203125","30.134033203125","30.134033203125"
"1227","33.430965423583984","33.430965423583984","33.430965423583984"
"1228","40.71527862548828","40.71527862548828","40.71527862548828"
"1229","36.02960205078125","36.02960205078125","36.02960205078125"
"1230","38.404850006103516","38.404850006103516","38.404850006103516"
"1231","32.60649871826172","32.60649871826172","32.60649871826172"
"1232","28.704587936401367","28.704587936401367","28.704587936401367"
"1233","33.05937957763672","33.05937957763672","33.05937957763672"
"1234","38.53203582763672","38.53203582763672","38.53203582763672"
"1235","28.231822967529297","28.231822967529297","28.231822967529297"
"1236","38.74665451049805","38.74665451049805","38.74665451049805"
"1238","39.278743743896484","39.278743743896484","39.278743743896484"
"1239","34.8525505065918","34.8525505065918","34.8525505065918"
"1240","33.73435592651367","33.73435592651367","33.73435592651367"
"1241","37.918399810791016","37.918399810791016","37.918399810791016"
"1242","30.133319854736328","30.133319854736328","30.133319854736328"
"1243","32.40049743652344","32.40049743652344","32.40049743652344"
"1244","41.11806106567383","41.11806106567383","41.11806106567383"
"1245","41.289581298828125","41.289581298828125","41.289581298828125"
"1246","46.86668014526367","46.86668014526367","46.86668014526367"
"1247","46.99720001220703","46.99720001220703","46.99720001220703"
"1248","46.87671661376953","46.87671661376953","46.87671661376953"
"1249","38.32919692993164","38.32919692993164","38.32919692993164"
"1250","27.741884231567383","27.741884231567383","27.741884231567383"
"1251","37.4459228515625","37.4459228515625","37.4459228515625"
"1252","41.202423095703125","41.202423095703125","41.202423095703125"
"1253","42.46147918701172","42.46147918701172","42.46147918701172"
"1254","32.614952087402344","32.614952087402344","32.614952087402344"
"1255","39.1136360168457","39.1136360168457","39.1136360168457"
"1256","34.72959518432617","34.72959518432617","34.72959518432617"
"1257","42.93707275390625","42.93707275390625","42.93707275390625"
"1258","33.01172637939453","33.01172637939453","33.01172637939453"
"1259","35.56841278076172","35.56841278076172","35.56841278076172"
"1260","34.66167068481445","34.66167068481445","34.66167068481445"
"1261","38.88288497924805","38.88288497924805","38.88288497924805"
"1262","30.443517684936523","30.443517684936523","30.443517684936523"
"1263","34.67031478881836","34.67031478881836","34.67031478881836"
"1264","38.90838623046875","38.90838623046875","38.90838623046875"
"1265","42.28696823120117","42.28696823120117","42.28696823120117"
"1266","37.12253952026367","37.12253952026367","37.12253952026367"
"1267","33.25678253173828","33.25678253173828","33.25678253173828"
"1268","37.79570007324219","37.79570007324219","37.79570007324219"
"1269","37.58180236816406","37.58180236816406","37.58180236816406"
"1271","42.63467788696289","42.63467788696289","42.63467788696289"
"1272","39.283714294433594","39.283714294433594","39.283714294433594"
"1273","34.78110122680664","34.78110122680664","34.78110122680664"
"1274","39.80754089355469","39.80754089355469","39.80754089355469"
"1275","39.175838470458984","39.175838470458984","39.175838470458984"
"1276","46.064571380615234","46.064571380615234","46.064571380615234"
"1277","41.37032699584961","41.37032699584961","41.37032699584961"
"1278","34.065460205078125","34.065460205078125","34.065460205078125"
"1279","39.510616302490234","39.510616302490234","39.510616302490234"
"1280","42.73078918457031","42.73078918457031","42.73078918457031"
"1281","41.16543197631836","41.16543197631836","41.16543197631836"
"1282","37.330810546875","37.330810546875","37.330810546875"
"1283","41.21834182739258","41.21834182739258","41.21834182739258"
"1284","45.35361862182617","45.35361862182617","45.35361862182617"
"1285","29.110492706298828","29.110492706298828","29.110492706298828"
"1286","35.467979431152344","35.467979431152344","35.467979431152344"
"1287","39.60272979736328","39.60272979736328","39.60272979736328"
"1288","32.99308395385742","32.99308395385742","32.99308395385742"
"1289","39.18556594848633","39.18556594848633","39.18556594848633"
"1290","33.229373931884766","33.229373931884766","33.229373931884766"
"1291","40.59797286987305","40.59797286987305","40.59797286987305"
"1292","33.84886169433594","33.84886169433594","33.84886169433594"
"1293","33.74139404296875","33.74139404296875","33.74139404296875"
"1294","34.05866241455078","34.05866241455078","34.05866241455078"
"1295","40.12022399902344","40.12022399902344","40.12022399902344"
"1296","28.86679458618164","28.86679458618164","28.86679458618164"
"1297","34.57521438598633","34.57521438598633","34.57521438598633"
"1298","38.7666130065918","38.7666130065918","38.7666130065918"
"1299","38.20204544067383","38.20204544067383","38.20204544067383"
"1300","36.29671859741211","36.29671859741211","36.29671859741211"
"1301","30.863937377929688","30.863937377929688","30.863937377929688"
"1302","45.97373580932617","45.97373580932617","45.97373580932617"
"1304","41.43437576293945","41.43437576293945","41.43437576293945"
"1305","38.80381774902344","38.80381774902344","38.80381774902344"
"1306","39.874385833740234","39.874385833740234","39.874385833740234"
"1307","33.92321014404297","33.92321014404297","33.92321014404297"
"1308","47.249366760253906","47.249366760253906","47.249366760253906"
"1309","34.037357330322266","34.037357330322266","34.037357330322266"
"1310","42.211185455322266","42.211185455322266","42.211185455322266"
"1311","35.41985321044922","35.41985321044922","35.41985321044922"
"1312","36.13871765136719","36.13871765136719","36.13871765136719"
"1313","37.18621826171875","37.18621826171875","37.18621826171875"
"1314","38.94694137573242","38.94694137573242","38.94694137573242"
"1315","38.05900955200195","38.05900955200195","38.05900955200195"
"1316","41.27145767211914","41.27145767211914","41.27145767211914"
"1317","39.32815933227539","39.32815933227539","39.32815933227539"
"1318","39.94741439819336","39.94741439819336","39.94741439819336"
"1319","33.636287689208984","33.636287689208984","33.636287689208984"
"1320","37.3797607421875","37.3797607421875","37.3797607421875"
"1321","33.33176803588867","33.33176803588867","33.33176803588867"
"1322","40.86817169189453","40.86817169189453","40.86817169189453"
"1323","39.652740478515625","39.652740478515625","39.652740478515625"
"1324","33.35993194580078","33.35993194580078","33.35993194580078"
"1325","34.24951934814453","34.24951934814453","34.24951934814453"
"1326","34.17127227783203","34.17127227783203","34.17127227783203"
"1327","41.27210998535156","41.27210998535156","41.27210998535156"
"1328","35.15475082397461","35.15475082397461","35.15475082397461"
"1329","34.03310775756836","34.03310775756836","34.03310775756836"
"1330","40.397789001464844","40.397789001464844","40.397789001464844"
"1331","30.385881423950195","30.385881423950195","30.385881423950195"
"1332","28.750329971313477","28.750329971313477","28.750329971313477"
"1333","40.491329193115234","40.491329193115234","40.491329193115234"
"1334","36.2116584777832","36.2116584777832","36.2116584777832"
"1335","36.90900802612305","36.90900802612305","36.90900802612305"
"1337","39.47713088989258","39.47713088989258","39.47713088989258"
"1338","23.242809295654297","23.242809295654297","23.242809295654297"
"1339","40.340728759765625","40.340728759765625","40.340728759765625"
"1340","38.06874465942383","38.06874465942383","38.06874465942383"
"1341","30.772581100463867","30.772581100463867","30.772581100463867"
