"Step","gallant-spaceship-199 - test/rmse_scat","gallant-spaceship-199 - test/rmse_scat__MIN","gallant-spaceship-199 - test/rmse_scat__MAX"
"920","0.012994851917028427","0.012994851917028427","0.012994851917028427"
"921","0.012290013022720814","0.012290013022720814","0.012290013022720814"
"922","0.015458178706467152","0.015458178706467152","0.015458178706467152"
"923","0.007445099297910929","0.007445099297910929","0.007445099297910929"
"924","0.013685420155525208","0.013685420155525208","0.013685420155525208"
"925","0.007511913310736418","0.007511913310736418","0.007511913310736418"
"926","0.009779595769941807","0.009779595769941807","0.009779595769941807"
"927","0.011083261109888554","0.011083261109888554","0.011083261109888554"
"928","0.00965028814971447","0.00965028814971447","0.00965028814971447"
"929","0.011345330625772476","0.011345330625772476","0.011345330625772476"
"930","0.013140539638698101","0.013140539638698101","0.013140539638698101"
"931","0.02188095636665821","0.02188095636665821","0.02188095636665821"
"932","0.042675189673900604","0.042675189673900604","0.042675189673900604"
"933","0.012117700651288033","0.012117700651288033","0.012117700651288033"
"934","0.014393203891813755","0.014393203891813755","0.014393203891813755"
"935","0.012909463606774807","0.012909463606774807","0.012909463606774807"
"936","0.03306816518306732","0.03306816518306732","0.03306816518306732"
"937","0.022913174703717232","0.022913174703717232","0.022913174703717232"
"938","0.010183732956647873","0.010183732956647873","0.010183732956647873"
"939","0.014196502976119518","0.014196502976119518","0.014196502976119518"
"941","0.012069015763700008","0.012069015763700008","0.012069015763700008"
"942","0.004636702593415976","0.004636702593415976","0.004636702593415976"
"943","0.009811006486415863","0.009811006486415863","0.009811006486415863"
"944","0.006745539605617523","0.006745539605617523","0.006745539605617523"
"945","0.010224827565252781","0.010224827565252781","0.010224827565252781"
"946","0.009270699694752693","0.009270699694752693","0.009270699694752693"
"947","0.011741440743207932","0.011741440743207932","0.011741440743207932"
"948","0.010172530077397823","0.010172530077397823","0.010172530077397823"
"949","0.018337056040763855","0.018337056040763855","0.018337056040763855"
"950","0.008770222775638103","0.008770222775638103","0.008770222775638103"
"951","0.01580192707479","0.01580192707479","0.01580192707479"
"952","0.010031062178313732","0.010031062178313732","0.010031062178313732"
"953","0.009911379776895046","0.009911379776895046","0.009911379776895046"
"954","0.02467546984553337","0.02467546984553337","0.02467546984553337"
"955","0.017692815512418747","0.017692815512418747","0.017692815512418747"
"956","0.009470326825976372","0.009470326825976372","0.009470326825976372"
"957","0.0064260587096214294","0.0064260587096214294","0.0064260587096214294"
"958","0.015122686512768269","0.015122686512768269","0.015122686512768269"
"959","0.017361659556627274","0.017361659556627274","0.017361659556627274"
"960","0.01772448793053627","0.01772448793053627","0.01772448793053627"
"961","0.004378435667604208","0.004378435667604208","0.004378435667604208"
"962","0.010812035761773586","0.010812035761773586","0.010812035761773586"
"963","0.01129374373704195","0.01129374373704195","0.01129374373704195"
"964","0.007073650136590004","0.007073650136590004","0.007073650136590004"
"965","0.017132554203271866","0.017132554203271866","0.017132554203271866"
"966","0.020680062472820282","0.020680062472820282","0.020680062472820282"
"967","0.011971134692430496","0.011971134692430496","0.011971134692430496"
"968","0.03886174410581589","0.03886174410581589","0.03886174410581589"
"969","0.004371126182377338","0.004371126182377338","0.004371126182377338"
"970","0.013724099844694138","0.013724099844694138","0.013724099844694138"
"971","0.0039709811098873615","0.0039709811098873615","0.0039709811098873615"
"972","0.0050849346444010735","0.0050849346444010735","0.0050849346444010735"
"974","0.010733634233474731","0.010733634233474731","0.010733634233474731"
"975","0.013746139593422413","0.013746139593422413","0.013746139593422413"
"976","0.012667054310441017","0.012667054310441017","0.012667054310441017"
"977","0.011954525485634804","0.011954525485634804","0.011954525485634804"
"978","0.006066140253096819","0.006066140253096819","0.006066140253096819"
"979","0.010545692406594753","0.010545692406594753","0.010545692406594753"
"980","0.011116317473351955","0.011116317473351955","0.011116317473351955"
"981","0.004676977638155222","0.004676977638155222","0.004676977638155222"
"982","0.058881256729364395","0.058881256729364395","0.058881256729364395"
"983","0.010557853616774082","0.010557853616774082","0.010557853616774082"
"984","0.015102061443030834","0.015102061443030834","0.015102061443030834"
"985","0.016192667186260223","0.016192667186260223","0.016192667186260223"
"986","0.01113944873213768","0.01113944873213768","0.01113944873213768"
"987","0.017476849257946014","0.017476849257946014","0.017476849257946014"
"988","0.004934266675263643","0.004934266675263643","0.004934266675263643"
"989","0.006893292535096407","0.006893292535096407","0.006893292535096407"
"990","0.010047637857496738","0.010047637857496738","0.010047637857496738"
"991","0.010082090273499489","0.010082090273499489","0.010082090273499489"
"992","0.009337266907095909","0.009337266907095909","0.009337266907095909"
"993","0.011802884750068188","0.011802884750068188","0.011802884750068188"
"994","0.012889937497675419","0.012889937497675419","0.012889937497675419"
"995","0.016033560037612915","0.016033560037612915","0.016033560037612915"
"996","0.007050089538097382","0.007050089538097382","0.007050089538097382"
"997","0.0073848022148013115","0.0073848022148013115","0.0073848022148013115"
"998","0.01782236434519291","0.01782236434519291","0.01782236434519291"
"999","0.02069162204861641","0.02069162204861641","0.02069162204861641"
"1000","0.0060280016623437405","0.0060280016623437405","0.0060280016623437405"
"1001","0.017738251015543938","0.017738251015543938","0.017738251015543938"
"1002","0.008309485390782356","0.008309485390782356","0.008309485390782356"
"1003","0.01750865764915943","0.01750865764915943","0.01750865764915943"
"1004","0.011914077214896679","0.011914077214896679","0.011914077214896679"
"1005","0.008176899515092373","0.008176899515092373","0.008176899515092373"
"1007","0.005334860645234585","0.005334860645234585","0.005334860645234585"
"1008","0.041657622903585434","0.041657622903585434","0.041657622903585434"
"1009","0.0131093580275774","0.0131093580275774","0.0131093580275774"
"1010","0.012698130682110786","0.012698130682110786","0.012698130682110786"
"1011","0.00722922058776021","0.00722922058776021","0.00722922058776021"
"1012","0.012425670400261879","0.012425670400261879","0.012425670400261879"
"1013","0.011488130316138268","0.011488130316138268","0.011488130316138268"
"1014","0.004907546099275351","0.004907546099275351","0.004907546099275351"
"1015","0.00422133831307292","0.00422133831307292","0.00422133831307292"
"1016","0.02506466582417488","0.02506466582417488","0.02506466582417488"
"1017","0.018851380795240402","0.018851380795240402","0.018851380795240402"
"1018","0.006152442190796137","0.006152442190796137","0.006152442190796137"
"1019","0.017507456243038177","0.017507456243038177","0.017507456243038177"
"1020","0.016241097822785378","0.016241097822785378","0.016241097822785378"
"1021","0.00878122914582491","0.00878122914582491","0.00878122914582491"
"1022","0.007038526702672243","0.007038526702672243","0.007038526702672243"
"1023","0.011659955605864525","0.011659955605864525","0.011659955605864525"
"1024","0.012482455000281334","0.012482455000281334","0.012482455000281334"
"1025","0.008518937043845654","0.008518937043845654","0.008518937043845654"
"1026","0.01709083840250969","0.01709083840250969","0.01709083840250969"
"1027","0.005407561082392931","0.005407561082392931","0.005407561082392931"
"1028","0.010427125729620457","0.010427125729620457","0.010427125729620457"
"1029","0.012739471159875393","0.012739471159875393","0.012739471159875393"
"1030","0.010488837957382202","0.010488837957382202","0.010488837957382202"
"1031","0.011765241622924805","0.011765241622924805","0.011765241622924805"
"1032","0.011981257237493992","0.011981257237493992","0.011981257237493992"
"1033","0.016359388828277588","0.016359388828277588","0.016359388828277588"
"1034","0.012407675385475159","0.012407675385475159","0.012407675385475159"
"1035","0.011506451293826103","0.011506451293826103","0.011506451293826103"
"1036","0.01469244435429573","0.01469244435429573","0.01469244435429573"
"1037","0.012938887812197208","0.012938887812197208","0.012938887812197208"
"1038","0.011128460057079792","0.011128460057079792","0.011128460057079792"
"1040","0.01655333675444126","0.01655333675444126","0.01655333675444126"
"1041","0.010148325935006142","0.010148325935006142","0.010148325935006142"
"1042","0.014357243664562702","0.014357243664562702","0.014357243664562702"
"1043","0.011577697470784187","0.011577697470784187","0.011577697470784187"
"1044","0.009914577938616276","0.009914577938616276","0.009914577938616276"
"1045","0.015621839091181755","0.015621839091181755","0.015621839091181755"
"1046","0.012399340979754925","0.012399340979754925","0.012399340979754925"
"1047","0.024593601003289223","0.024593601003289223","0.024593601003289223"
"1048","0.0069266632199287415","0.0069266632199287415","0.0069266632199287415"
"1049","0.017105281352996826","0.017105281352996826","0.017105281352996826"
"1050","0.009125571697950363","0.009125571697950363","0.009125571697950363"
"1051","0.010573584586381912","0.010573584586381912","0.010573584586381912"
"1052","0.010331084951758385","0.010331084951758385","0.010331084951758385"
"1053","0.008519363589584827","0.008519363589584827","0.008519363589584827"
"1054","0.011082758195698261","0.011082758195698261","0.011082758195698261"
"1055","0.016951970756053925","0.016951970756053925","0.016951970756053925"
"1056","0.020157422870397568","0.020157422870397568","0.020157422870397568"
"1057","0.009623809717595577","0.009623809717595577","0.009623809717595577"
"1058","0.008393039926886559","0.008393039926886559","0.008393039926886559"
"1059","0.005956913810223341","0.005956913810223341","0.005956913810223341"
"1060","0.004259196575731039","0.004259196575731039","0.004259196575731039"
"1061","0.018225783482193947","0.018225783482193947","0.018225783482193947"
"1062","0.013950331136584282","0.013950331136584282","0.013950331136584282"
"1063","0.005015084054321051","0.005015084054321051","0.005015084054321051"
"1064","0.009020776487886906","0.009020776487886906","0.009020776487886906"
"1065","0.008832734078168869","0.008832734078168869","0.008832734078168869"
"1066","0.011016441509127617","0.011016441509127617","0.011016441509127617"
"1067","0.019265351817011833","0.019265351817011833","0.019265351817011833"
"1068","0.005965969059616327","0.005965969059616327","0.005965969059616327"
"1069","0.0050956555642187595","0.0050956555642187595","0.0050956555642187595"
"1070","0.014874793589115143","0.014874793589115143","0.014874793589115143"
"1071","0.019528111442923546","0.019528111442923546","0.019528111442923546"
"1073","0.009486117400228977","0.009486117400228977","0.009486117400228977"
"1074","0.019296148791909218","0.019296148791909218","0.019296148791909218"
"1075","0.02123861014842987","0.02123861014842987","0.02123861014842987"
"1076","0.010352962650358677","0.010352962650358677","0.010352962650358677"
"1077","0.006572883576154709","0.006572883576154709","0.006572883576154709"
"1078","0.004960319958627224","0.004960319958627224","0.004960319958627224"
"1079","0.013939560391008854","0.013939560391008854","0.013939560391008854"
"1080","0.008691797964274883","0.008691797964274883","0.008691797964274883"
"1081","0.00417769979685545","0.00417769979685545","0.00417769979685545"
"1082","0.023591449484229088","0.023591449484229088","0.023591449484229088"
"1083","0.011595324613153934","0.011595324613153934","0.011595324613153934"
"1084","0.03890926018357277","0.03890926018357277","0.03890926018357277"
"1085","0.00820444617420435","0.00820444617420435","0.00820444617420435"
"1086","0.010243981145322323","0.010243981145322323","0.010243981145322323"
"1087","0.019568782299757004","0.019568782299757004","0.019568782299757004"
"1088","0.010685290209949017","0.010685290209949017","0.010685290209949017"
"1089","0.009271685034036636","0.009271685034036636","0.009271685034036636"
"1090","0.018396975472569466","0.018396975472569466","0.018396975472569466"
"1091","0.010293974541127682","0.010293974541127682","0.010293974541127682"
"1092","0.018601827323436737","0.018601827323436737","0.018601827323436737"
"1093","0.008014148101210594","0.008014148101210594","0.008014148101210594"
"1094","0.00801846757531166","0.00801846757531166","0.00801846757531166"
"1095","0.01688467711210251","0.01688467711210251","0.01688467711210251"
"1096","0.0216953344643116","0.0216953344643116","0.0216953344643116"
"1097","0.01049031037837267","0.01049031037837267","0.01049031037837267"
"1098","0.03427346050739288","0.03427346050739288","0.03427346050739288"
"1099","0.025259625166654587","0.025259625166654587","0.025259625166654587"
"1100","0.014966367743909359","0.014966367743909359","0.014966367743909359"
"1101","0.012338489294052124","0.012338489294052124","0.012338489294052124"
"1102","0.018848353996872902","0.018848353996872902","0.018848353996872902"
"1103","0.006591361947357655","0.006591361947357655","0.006591361947357655"
"1104","0.016063565388321877","0.016063565388321877","0.016063565388321877"
"1106","0.010615437291562557","0.010615437291562557","0.010615437291562557"
"1107","0.014157933183014393","0.014157933183014393","0.014157933183014393"
"1108","0.024432115256786346","0.024432115256786346","0.024432115256786346"
"1109","0.01572505757212639","0.01572505757212639","0.01572505757212639"
"1110","0.010465767234563828","0.010465767234563828","0.010465767234563828"
"1111","0.015927759930491447","0.015927759930491447","0.015927759930491447"
"1112","0.019549906253814697","0.019549906253814697","0.019549906253814697"
"1113","0.011848985217511654","0.011848985217511654","0.011848985217511654"
"1114","0.006256936118006706","0.006256936118006706","0.006256936118006706"
"1115","0.03267962113022804","0.03267962113022804","0.03267962113022804"
"1116","0.004697457421571016","0.004697457421571016","0.004697457421571016"
"1117","0.006433734204620123","0.006433734204620123","0.006433734204620123"
"1118","0.011013506911695004","0.011013506911695004","0.011013506911695004"
"1119","0.011929391883313656","0.011929391883313656","0.011929391883313656"
"1120","0.007177914027124643","0.007177914027124643","0.007177914027124643"
"1121","0.010255402885377407","0.010255402885377407","0.010255402885377407"
"1122","0.01815802790224552","0.01815802790224552","0.01815802790224552"
"1123","0.01669331267476082","0.01669331267476082","0.01669331267476082"
"1124","0.008353976532816887","0.008353976532816887","0.008353976532816887"
"1125","0.010812019929289818","0.010812019929289818","0.010812019929289818"
"1126","0.010653462260961533","0.010653462260961533","0.010653462260961533"
"1127","0.024491500109434128","0.024491500109434128","0.024491500109434128"
"1128","0.024170393124222755","0.024170393124222755","0.024170393124222755"
"1129","0.008820021525025368","0.008820021525025368","0.008820021525025368"
"1130","0.009453863836824894","0.009453863836824894","0.009453863836824894"
"1131","0.011544068343937397","0.011544068343937397","0.011544068343937397"
"1132","0.011032110080122948","0.011032110080122948","0.011032110080122948"
"1133","0.005371755454689264","0.005371755454689264","0.005371755454689264"
"1134","0.011530393734574318","0.011530393734574318","0.011530393734574318"
"1135","0.013454440049827099","0.013454440049827099","0.013454440049827099"
"1136","0.014641842804849148","0.014641842804849148","0.014641842804849148"
"1137","0.011599893681704998","0.011599893681704998","0.011599893681704998"
"1139","0.03155329450964928","0.03155329450964928","0.03155329450964928"
"1140","0.011275522410869598","0.011275522410869598","0.011275522410869598"
"1141","0.008425397798418999","0.008425397798418999","0.008425397798418999"
"1142","0.0066243428736925125","0.0066243428736925125","0.0066243428736925125"
"1143","0.020100899040699005","0.020100899040699005","0.020100899040699005"
"1144","0.01135119516402483","0.01135119516402483","0.01135119516402483"
"1145","0.012685787864029408","0.012685787864029408","0.012685787864029408"
"1146","0.01196457538753748","0.01196457538753748","0.01196457538753748"
"1147","0.01143441628664732","0.01143441628664732","0.01143441628664732"
"1148","0.017026348039507866","0.017026348039507866","0.017026348039507866"
"1149","0.01811777614057064","0.01811777614057064","0.01811777614057064"
"1150","0.01613372564315796","0.01613372564315796","0.01613372564315796"
"1151","0.004219622816890478","0.004219622816890478","0.004219622816890478"
"1152","0.010044264607131481","0.010044264607131481","0.010044264607131481"
"1153","0.016158023849129677","0.016158023849129677","0.016158023849129677"
"1154","0.006851435638964176","0.006851435638964176","0.006851435638964176"
"1155","0.006823217961937189","0.006823217961937189","0.006823217961937189"
"1156","0.012285694479942322","0.012285694479942322","0.012285694479942322"
"1157","0.008179651573300362","0.008179651573300362","0.008179651573300362"
"1158","0.017767034471035004","0.017767034471035004","0.017767034471035004"
"1159","0.0144033906981349","0.0144033906981349","0.0144033906981349"
"1160","0.0069626811891794205","0.0069626811891794205","0.0069626811891794205"
"1161","0.011416761204600334","0.011416761204600334","0.011416761204600334"
"1162","0.012086655013263226","0.012086655013263226","0.012086655013263226"
"1163","0.01281623262912035","0.01281623262912035","0.01281623262912035"
"1164","0.00887688621878624","0.00887688621878624","0.00887688621878624"
"1165","0.004166793078184128","0.004166793078184128","0.004166793078184128"
"1166","0.004236593842506409","0.004236593842506409","0.004236593842506409"
"1167","0.006350529845803976","0.006350529845803976","0.006350529845803976"
"1168","0.014732214622199535","0.014732214622199535","0.014732214622199535"
"1169","0.012115956284105778","0.012115956284105778","0.012115956284105778"
"1170","0.012988967821002007","0.012988967821002007","0.012988967821002007"
"1172","0.009376716800034046","0.009376716800034046","0.009376716800034046"
"1173","0.00944904237985611","0.00944904237985611","0.00944904237985611"
"1174","0.02022465504705906","0.02022465504705906","0.02022465504705906"
"1175","0.013639970682561398","0.013639970682561398","0.013639970682561398"
"1176","0.008669317699968815","0.008669317699968815","0.008669317699968815"
"1177","0.012478773482143879","0.012478773482143879","0.012478773482143879"
"1178","0.004224390257149935","0.004224390257149935","0.004224390257149935"
"1179","0.008402852341532707","0.008402852341532707","0.008402852341532707"
"1180","0.014409104362130165","0.014409104362130165","0.014409104362130165"
"1181","0.011498412117362022","0.011498412117362022","0.011498412117362022"
"1182","0.012834059074521065","0.012834059074521065","0.012834059074521065"
"1183","0.023850807920098305","0.023850807920098305","0.023850807920098305"
"1184","0.009204457513988018","0.009204457513988018","0.009204457513988018"
"1185","0.012326335534453392","0.012326335534453392","0.012326335534453392"
"1186","0.028493018820881844","0.028493018820881844","0.028493018820881844"
"1187","0.010239091701805592","0.010239091701805592","0.010239091701805592"
"1188","0.010402128100395203","0.010402128100395203","0.010402128100395203"
"1189","0.017439834773540497","0.017439834773540497","0.017439834773540497"
"1190","0.017708670347929","0.017708670347929","0.017708670347929"
"1191","0.013382991775870323","0.013382991775870323","0.013382991775870323"
"1192","0.010373475961387157","0.010373475961387157","0.010373475961387157"
"1193","0.011391518637537956","0.011391518637537956","0.011391518637537956"
"1194","0.017759697511792183","0.017759697511792183","0.017759697511792183"
"1195","0.011905363760888577","0.011905363760888577","0.011905363760888577"
"1196","0.029722250998020172","0.029722250998020172","0.029722250998020172"
"1197","0.011400509625673294","0.011400509625673294","0.011400509625673294"
"1198","0.0124357296153903","0.0124357296153903","0.0124357296153903"
"1199","0.006032165605574846","0.006032165605574846","0.006032165605574846"
"1200","0.010501676239073277","0.010501676239073277","0.010501676239073277"
"1201","0.019441278651356697","0.019441278651356697","0.019441278651356697"
"1202","0.004541666246950626","0.004541666246950626","0.004541666246950626"
"1203","0.007963789626955986","0.007963789626955986","0.007963789626955986"
"1205","0.004303540103137493","0.004303540103137493","0.004303540103137493"
"1206","0.01537499763071537","0.01537499763071537","0.01537499763071537"
"1207","0.012718815356492996","0.012718815356492996","0.012718815356492996"
"1208","0.007736917585134506","0.007736917585134506","0.007736917585134506"
"1209","0.01054383348673582","0.01054383348673582","0.01054383348673582"
"1210","0.013388639315962791","0.013388639315962791","0.013388639315962791"
"1211","0.012179798446595669","0.012179798446595669","0.012179798446595669"
"1212","0.010968934744596481","0.010968934744596481","0.010968934744596481"
"1213","0.011321863159537315","0.011321863159537315","0.011321863159537315"
"1214","0.003992327954620123","0.003992327954620123","0.003992327954620123"
"1215","0.011758832260966301","0.011758832260966301","0.011758832260966301"
"1216","0.011943923309445381","0.011943923309445381","0.011943923309445381"
"1217","0.007030791137367487","0.007030791137367487","0.007030791137367487"
"1218","0.008821464143693447","0.008821464143693447","0.008821464143693447"
"1219","0.010866761207580566","0.010866761207580566","0.010866761207580566"
"1220","0.01160315703600645","0.01160315703600645","0.01160315703600645"
"1221","0.004008369520306587","0.004008369520306587","0.004008369520306587"
"1222","0.009585462510585785","0.009585462510585785","0.009585462510585785"
"1223","0.010362697765231133","0.010362697765231133","0.010362697765231133"
"1224","0.005493532866239548","0.005493532866239548","0.005493532866239548"
"1225","0.0044647688046097755","0.0044647688046097755","0.0044647688046097755"
"1226","0.024311957880854607","0.024311957880854607","0.024311957880854607"
"1227","0.01057740394026041","0.01057740394026041","0.01057740394026041"
"1228","0.010747001506388187","0.010747001506388187","0.010747001506388187"
"1229","0.013667839579284191","0.013667839579284191","0.013667839579284191"
"1230","0.010880067013204098","0.010880067013204098","0.010880067013204098"
"1231","0.01232958771288395","0.01232958771288395","0.01232958771288395"
"1232","0.030255064368247986","0.030255064368247986","0.030255064368247986"
"1233","0.018550997599959373","0.018550997599959373","0.018550997599959373"
"1234","0.011656981892883778","0.011656981892883778","0.011656981892883778"
"1235","0.023153621703386307","0.023153621703386307","0.023153621703386307"
"1236","0.005968929268419743","0.005968929268419743","0.005968929268419743"
"1238","0.006058481987565756","0.006058481987565756","0.006058481987565756"
"1239","0.013806561008095741","0.013806561008095741","0.013806561008095741"
"1240","0.015530983917415142","0.015530983917415142","0.015530983917415142"
"1241","0.008208760991692543","0.008208760991692543","0.008208760991692543"
"1242","0.02030617743730545","0.02030617743730545","0.02030617743730545"
"1243","0.018657993525266647","0.018657993525266647","0.018657993525266647"
"1244","0.011725186370313168","0.011725186370313168","0.011725186370313168"
"1245","0.010163289494812489","0.010163289494812489","0.010163289494812489"
"1246","0.004141766112297773","0.004141766112297773","0.004141766112297773"
"1247","0.004033686127513647","0.004033686127513647","0.004033686127513647"
"1248","0.003997791092842817","0.003997791092842817","0.003997791092842817"
"1249","0.010116314515471458","0.010116314515471458","0.010116314515471458"
"1250","0.02977754734456539","0.02977754734456539","0.02977754734456539"
"1251","0.009578557685017586","0.009578557685017586","0.009578557685017586"
"1252","0.010050290264189243","0.010050290264189243","0.010050290264189243"
"1253","0.011090910993516445","0.011090910993516445","0.011090910993516445"
"1254","0.011273795738816261","0.011273795738816261","0.011273795738816261"
"1255","0.008808287791907787","0.008808287791907787","0.008808287791907787"
"1256","0.010534834116697311","0.010534834116697311","0.010534834116697311"
"1257","0.004816859029233456","0.004816859029233456","0.004816859029233456"
"1258","0.016726579517126083","0.016726579517126083","0.016726579517126083"
"1259","0.01452648639678955","0.01452648639678955","0.01452648639678955"
"1260","0.011436480097472668","0.011436480097472668","0.011436480097472668"
"1261","0.012403523549437523","0.012403523549437523","0.012403523549437523"
"1262","0.022101305425167084","0.022101305425167084","0.022101305425167084"
"1263","0.012709402479231358","0.012709402479231358","0.012709402479231358"
"1264","0.011013670824468136","0.011013670824468136","0.011013670824468136"
"1265","0.007195541635155678","0.007195541635155678","0.007195541635155678"
"1266","0.013235505670309067","0.013235505670309067","0.013235505670309067"
"1267","0.0162152498960495","0.0162152498960495","0.0162152498960495"
"1268","0.009757238440215588","0.009757238440215588","0.009757238440215588"
"1269","0.007529452908784151","0.007529452908784151","0.007529452908784151"
"1271","0.005217754282057285","0.005217754282057285","0.005217754282057285"
"1272","0.011871734634041786","0.011871734634041786","0.011871734634041786"
"1273","0.016356343403458595","0.016356343403458595","0.016356343403458595"
"1274","0.009182766079902649","0.009182766079902649","0.009182766079902649"
"1275","0.008408796042203903","0.008408796042203903","0.008408796042203903"
"1276","0.0042489985935389996","0.0042489985935389996","0.0042489985935389996"
"1277","0.006066687870770693","0.006066687870770693","0.006066687870770693"
"1278","0.016010690480470657","0.016010690480470657","0.016010690480470657"
"1279","0.00789838656783104","0.00789838656783104","0.00789838656783104"
"1280","0.007137269247323275","0.007137269247323275","0.007137269247323275"
"1281","0.011045850813388824","0.011045850813388824","0.011045850813388824"
"1282","0.012719694525003433","0.012719694525003433","0.012719694525003433"
"1283","0.00643025990575552","0.00643025990575552","0.00643025990575552"
"1284","0.004349656868726015","0.004349656868726015","0.004349656868726015"
"1285","0.027781203389167786","0.027781203389167786","0.027781203389167786"
"1286","0.01435945276170969","0.01435945276170969","0.01435945276170969"
"1287","0.010330438613891602","0.010330438613891602","0.010330438613891602"
"1288","0.018334442749619484","0.018334442749619484","0.018334442749619484"
"1289","0.010578436776995659","0.010578436776995659","0.010578436776995659"
"1290","0.016696954146027565","0.016696954146027565","0.016696954146027565"
"1291","0.009304518811404705","0.009304518811404705","0.009304518811404705"
"1292","0.011150072328746319","0.011150072328746319","0.011150072328746319"
"1293","0.018080728128552437","0.018080728128552437","0.018080728128552437"
"1294","0.015999069437384605","0.015999069437384605","0.015999069437384605"
"1295","0.011494508013129234","0.011494508013129234","0.011494508013129234"
"1296","0.031132765114307404","0.031132765114307404","0.031132765114307404"
"1297","0.015384243801236153","0.015384243801236153","0.015384243801236153"
"1298","0.01407720148563385","0.01407720148563385","0.01407720148563385"
"1299","0.011137248948216438","0.011137248948216438","0.011137248948216438"
"1300","0.008394538424909115","0.008394538424909115","0.008394538424909115"
"1301","0.02764454111456871","0.02764454111456871","0.02764454111456871"
"1302","0.004162742290645838","0.004162742290645838","0.004162742290645838"
"1304","0.011498215608298779","0.011498215608298779","0.011498215608298779"
"1305","0.009539720602333546","0.009539720602333546","0.009539720602333546"
"1306","0.012095647864043713","0.012095647864043713","0.012095647864043713"
"1307","0.01107899472117424","0.01107899472117424","0.01107899472117424"
"1308","0.004043850582093","0.004043850582093","0.004043850582093"
"1309","0.014715400524437428","0.014715400524437428","0.014715400524437428"
"1310","0.004785968456417322","0.004785968456417322","0.004785968456417322"
"1311","0.012017336674034595","0.012017336674034595","0.012017336674034595"
"1312","0.011670264415442944","0.011670264415442944","0.011670264415442944"
"1313","0.008789919316768646","0.008789919316768646","0.008789919316768646"
"1314","0.0071555874310433865","0.0071555874310433865","0.0071555874310433865"
"1315","0.00850228313356638","0.00850228313356638","0.00850228313356638"
"1316","0.007363941054791212","0.007363941054791212","0.007363941054791212"
"1317","0.01144965086132288","0.01144965086132288","0.01144965086132288"
"1318","0.013360042124986649","0.013360042124986649","0.013360042124986649"
"1319","0.014120467007160187","0.014120467007160187","0.014120467007160187"
"1320","0.008270674385130405","0.008270674385130405","0.008270674385130405"
"1321","0.016163023188710213","0.016163023188710213","0.016163023188710213"
"1322","0.00584801472723484","0.00584801472723484","0.00584801472723484"
"1323","0.009867848828434944","0.009867848828434944","0.009867848828434944"
"1324","0.015482662245631218","0.015482662245631218","0.015482662245631218"
"1325","0.019015321508049965","0.019015321508049965","0.019015321508049965"
"1326","0.014274991117417812","0.014274991117417812","0.014274991117417812"
"1327","0.010937638580799103","0.010937638580799103","0.010937638580799103"
"1328","0.013165156356990337","0.013165156356990337","0.013165156356990337"
"1329","0.016703471541404724","0.016703471541404724","0.016703471541404724"
"1330","0.011070330627262592","0.011070330627262592","0.011070330627262592"
"1331","0.02630055882036686","0.02630055882036686","0.02630055882036686"
"1332","0.027692733332514763","0.027692733332514763","0.027692733332514763"
"1333","0.011747362092137337","0.011747362092137337","0.011747362092137337"
"1334","0.011973850429058075","0.011973850429058075","0.011973850429058075"
"1335","0.014133857563138008","0.014133857563138008","0.014133857563138008"
"1337","0.007745996583253145","0.007745996583253145","0.007745996583253145"
"1338","0.030413983389735222","0.030413983389735222","0.030413983389735222"
"1339","0.01081821508705616","0.01081821508705616","0.01081821508705616"
"1340","0.007105154916644096","0.007105154916644096","0.007105154916644096"
"1341","0.024389857426285744","0.024389857426285744","0.024389857426285744"
