"Step","pleasant-mountain-202 - test/psnr_scat","pleasant-mountain-202 - test/psnr_scat__MIN","pleasant-mountain-202 - test/psnr_scat__MAX"
"516","31.768144607543945","31.768144607543945","31.768144607543945"
"518","31.716053009033203","31.716053009033203","31.716053009033203"
"519","28.342105865478516","28.342105865478516","28.342105865478516"
"520","39.74221420288086","39.74221420288086","39.74221420288086"
"521","35.887733459472656","35.887733459472656","35.887733459472656"
"522","34.45611572265625","34.45611572265625","34.45611572265625"
"523","29.147705078125","29.147705078125","29.147705078125"
"524","33.234622955322266","33.234622955322266","33.234622955322266"
"525","34.99896240234375","34.99896240234375","34.99896240234375"
"526","35.56877517700195","35.56877517700195","35.56877517700195"
"527","35.8752555847168","35.8752555847168","35.8752555847168"
"528","33.606529235839844","33.606529235839844","33.606529235839844"
"529","38.39280319213867","38.39280319213867","38.39280319213867"
"530","38.22141647338867","38.22141647338867","38.22141647338867"
"531","36.880958557128906","36.880958557128906","36.880958557128906"
"532","38.286155700683594","38.286155700683594","38.286155700683594"
"533","36.69582748413086","36.69582748413086","36.69582748413086"
"534","38.563636779785156","38.563636779785156","38.563636779785156"
"535","40.90322494506836","40.90322494506836","40.90322494506836"
"536","33.877506256103516","33.877506256103516","33.877506256103516"
"537","32.7175407409668","32.7175407409668","32.7175407409668"
"538","31.451757431030273","31.451757431030273","31.451757431030273"
"539","38.275489807128906","38.275489807128906","38.275489807128906"
"540","37.6229133605957","37.6229133605957","37.6229133605957"
"541","42.48663330078125","42.48663330078125","42.48663330078125"
"542","38.564449310302734","38.564449310302734","38.564449310302734"
"543","31.352758407592773","31.352758407592773","31.352758407592773"
"544","38.25962829589844","38.25962829589844","38.25962829589844"
"545","37.71809768676758","37.71809768676758","37.71809768676758"
"546","45.347198486328125","45.347198486328125","45.347198486328125"
"547","28.23223304748535","28.23223304748535","28.23223304748535"
"548","44.8759651184082","44.8759651184082","44.8759651184082"
"549","45.58974838256836","45.58974838256836","45.58974838256836"
"551","34.33317947387695","34.33317947387695","34.33317947387695"
"552","37.27769470214844","37.27769470214844","37.27769470214844"
"553","37.69596862792969","37.69596862792969","37.69596862792969"
"554","36.57072448730469","36.57072448730469","36.57072448730469"
"555","32.07725143432617","32.07725143432617","32.07725143432617"
"556","33.48200607299805","33.48200607299805","33.48200607299805"
"557","38.48331069946289","38.48331069946289","38.48331069946289"
"558","37.574134826660156","37.574134826660156","37.574134826660156"
"559","30.594541549682617","30.594541549682617","30.594541549682617"
"560","47.6317138671875","47.6317138671875","47.6317138671875"
"561","36.681312561035156","36.681312561035156","36.681312561035156"
"562","37.10089111328125","37.10089111328125","37.10089111328125"
"563","36.33428955078125","36.33428955078125","36.33428955078125"
"564","35.04050827026367","35.04050827026367","35.04050827026367"
"565","37.794830322265625","37.794830322265625","37.794830322265625"
"566","34.85968780517578","34.85968780517578","34.85968780517578"
"567","36.743900299072266","36.743900299072266","36.743900299072266"
"568","46.324668884277344","46.324668884277344","46.324668884277344"
"569","39.01709747314453","39.01709747314453","39.01709747314453"
"570","29.84011459350586","29.84011459350586","29.84011459350586"
"571","45.652645111083984","45.652645111083984","45.652645111083984"
"572","38.753536224365234","38.753536224365234","38.753536224365234"
"573","35.395103454589844","35.395103454589844","35.395103454589844"
"574","35.30503463745117","35.30503463745117","35.30503463745117"
"575","39.54648208618164","39.54648208618164","39.54648208618164"
"576","37.0452880859375","37.0452880859375","37.0452880859375"
"577","29.94896697998047","29.94896697998047","29.94896697998047"
"578","36.44778060913086","36.44778060913086","36.44778060913086"
"579","34.02119064331055","34.02119064331055","34.02119064331055"
"580","30.682815551757812","30.682815551757812","30.682815551757812"
"581","36.757266998291016","36.757266998291016","36.757266998291016"
"582","39.80989074707031","39.80989074707031","39.80989074707031"
"584","31.546669006347656","31.546669006347656","31.546669006347656"
"585","31.05584716796875","31.05584716796875","31.05584716796875"
"586","36.299434661865234","36.299434661865234","36.299434661865234"
"587","37.70579528808594","37.70579528808594","37.70579528808594"
"588","28.419517517089844","28.419517517089844","28.419517517089844"
"589","29.56905746459961","29.56905746459961","29.56905746459961"
"590","42.92386245727539","42.92386245727539","42.92386245727539"
"591","36.38254928588867","36.38254928588867","36.38254928588867"
"592","33.273216247558594","33.273216247558594","33.273216247558594"
"593","38.36015319824219","38.36015319824219","38.36015319824219"
"594","38.314701080322266","38.314701080322266","38.314701080322266"
"595","36.34834289550781","36.34834289550781","36.34834289550781"
"596","32.19834518432617","32.19834518432617","32.19834518432617"
"597","37.080841064453125","37.080841064453125","37.080841064453125"
"598","26.001819610595703","26.001819610595703","26.001819610595703"
"599","30.18233299255371","30.18233299255371","30.18233299255371"
"601","43.762393951416016","43.762393951416016","43.762393951416016"
"602","38.04511642456055","38.04511642456055","38.04511642456055"
"603","38.01420974731445","38.01420974731445","38.01420974731445"
"604","34.99479675292969","34.99479675292969","34.99479675292969"
"605","43.37177276611328","43.37177276611328","43.37177276611328"
"606","33.787044525146484","33.787044525146484","33.787044525146484"
"607","28.38868522644043","28.38868522644043","28.38868522644043"
"608","37.10401916503906","37.10401916503906","37.10401916503906"
"609","40.0951042175293","40.0951042175293","40.0951042175293"
"610","37.294376373291016","37.294376373291016","37.294376373291016"
"611","47.66661834716797","47.66661834716797","47.66661834716797"
"612","35.92313003540039","35.92313003540039","35.92313003540039"
"613","36.92336654663086","36.92336654663086","36.92336654663086"
"614","37.99322509765625","37.99322509765625","37.99322509765625"
"615","38.600547790527344","38.600547790527344","38.600547790527344"
"616","37.16878128051758","37.16878128051758","37.16878128051758"
"618","46.88859558105469","46.88859558105469","46.88859558105469"
"619","36.89825439453125","36.89825439453125","36.89825439453125"
"620","28.95020866394043","28.95020866394043","28.95020866394043"
"621","31.85525131225586","31.85525131225586","31.85525131225586"
"622","38.67814254760742","38.67814254760742","38.67814254760742"
"623","40.50468444824219","40.50468444824219","40.50468444824219"
"624","38.17317199707031","38.17317199707031","38.17317199707031"
"625","39.45643615722656","39.45643615722656","39.45643615722656"
"626","28.73823356628418","28.73823356628418","28.73823356628418"
"627","42.53602600097656","42.53602600097656","42.53602600097656"
"628","32.180259704589844","32.180259704589844","32.180259704589844"
"629","39.13251495361328","39.13251495361328","39.13251495361328"
"630","35.408409118652344","35.408409118652344","35.408409118652344"
"631","36.95038604736328","36.95038604736328","36.95038604736328"
"632","34.651790618896484","34.651790618896484","34.651790618896484"
"633","36.3841438293457","36.3841438293457","36.3841438293457"
"634","27.16573143005371","27.16573143005371","27.16573143005371"
"635","35.23310852050781","35.23310852050781","35.23310852050781"
"636","30.163856506347656","30.163856506347656","30.163856506347656"
"637","30.588314056396484","30.588314056396484","30.588314056396484"
"638","39.080753326416016","39.080753326416016","39.080753326416016"
"639","38.864402770996094","38.864402770996094","38.864402770996094"
"640","29.666902542114258","29.666902542114258","29.666902542114258"
"641","35.114723205566406","35.114723205566406","35.114723205566406"
"642","33.109249114990234","33.109249114990234","33.109249114990234"
"643","33.298316955566406","33.298316955566406","33.298316955566406"
"644","34.60740280151367","34.60740280151367","34.60740280151367"
"645","38.116756439208984","38.116756439208984","38.116756439208984"
"646","36.53677749633789","36.53677749633789","36.53677749633789"
"647","30.376832962036133","30.376832962036133","30.376832962036133"
"648","37.29641342163086","37.29641342163086","37.29641342163086"
"649","41.65768051147461","41.65768051147461","41.65768051147461"
"651","45.08718490600586","45.08718490600586","45.08718490600586"
"652","38.081512451171875","38.081512451171875","38.081512451171875"
"653","37.24730682373047","37.24730682373047","37.24730682373047"
"654","37.70131301879883","37.70131301879883","37.70131301879883"
"655","38.61574935913086","38.61574935913086","38.61574935913086"
"656","37.19487762451172","37.19487762451172","37.19487762451172"
"657","37.536865234375","37.536865234375","37.536865234375"
"658","31.5856990814209","31.5856990814209","31.5856990814209"
"659","38.06879425048828","38.06879425048828","38.06879425048828"
"660","37.0452880859375","37.0452880859375","37.0452880859375"
"661","23.85647964477539","23.85647964477539","23.85647964477539"
"662","40.179527282714844","40.179527282714844","40.179527282714844"
"663","39.737308502197266","39.737308502197266","39.737308502197266"
"664","37.35418701171875","37.35418701171875","37.35418701171875"
"665","28.924739837646484","28.924739837646484","28.924739837646484"
"666","41.81912612915039","41.81912612915039","41.81912612915039"
"667","34.95016098022461","34.95016098022461","34.95016098022461"
"668","41.730613708496094","41.730613708496094","41.730613708496094"
"669","31.82777214050293","31.82777214050293","31.82777214050293"
"670","34.234249114990234","34.234249114990234","34.234249114990234"
"671","39.319854736328125","39.319854736328125","39.319854736328125"
"672","36.32928466796875","36.32928466796875","36.32928466796875"
"673","30.337858200073242","30.337858200073242","30.337858200073242"
"674","35.27322006225586","35.27322006225586","35.27322006225586"
"675","38.956905364990234","38.956905364990234","38.956905364990234"
"676","30.848125457763672","30.848125457763672","30.848125457763672"
"677","38.70515060424805","38.70515060424805","38.70515060424805"
"678","35.75630187988281","35.75630187988281","35.75630187988281"
"679","43.39433670043945","43.39433670043945","43.39433670043945"
"680","42.4393310546875","42.4393310546875","42.4393310546875"
"681","37.815921783447266","37.815921783447266","37.815921783447266"
"682","37.93507766723633","37.93507766723633","37.93507766723633"
"684","34.75518798828125","34.75518798828125","34.75518798828125"
"685","35.64677810668945","35.64677810668945","35.64677810668945"
"686","39.93461608886719","39.93461608886719","39.93461608886719"
"687","38.542781829833984","38.542781829833984","38.542781829833984"
"688","37.307369232177734","37.307369232177734","37.307369232177734"
"689","29.683616638183594","29.683616638183594","29.683616638183594"
"690","36.98299026489258","36.98299026489258","36.98299026489258"
"691","37.16704559326172","37.16704559326172","37.16704559326172"
"692","37.04366683959961","37.04366683959961","37.04366683959961"
"693","35.34587860107422","35.34587860107422","35.34587860107422"
"694","37.79201126098633","37.79201126098633","37.79201126098633"
"695","37.579193115234375","37.579193115234375","37.579193115234375"
"696","38.41859817504883","38.41859817504883","38.41859817504883"
"697","38.368980407714844","38.368980407714844","38.368980407714844"
"698","37.04829025268555","37.04829025268555","37.04829025268555"
"699","43.92870330810547","43.92870330810547","43.92870330810547"
"701","37.0639762878418","37.0639762878418","37.0639762878418"
"702","34.16342544555664","34.16342544555664","34.16342544555664"
"703","38.248077392578125","38.248077392578125","38.248077392578125"
"704","42.74906921386719","42.74906921386719","42.74906921386719"
"705","37.21376037597656","37.21376037597656","37.21376037597656"
"706","38.30430603027344","38.30430603027344","38.30430603027344"
"707","36.05744552612305","36.05744552612305","36.05744552612305"
"708","32.62190246582031","32.62190246582031","32.62190246582031"
"709","28.319759368896484","28.319759368896484","28.319759368896484"
"710","41.90242004394531","41.90242004394531","41.90242004394531"
"711","36.58101272583008","36.58101272583008","36.58101272583008"
"712","31.914827346801758","31.914827346801758","31.914827346801758"
"713","42.52654266357422","42.52654266357422","42.52654266357422"
"714","37.067848205566406","37.067848205566406","37.067848205566406"
"715","27.469036102294922","27.469036102294922","27.469036102294922"
"716","31.30300521850586","31.30300521850586","31.30300521850586"
"718","39.57498550415039","39.57498550415039","39.57498550415039"
"719","38.307003021240234","38.307003021240234","38.307003021240234"
"720","32.4361686706543","32.4361686706543","32.4361686706543"
"721","35.6151008605957","35.6151008605957","35.6151008605957"
"722","38.53062438964844","38.53062438964844","38.53062438964844"
"723","40.39234161376953","40.39234161376953","40.39234161376953"
"724","44.62699890136719","44.62699890136719","44.62699890136719"
"725","39.352378845214844","39.352378845214844","39.352378845214844"
"726","34.74165725708008","34.74165725708008","34.74165725708008"
"727","32.606300354003906","32.606300354003906","32.606300354003906"
"728","37.80752944946289","37.80752944946289","37.80752944946289"
"729","34.29246520996094","34.29246520996094","34.29246520996094"
"730","46.545806884765625","46.545806884765625","46.545806884765625"
"731","37.53818130493164","37.53818130493164","37.53818130493164"
"732","32.890079498291016","32.890079498291016","32.890079498291016"
"733","31.100706100463867","31.100706100463867","31.100706100463867"
"734","36.14578628540039","36.14578628540039","36.14578628540039"
"735","37.115234375","37.115234375","37.115234375"
"736","32.7762336730957","32.7762336730957","32.7762336730957"
"737","46.06856155395508","46.06856155395508","46.06856155395508"
"738","28.99327278137207","28.99327278137207","28.99327278137207"
"739","33.717838287353516","33.717838287353516","33.717838287353516"
"740","41.7736930847168","41.7736930847168","41.7736930847168"
"741","38.50484085083008","38.50484085083008","38.50484085083008"
"742","45.26805877685547","45.26805877685547","45.26805877685547"
"743","26.153459548950195","26.153459548950195","26.153459548950195"
"744","46.26629638671875","46.26629638671875","46.26629638671875"
"745","39.74678039550781","39.74678039550781","39.74678039550781"
"746","26.212907791137695","26.212907791137695","26.212907791137695"
"747","37.18942642211914","37.18942642211914","37.18942642211914"
"748","34.55240249633789","34.55240249633789","34.55240249633789"
"749","46.76925277709961","46.76925277709961","46.76925277709961"
"751","35.47967529296875","35.47967529296875","35.47967529296875"
"752","30.44994354248047","30.44994354248047","30.44994354248047"
"753","34.4405517578125","34.4405517578125","34.4405517578125"
"754","36.00779724121094","36.00779724121094","36.00779724121094"
"755","25.87932777404785","25.87932777404785","25.87932777404785"
"756","35.74100875854492","35.74100875854492","35.74100875854492"
"757","35.937862396240234","35.937862396240234","35.937862396240234"
"758","41.558441162109375","41.558441162109375","41.558441162109375"
"759","32.17109680175781","32.17109680175781","32.17109680175781"
"760","36.34843444824219","36.34843444824219","36.34843444824219"
"761","37.643619537353516","37.643619537353516","37.643619537353516"
"762","32.36836242675781","32.36836242675781","32.36836242675781"
"763","30.45041275024414","30.45041275024414","30.45041275024414"
"764","30.68917465209961","30.68917465209961","30.68917465209961"
"765","33.223243713378906","33.223243713378906","33.223243713378906"
"766","36.01183319091797","36.01183319091797","36.01183319091797"
"767","37.086509704589844","37.086509704589844","37.086509704589844"
"768","47.76420593261719","47.76420593261719","47.76420593261719"
"769","38.23617172241211","38.23617172241211","38.23617172241211"
"770","35.95138931274414","35.95138931274414","35.95138931274414"
"771","28.61088752746582","28.61088752746582","28.61088752746582"
"772","33.878902435302734","33.878902435302734","33.878902435302734"
"773","37.189308166503906","37.189308166503906","37.189308166503906"
"774","47.73872375488281","47.73872375488281","47.73872375488281"
"775","36.59150695800781","36.59150695800781","36.59150695800781"
"776","29.50836181640625","29.50836181640625","29.50836181640625"
"777","30.676599502563477","30.676599502563477","30.676599502563477"
"778","43.97199249267578","43.97199249267578","43.97199249267578"
"779","39.00114440917969","39.00114440917969","39.00114440917969"
"780","37.04874038696289","37.04874038696289","37.04874038696289"
"781","45.88869857788086","45.88869857788086","45.88869857788086"
"782","43.31980895996094","43.31980895996094","43.31980895996094"
"784","32.54146957397461","32.54146957397461","32.54146957397461"
"785","39.35295486450195","39.35295486450195","39.35295486450195"
"786","29.156558990478516","29.156558990478516","29.156558990478516"
"787","38.92799377441406","38.92799377441406","38.92799377441406"
"788","36.138824462890625","36.138824462890625","36.138824462890625"
"789","25.287935256958008","25.287935256958008","25.287935256958008"
"790","40.55727005004883","40.55727005004883","40.55727005004883"
"791","44.85895538330078","44.85895538330078","44.85895538330078"
"792","36.512325286865234","36.512325286865234","36.512325286865234"
"793","37.353023529052734","37.353023529052734","37.353023529052734"
"794","38.3868522644043","38.3868522644043","38.3868522644043"
"795","40.876983642578125","40.876983642578125","40.876983642578125"
"796","30.204160690307617","30.204160690307617","30.204160690307617"
"797","34.09495544433594","34.09495544433594","34.09495544433594"
"798","27.518991470336914","27.518991470336914","27.518991470336914"
"799","39.95928192138672","39.95928192138672","39.95928192138672"
"801","39.41648864746094","39.41648864746094","39.41648864746094"
"802","38.50518035888672","38.50518035888672","38.50518035888672"
"803","38.1252555847168","38.1252555847168","38.1252555847168"
"804","36.2364387512207","36.2364387512207","36.2364387512207"
"805","42.610069274902344","42.610069274902344","42.610069274902344"
"806","37.28168869018555","37.28168869018555","37.28168869018555"
"807","27.568357467651367","27.568357467651367","27.568357467651367"
"808","36.633174896240234","36.633174896240234","36.633174896240234"
"809","32.66322708129883","32.66322708129883","32.66322708129883"
"810","37.31041717529297","37.31041717529297","37.31041717529297"
"811","44.32857894897461","44.32857894897461","44.32857894897461"
"812","38.30083084106445","38.30083084106445","38.30083084106445"
"813","38.28274154663086","38.28274154663086","38.28274154663086"
"814","37.18081283569336","37.18081283569336","37.18081283569336"
"815","36.987510681152344","36.987510681152344","36.987510681152344"
"816","38.18735885620117","38.18735885620117","38.18735885620117"
"818","34.646915435791016","34.646915435791016","34.646915435791016"
"819","37.94572830200195","37.94572830200195","37.94572830200195"
"820","38.279483795166016","38.279483795166016","38.279483795166016"
"821","36.92934036254883","36.92934036254883","36.92934036254883"
"822","38.49049377441406","38.49049377441406","38.49049377441406"
"823","33.25519943237305","33.25519943237305","33.25519943237305"
"824","37.99513244628906","37.99513244628906","37.99513244628906"
"825","31.912071228027344","31.912071228027344","31.912071228027344"
"826","34.18787384033203","34.18787384033203","34.18787384033203"
"827","24.435426712036133","24.435426712036133","24.435426712036133"
"828","29.7518253326416","29.7518253326416","29.7518253326416"
"829","37.766761779785156","37.766761779785156","37.766761779785156"
"830","36.81557083129883","36.81557083129883","36.81557083129883"
"831","39.61684799194336","39.61684799194336","39.61684799194336"
"832","45.76384353637695","45.76384353637695","45.76384353637695"
"833","46.1630859375","46.1630859375","46.1630859375"
"834","43.716609954833984","43.716609954833984","43.716609954833984"
"835","38.47990417480469","38.47990417480469","38.47990417480469"
"836","36.85984420776367","36.85984420776367","36.85984420776367"
"837","32.63128662109375","32.63128662109375","32.63128662109375"
"838","30.27465057373047","30.27465057373047","30.27465057373047"
"839","38.551918029785156","38.551918029785156","38.551918029785156"
"840","40.182769775390625","40.182769775390625","40.182769775390625"
"841","36.51773452758789","36.51773452758789","36.51773452758789"
"842","36.12494659423828","36.12494659423828","36.12494659423828"
"843","38.9981803894043","38.9981803894043","38.9981803894043"
"844","38.090213775634766","38.090213775634766","38.090213775634766"
"845","35.21118927001953","35.21118927001953","35.21118927001953"
"846","33.55333709716797","33.55333709716797","33.55333709716797"
"847","34.69478225708008","34.69478225708008","34.69478225708008"
"848","40.70225143432617","40.70225143432617","40.70225143432617"
"849","39.74860763549805","39.74860763549805","39.74860763549805"
"851","30.290267944335938","30.290267944335938","30.290267944335938"
"852","38.537696838378906","38.537696838378906","38.537696838378906"
"853","38.0606689453125","38.0606689453125","38.0606689453125"
"854","36.63853073120117","36.63853073120117","36.63853073120117"
"855","37.944583892822266","37.944583892822266","37.944583892822266"
"856","37.93668746948242","37.93668746948242","37.93668746948242"
"857","33.739707946777344","33.739707946777344","33.739707946777344"
"858","36.90814971923828","36.90814971923828","36.90814971923828"
"859","30.757705688476562","30.757705688476562","30.757705688476562"
"860","35.670005798339844","35.670005798339844","35.670005798339844"
"861","47.71669006347656","47.71669006347656","47.71669006347656"
"862","31.139375686645508","31.139375686645508","31.139375686645508"
"863","41.38562774658203","41.38562774658203","41.38562774658203"
"864","32.42565155029297","32.42565155029297","32.42565155029297"
"865","31.21312141418457","31.21312141418457","31.21312141418457"
"866","32.23084259033203","32.23084259033203","32.23084259033203"
"867","35.35325241088867","35.35325241088867","35.35325241088867"
"868","30.54952621459961","30.54952621459961","30.54952621459961"
"869","38.2446403503418","38.2446403503418","38.2446403503418"
"870","39.916221618652344","39.916221618652344","39.916221618652344"
"871","37.595458984375","37.595458984375","37.595458984375"
"872","32.049320220947266","32.049320220947266","32.049320220947266"
"873","34.699153900146484","34.699153900146484","34.699153900146484"
"874","33.24720001220703","33.24720001220703","33.24720001220703"
"875","34.05158615112305","34.05158615112305","34.05158615112305"
"876","40.393577575683594","40.393577575683594","40.393577575683594"
"877","37.739131927490234","37.739131927490234","37.739131927490234"
"878","31.473302841186523","31.473302841186523","31.473302841186523"
"879","34.73642349243164","34.73642349243164","34.73642349243164"
"880","38.319915771484375","38.319915771484375","38.319915771484375"
"881","37.829750061035156","37.829750061035156","37.829750061035156"
"882","38.908790588378906","38.908790588378906","38.908790588378906"
"884","32.207275390625","32.207275390625","32.207275390625"
"885","36.197628021240234","36.197628021240234","36.197628021240234"
"886","32.4788818359375","32.4788818359375","32.4788818359375"
"887","30.540369033813477","30.540369033813477","30.540369033813477"
"888","38.696048736572266","38.696048736572266","38.696048736572266"
"889","29.656505584716797","29.656505584716797","29.656505584716797"
"890","33.42048263549805","33.42048263549805","33.42048263549805"
"891","46.19025802612305","46.19025802612305","46.19025802612305"
"892","37.27968978881836","37.27968978881836","37.27968978881836"
"893","36.22531509399414","36.22531509399414","36.22531509399414"
"894","34.81924057006836","34.81924057006836","34.81924057006836"
"895","31.9893741607666","31.9893741607666","31.9893741607666"
"896","37.466651916503906","37.466651916503906","37.466651916503906"
"897","40.90141677856445","40.90141677856445","40.90141677856445"
"898","36.762725830078125","36.762725830078125","36.762725830078125"
"899","35.801719665527344","35.801719665527344","35.801719665527344"
"901","30.764305114746094","30.764305114746094","30.764305114746094"
"902","35.48311996459961","35.48311996459961","35.48311996459961"
"903","36.09773254394531","36.09773254394531","36.09773254394531"
"904","32.61076354980469","32.61076354980469","32.61076354980469"
"905","38.77983093261719","38.77983093261719","38.77983093261719"
"906","35.01367950439453","35.01367950439453","35.01367950439453"
"907","39.77021026611328","39.77021026611328","39.77021026611328"
"908","35.248538970947266","35.248538970947266","35.248538970947266"
"909","37.51722717285156","37.51722717285156","37.51722717285156"
"910","30.7903995513916","30.7903995513916","30.7903995513916"
"911","42.871212005615234","42.871212005615234","42.871212005615234"
"912","35.98362731933594","35.98362731933594","35.98362731933594"
"913","38.62993240356445","38.62993240356445","38.62993240356445"
"914","37.64706802368164","37.64706802368164","37.64706802368164"
"915","38.2650146484375","38.2650146484375","38.2650146484375"
"916","40.06946563720703","40.06946563720703","40.06946563720703"
"918","31.245006561279297","31.245006561279297","31.245006561279297"
"919","34.027496337890625","34.027496337890625","34.027496337890625"
"920","33.25140380859375","33.25140380859375","33.25140380859375"
"921","26.49257469177246","26.49257469177246","26.49257469177246"
"922","27.263368606567383","27.263368606567383","27.263368606567383"
"923","37.369773864746094","37.369773864746094","37.369773864746094"
"924","38.62075424194336","38.62075424194336","38.62075424194336"
"925","39.06224060058594","39.06224060058594","39.06224060058594"
"926","36.91154098510742","36.91154098510742","36.91154098510742"
"927","36.50794219970703","36.50794219970703","36.50794219970703"
"928","38.868778228759766","38.868778228759766","38.868778228759766"
"929","36.205657958984375","36.205657958984375","36.205657958984375"
"930","33.422386169433594","33.422386169433594","33.422386169433594"
"931","37.42774963378906","37.42774963378906","37.42774963378906"
"932","31.45334243774414","31.45334243774414","31.45334243774414"
"933","40.563194274902344","40.563194274902344","40.563194274902344"
"934","34.13822555541992","34.13822555541992","34.13822555541992"
"935","35.99961853027344","35.99961853027344","35.99961853027344"
"936","40.101463317871094","40.101463317871094","40.101463317871094"
"937","34.74788284301758","34.74788284301758","34.74788284301758"
"938","37.215091705322266","37.215091705322266","37.215091705322266"
"939","34.006187438964844","34.006187438964844","34.006187438964844"
"940","36.333702087402344","36.333702087402344","36.333702087402344"
"941","30.358144760131836","30.358144760131836","30.358144760131836"
"942","26.917129516601562","26.917129516601562","26.917129516601562"
"943","36.86219024658203","36.86219024658203","36.86219024658203"
"944","33.23469161987305","33.23469161987305","33.23469161987305"
"945","37.35482406616211","37.35482406616211","37.35482406616211"
"946","26.557933807373047","26.557933807373047","26.557933807373047"
"947","32.390830993652344","32.390830993652344","32.390830993652344"
"948","38.49684524536133","38.49684524536133","38.49684524536133"
"949","33.961429595947266","33.961429595947266","33.961429595947266"
"951","36.07853317260742","36.07853317260742","36.07853317260742"
"952","46.05403518676758","46.05403518676758","46.05403518676758"
"953","37.94963455200195","37.94963455200195","37.94963455200195"
"954","41.47377014160156","41.47377014160156","41.47377014160156"
"955","37.08277893066406","37.08277893066406","37.08277893066406"
"956","40.940879821777344","40.940879821777344","40.940879821777344"
"957","36.924190521240234","36.924190521240234","36.924190521240234"
"958","36.90463638305664","36.90463638305664","36.90463638305664"
"959","32.6074333190918","32.6074333190918","32.6074333190918"
"960","35.274715423583984","35.274715423583984","35.274715423583984"
"961","32.53617858886719","32.53617858886719","32.53617858886719"
"962","35.644996643066406","35.644996643066406","35.644996643066406"
"963","34.92176055908203","34.92176055908203","34.92176055908203"
"964","30.013504028320312","30.013504028320312","30.013504028320312"
"965","33.52596664428711","33.52596664428711","33.52596664428711"
"966","38.2687873840332","38.2687873840332","38.2687873840332"
"967","42.542701721191406","42.542701721191406","42.542701721191406"
"968","33.69041061401367","33.69041061401367","33.69041061401367"
"969","32.09422302246094","32.09422302246094","32.09422302246094"
"970","29.77688980102539","29.77688980102539","29.77688980102539"
"971","46.13669204711914","46.13669204711914","46.13669204711914"
"972","39.55986022949219","39.55986022949219","39.55986022949219"
"973","38.342063903808594","38.342063903808594","38.342063903808594"
"974","37.78517150878906","37.78517150878906","37.78517150878906"
"975","32.55184555053711","32.55184555053711","32.55184555053711"
"976","29.80232048034668","29.80232048034668","29.80232048034668"
"977","38.152957916259766","38.152957916259766","38.152957916259766"
"978","27.918073654174805","27.918073654174805","27.918073654174805"
"979","44.94078826904297","44.94078826904297","44.94078826904297"
"980","35.094146728515625","35.094146728515625","35.094146728515625"
"981","47.74708938598633","47.74708938598633","47.74708938598633"
"982","43.525482177734375","43.525482177734375","43.525482177734375"
"984","39.18583297729492","39.18583297729492","39.18583297729492"
"985","35.94786834716797","35.94786834716797","35.94786834716797"
"986","37.24900436401367","37.24900436401367","37.24900436401367"
"987","34.291446685791016","34.291446685791016","34.291446685791016"
"988","40.25528335571289","40.25528335571289","40.25528335571289"
"989","37.160667419433594","37.160667419433594","37.160667419433594"
"990","35.50645065307617","35.50645065307617","35.50645065307617"
"991","43.92616653442383","43.92616653442383","43.92616653442383"
"992","24.894224166870117","24.894224166870117","24.894224166870117"
"993","37.952049255371094","37.952049255371094","37.952049255371094"
"994","33.423057556152344","33.423057556152344","33.423057556152344"
"995","33.9466552734375","33.9466552734375","33.9466552734375"
"996","37.0836181640625","37.0836181640625","37.0836181640625"
"997","33.76409149169922","33.76409149169922","33.76409149169922"
"998","43.68916702270508","43.68916702270508","43.68916702270508"
"999","39.761722564697266","39.761722564697266","39.761722564697266"
"1001","38.97427749633789","38.97427749633789","38.97427749633789"
"1002","39.80970001220703","39.80970001220703","39.80970001220703"
"1003","37.35335159301758","37.35335159301758","37.35335159301758"
"1004","38.484737396240234","38.484737396240234","38.484737396240234"
"1005","35.99015808105469","35.99015808105469","35.99015808105469"
"1006","32.293277740478516","32.293277740478516","32.293277740478516"
"1007","38.831817626953125","38.831817626953125","38.831817626953125"
"1008","39.7959098815918","39.7959098815918","39.7959098815918"
"1009","31.41318702697754","31.41318702697754","31.41318702697754"
"1010","27.272621154785156","27.272621154785156","27.272621154785156"
"1011","39.93675994873047","39.93675994873047","39.93675994873047"
"1012","30.570297241210938","30.570297241210938","30.570297241210938"
"1013","38.91707229614258","38.91707229614258","38.91707229614258"
"1014","33.00171661376953","33.00171661376953","33.00171661376953"
"1015","35.65726852416992","35.65726852416992","35.65726852416992"
"1016","39.15467071533203","39.15467071533203","39.15467071533203"
"1018","38.70345687866211","38.70345687866211","38.70345687866211"
"1019","24.04405975341797","24.04405975341797","24.04405975341797"
"1020","35.8792839050293","35.8792839050293","35.8792839050293"
"1021","38.31002426147461","38.31002426147461","38.31002426147461"
"1022","38.65609359741211","38.65609359741211","38.65609359741211"
"1023","33.59111022949219","33.59111022949219","33.59111022949219"
"1024","36.12485885620117","36.12485885620117","36.12485885620117"
"1025","42.11177444458008","42.11177444458008","42.11177444458008"
"1026","44.52143478393555","44.52143478393555","44.52143478393555"
"1027","27.993328094482422","27.993328094482422","27.993328094482422"
"1028","32.89291763305664","32.89291763305664","32.89291763305664"
"1029","42.0546875","42.0546875","42.0546875"
"1030","32.82064437866211","32.82064437866211","32.82064437866211"
"1031","33.3418083190918","33.3418083190918","33.3418083190918"
"1032","37.59958267211914","37.59958267211914","37.59958267211914"
"1033","42.270286560058594","42.270286560058594","42.270286560058594"
