"Step","vocal-sun-198 - test/rmse_scat","vocal-sun-198 - test/rmse_scat__MIN","vocal-sun-198 - test/rmse_scat__MAX"
"460","0.009687802754342556","0.009687802754342556","0.009687802754342556"
"461","0.034294214099645615","0.034294214099645615","0.034294214099645615"
"462","0.023337891325354576","0.023337891325354576","0.023337891325354576"
"463","0.013921109028160572","0.013921109028160572","0.013921109028160572"
"464","0.017524152994155884","0.017524152994155884","0.017524152994155884"
"465","0.010451828129589558","0.010451828129589558","0.010451828129589558"
"466","0.013096577487885952","0.013096577487885952","0.013096577487885952"
"467","0.0186983160674572","0.0186983160674572","0.0186983160674572"
"468","0.022678561508655548","0.022678561508655548","0.022678561508655548"
"469","0.009756287559866905","0.009756287559866905","0.009756287559866905"
"470","0.006781212519854307","0.006781212519854307","0.006781212519854307"
"471","0.024893570691347122","0.024893570691347122","0.024893570691347122"
"472","0.012765745632350445","0.012765745632350445","0.012765745632350445"
"473","0.023610269650816917","0.023610269650816917","0.023610269650816917"
"474","0.005825086031109095","0.005825086031109095","0.005825086031109095"
"475","0.009685567580163479","0.009685567580163479","0.009685567580163479"
"476","0.016015054658055305","0.016015054658055305","0.016015054658055305"
"477","0.008571602404117584","0.008571602404117584","0.008571602404117584"
"479","0.00570689607411623","0.00570689607411623","0.00570689607411623"
"480","0.01167799811810255","0.01167799811810255","0.01167799811810255"
"481","0.024000663310289383","0.024000663310289383","0.024000663310289383"
"482","0.004989331122487783","0.004989331122487783","0.004989331122487783"
"483","0.006207623519003391","0.006207623519003391","0.006207623519003391"
"484","0.02561318129301071","0.02561318129301071","0.02561318129301071"
"485","0.014299499802291393","0.014299499802291393","0.014299499802291393"
"486","0.0094071039929986","0.0094071039929986","0.0094071039929986"
"487","0.033665720373392105","0.033665720373392105","0.033665720373392105"
"488","0.01376870647072792","0.01376870647072792","0.01376870647072792"
"489","0.01402063388377428","0.01402063388377428","0.01402063388377428"
"490","0.022982727736234665","0.022982727736234665","0.022982727736234665"
"491","0.03148873150348663","0.03148873150348663","0.03148873150348663"
"492","0.007519841194152832","0.007519841194152832","0.007519841194152832"
"493","0.021317629143595695","0.021317629143595695","0.021317629143595695"
"494","0.010350925847887993","0.010350925847887993","0.010350925847887993"
"495","0.010095326229929924","0.010095326229929924","0.010095326229929924"
"496","0.008427184075117111","0.008427184075117111","0.008427184075117111"
"497","0.03950147330760956","0.03950147330760956","0.03950147330760956"
"498","0.009636426344513893","0.009636426344513893","0.009636426344513893"
"499","0.005217682104557753","0.005217682104557753","0.005217682104557753"
"500","0.01645682193338871","0.01645682193338871","0.01645682193338871"
"501","0.017928825691342354","0.017928825691342354","0.017928825691342354"
"502","0.021868906915187836","0.021868906915187836","0.021868906915187836"
"503","0.012352692894637585","0.012352692894637585","0.012352692894637585"
"504","0.008744044229388237","0.008744044229388237","0.008744044229388237"
"505","0.007055343594402075","0.007055343594402075","0.007055343594402075"
"506","0.04221631959080696","0.04221631959080696","0.04221631959080696"
"507","0.013573240488767624","0.013573240488767624","0.013573240488767624"
"508","0.014837156981229782","0.014837156981229782","0.014837156981229782"
"509","0.009912447072565556","0.009912447072565556","0.009912447072565556"
"510","0.02525692991912365","0.02525692991912365","0.02525692991912365"
"512","0.02591576613485813","0.02591576613485813","0.02591576613485813"
"513","0.029326824471354485","0.029326824471354485","0.029326824471354485"
"514","0.008555442094802856","0.008555442094802856","0.008555442094802856"
"515","0.01090044155716896","0.01090044155716896","0.01090044155716896"
"516","0.017906414344906807","0.017906414344906807","0.017906414344906807"
"517","0.02598823793232441","0.02598823793232441","0.02598823793232441"
"518","0.020655754953622818","0.020655754953622818","0.020655754953622818"
"519","0.01919570565223694","0.01919570565223694","0.01919570565223694"
"520","0.015822749584913254","0.015822749584913254","0.015822749584913254"
"521","0.015615484677255154","0.015615484677255154","0.015615484677255154"
"522","0.019070036709308624","0.019070036709308624","0.019070036709308624"
"523","0.010974571108818054","0.010974571108818054","0.010974571108818054"
"524","0.01050140243023634","0.01050140243023634","0.01050140243023634"
"525","0.012949801050126553","0.012949801050126553","0.012949801050126553"
"526","0.008981240913271904","0.008981240913271904","0.008981240913271904"
"527","0.009992904029786587","0.009992904029786587","0.009992904029786587"
"528","0.013399391435086727","0.013399391435086727","0.013399391435086727"
"529","0.008338671177625656","0.008338671177625656","0.008338671177625656"
"530","0.01716688461601734","0.01716688461601734","0.01716688461601734"
"531","0.024037305265665054","0.024037305265665054","0.024037305265665054"
"532","0.02644503302872181","0.02644503302872181","0.02644503302872181"
"533","0.01058622170239687","0.01058622170239687","0.01058622170239687"
"534","0.010561876930296421","0.010561876930296421","0.010561876930296421"
"535","0.007359379902482033","0.007359379902482033","0.007359379902482033"
"536","0.013435020111501217","0.013435020111501217","0.013435020111501217"
"537","0.02664417028427124","0.02664417028427124","0.02664417028427124"
"538","0.01175976637750864","0.01175976637750864","0.01175976637750864"
"539","0.01117311604321003","0.01117311604321003","0.01117311604321003"
"540","0.005439917091280222","0.005439917091280222","0.005439917091280222"
"541","0.03390701115131378","0.03390701115131378","0.03390701115131378"
"542","0.005633761174976826","0.005633761174976826","0.005633761174976826"
"543","0.005117250606417656","0.005117250606417656","0.005117250606417656"
"545","0.017500780522823334","0.017500780522823334","0.017500780522823334"
"546","0.010084403678774834","0.010084403678774834","0.010084403678774834"
"547","0.008843174204230309","0.008843174204230309","0.008843174204230309"
"548","0.015561734326183796","0.015561734326183796","0.015561734326183796"
"549","0.026683298870921135","0.026683298870921135","0.026683298870921135"
"550","0.01506071723997593","0.01506071723997593","0.01506071723997593"
"551","0.012113958597183228","0.012113958597183228","0.012113958597183228"
"552","0.009362258017063141","0.009362258017063141","0.009362258017063141"
"553","0.028066864237189293","0.028066864237189293","0.028066864237189293"
"554","0.004242344759404659","0.004242344759404659","0.004242344759404659"
"555","0.008954052813351154","0.008954052813351154","0.008954052813351154"
"556","0.009528585709631443","0.009528585709631443","0.009528585709631443"
"557","0.013730860315263271","0.013730860315263271","0.013730860315263271"
"558","0.022235756739974022","0.022235756739974022","0.022235756739974022"
"559","0.010816678404808044","0.010816678404808044","0.010816678404808044"
"560","0.019218435510993004","0.019218435510993004","0.019218435510993004"
"561","0.015073970891535282","0.015073970891535282","0.015073970891535282"
"562","0.004617849364876747","0.004617849364876747","0.004617849364876747"
"563","0.009945635683834553","0.009945635683834553","0.009945635683834553"
"564","0.03246871754527092","0.03246871754527092","0.03246871754527092"
"565","0.0052629862911999226","0.0052629862911999226","0.0052629862911999226"
"566","0.01020625326782465","0.01020625326782465","0.01020625326782465"
"567","0.017551548779010773","0.017551548779010773","0.017551548779010773"
"568","0.013958252035081387","0.013958252035081387","0.013958252035081387"
"569","0.009342686273157597","0.009342686273157597","0.009342686273157597"
"570","0.010916796512901783","0.010916796512901783","0.010916796512901783"
"571","0.034464750438928604","0.034464750438928604","0.034464750438928604"
"572","0.013080270029604435","0.013080270029604435","0.013080270029604435"
"573","0.01967361941933632","0.01967361941933632","0.01967361941933632"
"574","0.031069552525877953","0.031069552525877953","0.031069552525877953"
"575","0.011955969966948032","0.011955969966948032","0.011955969966948032"
"576","0.011657721363008022","0.011657721363008022","0.011657721363008022"
"578","0.027675170451402664","0.027675170451402664","0.027675170451402664"
"579","0.022036971524357796","0.022036971524357796","0.022036971524357796"
"580","0.013488231226801872","0.013488231226801872","0.013488231226801872"
"581","0.008511098101735115","0.008511098101735115","0.008511098101735115"
"582","0.036077193915843964","0.036077193915843964","0.036077193915843964"
"583","0.029597671702504158","0.029597671702504158","0.029597671702504158"
"584","0.008251504972577095","0.008251504972577095","0.008251504972577095"
"585","0.011907576583325863","0.011907576583325863","0.011907576583325863"
"586","0.021724682301282883","0.021724682301282883","0.021724682301282883"
"587","0.013137697242200375","0.013137697242200375","0.013137697242200375"
"588","0.01153495442122221","0.01153495442122221","0.01153495442122221"
"589","0.014733913354575634","0.014733913354575634","0.014733913354575634"
"590","0.02313321828842163","0.02313321828842163","0.02313321828842163"
"591","0.016621457412838936","0.016621457412838936","0.016621457412838936"
"592","0.06361160427331924","0.06361160427331924","0.06361160427331924"
"593","0.033290911465883255","0.033290911465883255","0.033290911465883255"
"594","0.006449728738516569","0.006449728738516569","0.006449728738516569"
"595","0.009797503240406513","0.009797503240406513","0.009797503240406513"
"596","0.01112120971083641","0.01112120971083641","0.01112120971083641"
"597","0.01877434551715851","0.01877434551715851","0.01877434551715851"
"598","0.006463652476668358","0.006463652476668358","0.006463652476668358"
"599","0.026395320892333984","0.026395320892333984","0.026395320892333984"
"600","0.03528999909758568","0.03528999909758568","0.03528999909758568"
"601","0.012216197326779366","0.012216197326779366","0.012216197326779366"
"602","0.009511216543614864","0.009511216543614864","0.009511216543614864"
"603","0.013208098709583282","0.013208098709583282","0.013208098709583282"
"604","0.004211505874991417","0.004211505874991417","0.004211505874991417"
"605","0.017411084845662117","0.017411084845662117","0.017411084845662117"
"606","0.011577502824366093","0.011577502824366093","0.011577502824366093"
"607","0.011896030977368355","0.011896030977368355","0.011896030977368355"
"608","0.008796109817922115","0.008796109817922115","0.008796109817922115"
"609","0.012933050282299519","0.012933050282299519","0.012933050282299519"
"611","0.004738824907690287","0.004738824907690287","0.004738824907690287"
"612","0.013619148172438145","0.013619148172438145","0.013619148172438145"
"613","0.03481447696685791","0.03481447696685791","0.03481447696685791"
"614","0.029742706567049026","0.029742706567049026","0.029742706567049026"
"615","0.011217474937438965","0.011217474937438965","0.011217474937438965"
"616","0.00960200559347868","0.00960200559347868","0.00960200559347868"
"617","0.013405964709818363","0.013405964709818363","0.013405964709818363"
"618","0.01095909159630537","0.01095909159630537","0.01095909159630537"
"619","0.03724958375096321","0.03724958375096321","0.03724958375096321"
"620","0.007269496098160744","0.007269496098160744","0.007269496098160744"
"621","0.018289966508746147","0.018289966508746147","0.018289966508746147"
"622","0.007251277100294828","0.007251277100294828","0.007251277100294828"
"623","0.018201753497123718","0.018201753497123718","0.018201753497123718"
"624","0.010799250565469265","0.010799250565469265","0.010799250565469265"
"625","0.01869584619998932","0.01869584619998932","0.01869584619998932"
"626","0.016474591568112373","0.016474591568112373","0.016474591568112373"
"627","0.053379639983177185","0.053379639983177185","0.053379639983177185"
"628","0.017214588820934296","0.017214588820934296","0.017214588820934296"
"629","0.0251834187656641","0.0251834187656641","0.0251834187656641"
"630","0.030274372547864914","0.030274372547864914","0.030274372547864914"
"631","0.008845482021570206","0.008845482021570206","0.008845482021570206"
"632","0.011852203868329525","0.011852203868329525","0.011852203868329525"
"633","0.0339534692466259","0.0339534692466259","0.0339534692466259"
"634","0.01805821992456913","0.01805821992456913","0.01805821992456913"
"635","0.01752479188144207","0.01752479188144207","0.01752479188144207"
"636","0.018164316192269325","0.018164316192269325","0.018164316192269325"
"637","0.01899557188153267","0.01899557188153267","0.01899557188153267"
"638","0.011228208430111408","0.011228208430111408","0.011228208430111408"
"639","0.015433604829013348","0.015433604829013348","0.015433604829013348"
"640","0.02996239624917507","0.02996239624917507","0.02996239624917507"
"641","0.009540651924908161","0.009540651924908161","0.009540651924908161"
"642","0.009157747030258179","0.009157747030258179","0.009157747030258179"
"644","0.0057119871489703655","0.0057119871489703655","0.0057119871489703655"
"645","0.010248038917779922","0.010248038917779922","0.010248038917779922"
"646","0.014598258771002293","0.014598258771002293","0.014598258771002293"
"647","0.01376347802579403","0.01376347802579403","0.01376347802579403"
"648","0.010096583515405655","0.010096583515405655","0.010096583515405655"
"649","0.011259019374847412","0.011259019374847412","0.011259019374847412"
"650","0.010155124589800835","0.010155124589800835","0.010155124589800835"
"651","0.03002863936126232","0.03002863936126232","0.03002863936126232"
"652","0.010639956220984459","0.010639956220984459","0.010639956220984459"
"653","0.010965351015329361","0.010965351015329361","0.010965351015329361"
"654","0.06792567670345306","0.06792567670345306","0.06792567670345306"
"655","0.008675545454025269","0.008675545454025269","0.008675545454025269"
"656","0.010154849849641323","0.010154849849641323","0.010154849849641323"
"657","0.011174981482326984","0.011174981482326984","0.011174981482326984"
"658","0.039683882147073746","0.039683882147073746","0.039683882147073746"
"659","0.008075370453298092","0.008075370453298092","0.008075370453298092"
"660","0.016511958092451096","0.016511958092451096","0.016511958092451096"
"661","0.00938419345766306","0.00938419345766306","0.00938419345766306"
"662","0.02440812811255455","0.02440812811255455","0.02440812811255455"
"663","0.01934591867029667","0.01934591867029667","0.01934591867029667"
"664","0.010787051171064377","0.010787051171064377","0.010787051171064377"
"665","0.012871824204921722","0.012871824204921722","0.012871824204921722"
"666","0.031161481514573097","0.031161481514573097","0.031161481514573097"
"667","0.0178359504789114","0.0178359504789114","0.0178359504789114"
"668","0.010688558220863342","0.010688558220863342","0.010688558220863342"
"669","0.03465927392244339","0.03465927392244339","0.03465927392244339"
"670","0.010538186877965927","0.010538186877965927","0.010538186877965927"
"671","0.014274399727582932","0.014274399727582932","0.014274399727582932"
"672","0.007275279611349106","0.007275279611349106","0.007275279611349106"
"673","0.006831335835158825","0.006831335835158825","0.006831335835158825"
"674","0.013601008802652359","0.013601008802652359","0.013601008802652359"
"675","0.013523668050765991","0.013523668050765991","0.013523668050765991"
"677","0.016097258776426315","0.016097258776426315","0.016097258776426315"
"678","0.012282958254218102","0.012282958254218102","0.012282958254218102"
"679","0.010328087955713272","0.010328087955713272","0.010328087955713272"
"680","0.009602515026926994","0.009602515026926994","0.009602515026926994"
"681","0.01184077188372612","0.01184077188372612","0.01184077188372612"
"682","0.029053328558802605","0.029053328558802605","0.029053328558802605"
"683","0.012390625663101673","0.012390625663101673","0.012390625663101673"
"684","0.01327781192958355","0.01327781192958355","0.01327781192958355"
"685","0.013632078655064106","0.013632078655064106","0.013632078655064106"
"686","0.015408284030854702","0.015408284030854702","0.015408284030854702"
"687","0.011472106911242008","0.011472106911242008","0.011472106911242008"
"688","0.010122940875589848","0.010122940875589848","0.010122940875589848"
"689","0.012944011949002743","0.012944011949002743","0.012944011949002743"
"690","0.013729127123951912","0.013729127123951912","0.013729127123951912"
"691","0.010233701206743717","0.010233701206743717","0.010233701206743717"
"692","0.005915014538913965","0.005915014538913965","0.005915014538913965"
"693","0.012369424104690552","0.012369424104690552","0.012369424104690552"
"694","0.020710352808237076","0.020710352808237076","0.020710352808237076"
"695","0.012184434570372105","0.012184434570372105","0.012184434570372105"
"696","0.006694533862173557","0.006694533862173557","0.006694533862173557"
"697","0.009145478717982769","0.009145478717982769","0.009145478717982769"
"698","0.012353824451565742","0.012353824451565742","0.012353824451565742"
"699","0.015627549961209297","0.015627549961209297","0.015627549961209297"
"700","0.02286958321928978","0.02286958321928978","0.02286958321928978"
"701","0.036144502460956573","0.036144502460956573","0.036144502460956573"
"702","0.007357037626206875","0.007357037626206875","0.007357037626206875"
"703","0.013694662600755692","0.013694662600755692","0.013694662600755692"
"704","0.025800634175539017","0.025800634175539017","0.025800634175539017"
"705","0.00806373544037342","0.00806373544037342","0.00806373544037342"
"706","0.010628698393702507","0.010628698393702507","0.010628698393702507"
"707","0.045391716063022614","0.045391716063022614","0.045391716063022614"
"708","0.021991437301039696","0.021991437301039696","0.021991437301039696"
"710","0.01156411599367857","0.01156411599367857","0.01156411599367857"
"711","0.013149159960448742","0.013149159960448742","0.013149159960448742"
"712","0.01992839202284813","0.01992839202284813","0.01992839202284813"
"713","0.01632092334330082","0.01632092334330082","0.01632092334330082"
"714","0.01287591177970171","0.01287591177970171","0.01287591177970171"
"715","0.009626182727515697","0.009626182727515697","0.009626182727515697"
"716","0.005919149611145258","0.005919149611145258","0.005919149611145258"
"717","0.011414891108870506","0.011414891108870506","0.011414891108870506"
"718","0.019670285284519196","0.019670285284519196","0.019670285284519196"
"719","0.021832186728715897","0.021832186728715897","0.021832186728715897"
"720","0.012608204036951065","0.012608204036951065","0.012608204036951065"
"721","0.01733039692044258","0.01733039692044258","0.01733039692044258"
"722","0.004682161845266819","0.004682161845266819","0.004682161845266819"
"723","0.011691211722791195","0.011691211722791195","0.011691211722791195"
"724","0.019835682585835457","0.019835682585835457","0.019835682585835457"
"725","0.029724890366196632","0.029724890366196632","0.029724890366196632"
"726","0.013098007999360561","0.013098007999360561","0.013098007999360561"
"727","0.01084002573043108","0.01084002573043108","0.01084002573043108"
"728","0.023250531405210495","0.023250531405210495","0.023250531405210495"
"729","0.005183124449104071","0.005183124449104071","0.005183124449104071"
"730","0.030396578833460808","0.030396578833460808","0.030396578833460808"
"731","0.01810569316148758","0.01810569316148758","0.01810569316148758"
"732","0.009355717338621616","0.009355717338621616","0.009355717338621616"
"733","0.012074473313987255","0.012074473313987255","0.012074473313987255"
"734","0.005628329701721668","0.005628329701721668","0.005628329701721668"
"735","0.05272722989320755","0.05272722989320755","0.05272722989320755"
"736","0.004824868869036436","0.004824868869036436","0.004824868869036436"
"737","0.009981070645153522","0.009981070645153522","0.009981070645153522"
"738","0.06570572406053543","0.06570572406053543","0.06570572406053543"
"739","0.013196391984820366","0.013196391984820366","0.013196391984820366"
"740","0.016052231192588806","0.016052231192588806","0.016052231192588806"
"741","0.004728415515273809","0.004728415515273809","0.004728415515273809"
"743","0.016194913536310196","0.016194913536310196","0.016194913536310196"
"744","0.03133033588528633","0.03133033588528633","0.03133033588528633"
"745","0.0195324569940567","0.0195324569940567","0.0195324569940567"
"746","0.011110947467386723","0.011110947467386723","0.011110947467386723"
"747","0.05005009472370148","0.05005009472370148","0.05005009472370148"
"748","0.014915664680302143","0.014915664680302143","0.014915664680302143"
"749","0.014557083137333393","0.014557083137333393","0.014557083137333393"
"750","0.008495893329381943","0.008495893329381943","0.008495893329381943"
"751","0.02182665839791298","0.02182665839791298","0.02182665839791298"
"752","0.012876723892986774","0.012876723892986774","0.012876723892986774"
"753","0.011421095579862595","0.011421095579862595","0.011421095579862595"
"754","0.023483119904994965","0.023483119904994965","0.023483119904994965"
"755","0.03160852938890457","0.03160852938890457","0.03160852938890457"
"756","0.027019862085580826","0.027019862085580826","0.027019862085580826"
"757","0.02237660251557827","0.02237660251557827","0.02237660251557827"
"758","0.013556110672652721","0.013556110672652721","0.013556110672652721"
"759","0.00987070519477129","0.00987070519477129","0.00987070519477129"
"760","0.00416315533220768","0.00416315533220768","0.00416315533220768"
"761","0.011589509434998035","0.011589509434998035","0.011589509434998035"
"762","0.011439008638262749","0.011439008638262749","0.011439008638262749"
"763","0.03251434490084648","0.03251434490084648","0.03251434490084648"
"764","0.018944531679153442","0.018944531679153442","0.018944531679153442"
"765","0.011219947598874569","0.011219947598874569","0.011219947598874569"
"766","0.004198441747575998","0.004198441747575998","0.004198441747575998"
"767","0.012353473342955112","0.012353473342955112","0.012353473342955112"
"768","0.029578208923339844","0.029578208923339844","0.029578208923339844"
"769","0.02406264655292034","0.02406264655292034","0.02406264655292034"
"770","0.007204927504062653","0.007204927504062653","0.007204927504062653"
"771","0.010739483870565891","0.010739483870565891","0.010739483870565891"
"772","0.00962947029620409","0.00962947029620409","0.00962947029620409"
"773","0.005391682032495737","0.005391682032495737","0.005391682032495737"
"774","0.006573268678039312","0.006573268678039312","0.006573268678039312"
"776","0.022985177114605904","0.022985177114605904","0.022985177114605904"
"777","0.011161210015416145","0.011161210015416145","0.011161210015416145"
"778","0.033737700432538986","0.033737700432538986","0.033737700432538986"
"779","0.010100157931447029","0.010100157931447029","0.010100157931447029"
"780","0.017010241746902466","0.017010241746902466","0.017010241746902466"
"781","0.05090537294745445","0.05090537294745445","0.05090537294745445"
"782","0.010038068518042564","0.010038068518042564","0.010038068518042564"
"783","0.005312838591635227","0.005312838591635227","0.005312838591635227"
"784","0.01278508547693491","0.01278508547693491","0.01278508547693491"
"785","0.012669066898524761","0.012669066898524761","0.012669066898524761"
"786","0.008835792541503906","0.008835792541503906","0.008835792541503906"
"787","0.00750203849747777","0.00750203849747777","0.00750203849747777"
"788","0.029376637190580368","0.029376637190580368","0.029376637190580368"
"789","0.019857922568917274","0.019857922568917274","0.019857922568917274"
"790","0.035698890686035156","0.035698890686035156","0.035698890686035156"
"791","0.008984414860606194","0.008984414860606194","0.008984414860606194"
"792","0.010730737820267677","0.010730737820267677","0.010730737820267677"
"793","0.011548127979040146","0.011548127979040146","0.011548127979040146"
"794","0.009979378432035446","0.009979378432035446","0.009979378432035446"
"795","0.010361368767917156","0.010361368767917156","0.010361368767917156"
"796","0.007550221402198076","0.007550221402198076","0.007550221402198076"
"797","0.013264321722090244","0.013264321722090244","0.013264321722090244"
"798","0.03765158727765083","0.03765158727765083","0.03765158727765083"
"799","0.013207749463617802","0.013207749463617802","0.013207749463617802"
"800","0.02044793963432312","0.02044793963432312","0.02044793963432312"
"801","0.012049003504216671","0.012049003504216671","0.012049003504216671"
"802","0.005528243258595467","0.005528243258595467","0.005528243258595467"
"803","0.010958601720631123","0.010958601720631123","0.010958601720631123"
"804","0.011853291653096676","0.011853291653096676","0.011853291653096676"
"805","0.009811608120799065","0.009811608120799065","0.009811608120799065"
"806","0.010572325438261032","0.010572325438261032","0.010572325438261032"
"807","0.01537989266216755","0.01537989266216755","0.01537989266216755"
"809","0.018207209184765816","0.018207209184765816","0.018207209184765816"
"810","0.010280191898345947","0.010280191898345947","0.010280191898345947"
"811","0.010398682206869125","0.010398682206869125","0.010398682206869125"
"812","0.009240883402526379","0.009240883402526379","0.009240883402526379"
"813","0.009668185375630856","0.009668185375630856","0.009668185375630856"
"814","0.02072649449110031","0.02072649449110031","0.02072649449110031"
"815","0.009388450533151627","0.009388450533151627","0.009388450533151627"
"816","0.020176010206341743","0.020176010206341743","0.020176010206341743"
"817","0.016858993098139763","0.016858993098139763","0.016858993098139763"
"818","0.055657900869846344","0.055657900869846344","0.055657900869846344"
"819","0.02246963419020176","0.02246963419020176","0.02246963419020176"
"820","0.00914243794977665","0.00914243794977665","0.00914243794977665"
"821","0.011190183460712433","0.011190183460712433","0.011190183460712433"
"822","0.008132756687700748","0.008132756687700748","0.008132756687700748"
"823","0.005273554939776659","0.005273554939776659","0.005273554939776659"
"824","0.005076983943581581","0.005076983943581581","0.005076983943581581"
"825","0.006726124323904514","0.006726124323904514","0.006726124323904514"
"826","0.009929354302585125","0.009929354302585125","0.009929354302585125"
"827","0.012862562201917171","0.012862562201917171","0.012862562201917171"
"828","0.02304486185312271","0.02304486185312271","0.02304486185312271"
"829","0.03090577945113182","0.03090577945113182","0.03090577945113182"
"830","0.008449224755167961","0.008449224755167961","0.008449224755167961"
"831","0.008305277675390244","0.008305277675390244","0.008305277675390244"
"832","0.01681036874651909","0.01681036874651909","0.01681036874651909"
"833","0.01722881756722927","0.01722881756722927","0.01722881756722927"
"834","0.00775253726169467","0.00775253726169467","0.00775253726169467"
"835","0.011040751822292805","0.011040751822292805","0.011040751822292805"
"836","0.017626075074076653","0.017626075074076653","0.017626075074076653"
"837","0.024404047057032585","0.024404047057032585","0.024404047057032585"
"838","0.019481781870126724","0.019481781870126724","0.019481781870126724"
"839","0.00896269828081131","0.00896269828081131","0.00896269828081131"
"840","0.00989271979779005","0.00989271979779005","0.00989271979779005"
"842","0.03059852309525013","0.03059852309525013","0.03059852309525013"
"843","0.008592822588980198","0.008592822588980198","0.008592822588980198"
"844","0.01294580940157175","0.01294580940157175","0.01294580940157175"
"845","0.015138640068471432","0.015138640068471432","0.015138640068471432"
"846","0.008375216275453568","0.008375216275453568","0.008375216275453568"
"847","0.013221662491559982","0.013221662491559982","0.013221662491559982"
"848","0.020623601973056793","0.020623601973056793","0.020623601973056793"
"849","0.010380882769823074","0.010380882769823074","0.010380882769823074"
"850","0.026343299075961113","0.026343299075961113","0.026343299075961113"
"851","0.015626922249794006","0.015626922249794006","0.015626922249794006"
"852","0.004224318545311689","0.004224318545311689","0.004224318545311689"
"853","0.024195963516831398","0.024195963516831398","0.024195963516831398"
"854","0.009300122037529945","0.009300122037529945","0.009300122037529945"
"855","0.023043407127261162","0.023043407127261162","0.023043407127261162"
"856","0.02525920793414116","0.02525920793414116","0.02525920793414116"
"857","0.022825129330158234","0.022825129330158234","0.022825129330158234"
"858","0.01875167526304722","0.01875167526304722","0.01875167526304722"
"859","0.034993819892406464","0.034993819892406464","0.034993819892406464"
"860","0.010314585641026497","0.010314585641026497","0.010314585641026497"
"861","0.009349456988275051","0.009349456988275051","0.009349456988275051"
"862","0.011293389834463596","0.011293389834463596","0.011293389834463596"
"863","0.026384660974144936","0.026384660974144936","0.026384660974144936"
"864","0.017702409997582436","0.017702409997582436","0.017702409997582436"
"865","0.021615704521536827","0.021615704521536827","0.021615704521536827"
"866","0.016882969066500664","0.016882969066500664","0.016882969066500664"
"867","0.009165720082819462","0.009165720082819462","0.009165720082819462"
"868","0.012107690796256065","0.012107690796256065","0.012107690796256065"
"869","0.024795254692435265","0.024795254692435265","0.024795254692435265"
"870","0.01744738779962063","0.01744738779962063","0.01744738779962063"
"871","0.010400993749499321","0.010400993749499321","0.010400993749499321"
"872","0.012368991039693356","0.012368991039693356","0.012368991039693356"
"873","0.011011885479092598","0.011011885479092598","0.011011885479092598"
"875","0.02142935059964657","0.02142935059964657","0.02142935059964657"
"876","0.015692684799432755","0.015692684799432755","0.015692684799432755"
"877","0.022251000627875328","0.022251000627875328","0.022251000627875328"
"878","0.0289114061743021","0.0289114061743021","0.0289114061743021"
"879","0.014553649351000786","0.014553649351000786","0.014553649351000786"
"880","0.03829411417245865","0.03829411417245865","0.03829411417245865"
"881","0.022359013557434082","0.022359013557434082","0.022359013557434082"
"882","0.0048933918587863445","0.0048933918587863445","0.0048933918587863445"
"883","0.009221016429364681","0.009221016429364681","0.009221016429364681"
"884","0.011481192894279957","0.011481192894279957","0.011481192894279957"
"885","0.015549656003713608","0.015549656003713608","0.015549656003713608"
"886","0.02209865115582943","0.02209865115582943","0.02209865115582943"
"887","0.011081883683800697","0.011081883683800697","0.011081883683800697"
"888","0.008896811865270138","0.008896811865270138","0.008896811865270138"
"889","0.011384353041648865","0.011384353041648865","0.011384353041648865"
"890","0.014959245920181274","0.014959245920181274","0.014959245920181274"
"891","0.029386915266513824","0.029386915266513824","0.029386915266513824"
"892","0.013293751515448093","0.013293751515448093","0.013293751515448093"
"893","0.013121066614985466","0.013121066614985466","0.013121066614985466"
"894","0.020996425300836563","0.020996425300836563","0.020996425300836563"
"895","0.013112213462591171","0.013112213462591171","0.013112213462591171"
"896","0.0123136630281806","0.0123136630281806","0.0123136630281806"
"897","0.011782206594944","0.011782206594944","0.011782206594944"
"898","0.015909934416413307","0.015909934416413307","0.015909934416413307"
"899","0.01481623388826847","0.01481623388826847","0.01481623388826847"
"900","0.029738888144493103","0.029738888144493103","0.029738888144493103"
"901","0.006771454121917486","0.006771454121917486","0.006771454121917486"
"902","0.014535227790474892","0.014535227790474892","0.014535227790474892"
"903","0.010046462528407574","0.010046462528407574","0.010046462528407574"
"904","0.011177065782248974","0.011177065782248974","0.011177065782248974"
"905","0.009570025838911533","0.009570025838911533","0.009570025838911533"
"906","0.008901082910597324","0.008901082910597324","0.008901082910597324"
"908","0.029988568276166916","0.029988568276166916","0.029988568276166916"
"909","0.02127554826438427","0.02127554826438427","0.02127554826438427"
"910","0.018900912255048752","0.018900912255048752","0.018900912255048752"
"911","0.04265740513801575","0.04265740513801575","0.04265740513801575"
"912","0.045812394469976425","0.045812394469976425","0.045812394469976425"
"913","0.012216155417263508","0.012216155417263508","0.012216155417263508"
"914","0.010050266049802303","0.010050266049802303","0.010050266049802303"
"915","0.010577846318483353","0.010577846318483353","0.010577846318483353"
"916","0.01041475310921669","0.01041475310921669","0.01041475310921669"
"917","0.015180408023297787","0.015180408023297787","0.015180408023297787"
"918","0.009379522874951363","0.009379522874951363","0.009379522874951363"
"919","0.01153914351016283","0.01153914351016283","0.01153914351016283"
"920","0.018538951873779297","0.018538951873779297","0.018538951873779297"
"921","0.014329305849969387","0.014329305849969387","0.014329305849969387"
"922","0.023025723174214363","0.023025723174214363","0.023025723174214363"
