"Step","serene-sun-203 - test/psnr_scat","serene-sun-203 - test/psnr_scat__MIN","serene-sun-203 - test/psnr_scat__MAX"
"515","39.48273468017578","39.48273468017578","39.48273468017578"
"516","31.376190185546875","31.376190185546875","31.376190185546875"
"518","31.388961791992188","31.388961791992188","31.388961791992188"
"519","30.177038192749023","30.177038192749023","30.177038192749023"
"520","38.722774505615234","38.722774505615234","38.722774505615234"
"521","38.1608772277832","38.1608772277832","38.1608772277832"
"522","34.96137619018555","34.96137619018555","34.96137619018555"
"523","31.557035446166992","31.557035446166992","31.557035446166992"
"524","34.39280700683594","34.39280700683594","34.39280700683594"
"525","36.911285400390625","36.911285400390625","36.911285400390625"
"526","36.884037017822266","36.884037017822266","36.884037017822266"
"527","34.04862976074219","34.04862976074219","34.04862976074219"
"528","34.96389389038086","34.96389389038086","34.96389389038086"
"529","37.95484161376953","37.95484161376953","37.95484161376953"
"530","36.593387603759766","36.593387603759766","36.593387603759766"
"531","38.44503402709961","38.44503402709961","38.44503402709961"
"532","38.570709228515625","38.570709228515625","38.570709228515625"
"533","37.52189636230469","37.52189636230469","37.52189636230469"
"534","38.144309997558594","38.144309997558594","38.144309997558594"
"535","44.028629302978516","44.028629302978516","44.028629302978516"
"536","34.65099334716797","34.65099334716797","34.65099334716797"
"537","32.64032745361328","32.64032745361328","32.64032745361328"
"538","32.39958953857422","32.39958953857422","32.39958953857422"
"539","37.847740173339844","37.847740173339844","37.847740173339844"
"540","37.89675521850586","37.89675521850586","37.89675521850586"
"541","41.70162582397461","41.70162582397461","41.70162582397461"
"542","38.033241271972656","38.033241271972656","38.033241271972656"
"543","32.642356872558594","32.642356872558594","32.642356872558594"
"544","36.99414825439453","36.99414825439453","36.99414825439453"
"545","38.811622619628906","38.811622619628906","38.811622619628906"
"546","46.48637771606445","46.48637771606445","46.48637771606445"
"547","31.294551849365234","31.294551849365234","31.294551849365234"
"548","45.9900016784668","45.9900016784668","45.9900016784668"
"549","46.83280563354492","46.83280563354492","46.83280563354492"
"551","36.295738220214844","36.295738220214844","36.295738220214844"
"552","37.363582611083984","37.363582611083984","37.363582611083984"
"553","37.8389892578125","37.8389892578125","37.8389892578125"
"554","35.958091735839844","35.958091735839844","35.958091735839844"
"555","32.459327697753906","32.459327697753906","32.459327697753906"
"556","34.72944259643555","34.72944259643555","34.72944259643555"
"557","38.556617736816406","38.556617736816406","38.556617736816406"
"558","38.48257827758789","38.48257827758789","38.48257827758789"
"559","31.997556686401367","31.997556686401367","31.997556686401367"
"560","47.821144104003906","47.821144104003906","47.821144104003906"
"561","37.8493537902832","37.8493537902832","37.8493537902832"
"562","39.4412956237793","39.4412956237793","39.4412956237793"
"563","37.87126541137695","37.87126541137695","37.87126541137695"
"564","34.60323715209961","34.60323715209961","34.60323715209961"
"565","36.151817321777344","36.151817321777344","36.151817321777344"
"566","35.327186584472656","35.327186584472656","35.327186584472656"
"567","36.54540252685547","36.54540252685547","36.54540252685547"
"568","47.05023193359375","47.05023193359375","47.05023193359375"
"569","37.82675552368164","37.82675552368164","37.82675552368164"
"570","30.91094970703125","30.91094970703125","30.91094970703125"
"571","45.96747970581055","45.96747970581055","45.96747970581055"
"572","39.9774284362793","39.9774284362793","39.9774284362793"
"573","36.2359733581543","36.2359733581543","36.2359733581543"
"574","36.431678771972656","36.431678771972656","36.431678771972656"
"575","40.616146087646484","40.616146087646484","40.616146087646484"
"576","37.7728271484375","37.7728271484375","37.7728271484375"
"577","29.395618438720703","29.395618438720703","29.395618438720703"
"578","38.43537139892578","38.43537139892578","38.43537139892578"
"579","35.36884689331055","35.36884689331055","35.36884689331055"
"580","31.14691162109375","31.14691162109375","31.14691162109375"
"581","36.74235153198242","36.74235153198242","36.74235153198242"
"582","37.915828704833984","37.915828704833984","37.915828704833984"
"584","34.644527435302734","34.644527435302734","34.644527435302734"
"585","30.905517578125","30.905517578125","30.905517578125"
"586","37.06595993041992","37.06595993041992","37.06595993041992"
"587","38.35309982299805","38.35309982299805","38.35309982299805"
"588","28.747413635253906","28.747413635253906","28.747413635253906"
"589","33.04826354980469","33.04826354980469","33.04826354980469"
"590","41.92583465576172","41.92583465576172","41.92583465576172"
"591","36.96284103393555","36.96284103393555","36.96284103393555"
"592","32.761043548583984","32.761043548583984","32.761043548583984"
"593","41.777259826660156","41.777259826660156","41.777259826660156"
"594","37.876739501953125","37.876739501953125","37.876739501953125"
"595","37.325584411621094","37.325584411621094","37.325584411621094"
"596","30.6948299407959","30.6948299407959","30.6948299407959"
"597","37.88358688354492","37.88358688354492","37.88358688354492"
"598","24.774822235107422","24.774822235107422","24.774822235107422"
"599","29.343143463134766","29.343143463134766","29.343143463134766"
"601","45.07634735107422","45.07634735107422","45.07634735107422"
"602","39.53213119506836","39.53213119506836","39.53213119506836"
"603","40.642547607421875","40.642547607421875","40.642547607421875"
"604","35.984886169433594","35.984886169433594","35.984886169433594"
"605","45.94053649902344","45.94053649902344","45.94053649902344"
"606","31.53609275817871","31.53609275817871","31.53609275817871"
"607","30.54765510559082","30.54765510559082","30.54765510559082"
"608","37.92301940917969","37.92301940917969","37.92301940917969"
"609","37.66176986694336","37.66176986694336","37.66176986694336"
"610","39.3670539855957","39.3670539855957","39.3670539855957"
"611","47.5295524597168","47.5295524597168","47.5295524597168"
"612","37.32496643066406","37.32496643066406","37.32496643066406"
"613","37.16297149658203","37.16297149658203","37.16297149658203"
"614","37.395328521728516","37.395328521728516","37.395328521728516"
"615","37.232635498046875","37.232635498046875","37.232635498046875"
"616","38.92095947265625","38.92095947265625","38.92095947265625"
"618","46.906681060791016","46.906681060791016","46.906681060791016"
"619","37.030174255371094","37.030174255371094","37.030174255371094"
"620","29.80484962463379","29.80484962463379","29.80484962463379"
"621","31.70970916748047","31.70970916748047","31.70970916748047"
"622","40.54767990112305","40.54767990112305","40.54767990112305"
"623","39.97842025756836","39.97842025756836","39.97842025756836"
"624","39.041908264160156","39.041908264160156","39.041908264160156"
"625","39.54848098754883","39.54848098754883","39.54848098754883"
"626","29.693984985351562","29.693984985351562","29.693984985351562"
"627","44.29914093017578","44.29914093017578","44.29914093017578"
"628","33.81342315673828","33.81342315673828","33.81342315673828"
"629","38.638694763183594","38.638694763183594","38.638694763183594"
"630","37.16157531738281","37.16157531738281","37.16157531738281"
"631","37.5748405456543","37.5748405456543","37.5748405456543"
"632","35.81880569458008","35.81880569458008","35.81880569458008"
"633","40.05415725708008","40.05415725708008","40.05415725708008"
"634","27.634477615356445","27.634477615356445","27.634477615356445"
"635","34.39579772949219","34.39579772949219","34.39579772949219"
"636","31.299734115600586","31.299734115600586","31.299734115600586"
"637","31.952848434448242","31.952848434448242","31.952848434448242"
"638","38.38241195678711","38.38241195678711","38.38241195678711"
"639","37.19624710083008","37.19624710083008","37.19624710083008"
"640","30.026641845703125","30.026641845703125","30.026641845703125"
"641","36.619354248046875","36.619354248046875","36.619354248046875"
"642","36.304344177246094","36.304344177246094","36.304344177246094"
"643","33.26735305786133","33.26735305786133","33.26735305786133"
"644","35.84464645385742","35.84464645385742","35.84464645385742"
"645","36.45707702636719","36.45707702636719","36.45707702636719"
"646","38.12879943847656","38.12879943847656","38.12879943847656"
"647","31.09014129638672","31.09014129638672","31.09014129638672"
"648","36.14101791381836","36.14101791381836","36.14101791381836"
"649","42.57077407836914","42.57077407836914","42.57077407836914"
"651","46.311485290527344","46.311485290527344","46.311485290527344"
"652","37.83072280883789","37.83072280883789","37.83072280883789"
"653","36.50083541870117","36.50083541870117","36.50083541870117"
"654","37.78964614868164","37.78964614868164","37.78964614868164"
"655","37.62033462524414","37.62033462524414","37.62033462524414"
"656","36.12763595581055","36.12763595581055","36.12763595581055"
"657","36.486473083496094","36.486473083496094","36.486473083496094"
"658","31.67036247253418","31.67036247253418","31.67036247253418"
"659","37.25896072387695","37.25896072387695","37.25896072387695"
"660","36.90470886230469","36.90470886230469","36.90470886230469"
"661","26.57599639892578","26.57599639892578","26.57599639892578"
"662","41.61133575439453","41.61133575439453","41.61133575439453"
"663","40.40888214111328","40.40888214111328","40.40888214111328"
"664","41.43608474731445","41.43608474731445","41.43608474731445"
"665","29.741315841674805","29.741315841674805","29.741315841674805"
"666","42.68128967285156","42.68128967285156","42.68128967285156"
"667","36.42737579345703","36.42737579345703","36.42737579345703"
"668","42.51088333129883","42.51088333129883","42.51088333129883"
"669","31.81982421875","31.81982421875","31.81982421875"
"670","34.49900436401367","34.49900436401367","34.49900436401367"
"671","39.1795768737793","39.1795768737793","39.1795768737793"
"672","38.56278991699219","38.56278991699219","38.56278991699219"
"673","29.384502410888672","29.384502410888672","29.384502410888672"
"674","35.23621368408203","35.23621368408203","35.23621368408203"
"675","38.66949462890625","38.66949462890625","38.66949462890625"
"676","31.628082275390625","31.628082275390625","31.628082275390625"
"677","37.17561340332031","37.17561340332031","37.17561340332031"
"678","36.61117935180664","36.61117935180664","36.61117935180664"
"679","44.565982818603516","44.565982818603516","44.565982818603516"
"680","43.72523498535156","43.72523498535156","43.72523498535156"
"681","40.00922775268555","40.00922775268555","40.00922775268555"
"682","39.01033401489258","39.01033401489258","39.01033401489258"
"684","34.048851013183594","34.048851013183594","34.048851013183594"
"685","37.16653060913086","37.16653060913086","37.16653060913086"
"686","40.990684509277344","40.990684509277344","40.990684509277344"
"687","38.42500686645508","38.42500686645508","38.42500686645508"
"688","38.74473190307617","38.74473190307617","38.74473190307617"
"689","30.453580856323242","30.453580856323242","30.453580856323242"
"690","37.49901580810547","37.49901580810547","37.49901580810547"
"691","38.627296447753906","38.627296447753906","38.627296447753906"
"692","36.48353576660156","36.48353576660156","36.48353576660156"
"693","33.728919982910156","33.728919982910156","33.728919982910156"
"694","38.33589172363281","38.33589172363281","38.33589172363281"
"695","38.17230987548828","38.17230987548828","38.17230987548828"
"696","37.925201416015625","37.925201416015625","37.925201416015625"
"697","40.316368103027344","40.316368103027344","40.316368103027344"
"698","37.07890701293945","37.07890701293945","37.07890701293945"
"699","45.7889518737793","45.7889518737793","45.7889518737793"
"701","37.28730773925781","37.28730773925781","37.28730773925781"
"702","34.882877349853516","34.882877349853516","34.882877349853516"
"703","39.87742233276367","39.87742233276367","39.87742233276367"
"704","44.96105194091797","44.96105194091797","44.96105194091797"
"705","38.14265823364258","38.14265823364258","38.14265823364258"
"706","40.66661071777344","40.66661071777344","40.66661071777344"
"707","35.843013763427734","35.843013763427734","35.843013763427734"
"708","34.01948165893555","34.01948165893555","34.01948165893555"
"709","28.452680587768555","28.452680587768555","28.452680587768555"
"710","41.567413330078125","41.567413330078125","41.567413330078125"
"711","38.15826416015625","38.15826416015625","38.15826416015625"
"712","32.22813415527344","32.22813415527344","32.22813415527344"
"713","43.4631233215332","43.4631233215332","43.4631233215332"
"714","38.34981918334961","38.34981918334961","38.34981918334961"
"715","26.490951538085938","26.490951538085938","26.490951538085938"
"716","34.39162826538086","34.39162826538086","34.39162826538086"
"718","41.821929931640625","41.821929931640625","41.821929931640625"
"719","37.9575309753418","37.9575309753418","37.9575309753418"
"720","32.166481018066406","32.166481018066406","32.166481018066406"
"721","35.89314651489258","35.89314651489258","35.89314651489258"
"722","38.70454406738281","38.70454406738281","38.70454406738281"
"723","41.727813720703125","41.727813720703125","41.727813720703125"
"724","45.5657844543457","45.5657844543457","45.5657844543457"
"725","38.77180099487305","38.77180099487305","38.77180099487305"
"726","36.216617584228516","36.216617584228516","36.216617584228516"
"727","32.79134750366211","32.79134750366211","32.79134750366211"
"728","37.31768798828125","37.31768798828125","37.31768798828125"
"729","34.91659164428711","34.91659164428711","34.91659164428711"
"730","46.548614501953125","46.548614501953125","46.548614501953125"
"731","36.76280975341797","36.76280975341797","36.76280975341797"
"732","35.404319763183594","35.404319763183594","35.404319763183594"
"733","32.0512809753418","32.0512809753418","32.0512809753418"
"734","39.53016662597656","39.53016662597656","39.53016662597656"
"735","37.24110794067383","37.24110794067383","37.24110794067383"
"736","33.77417755126953","33.77417755126953","33.77417755126953"
"737","46.48434066772461","46.48434066772461","46.48434066772461"
"738","33.136680603027344","33.136680603027344","33.136680603027344"
"739","34.4028434753418","34.4028434753418","34.4028434753418"
"740","43.12385940551758","43.12385940551758","43.12385940551758"
"741","35.87528610229492","35.87528610229492","35.87528610229492"
"742","45.92755126953125","45.92755126953125","45.92755126953125"
"743","26.384645462036133","26.384645462036133","26.384645462036133"
"744","46.48403549194336","46.48403549194336","46.48403549194336"
"745","41.42738342285156","41.42738342285156","41.42738342285156"
"746","28.505083084106445","28.505083084106445","28.505083084106445"
"747","38.365447998046875","38.365447998046875","38.365447998046875"
"748","35.505104064941406","35.505104064941406","35.505104064941406"
"749","47.17520523071289","47.17520523071289","47.17520523071289"
"751","36.801815032958984","36.801815032958984","36.801815032958984"
"752","30.389474868774414","30.389474868774414","30.389474868774414"
"753","35.10588455200195","35.10588455200195","35.10588455200195"
"754","41.92348098754883","41.92348098754883","41.92348098754883"
"755","25.820180892944336","25.820180892944336","25.820180892944336"
"756","36.79035568237305","36.79035568237305","36.79035568237305"
"757","40.11090850830078","40.11090850830078","40.11090850830078"
"758","45.163978576660156","45.163978576660156","45.163978576660156"
"759","32.38483428955078","32.38483428955078","32.38483428955078"
"760","37.4968376159668","37.4968376159668","37.4968376159668"
"761","37.90737533569336","37.90737533569336","37.90737533569336"
"762","33.22804641723633","33.22804641723633","33.22804641723633"
"763","31.83894157409668","31.83894157409668","31.83894157409668"
"764","30.791950225830078","30.791950225830078","30.791950225830078"
"765","33.58584976196289","33.58584976196289","33.58584976196289"
"766","36.754661560058594","36.754661560058594","36.754661560058594"
"767","38.88302230834961","38.88302230834961","38.88302230834961"
"768","47.70856475830078","47.70856475830078","47.70856475830078"
"769","40.02891540527344","40.02891540527344","40.02891540527344"
"770","36.549110412597656","36.549110412597656","36.549110412597656"
"771","34.487789154052734","34.487789154052734","34.487789154052734"
"772","36.404640197753906","36.404640197753906","36.404640197753906"
"773","35.77382278442383","35.77382278442383","35.77382278442383"
"774","47.670291900634766","47.670291900634766","47.670291900634766"
"775","36.15467071533203","36.15467071533203","36.15467071533203"
"776","30.74490737915039","30.74490737915039","30.74490737915039"
"777","32.08843231201172","32.08843231201172","32.08843231201172"
"778","44.16084671020508","44.16084671020508","44.16084671020508"
"779","37.58440399169922","37.58440399169922","37.58440399169922"
"780","37.4479866027832","37.4479866027832","37.4479866027832"
"781","46.195640563964844","46.195640563964844","46.195640563964844"
"782","44.99969482421875","44.99969482421875","44.99969482421875"
"784","32.34281921386719","32.34281921386719","32.34281921386719"
"785","38.49310302734375","38.49310302734375","38.49310302734375"
"786","29.56779670715332","29.56779670715332","29.56779670715332"
"787","38.65312576293945","38.65312576293945","38.65312576293945"
"788","36.811519622802734","36.811519622802734","36.811519622802734"
"789","26.65790557861328","26.65790557861328","26.65790557861328"
"790","41.6341667175293","41.6341667175293","41.6341667175293"
"791","46.60613250732422","46.60613250732422","46.60613250732422"
"792","38.703861236572266","38.703861236572266","38.703861236572266"
"793","36.61737823486328","36.61737823486328","36.61737823486328"
"794","42.42601776123047","42.42601776123047","42.42601776123047"
"795","42.5543098449707","42.5543098449707","42.5543098449707"
"796","29.66844367980957","29.66844367980957","29.66844367980957"
"797","34.73924255371094","34.73924255371094","34.73924255371094"
"798","29.376949310302734","29.376949310302734","29.376949310302734"
"799","43.18360137939453","43.18360137939453","43.18360137939453"
"801","39.641273498535156","39.641273498535156","39.641273498535156"
"802","38.024837493896484","38.024837493896484","38.024837493896484"
"803","36.92567443847656","36.92567443847656","36.92567443847656"
"804","37.40550994873047","37.40550994873047","37.40550994873047"
"805","43.0721435546875","43.0721435546875","43.0721435546875"
"806","36.934326171875","36.934326171875","36.934326171875"
"807","27.657285690307617","27.657285690307617","27.657285690307617"
"808","38.28337478637695","38.28337478637695","38.28337478637695"
"809","33.86404037475586","33.86404037475586","33.86404037475586"
"810","37.62045669555664","37.62045669555664","37.62045669555664"
"811","46.30079650878906","46.30079650878906","46.30079650878906"
"812","38.38376235961914","38.38376235961914","38.38376235961914"
"813","39.675148010253906","39.675148010253906","39.675148010253906"
"814","37.27127456665039","37.27127456665039","37.27127456665039"
"815","36.8553352355957","36.8553352355957","36.8553352355957"
"816","37.830257415771484","37.830257415771484","37.830257415771484"
"818","36.04936981201172","36.04936981201172","36.04936981201172"
"819","38.5368766784668","38.5368766784668","38.5368766784668"
"820","37.144248962402344","37.144248962402344","37.144248962402344"
"821","37.75576400756836","37.75576400756836","37.75576400756836"
"822","37.60784149169922","37.60784149169922","37.60784149169922"
"823","33.39486312866211","33.39486312866211","33.39486312866211"
"824","37.361549377441406","37.361549377441406","37.361549377441406"
"825","35.00716018676758","35.00716018676758","35.00716018676758"
"826","33.95881271362305","33.95881271362305","33.95881271362305"
"827","27.25037384033203","27.25037384033203","27.25037384033203"
"828","31.252302169799805","31.252302169799805","31.252302169799805"
"829","37.5441780090332","37.5441780090332","37.5441780090332"
"830","36.68622589111328","36.68622589111328","36.68622589111328"
"831","38.39652633666992","38.39652633666992","38.39652633666992"
"832","46.091880798339844","46.091880798339844","46.091880798339844"
"833","46.657745361328125","46.657745361328125","46.657745361328125"
"834","45.592891693115234","45.592891693115234","45.592891693115234"
"835","38.78495407104492","38.78495407104492","38.78495407104492"
"836","38.66340637207031","38.66340637207031","38.66340637207031"
"837","33.244293212890625","33.244293212890625","33.244293212890625"
"838","35.28727340698242","35.28727340698242","35.28727340698242"
"839","41.01305389404297","41.01305389404297","41.01305389404297"
"840","40.35198974609375","40.35198974609375","40.35198974609375"
"841","36.94633865356445","36.94633865356445","36.94633865356445"
"842","37.10152053833008","37.10152053833008","37.10152053833008"
"843","38.733489990234375","38.733489990234375","38.733489990234375"
"844","39.24702072143555","39.24702072143555","39.24702072143555"
"845","36.37752914428711","36.37752914428711","36.37752914428711"
"846","33.06814956665039","33.06814956665039","33.06814956665039"
"847","34.79542922973633","34.79542922973633","34.79542922973633"
"848","40.846778869628906","40.846778869628906","40.846778869628906"
"849","36.6057014465332","36.6057014465332","36.6057014465332"
"851","30.06209373474121","30.06209373474121","30.06209373474121"
"852","36.53388595581055","36.53388595581055","36.53388595581055"
"853","38.911216735839844","38.911216735839844","38.911216735839844"
"854","36.606109619140625","36.606109619140625","36.606109619140625"
"855","37.7015266418457","37.7015266418457","37.7015266418457"
"856","37.71954345703125","37.71954345703125","37.71954345703125"
"857","35.40044403076172","35.40044403076172","35.40044403076172"
"858","38.366127014160156","38.366127014160156","38.366127014160156"
"859","31.299819946289062","31.299819946289062","31.299819946289062"
"860","37.50621032714844","37.50621032714844","37.50621032714844"
"861","47.76546096801758","47.76546096801758","47.76546096801758"
"862","36.744346618652344","36.744346618652344","36.744346618652344"
"863","42.29899978637695","42.29899978637695","42.29899978637695"
"864","33.6257438659668","33.6257438659668","33.6257438659668"
"865","36.09890365600586","36.09890365600586","36.09890365600586"
"866","32.911983489990234","32.911983489990234","32.911983489990234"
"867","36.897396087646484","36.897396087646484","36.897396087646484"
"868","30.891054153442383","30.891054153442383","30.891054153442383"
"869","36.46828079223633","36.46828079223633","36.46828079223633"
"870","42.31220245361328","42.31220245361328","42.31220245361328"
"871","37.709327697753906","37.709327697753906","37.709327697753906"
"872","33.13465118408203","33.13465118408203","33.13465118408203"
"873","34.80910873413086","34.80910873413086","34.80910873413086"
"874","35.189796447753906","35.189796447753906","35.189796447753906"
"875","34.080204010009766","34.080204010009766","34.080204010009766"
"876","43.1610107421875","43.1610107421875","43.1610107421875"
"877","37.228267669677734","37.228267669677734","37.228267669677734"
"878","31.567031860351562","31.567031860351562","31.567031860351562"
"879","34.2656364440918","34.2656364440918","34.2656364440918"
"880","37.96311950683594","37.96311950683594","37.96311950683594"
"881","38.695350646972656","38.695350646972656","38.695350646972656"
"882","39.67157745361328","39.67157745361328","39.67157745361328"
"884","32.853790283203125","32.853790283203125","32.853790283203125"
"885","37.51496124267578","37.51496124267578","37.51496124267578"
"886","32.91465377807617","32.91465377807617","32.91465377807617"
"887","31.36172103881836","31.36172103881836","31.36172103881836"
"888","38.65951919555664","38.65951919555664","38.65951919555664"
"889","28.697919845581055","28.697919845581055","28.697919845581055"
"890","34.283607482910156","34.283607482910156","34.283607482910156"
"891","46.9101448059082","46.9101448059082","46.9101448059082"
"892","37.59372329711914","37.59372329711914","37.59372329711914"
"893","39.16879653930664","39.16879653930664","39.16879653930664"
"894","37.39462661743164","37.39462661743164","37.39462661743164"
"895","33.41891098022461","33.41891098022461","33.41891098022461"
"896","36.78934097290039","36.78934097290039","36.78934097290039"
"897","41.135868072509766","41.135868072509766","41.135868072509766"
"898","37.582183837890625","37.582183837890625","37.582183837890625"
"899","36.21910095214844","36.21910095214844","36.21910095214844"
"901","31.913331985473633","31.913331985473633","31.913331985473633"
"902","35.497596740722656","35.497596740722656","35.497596740722656"
"903","37.33329391479492","37.33329391479492","37.33329391479492"
"904","36.28704071044922","36.28704071044922","36.28704071044922"
"905","38.01070022583008","38.01070022583008","38.01070022583008"
"906","37.049068450927734","37.049068450927734","37.049068450927734"
"907","39.18304443359375","39.18304443359375","39.18304443359375"
"908","35.39142608642578","35.39142608642578","35.39142608642578"
"909","38.936317443847656","38.936317443847656","38.936317443847656"
"910","31.50722312927246","31.50722312927246","31.50722312927246"
"911","44.595821380615234","44.595821380615234","44.595821380615234"
"912","37.13595962524414","37.13595962524414","37.13595962524414"
"913","38.44072341918945","38.44072341918945","38.44072341918945"
"914","39.1367301940918","39.1367301940918","39.1367301940918"
"915","36.87886047363281","36.87886047363281","36.87886047363281"
"916","42.88649368286133","42.88649368286133","42.88649368286133"
"918","31.599538803100586","31.599538803100586","31.599538803100586"
"919","33.576812744140625","33.576812744140625","33.576812744140625"
"920","35.411231994628906","35.411231994628906","35.411231994628906"
"921","28.391769409179688","28.391769409179688","28.391769409179688"
"922","27.694774627685547","27.694774627685547","27.694774627685547"
"923","39.98746109008789","39.98746109008789","39.98746109008789"
"924","38.412654876708984","38.412654876708984","38.412654876708984"
"925","38.679866790771484","38.679866790771484","38.679866790771484"
"926","36.02897262573242","36.02897262573242","36.02897262573242"
"927","36.54461669921875","36.54461669921875","36.54461669921875"
"928","41.587730407714844","41.587730407714844","41.587730407714844"
"929","37.748836517333984","37.748836517333984","37.748836517333984"
"930","35.62238693237305","35.62238693237305","35.62238693237305"
"931","35.692562103271484","35.692562103271484","35.692562103271484"
"932","33.77782440185547","33.77782440185547","33.77782440185547"
"933","40.80309295654297","40.80309295654297","40.80309295654297"
"934","35.25112533569336","35.25112533569336","35.25112533569336"
"935","38.97134017944336","38.97134017944336","38.97134017944336"
"936","39.026397705078125","39.026397705078125","39.026397705078125"
"937","36.53248596191406","36.53248596191406","36.53248596191406"
"938","38.5689697265625","38.5689697265625","38.5689697265625"
"939","35.173789978027344","35.173789978027344","35.173789978027344"
"940","37.17844772338867","37.17844772338867","37.17844772338867"
"941","31.478303909301758","31.478303909301758","31.478303909301758"
"942","25.592679977416992","25.592679977416992","25.592679977416992"
"943","37.437408447265625","37.437408447265625","37.437408447265625"
"944","34.916351318359375","34.916351318359375","34.916351318359375"
"945","36.34577941894531","36.34577941894531","36.34577941894531"
"946","28.035659790039062","28.035659790039062","28.035659790039062"
"947","32.183380126953125","32.183380126953125","32.183380126953125"
"948","37.209896087646484","37.209896087646484","37.209896087646484"
"949","35.33098220825195","35.33098220825195","35.33098220825195"
"951","36.14860534667969","36.14860534667969","36.14860534667969"
"952","45.91023254394531","45.91023254394531","45.91023254394531"
"953","38.874717712402344","38.874717712402344","38.874717712402344"
"954","41.52659225463867","41.52659225463867","41.52659225463867"
"955","38.92438888549805","38.92438888549805","38.92438888549805"
"956","38.29526901245117","38.29526901245117","38.29526901245117"
"957","37.158973693847656","37.158973693847656","37.158973693847656"
"958","37.574092864990234","37.574092864990234","37.574092864990234"
"959","32.809486389160156","32.809486389160156","32.809486389160156"
"960","38.16628646850586","38.16628646850586","38.16628646850586"
"961","33.54842758178711","33.54842758178711","33.54842758178711"
"962","36.71250915527344","36.71250915527344","36.71250915527344"
"963","35.7112922668457","35.7112922668457","35.7112922668457"
"964","29.22394371032715","29.22394371032715","29.22394371032715"
"965","33.65304183959961","33.65304183959961","33.65304183959961"
"966","37.736549377441406","37.736549377441406","37.736549377441406"
"967","43.208621978759766","43.208621978759766","43.208621978759766"
"968","34.5914306640625","34.5914306640625","34.5914306640625"
"969","30.950103759765625","30.950103759765625","30.950103759765625"
"970","34.42020034790039","34.42020034790039","34.42020034790039"
"971","45.75081253051758","45.75081253051758","45.75081253051758"
"972","38.28329086303711","38.28329086303711","38.28329086303711"
"973","38.97336196899414","38.97336196899414","38.97336196899414"
"974","38.69636535644531","38.69636535644531","38.69636535644531"
"975","34.34461975097656","34.34461975097656","34.34461975097656"
"976","32.18299102783203","32.18299102783203","32.18299102783203"
"977","38.94496536254883","38.94496536254883","38.94496536254883"
"978","27.222923278808594","27.222923278808594","27.222923278808594"
"979","45.03288650512695","45.03288650512695","45.03288650512695"
"980","35.19377899169922","35.19377899169922","35.19377899169922"
"981","47.65855407714844","47.65855407714844","47.65855407714844"
"982","44.16653823852539","44.16653823852539","44.16653823852539"
"984","38.541847229003906","38.541847229003906","38.541847229003906"
"985","36.1500358581543","36.1500358581543","36.1500358581543"
"986","37.761962890625","37.761962890625","37.761962890625"
"987","36.20582580566406","36.20582580566406","36.20582580566406"
"988","41.58412551879883","41.58412551879883","41.58412551879883"
"989","38.38880157470703","38.38880157470703","38.38880157470703"
"990","37.75419616699219","37.75419616699219","37.75419616699219"
"991","45.652244567871094","45.652244567871094","45.652244567871094"
"992","22.535213470458984","22.535213470458984","22.535213470458984"
"993","37.29841613769531","37.29841613769531","37.29841613769531"
"994","34.424861907958984","34.424861907958984","34.424861907958984"
"995","33.79631423950195","33.79631423950195","33.79631423950195"
"996","38.04892349243164","38.04892349243164","38.04892349243164"
"997","33.47401428222656","33.47401428222656","33.47401428222656"
"998","45.5679817199707","45.5679817199707","45.5679817199707"
"999","40.81267166137695","40.81267166137695","40.81267166137695"
"1001","38.64185333251953","38.64185333251953","38.64185333251953"
"1002","37.07508087158203","37.07508087158203","37.07508087158203"
"1003","36.89033508300781","36.89033508300781","36.89033508300781"
"1004","38.26322937011719","38.26322937011719","38.26322937011719"
"1005","36.80781555175781","36.80781555175781","36.80781555175781"
"1006","33.35723876953125","33.35723876953125","33.35723876953125"
"1007","41.74800109863281","41.74800109863281","41.74800109863281"
"1008","40.643062591552734","40.643062591552734","40.643062591552734"
"1009","33.84283447265625","33.84283447265625","33.84283447265625"
"1010","31.546215057373047","31.546215057373047","31.546215057373047"
"1011","41.940975189208984","41.940975189208984","41.940975189208984"
"1012","33.31019592285156","33.31019592285156","33.31019592285156"
"1013","39.890708923339844","39.890708923339844","39.890708923339844"
"1014","32.306129455566406","32.306129455566406","32.306129455566406"
"1015","36.49478530883789","36.49478530883789","36.49478530883789"
"1016","39.69643020629883","39.69643020629883","39.69643020629883"
"1018","39.95368957519531","39.95368957519531","39.95368957519531"
"1019","27.30335235595703","27.30335235595703","27.30335235595703"
"1020","36.62272644042969","36.62272644042969","36.62272644042969"
"1021","37.344398498535156","37.344398498535156","37.344398498535156"
"1022","39.155784606933594","39.155784606933594","39.155784606933594"
"1023","35.35030746459961","35.35030746459961","35.35030746459961"
"1024","35.19976806640625","35.19976806640625","35.19976806640625"
"1025","43.45119094848633","43.45119094848633","43.45119094848633"
"1026","46.24213790893555","46.24213790893555","46.24213790893555"
"1027","30.92244529724121","30.92244529724121","30.92244529724121"
"1028","31.335908889770508","31.335908889770508","31.335908889770508"
"1029","42.059532165527344","42.059532165527344","42.059532165527344"
"1030","33.964202880859375","33.964202880859375","33.964202880859375"
"1031","33.599178314208984","33.599178314208984","33.599178314208984"
