"Step","gallant-spaceship-199 - test/ssim_scat","gallant-spaceship-199 - test/ssim_scat__MIN","gallant-spaceship-199 - test/ssim_scat__MAX"
"466","0.9015985131263733","0.9015985131263733","0.9015985131263733"
"467","0.9268311262130737","0.9268311262130737","0.9268311262130737"
"468","0.899341344833374","0.899341344833374","0.899341344833374"
"469","0.894061803817749","0.894061803817749","0.894061803817749"
"470","0.9280962944030762","0.9280962944030762","0.9280962944030762"
"471","0.9090445041656494","0.9090445041656494","0.9090445041656494"
"472","0.927566647529602","0.927566647529602","0.927566647529602"
"473","0.900977611541748","0.900977611541748","0.900977611541748"
"474","0.9253181219100952","0.9253181219100952","0.9253181219100952"
"475","0.9293596148490906","0.9293596148490906","0.9293596148490906"
"476","0.9226845502853394","0.9226845502853394","0.9226845502853394"
"477","0.9162746667861938","0.9162746667861938","0.9162746667861938"
"479","0.928891658782959","0.928891658782959","0.928891658782959"
"480","0.9385583400726318","0.9385583400726318","0.9385583400726318"
"481","0.9090484380722046","0.9090484380722046","0.9090484380722046"
"482","0.9323757290840149","0.9323757290840149","0.9323757290840149"
"483","0.9320493936538696","0.9320493936538696","0.9320493936538696"
"484","0.9018363952636719","0.9018363952636719","0.9018363952636719"
"485","0.9224981665611267","0.9224981665611267","0.9224981665611267"
"486","0.9076031446456909","0.9076031446456909","0.9076031446456909"
"487","0.9191924333572388","0.9191924333572388","0.9191924333572388"
"488","0.9185149669647217","0.9185149669647217","0.9185149669647217"
"489","0.9292751550674438","0.9292751550674438","0.9292751550674438"
"490","0.9143224358558655","0.9143224358558655","0.9143224358558655"
"491","0.9170466661453247","0.9170466661453247","0.9170466661453247"
"492","0.9292616844177246","0.9292616844177246","0.9292616844177246"
"493","0.9053875207901001","0.9053875207901001","0.9053875207901001"
"494","0.9089493751525879","0.9089493751525879","0.9089493751525879"
"495","0.8924173712730408","0.8924173712730408","0.8924173712730408"
"496","0.9154192805290222","0.9154192805290222","0.9154192805290222"
"497","0.897038996219635","0.897038996219635","0.897038996219635"
"498","0.926051139831543","0.926051139831543","0.926051139831543"
"499","0.9295690059661865","0.9295690059661865","0.9295690059661865"
"500","0.926622748374939","0.926622748374939","0.926622748374939"
"501","0.9277022480964661","0.9277022480964661","0.9277022480964661"
"502","0.9132877588272095","0.9132877588272095","0.9132877588272095"
"503","0.9198839068412781","0.9198839068412781","0.9198839068412781"
"504","0.929398775100708","0.929398775100708","0.929398775100708"
"505","0.93470299243927","0.93470299243927","0.93470299243927"
"506","0.9000712037086487","0.9000712037086487","0.9000712037086487"
"507","0.9194331169128418","0.9194331169128418","0.9194331169128418"
"508","0.9189919233322144","0.9189919233322144","0.9189919233322144"
"509","0.9320123195648193","0.9320123195648193","0.9320123195648193"
"510","0.9237235188484192","0.9237235188484192","0.9237235188484192"
"512","0.9066359996795654","0.9066359996795654","0.9066359996795654"
"513","0.9274696111679077","0.9274696111679077","0.9274696111679077"
"514","0.9294453263282776","0.9294453263282776","0.9294453263282776"
"515","0.9002301692962646","0.9002301692962646","0.9002301692962646"
"516","0.9085233211517334","0.9085233211517334","0.9085233211517334"
"517","0.9435355067253113","0.9435355067253113","0.9435355067253113"
"518","0.9103578329086304","0.9103578329086304","0.9103578329086304"
"519","0.9309237003326416","0.9309237003326416","0.9309237003326416"
"520","0.9049431681632996","0.9049431681632996","0.9049431681632996"
"521","0.9169796109199524","0.9169796109199524","0.9169796109199524"
"522","0.9159653186798096","0.9159653186798096","0.9159653186798096"
"523","0.8834564685821533","0.8834564685821533","0.8834564685821533"
"524","0.9145482182502747","0.9145482182502747","0.9145482182502747"
"525","0.9362758994102478","0.9362758994102478","0.9362758994102478"
"526","0.908602774143219","0.908602774143219","0.908602774143219"
"527","0.9141590595245361","0.9141590595245361","0.9141590595245361"
"528","0.9169228672981262","0.9169228672981262","0.9169228672981262"
"529","0.9295006990432739","0.9295006990432739","0.9295006990432739"
"530","0.9050241112709045","0.9050241112709045","0.9050241112709045"
"531","0.9079134464263916","0.9079134464263916","0.9079134464263916"
"532","0.890857458114624","0.890857458114624","0.890857458114624"
"533","0.9007266759872437","0.9007266759872437","0.9007266759872437"
"534","0.9261866807937622","0.9261866807937622","0.9261866807937622"
"535","0.9306319355964661","0.9306319355964661","0.9306319355964661"
"536","0.8958338499069214","0.8958338499069214","0.8958338499069214"
"537","0.9195060729980469","0.9195060729980469","0.9195060729980469"
"538","0.8872900009155273","0.8872900009155273","0.8872900009155273"
"539","0.913979172706604","0.913979172706604","0.913979172706604"
"540","0.9303063750267029","0.9303063750267029","0.9303063750267029"
"541","0.9017255902290344","0.9017255902290344","0.9017255902290344"
"542","0.9335675835609436","0.9335675835609436","0.9335675835609436"
"543","0.9324891567230225","0.9324891567230225","0.9324891567230225"
"545","0.9207631349563599","0.9207631349563599","0.9207631349563599"
"546","0.9191524982452393","0.9191524982452393","0.9191524982452393"
"547","0.913393497467041","0.913393497467041","0.913393497467041"
"548","0.922549843788147","0.922549843788147","0.922549843788147"
"549","0.926037073135376","0.926037073135376","0.926037073135376"
"550","0.9162865877151489","0.9162865877151489","0.9162865877151489"
"551","0.9301261901855469","0.9301261901855469","0.9301261901855469"
"552","0.9033495187759399","0.9033495187759399","0.9033495187759399"
"553","0.9090805649757385","0.9090805649757385","0.9090805649757385"
"554","0.9318410158157349","0.9318410158157349","0.9318410158157349"
"555","0.936318039894104","0.936318039894104","0.936318039894104"
"556","0.9152802228927612","0.9152802228927612","0.9152802228927612"
"557","0.9196642637252808","0.9196642637252808","0.9196642637252808"
"558","0.9262615442276001","0.9262615442276001","0.9262615442276001"
"559","0.9202992916107178","0.9202992916107178","0.9202992916107178"
"560","0.9202578067779541","0.9202578067779541","0.9202578067779541"
"561","0.9150592088699341","0.9150592088699341","0.9150592088699341"
"562","0.9322110414505005","0.9322110414505005","0.9322110414505005"
"563","0.9183512926101685","0.9183512926101685","0.9183512926101685"
"564","0.9146270155906677","0.9146270155906677","0.9146270155906677"
"565","0.9300180077552795","0.9300180077552795","0.9300180077552795"
"566","0.9382195472717285","0.9382195472717285","0.9382195472717285"
"567","0.9220622777938843","0.9220622777938843","0.9220622777938843"
"568","0.9188156127929688","0.9188156127929688","0.9188156127929688"
"569","0.9272662997245789","0.9272662997245789","0.9272662997245789"
"570","0.8843660950660706","0.8843660950660706","0.8843660950660706"
"571","0.8866634368896484","0.8866634368896484","0.8866634368896484"
"572","0.9289963245391846","0.9289963245391846","0.9289963245391846"
"573","0.9214051961898804","0.9214051961898804","0.9214051961898804"
"574","0.9165321588516235","0.9165321588516235","0.9165321588516235"
"575","0.8839263916015625","0.8839263916015625","0.8839263916015625"
"576","0.8904916048049927","0.8904916048049927","0.8904916048049927"
"578","0.9182308316230774","0.9182308316230774","0.9182308316230774"
"579","0.9243779182434082","0.9243779182434082","0.9243779182434082"
"580","0.9208900928497314","0.9208900928497314","0.9208900928497314"
"581","0.9179120659828186","0.9179120659828186","0.9179120659828186"
"582","0.8852028846740723","0.8852028846740723","0.8852028846740723"
"583","0.9250158667564392","0.9250158667564392","0.9250158667564392"
"584","0.9257717132568359","0.9257717132568359","0.9257717132568359"
"585","0.905655026435852","0.905655026435852","0.905655026435852"
"586","0.9086422324180603","0.9086422324180603","0.9086422324180603"
"587","0.9313838481903076","0.9313838481903076","0.9313838481903076"
"588","0.9124265909194946","0.9124265909194946","0.9124265909194946"
"589","0.9271509647369385","0.9271509647369385","0.9271509647369385"
"590","0.9299397468566895","0.9299397468566895","0.9299397468566895"
"591","0.9307024478912354","0.9307024478912354","0.9307024478912354"
"592","0.8922594785690308","0.8922594785690308","0.8922594785690308"
"593","0.8905496597290039","0.8905496597290039","0.8905496597290039"
"594","0.9306004047393799","0.9306004047393799","0.9306004047393799"
"595","0.919800877571106","0.919800877571106","0.919800877571106"
"596","0.9269958734512329","0.9269958734512329","0.9269958734512329"
"597","0.920292317867279","0.920292317867279","0.920292317867279"
"598","0.9303528070449829","0.9303528070449829","0.9303528070449829"
"599","0.9332289695739746","0.9332289695739746","0.9332289695739746"
"600","0.915258526802063","0.915258526802063","0.915258526802063"
"601","0.9320897459983826","0.9320897459983826","0.9320897459983826"
"602","0.9194398522377014","0.9194398522377014","0.9194398522377014"
"603","0.9217027425765991","0.9217027425765991","0.9217027425765991"
"604","0.9318915605545044","0.9318915605545044","0.9318915605545044"
"605","0.9169939160346985","0.9169939160346985","0.9169939160346985"
"606","0.9167886972427368","0.9167886972427368","0.9167886972427368"
"607","0.926437258720398","0.926437258720398","0.926437258720398"
"608","0.9084689617156982","0.9084689617156982","0.9084689617156982"
"609","0.9227291941642761","0.9227291941642761","0.9227291941642761"
"611","0.9303936958312988","0.9303936958312988","0.9303936958312988"
"612","0.9376300573348999","0.9376300573348999","0.9376300573348999"
"613","0.8993725776672363","0.8993725776672363","0.8993725776672363"
"614","0.924739420413971","0.924739420413971","0.924739420413971"
"615","0.9270013570785522","0.9270013570785522","0.9270013570785522"
"616","0.9347556829452515","0.9347556829452515","0.9347556829452515"
"617","0.9290476441383362","0.9290476441383362","0.9290476441383362"
"618","0.9293503761291504","0.9293503761291504","0.9293503761291504"
"619","0.9175887107849121","0.9175887107849121","0.9175887107849121"
"620","0.9276815056800842","0.9276815056800842","0.9276815056800842"
"621","0.8952664136886597","0.8952664136886597","0.8952664136886597"
"622","0.9079571962356567","0.9079571962356567","0.9079571962356567"
"623","0.9201604723930359","0.9201604723930359","0.9201604723930359"
"624","0.9013885855674744","0.9013885855674744","0.9013885855674744"
"625","0.9187667965888977","0.9187667965888977","0.9187667965888977"
"626","0.9319261908531189","0.9319261908531189","0.9319261908531189"
"627","0.8861203193664551","0.8861203193664551","0.8861203193664551"
"628","0.9406270980834961","0.9406270980834961","0.9406270980834961"
"629","0.8567482829093933","0.8567482829093933","0.8567482829093933"
"630","0.8890069127082825","0.8890069127082825","0.8890069127082825"
"631","0.891801118850708","0.891801118850708","0.891801118850708"
"632","0.9007666110992432","0.9007666110992432","0.9007666110992432"
"633","0.899529218673706","0.899529218673706","0.899529218673706"
"634","0.9212871193885803","0.9212871193885803","0.9212871193885803"
"635","0.9273952841758728","0.9273952841758728","0.9273952841758728"
"636","0.898442268371582","0.898442268371582","0.898442268371582"
"637","0.9203044772148132","0.9203044772148132","0.9203044772148132"
"638","0.929608941078186","0.929608941078186","0.929608941078186"
"639","0.9268026351928711","0.9268026351928711","0.9268026351928711"
"640","0.92120760679245","0.92120760679245","0.92120760679245"
"641","0.9335530400276184","0.9335530400276184","0.9335530400276184"
"642","0.9308571815490723","0.9308571815490723","0.9308571815490723"
"644","0.9321610927581787","0.9321610927581787","0.9321610927581787"
"645","0.8899829387664795","0.8899829387664795","0.8899829387664795"
"646","0.9412922859191895","0.9412922859191895","0.9412922859191895"
"647","0.923827052116394","0.923827052116394","0.923827052116394"
"648","0.9198616743087769","0.9198616743087769","0.9198616743087769"
"649","0.9276878833770752","0.9276878833770752","0.9276878833770752"
"650","0.9022477269172668","0.9022477269172668","0.9022477269172668"
"651","0.9192181825637817","0.9192181825637817","0.9192181825637817"
"652","0.8802635669708252","0.8802635669708252","0.8802635669708252"
"653","0.9046922922134399","0.9046922922134399","0.9046922922134399"
"654","0.8855997323989868","0.8855997323989868","0.8855997323989868"
"655","0.9345544576644897","0.9345544576644897","0.9345544576644897"
"656","0.9306436777114868","0.9306436777114868","0.9306436777114868"
"657","0.9300576448440552","0.9300576448440552","0.9300576448440552"
"658","0.8983497023582458","0.8983497023582458","0.8983497023582458"
"659","0.9283890724182129","0.9283890724182129","0.9283890724182129"
"660","0.9286495447158813","0.9286495447158813","0.9286495447158813"
"661","0.9258440732955933","0.9258440732955933","0.9258440732955933"
"662","0.9017829895019531","0.9017829895019531","0.9017829895019531"
"663","0.9222474098205566","0.9222474098205566","0.9222474098205566"
"664","0.9290130138397217","0.9290130138397217","0.9290130138397217"
"665","0.9307761192321777","0.9307761192321777","0.9307761192321777"
"666","0.8973177671432495","0.8973177671432495","0.8973177671432495"
"667","0.9111798405647278","0.9111798405647278","0.9111798405647278"
"668","0.932989239692688","0.932989239692688","0.932989239692688"
"669","0.9053021669387817","0.9053021669387817","0.9053021669387817"
"670","0.8938198089599609","0.8938198089599609","0.8938198089599609"
"671","0.9145195484161377","0.9145195484161377","0.9145195484161377"
"672","0.9324622750282288","0.9324622750282288","0.9324622750282288"
"673","0.9355520009994507","0.9355520009994507","0.9355520009994507"
"674","0.9278060793876648","0.9278060793876648","0.9278060793876648"
"675","0.9286142587661743","0.9286142587661743","0.9286142587661743"
"677","0.9032531380653381","0.9032531380653381","0.9032531380653381"
"678","0.9192196726799011","0.9192196726799011","0.9192196726799011"
"679","0.9300536513328552","0.9300536513328552","0.9300536513328552"
"680","0.9002583622932434","0.9002583622932434","0.9002583622932434"
"681","0.9296318292617798","0.9296318292617798","0.9296318292617798"
"682","0.8893908262252808","0.8893908262252808","0.8893908262252808"
"683","0.9152090549468994","0.9152090549468994","0.9152090549468994"
"684","0.9231228232383728","0.9231228232383728","0.9231228232383728"
"685","0.9226399660110474","0.9226399660110474","0.9226399660110474"
"686","0.9409664273262024","0.9409664273262024","0.9409664273262024"
"687","0.8955817222595215","0.8955817222595215","0.8955817222595215"
"688","0.9265704154968262","0.9265704154968262","0.9265704154968262"
"689","0.9324347972869873","0.9324347972869873","0.9324347972869873"
"690","0.9300049543380737","0.9300049543380737","0.9300049543380737"
"691","0.9185754656791687","0.9185754656791687","0.9185754656791687"
"692","0.9315259456634521","0.9315259456634521","0.9315259456634521"
"693","0.9059603810310364","0.9059603810310364","0.9059603810310364"
"694","0.9130039811134338","0.9130039811134338","0.9130039811134338"
"695","0.9302332401275635","0.9302332401275635","0.9302332401275635"
"696","0.9288431406021118","0.9288431406021118","0.9288431406021118"
"697","0.913128137588501","0.913128137588501","0.913128137588501"
"698","0.9273743033409119","0.9273743033409119","0.9273743033409119"
"699","0.9232156276702881","0.9232156276702881","0.9232156276702881"
"700","0.899840235710144","0.899840235710144","0.899840235710144"
"701","0.9046632051467896","0.9046632051467896","0.9046632051467896"
"702","0.9248473048210144","0.9248473048210144","0.9248473048210144"
"703","0.927850067615509","0.927850067615509","0.927850067615509"
"704","0.9143314361572266","0.9143314361572266","0.9143314361572266"
"705","0.9305447936058044","0.9305447936058044","0.9305447936058044"
"706","0.9137659072875977","0.9137659072875977","0.9137659072875977"
"707","0.8758575320243835","0.8758575320243835","0.8758575320243835"
"708","0.925442099571228","0.925442099571228","0.925442099571228"
"710","0.9268066883087158","0.9268066883087158","0.9268066883087158"
"711","0.9260954260826111","0.9260954260826111","0.9260954260826111"
"712","0.9342239499092102","0.9342239499092102","0.9342239499092102"
"713","0.9156978726387024","0.9156978726387024","0.9156978726387024"
"714","0.9264894723892212","0.9264894723892212","0.9264894723892212"
"715","0.9283761978149414","0.9283761978149414","0.9283761978149414"
"716","0.9312434196472168","0.9312434196472168","0.9312434196472168"
"717","0.9238959550857544","0.9238959550857544","0.9238959550857544"
"718","0.9285016059875488","0.9285016059875488","0.9285016059875488"
"719","0.9164351224899292","0.9164351224899292","0.9164351224899292"
"720","0.9365261197090149","0.9365261197090149","0.9365261197090149"
"721","0.9121169447898865","0.9121169447898865","0.9121169447898865"
"722","0.9328194856643677","0.9328194856643677","0.9328194856643677"
"723","0.9102514982223511","0.9102514982223511","0.9102514982223511"
"724","0.9226589202880859","0.9226589202880859","0.9226589202880859"
"725","0.9186990857124329","0.9186990857124329","0.9186990857124329"
"726","0.9280662536621094","0.9280662536621094","0.9280662536621094"
"727","0.9234058856964111","0.9234058856964111","0.9234058856964111"
"728","0.9202380776405334","0.9202380776405334","0.9202380776405334"
"729","0.9303174018859863","0.9303174018859863","0.9303174018859863"
"730","0.9269028902053833","0.9269028902053833","0.9269028902053833"
"731","0.9184520840644836","0.9184520840644836","0.9184520840644836"
"732","0.930080235004425","0.930080235004425","0.930080235004425"
"733","0.9288721084594727","0.9288721084594727","0.9288721084594727"
"734","0.9315494298934937","0.9315494298934937","0.9315494298934937"
"735","0.864676833152771","0.864676833152771","0.864676833152771"
"736","0.9329763650894165","0.9329763650894165","0.9329763650894165"
"737","0.9248688817024231","0.9248688817024231","0.9248688817024231"
"738","0.9009891748428345","0.9009891748428345","0.9009891748428345"
"739","0.9182125926017761","0.9182125926017761","0.9182125926017761"
"740","0.9168341755867004","0.9168341755867004","0.9168341755867004"
"741","0.9309754371643066","0.9309754371643066","0.9309754371643066"
"743","0.9203766584396362","0.9203766584396362","0.9203766584396362"
"744","0.8911851644515991","0.8911851644515991","0.8911851644515991"
"745","0.9266564846038818","0.9266564846038818","0.9266564846038818"
"746","0.9306498765945435","0.9306498765945435","0.9306498765945435"
"747","0.9004385471343994","0.9004385471343994","0.9004385471343994"
"748","0.9167288541793823","0.9167288541793823","0.9167288541793823"
"749","0.9280908107757568","0.9280908107757568","0.9280908107757568"
"750","0.931054413318634","0.931054413318634","0.931054413318634"
"751","0.8940942287445068","0.8940942287445068","0.8940942287445068"
"752","0.9189759492874146","0.9189759492874146","0.9189759492874146"
"753","0.9105895757675171","0.9105895757675171","0.9105895757675171"
"754","0.9026170969009399","0.9026170969009399","0.9026170969009399"
"755","0.9318928718566895","0.9318928718566895","0.9318928718566895"
"756","0.915389895439148","0.915389895439148","0.915389895439148"
"757","0.9304338693618774","0.9304338693618774","0.9304338693618774"
"758","0.923234224319458","0.923234224319458","0.923234224319458"
"759","0.8834240436553955","0.8834240436553955","0.8834240436553955"
"760","0.9352116584777832","0.9352116584777832","0.9352116584777832"
"761","0.9325467348098755","0.9325467348098755","0.9325467348098755"
"762","0.9141198396682739","0.9141198396682739","0.9141198396682739"
"763","0.9266529083251953","0.9266529083251953","0.9266529083251953"
"764","0.9155279397964478","0.9155279397964478","0.9155279397964478"
"765","0.9340918064117432","0.9340918064117432","0.9340918064117432"
"766","0.9321261644363403","0.9321261644363403","0.9321261644363403"
"767","0.9101254940032959","0.9101254940032959","0.9101254940032959"
"768","0.9167630672454834","0.9167630672454834","0.9167630672454834"
"769","0.9230023622512817","0.9230023622512817","0.9230023622512817"
"770","0.9318890571594238","0.9318890571594238","0.9318890571594238"
"771","0.9239070415496826","0.9239070415496826","0.9239070415496826"
"772","0.8893752694129944","0.8893752694129944","0.8893752694129944"
"773","0.9327654838562012","0.9327654838562012","0.9327654838562012"
"774","0.9332513213157654","0.9332513213157654","0.9332513213157654"
"776","0.9228114485740662","0.9228114485740662","0.9228114485740662"
"777","0.9236669540405273","0.9236669540405273","0.9236669540405273"
"778","0.8899680376052856","0.8899680376052856","0.8899680376052856"
"779","0.8830026388168335","0.8830026388168335","0.8830026388168335"
"780","0.9139902591705322","0.9139902591705322","0.9139902591705322"
"781","0.8873018026351929","0.8873018026351929","0.8873018026351929"
"782","0.9304120540618896","0.9304120540618896","0.9304120540618896"
"783","0.9324128031730652","0.9324128031730652","0.9324128031730652"
"784","0.9237656593322754","0.9237656593322754","0.9237656593322754"
"785","0.9267421960830688","0.9267421960830688","0.9267421960830688"
"786","0.9290307760238647","0.9290307760238647","0.9290307760238647"
"787","0.9319559335708618","0.9319559335708618","0.9319559335708618"
"788","0.9095262289047241","0.9095262289047241","0.9095262289047241"
"789","0.9195234775543213","0.9195234775543213","0.9195234775543213"
"790","0.9141262769699097","0.9141262769699097","0.9141262769699097"
"791","0.9315647482872009","0.9315647482872009","0.9315647482872009"
"792","0.9304255247116089","0.9304255247116089","0.9304255247116089"
"793","0.9022954702377319","0.9022954702377319","0.9022954702377319"
"794","0.9036826491355896","0.9036826491355896","0.9036826491355896"
"795","0.9228445291519165","0.9228445291519165","0.9228445291519165"
"796","0.9219896197319031","0.9219896197319031","0.9219896197319031"
"797","0.9326276779174805","0.9326276779174805","0.9326276779174805"
"798","0.8964442014694214","0.8964442014694214","0.8964442014694214"
"799","0.9279192686080933","0.9279192686080933","0.9279192686080933"
"800","0.9102789163589478","0.9102789163589478","0.9102789163589478"
"801","0.887426495552063","0.887426495552063","0.887426495552063"
"802","0.9325838685035706","0.9325838685035706","0.9325838685035706"
"803","0.8814346790313721","0.8814346790313721","0.8814346790313721"
"804","0.9217866659164429","0.9217866659164429","0.9217866659164429"
"805","0.8928730487823486","0.8928730487823486","0.8928730487823486"
"806","0.8940457105636597","0.8940457105636597","0.8940457105636597"
"807","0.9255599975585938","0.9255599975585938","0.9255599975585938"
"809","0.9236931800842285","0.9236931800842285","0.9236931800842285"
"810","0.9001948833465576","0.9001948833465576","0.9001948833465576"
"811","0.9158114194869995","0.9158114194869995","0.9158114194869995"
"812","0.8821659684181213","0.8821659684181213","0.8821659684181213"
"813","0.9038047790527344","0.9038047790527344","0.9038047790527344"
"814","0.908461332321167","0.908461332321167","0.908461332321167"
"815","0.9167312979698181","0.9167312979698181","0.9167312979698181"
"816","0.9224905967712402","0.9224905967712402","0.9224905967712402"
"817","0.9274561405181885","0.9274561405181885","0.9274561405181885"
"818","0.909569263458252","0.909569263458252","0.909569263458252"
"819","0.8998346328735352","0.8998346328735352","0.8998346328735352"
"820","0.9188035726547241","0.9188035726547241","0.9188035726547241"
"821","0.9190078973770142","0.9190078973770142","0.9190078973770142"
"822","0.9273284673690796","0.9273284673690796","0.9273284673690796"
"823","0.9310258626937866","0.9310258626937866","0.9310258626937866"
"824","0.9312175512313843","0.9312175512313843","0.9312175512313843"
"825","0.9301819801330566","0.9301819801330566","0.9301819801330566"
"826","0.9251694679260254","0.9251694679260254","0.9251694679260254"
"827","0.9272156357765198","0.9272156357765198","0.9272156357765198"
"828","0.9028971791267395","0.9028971791267395","0.9028971791267395"
"829","0.9255895018577576","0.9255895018577576","0.9255895018577576"
"830","0.929949164390564","0.929949164390564","0.929949164390564"
"831","0.9355450868606567","0.9355450868606567","0.9355450868606567"
"832","0.9263695478439331","0.9263695478439331","0.9263695478439331"
"833","0.919366717338562","0.919366717338562","0.919366717338562"
"834","0.8904871940612793","0.8904871940612793","0.8904871940612793"
"835","0.9340237379074097","0.9340237379074097","0.9340237379074097"
"836","0.9199864268302917","0.9199864268302917","0.9199864268302917"
"837","0.9179173111915588","0.9179173111915588","0.9179173111915588"
"838","0.9260774850845337","0.9260774850845337","0.9260774850845337"
"839","0.9393437504768372","0.9393437504768372","0.9393437504768372"
"840","0.9010963439941406","0.9010963439941406","0.9010963439941406"
"842","0.9140158891677856","0.9140158891677856","0.9140158891677856"
"843","0.9038679003715515","0.9038679003715515","0.9038679003715515"
"844","0.9281612634658813","0.9281612634658813","0.9281612634658813"
"845","0.9349944591522217","0.9349944591522217","0.9349944591522217"
"846","0.9229263663291931","0.9229263663291931","0.9229263663291931"
"847","0.9191985130310059","0.9191985130310059","0.9191985130310059"
"848","0.9161440134048462","0.9161440134048462","0.9161440134048462"
"849","0.8997678756713867","0.8997678756713867","0.8997678756713867"
"850","0.9190918803215027","0.9190918803215027","0.9190918803215027"
"851","0.9284186959266663","0.9284186959266663","0.9284186959266663"
"852","0.9325888752937317","0.9325888752937317","0.9325888752937317"
"853","0.9242306351661682","0.9242306351661682","0.9242306351661682"
"854","0.9284568428993225","0.9284568428993225","0.9284568428993225"
"855","0.9064394235610962","0.9064394235610962","0.9064394235610962"
"856","0.9246562719345093","0.9246562719345093","0.9246562719345093"
"857","0.9161689281463623","0.9161689281463623","0.9161689281463623"
"858","0.9299136996269226","0.9299136996269226","0.9299136996269226"
"859","0.9040457010269165","0.9040457010269165","0.9040457010269165"
"860","0.9355218410491943","0.9355218410491943","0.9355218410491943"
"861","0.9232409000396729","0.9232409000396729","0.9232409000396729"
"862","0.917075514793396","0.917075514793396","0.917075514793396"
"863","0.9117189645767212","0.9117189645767212","0.9117189645767212"
"864","0.9098553657531738","0.9098553657531738","0.9098553657531738"
"865","0.9171491861343384","0.9171491861343384","0.9171491861343384"
"866","0.9155383110046387","0.9155383110046387","0.9155383110046387"
"867","0.9262943267822266","0.9262943267822266","0.9262943267822266"
"868","0.9017390012741089","0.9017390012741089","0.9017390012741089"
"869","0.8924499750137329","0.8924499750137329","0.8924499750137329"
"870","0.9183316230773926","0.9183316230773926","0.9183316230773926"
"871","0.9135468006134033","0.9135468006134033","0.9135468006134033"
"872","0.8903327584266663","0.8903327584266663","0.8903327584266663"
"873","0.9181077480316162","0.9181077480316162","0.9181077480316162"
"875","0.9087204933166504","0.9087204933166504","0.9087204933166504"
"876","0.9209997653961182","0.9209997653961182","0.9209997653961182"
"877","0.9054468274116516","0.9054468274116516","0.9054468274116516"
"878","0.9223815202713013","0.9223815202713013","0.9223815202713013"
"879","0.9266586303710938","0.9266586303710938","0.9266586303710938"
"880","0.8976696133613586","0.8976696133613586","0.8976696133613586"
"881","0.9220385551452637","0.9220385551452637","0.9220385551452637"
"882","0.9312536716461182","0.9312536716461182","0.9312536716461182"
"883","0.9030816555023193","0.9030816555023193","0.9030816555023193"
"884","0.9274218678474426","0.9274218678474426","0.9274218678474426"
"885","0.9232128858566284","0.9232128858566284","0.9232128858566284"
"886","0.9190660119056702","0.9190660119056702","0.9190660119056702"
"887","0.9319735765457153","0.9319735765457153","0.9319735765457153"
"888","0.9251759052276611","0.9251759052276611","0.9251759052276611"
"889","0.9081331491470337","0.9081331491470337","0.9081331491470337"
"890","0.9130859971046448","0.9130859971046448","0.9130859971046448"
"891","0.916638970375061","0.916638970375061","0.916638970375061"
"892","0.9223159551620483","0.9223159551620483","0.9223159551620483"
"893","0.9146394729614258","0.9146394729614258","0.9146394729614258"
"894","0.9274426698684692","0.9274426698684692","0.9274426698684692"
"895","0.9348105788230896","0.9348105788230896","0.9348105788230896"
"896","0.8989473581314087","0.8989473581314087","0.8989473581314087"
"897","0.9229390025138855","0.9229390025138855","0.9229390025138855"
"898","0.9205425381660461","0.9205425381660461","0.9205425381660461"
"899","0.923841118812561","0.923841118812561","0.923841118812561"
"900","0.9161875247955322","0.9161875247955322","0.9161875247955322"
"901","0.9301927089691162","0.9301927089691162","0.9301927089691162"
"902","0.9102141857147217","0.9102141857147217","0.9102141857147217"
"903","0.9210063815116882","0.9210063815116882","0.9210063815116882"
"904","0.8912113308906555","0.8912113308906555","0.8912113308906555"
"905","0.9155238270759583","0.9155238270759583","0.9155238270759583"
"906","0.9302154183387756","0.9302154183387756","0.9302154183387756"
"908","0.920572817325592","0.920572817325592","0.920572817325592"
"909","0.912767231464386","0.912767231464386","0.912767231464386"
"910","0.913135290145874","0.913135290145874","0.913135290145874"
"911","0.9060239195823669","0.9060239195823669","0.9060239195823669"
"912","0.8951839208602905","0.8951839208602905","0.8951839208602905"
"913","0.9265655279159546","0.9265655279159546","0.9265655279159546"
"914","0.8828554153442383","0.8828554153442383","0.8828554153442383"
"915","0.9234588146209717","0.9234588146209717","0.9234588146209717"
"916","0.9152803421020508","0.9152803421020508","0.9152803421020508"
"917","0.942068338394165","0.942068338394165","0.942068338394165"
"918","0.9251624345779419","0.9251624345779419","0.9251624345779419"
"919","0.9287654161453247","0.9287654161453247","0.9287654161453247"
"920","0.9124859571456909","0.9124859571456909","0.9124859571456909"
"921","0.9335296750068665","0.9335296750068665","0.9335296750068665"
"922","0.9177035093307495","0.9177035093307495","0.9177035093307495"
"923","0.9340119361877441","0.9340119361877441","0.9340119361877441"
"924","0.9172689318656921","0.9172689318656921","0.9172689318656921"
"925","0.9254827499389648","0.9254827499389648","0.9254827499389648"
"926","0.9198899269104004","0.9198899269104004","0.9198899269104004"
"927","0.9173910617828369","0.9173910617828369","0.9173910617828369"
"928","0.9264882802963257","0.9264882802963257","0.9264882802963257"
"929","0.9243651628494263","0.9243651628494263","0.9243651628494263"
"930","0.9189383387565613","0.9189383387565613","0.9189383387565613"
"931","0.8997009992599487","0.8997009992599487","0.8997009992599487"
"932","0.8622991442680359","0.8622991442680359","0.8622991442680359"
"933","0.8983261585235596","0.8983261585235596","0.8983261585235596"
