"Step","pleasant-mountain-202 - test/ssim_scat","pleasant-mountain-202 - test/ssim_scat__MIN","pleasant-mountain-202 - test/ssim_scat__MAX"
"470","0.8630220890045166","0.8630220890045166","0.8630220890045166"
"471","0.880986213684082","0.880986213684082","0.880986213684082"
"472","0.906156063079834","0.906156063079834","0.906156063079834"
"473","0.8848623633384705","0.8848623633384705","0.8848623633384705"
"474","0.8701615333557129","0.8701615333557129","0.8701615333557129"
"475","0.9013212323188782","0.9013212323188782","0.9013212323188782"
"476","0.8310372829437256","0.8310372829437256","0.8310372829437256"
"477","0.8786476254463196","0.8786476254463196","0.8786476254463196"
"478","0.8580839037895203","0.8580839037895203","0.8580839037895203"
"479","0.9090243577957153","0.9090243577957153","0.9090243577957153"
"480","0.9056724309921265","0.9056724309921265","0.9056724309921265"
"481","0.8898648023605347","0.8898648023605347","0.8898648023605347"
"482","0.8849843740463257","0.8849843740463257","0.8849843740463257"
"484","0.921245813369751","0.921245813369751","0.921245813369751"
"485","0.8946915864944458","0.8946915864944458","0.8946915864944458"
"486","0.8802727460861206","0.8802727460861206","0.8802727460861206"
"487","0.9237473011016846","0.9237473011016846","0.9237473011016846"
"488","0.9260084629058838","0.9260084629058838","0.9260084629058838"
"489","0.8753828406333923","0.8753828406333923","0.8753828406333923"
"490","0.8889148235321045","0.8889148235321045","0.8889148235321045"
"491","0.8846200704574585","0.8846200704574585","0.8846200704574585"
"492","0.9006438255310059","0.9006438255310059","0.9006438255310059"
"493","0.8669548034667969","0.8669548034667969","0.8669548034667969"
"494","0.9139423370361328","0.9139423370361328","0.9139423370361328"
"495","0.869118332862854","0.869118332862854","0.869118332862854"
"496","0.9070115089416504","0.9070115089416504","0.9070115089416504"
"497","0.9209752082824707","0.9209752082824707","0.9209752082824707"
"498","0.8914299011230469","0.8914299011230469","0.8914299011230469"
"499","0.8685189485549927","0.8685189485549927","0.8685189485549927"
"501","0.9081424474716187","0.9081424474716187","0.9081424474716187"
"502","0.8564816117286682","0.8564816117286682","0.8564816117286682"
"503","0.8470189571380615","0.8470189571380615","0.8470189571380615"
"504","0.9051973819732666","0.9051973819732666","0.9051973819732666"
"505","0.927196741104126","0.927196741104126","0.927196741104126"
"506","0.9206010699272156","0.9206010699272156","0.9206010699272156"
"507","0.8812261819839478","0.8812261819839478","0.8812261819839478"
"508","0.8772538900375366","0.8772538900375366","0.8772538900375366"
"509","0.8973305225372314","0.8973305225372314","0.8973305225372314"
"510","0.9068395495414734","0.9068395495414734","0.9068395495414734"
"511","0.9155120253562927","0.9155120253562927","0.9155120253562927"
"512","0.8556124567985535","0.8556124567985535","0.8556124567985535"
"513","0.888993501663208","0.888993501663208","0.888993501663208"
"514","0.8886924982070923","0.8886924982070923","0.8886924982070923"
"515","0.8881030678749084","0.8881030678749084","0.8881030678749084"
"516","0.920257568359375","0.920257568359375","0.920257568359375"
"518","0.8728033900260925","0.8728033900260925","0.8728033900260925"
"519","0.8685328960418701","0.8685328960418701","0.8685328960418701"
"520","0.9036408066749573","0.9036408066749573","0.9036408066749573"
"521","0.8483210802078247","0.8483210802078247","0.8483210802078247"
"522","0.8762252926826477","0.8762252926826477","0.8762252926826477"
"523","0.883298397064209","0.883298397064209","0.883298397064209"
"524","0.8712502717971802","0.8712502717971802","0.8712502717971802"
"525","0.89667809009552","0.89667809009552","0.89667809009552"
"526","0.8735978603363037","0.8735978603363037","0.8735978603363037"
"527","0.8875614404678345","0.8875614404678345","0.8875614404678345"
"528","0.9026939272880554","0.9026939272880554","0.9026939272880554"
"529","0.8815962076187134","0.8815962076187134","0.8815962076187134"
"530","0.8808934092521667","0.8808934092521667","0.8808934092521667"
"531","0.9055090546607971","0.9055090546607971","0.9055090546607971"
"532","0.8725590109825134","0.8725590109825134","0.8725590109825134"
"533","0.8603736758232117","0.8603736758232117","0.8603736758232117"
"534","0.8980022668838501","0.8980022668838501","0.8980022668838501"
"535","0.9138539433479309","0.9138539433479309","0.9138539433479309"
"536","0.8680329322814941","0.8680329322814941","0.8680329322814941"
"537","0.8667138814926147","0.8667138814926147","0.8667138814926147"
"538","0.873403787612915","0.873403787612915","0.873403787612915"
"539","0.8831974864006042","0.8831974864006042","0.8831974864006042"
"540","0.8947488069534302","0.8947488069534302","0.8947488069534302"
"541","0.92116779088974","0.92116779088974","0.92116779088974"
"542","0.9064700603485107","0.9064700603485107","0.9064700603485107"
"543","0.8755553364753723","0.8755553364753723","0.8755553364753723"
"544","0.8796525001525879","0.8796525001525879","0.8796525001525879"
"545","0.8866139650344849","0.8866139650344849","0.8866139650344849"
"546","0.9241087436676025","0.9241087436676025","0.9241087436676025"
"547","0.8358891010284424","0.8358891010284424","0.8358891010284424"
"548","0.9231960773468018","0.9231960773468018","0.9231960773468018"
"549","0.9223811626434326","0.9223811626434326","0.9223811626434326"
"551","0.8977712988853455","0.8977712988853455","0.8977712988853455"
"552","0.8716332316398621","0.8716332316398621","0.8716332316398621"
"553","0.8570314645767212","0.8570314645767212","0.8570314645767212"
"554","0.8733468055725098","0.8733468055725098","0.8733468055725098"
"555","0.8918123841285706","0.8918123841285706","0.8918123841285706"
"556","0.8601353168487549","0.8601353168487549","0.8601353168487549"
"557","0.9085645079612732","0.9085645079612732","0.9085645079612732"
"558","0.8753517866134644","0.8753517866134644","0.8753517866134644"
"559","0.8786967992782593","0.8786967992782593","0.8786967992782593"
"560","0.9291238784790039","0.9291238784790039","0.9291238784790039"
"561","0.8441821336746216","0.8441821336746216","0.8441821336746216"
"562","0.8462120890617371","0.8462120890617371","0.8462120890617371"
"563","0.8823370933532715","0.8823370933532715","0.8823370933532715"
"564","0.895642101764679","0.895642101764679","0.895642101764679"
"565","0.8905607461929321","0.8905607461929321","0.8905607461929321"
"566","0.9060254096984863","0.9060254096984863","0.9060254096984863"
"567","0.8923990726470947","0.8923990726470947","0.8923990726470947"
"568","0.9222884774208069","0.9222884774208069","0.9222884774208069"
"569","0.8926717638969421","0.8926717638969421","0.8926717638969421"
"570","0.8742240071296692","0.8742240071296692","0.8742240071296692"
"571","0.925895094871521","0.925895094871521","0.925895094871521"
"572","0.8940362334251404","0.8940362334251404","0.8940362334251404"
"573","0.8776461482048035","0.8776461482048035","0.8776461482048035"
"574","0.8868947625160217","0.8868947625160217","0.8868947625160217"
"575","0.9058257341384888","0.9058257341384888","0.9058257341384888"
"576","0.8754048943519592","0.8754048943519592","0.8754048943519592"
"577","0.8813273906707764","0.8813273906707764","0.8813273906707764"
"578","0.8989706039428711","0.8989706039428711","0.8989706039428711"
"579","0.8953524827957153","0.8953524827957153","0.8953524827957153"
"580","0.8863141536712646","0.8863141536712646","0.8863141536712646"
"581","0.892555296421051","0.892555296421051","0.892555296421051"
"582","0.9062550067901611","0.9062550067901611","0.9062550067901611"
"584","0.8548519015312195","0.8548519015312195","0.8548519015312195"
"585","0.8789905905723572","0.8789905905723572","0.8789905905723572"
"586","0.8694466948509216","0.8694466948509216","0.8694466948509216"
"587","0.9072773456573486","0.9072773456573486","0.9072773456573486"
"588","0.8549346327781677","0.8549346327781677","0.8549346327781677"
"589","0.9072597622871399","0.9072597622871399","0.9072597622871399"
"590","0.9093838930130005","0.9093838930130005","0.9093838930130005"
"591","0.8722295761108398","0.8722295761108398","0.8722295761108398"
"592","0.869423508644104","0.869423508644104","0.869423508644104"
"593","0.9166229367256165","0.9166229367256165","0.9166229367256165"
"594","0.901511013507843","0.901511013507843","0.901511013507843"
"595","0.9092116951942444","0.9092116951942444","0.9092116951942444"
"596","0.8959237337112427","0.8959237337112427","0.8959237337112427"
"597","0.9237037301063538","0.9237037301063538","0.9237037301063538"
"598","0.8530563712120056","0.8530563712120056","0.8530563712120056"
"599","0.8708256483078003","0.8708256483078003","0.8708256483078003"
"601","0.9251143336296082","0.9251143336296082","0.9251143336296082"
"602","0.8636943101882935","0.8636943101882935","0.8636943101882935"
"603","0.9019534587860107","0.9019534587860107","0.9019534587860107"
"604","0.9048346281051636","0.9048346281051636","0.9048346281051636"
"605","0.9046831130981445","0.9046831130981445","0.9046831130981445"
"606","0.9068640470504761","0.9068640470504761","0.9068640470504761"
"607","0.8849092721939087","0.8849092721939087","0.8849092721939087"
"608","0.8915827870368958","0.8915827870368958","0.8915827870368958"
"609","0.9108849763870239","0.9108849763870239","0.9108849763870239"
"610","0.9017145037651062","0.9017145037651062","0.9017145037651062"
"611","0.9301326274871826","0.9301326274871826","0.9301326274871826"
"612","0.8748040795326233","0.8748040795326233","0.8748040795326233"
"613","0.8817352056503296","0.8817352056503296","0.8817352056503296"
"614","0.8888660669326782","0.8888660669326782","0.8888660669326782"
"615","0.8895265460014343","0.8895265460014343","0.8895265460014343"
"616","0.8833931684494019","0.8833931684494019","0.8833931684494019"
"618","0.93052077293396","0.93052077293396","0.93052077293396"
"619","0.8966623544692993","0.8966623544692993","0.8966623544692993"
"620","0.8570650815963745","0.8570650815963745","0.8570650815963745"
"621","0.9035659432411194","0.9035659432411194","0.9035659432411194"
"622","0.9077900648117065","0.9077900648117065","0.9077900648117065"
"623","0.9033017158508301","0.9033017158508301","0.9033017158508301"
"624","0.9235340356826782","0.9235340356826782","0.9235340356826782"
"625","0.9054275751113892","0.9054275751113892","0.9054275751113892"
"626","0.8762409687042236","0.8762409687042236","0.8762409687042236"
"627","0.8996816873550415","0.8996816873550415","0.8996816873550415"
"628","0.8801809549331665","0.8801809549331665","0.8801809549331665"
"629","0.8880152106285095","0.8880152106285095","0.8880152106285095"
"630","0.8747358322143555","0.8747358322143555","0.8747358322143555"
"631","0.8839316964149475","0.8839316964149475","0.8839316964149475"
"632","0.8811278343200684","0.8811278343200684","0.8811278343200684"
"633","0.9003838300704956","0.9003838300704956","0.9003838300704956"
"634","0.8573534488677979","0.8573534488677979","0.8573534488677979"
"635","0.8975939750671387","0.8975939750671387","0.8975939750671387"
"636","0.8474231958389282","0.8474231958389282","0.8474231958389282"
"637","0.834182620048523","0.834182620048523","0.834182620048523"
"638","0.8886332511901855","0.8886332511901855","0.8886332511901855"
"639","0.8971677422523499","0.8971677422523499","0.8971677422523499"
"640","0.8798502683639526","0.8798502683639526","0.8798502683639526"
"641","0.8912853002548218","0.8912853002548218","0.8912853002548218"
"642","0.8845381140708923","0.8845381140708923","0.8845381140708923"
"643","0.8816525936126709","0.8816525936126709","0.8816525936126709"
"644","0.8797630071640015","0.8797630071640015","0.8797630071640015"
"645","0.9028187990188599","0.9028187990188599","0.9028187990188599"
"646","0.9022247791290283","0.9022247791290283","0.9022247791290283"
"647","0.9045041799545288","0.9045041799545288","0.9045041799545288"
"648","0.884853720664978","0.884853720664978","0.884853720664978"
"649","0.9166272878646851","0.9166272878646851","0.9166272878646851"
"651","0.9290916323661804","0.9290916323661804","0.9290916323661804"
"652","0.8778444528579712","0.8778444528579712","0.8778444528579712"
"653","0.9068114161491394","0.9068114161491394","0.9068114161491394"
"654","0.8952069878578186","0.8952069878578186","0.8952069878578186"
"655","0.8924769163131714","0.8924769163131714","0.8924769163131714"
"656","0.8996466398239136","0.8996466398239136","0.8996466398239136"
"657","0.8851964473724365","0.8851964473724365","0.8851964473724365"
"658","0.885981559753418","0.885981559753418","0.885981559753418"
"659","0.8772404789924622","0.8772404789924622","0.8772404789924622"
"660","0.8841826915740967","0.8841826915740967","0.8841826915740967"
"661","0.8521467447280884","0.8521467447280884","0.8521467447280884"
"662","0.8887114524841309","0.8887114524841309","0.8887114524841309"
"663","0.9129454493522644","0.9129454493522644","0.9129454493522644"
"664","0.9156091213226318","0.9156091213226318","0.9156091213226318"
"665","0.8478970527648926","0.8478970527648926","0.8478970527648926"
"666","0.9095209836959839","0.9095209836959839","0.9095209836959839"
"667","0.873652458190918","0.873652458190918","0.873652458190918"
"668","0.9127674102783203","0.9127674102783203","0.9127674102783203"
"669","0.8653718829154968","0.8653718829154968","0.8653718829154968"
"670","0.8769795298576355","0.8769795298576355","0.8769795298576355"
"671","0.9167478084564209","0.9167478084564209","0.9167478084564209"
"672","0.9141861200332642","0.9141861200332642","0.9141861200332642"
"673","0.8785380125045776","0.8785380125045776","0.8785380125045776"
"674","0.8633465766906738","0.8633465766906738","0.8633465766906738"
"675","0.8935805559158325","0.8935805559158325","0.8935805559158325"
"676","0.8715237379074097","0.8715237379074097","0.8715237379074097"
"677","0.8827623724937439","0.8827623724937439","0.8827623724937439"
"678","0.8826417922973633","0.8826417922973633","0.8826417922973633"
"679","0.9264470338821411","0.9264470338821411","0.9264470338821411"
"680","0.9077722430229187","0.9077722430229187","0.9077722430229187"
"681","0.9124428629875183","0.9124428629875183","0.9124428629875183"
"682","0.9037426710128784","0.9037426710128784","0.9037426710128784"
"684","0.8680875301361084","0.8680875301361084","0.8680875301361084"
"685","0.8514905571937561","0.8514905571937561","0.8514905571937561"
"686","0.8964450359344482","0.8964450359344482","0.8964450359344482"
"687","0.9002227783203125","0.9002227783203125","0.9002227783203125"
"688","0.9098643064498901","0.9098643064498901","0.9098643064498901"
"689","0.8702517747879028","0.8702517747879028","0.8702517747879028"
"690","0.8820095062255859","0.8820095062255859","0.8820095062255859"
"691","0.889685869216919","0.889685869216919","0.889685869216919"
"692","0.8901235461235046","0.8901235461235046","0.8901235461235046"
"693","0.8860681653022766","0.8860681653022766","0.8860681653022766"
"694","0.8641847968101501","0.8641847968101501","0.8641847968101501"
"695","0.8851908445358276","0.8851908445358276","0.8851908445358276"
"696","0.8890202045440674","0.8890202045440674","0.8890202045440674"
"697","0.92054283618927","0.92054283618927","0.92054283618927"
"698","0.8754622936248779","0.8754622936248779","0.8754622936248779"
"699","0.9210581183433533","0.9210581183433533","0.9210581183433533"
"701","0.8824917674064636","0.8824917674064636","0.8824917674064636"
"702","0.8833810091018677","0.8833810091018677","0.8833810091018677"
"703","0.9161554574966431","0.9161554574966431","0.9161554574966431"
"704","0.9123232364654541","0.9123232364654541","0.9123232364654541"
"705","0.842623770236969","0.842623770236969","0.842623770236969"
"706","0.9010869860649109","0.9010869860649109","0.9010869860649109"
"707","0.869094967842102","0.869094967842102","0.869094967842102"
"708","0.8490978479385376","0.8490978479385376","0.8490978479385376"
"709","0.8818657398223877","0.8818657398223877","0.8818657398223877"
"710","0.9023784399032593","0.9023784399032593","0.9023784399032593"
"711","0.8761817216873169","0.8761817216873169","0.8761817216873169"
"712","0.8782047033309937","0.8782047033309937","0.8782047033309937"
"713","0.9236867427825928","0.9236867427825928","0.9236867427825928"
"714","0.8628014326095581","0.8628014326095581","0.8628014326095581"
"715","0.8584970235824585","0.8584970235824585","0.8584970235824585"
"716","0.8653791546821594","0.8653791546821594","0.8653791546821594"
"718","0.9103155136108398","0.9103155136108398","0.9103155136108398"
"719","0.880738377571106","0.880738377571106","0.880738377571106"
"720","0.8945304751396179","0.8945304751396179","0.8945304751396179"
"721","0.8844454288482666","0.8844454288482666","0.8844454288482666"
"722","0.9141513109207153","0.9141513109207153","0.9141513109207153"
"723","0.9051218628883362","0.9051218628883362","0.9051218628883362"
"724","0.9240936040878296","0.9240936040878296","0.9240936040878296"
"725","0.8870310187339783","0.8870310187339783","0.8870310187339783"
"726","0.9104020595550537","0.9104020595550537","0.9104020595550537"
"727","0.8750704526901245","0.8750704526901245","0.8750704526901245"
"728","0.8924008011817932","0.8924008011817932","0.8924008011817932"
"729","0.8752506971359253","0.8752506971359253","0.8752506971359253"
"730","0.9273891448974609","0.9273891448974609","0.9273891448974609"
"731","0.8984238505363464","0.8984238505363464","0.8984238505363464"
"732","0.8847408294677734","0.8847408294677734","0.8847408294677734"
"733","0.8912187814712524","0.8912187814712524","0.8912187814712524"
"734","0.9143968820571899","0.9143968820571899","0.9143968820571899"
"735","0.8836697340011597","0.8836697340011597","0.8836697340011597"
"736","0.8914321660995483","0.8914321660995483","0.8914321660995483"
"737","0.9246244430541992","0.9246244430541992","0.9246244430541992"
"738","0.8923194408416748","0.8923194408416748","0.8923194408416748"
"739","0.8893512487411499","0.8893512487411499","0.8893512487411499"
"740","0.9127833843231201","0.9127833843231201","0.9127833843231201"
"741","0.90777587890625","0.90777587890625","0.90777587890625"
"742","0.9279472827911377","0.9279472827911377","0.9279472827911377"
"743","0.8392096757888794","0.8392096757888794","0.8392096757888794"
"744","0.9260292053222656","0.9260292053222656","0.9260292053222656"
"745","0.9024262428283691","0.9024262428283691","0.9024262428283691"
"746","0.8627007007598877","0.8627007007598877","0.8627007007598877"
"747","0.8785378932952881","0.8785378932952881","0.8785378932952881"
"748","0.8850035667419434","0.8850035667419434","0.8850035667419434"
"749","0.9300161600112915","0.9300161600112915","0.9300161600112915"
"751","0.8849892616271973","0.8849892616271973","0.8849892616271973"
"752","0.8404000997543335","0.8404000997543335","0.8404000997543335"
"753","0.9080244898796082","0.9080244898796082","0.9080244898796082"
"754","0.9134246110916138","0.9134246110916138","0.9134246110916138"
"755","0.8754934072494507","0.8754934072494507","0.8754934072494507"
"756","0.8739371299743652","0.8739371299743652","0.8739371299743652"
"757","0.912835955619812","0.912835955619812","0.912835955619812"
"758","0.9253150820732117","0.9253150820732117","0.9253150820732117"
"759","0.8673826456069946","0.8673826456069946","0.8673826456069946"
"760","0.8819181323051453","0.8819181323051453","0.8819181323051453"
"761","0.8624118566513062","0.8624118566513062","0.8624118566513062"
"762","0.8531310558319092","0.8531310558319092","0.8531310558319092"
"763","0.8962666988372803","0.8962666988372803","0.8962666988372803"
"764","0.8671062588691711","0.8671062588691711","0.8671062588691711"
"765","0.8811653256416321","0.8811653256416321","0.8811653256416321"
"766","0.9146146774291992","0.9146146774291992","0.9146146774291992"
"767","0.8713485598564148","0.8713485598564148","0.8713485598564148"
"768","0.9320504069328308","0.9320504069328308","0.9320504069328308"
"769","0.8824986219406128","0.8824986219406128","0.8824986219406128"
"770","0.8782474994659424","0.8782474994659424","0.8782474994659424"
"771","0.8971015810966492","0.8971015810966492","0.8971015810966492"
"772","0.8589479923248291","0.8589479923248291","0.8589479923248291"
"773","0.8890999555587769","0.8890999555587769","0.8890999555587769"
"774","0.9311381578445435","0.9311381578445435","0.9311381578445435"
"775","0.8602489829063416","0.8602489829063416","0.8602489829063416"
"776","0.9027194976806641","0.9027194976806641","0.9027194976806641"
"777","0.8877419233322144","0.8877419233322144","0.8877419233322144"
"778","0.9262211322784424","0.9262211322784424","0.9262211322784424"
"779","0.9061528444290161","0.9061528444290161","0.9061528444290161"
"780","0.8913950324058533","0.8913950324058533","0.8913950324058533"
"781","0.9228931665420532","0.9228931665420532","0.9228931665420532"
"782","0.9206445217132568","0.9206445217132568","0.9206445217132568"
"784","0.8817293047904968","0.8817293047904968","0.8817293047904968"
"785","0.908414363861084","0.908414363861084","0.908414363861084"
"786","0.8586392998695374","0.8586392998695374","0.8586392998695374"
"787","0.8851152658462524","0.8851152658462524","0.8851152658462524"
"788","0.8716686964035034","0.8716686964035034","0.8716686964035034"
"789","0.8326364755630493","0.8326364755630493","0.8326364755630493"
"790","0.9071891903877258","0.9071891903877258","0.9071891903877258"
"791","0.9238265752792358","0.9238265752792358","0.9238265752792358"
"792","0.8898810148239136","0.8898810148239136","0.8898810148239136"
"793","0.8936337232589722","0.8936337232589722","0.8936337232589722"
"794","0.9076258540153503","0.9076258540153503","0.9076258540153503"
"795","0.9196795225143433","0.9196795225143433","0.9196795225143433"
"796","0.8724127411842346","0.8724127411842346","0.8724127411842346"
"797","0.8913158178329468","0.8913158178329468","0.8913158178329468"
"798","0.8823229074478149","0.8823229074478149","0.8823229074478149"
"799","0.9049282073974609","0.9049282073974609","0.9049282073974609"
"801","0.8977342844009399","0.8977342844009399","0.8977342844009399"
"802","0.898337721824646","0.898337721824646","0.898337721824646"
"803","0.8668546676635742","0.8668546676635742","0.8668546676635742"
"804","0.8243187665939331","0.8243187665939331","0.8243187665939331"
"805","0.9039579629898071","0.9039579629898071","0.9039579629898071"
"806","0.8824515342712402","0.8824515342712402","0.8824515342712402"
"807","0.8635815978050232","0.8635815978050232","0.8635815978050232"
"808","0.9079458713531494","0.9079458713531494","0.9079458713531494"
"809","0.8842512965202332","0.8842512965202332","0.8842512965202332"
"810","0.857076108455658","0.857076108455658","0.857076108455658"
"811","0.9146451950073242","0.9146451950073242","0.9146451950073242"
"812","0.8796946406364441","0.8796946406364441","0.8796946406364441"
"813","0.9017052054405212","0.9017052054405212","0.9017052054405212"
"814","0.8623865842819214","0.8623865842819214","0.8623865842819214"
"815","0.8727372884750366","0.8727372884750366","0.8727372884750366"
"816","0.904916524887085","0.904916524887085","0.904916524887085"
"818","0.8702723383903503","0.8702723383903503","0.8702723383903503"
"819","0.8624111413955688","0.8624111413955688","0.8624111413955688"
"820","0.8907669186592102","0.8907669186592102","0.8907669186592102"
"821","0.8484957814216614","0.8484957814216614","0.8484957814216614"
"822","0.883158802986145","0.883158802986145","0.883158802986145"
"823","0.8833035230636597","0.8833035230636597","0.8833035230636597"
"824","0.8760169148445129","0.8760169148445129","0.8760169148445129"
"825","0.907536506652832","0.907536506652832","0.907536506652832"
"826","0.873960554599762","0.873960554599762","0.873960554599762"
"827","0.8616256713867188","0.8616256713867188","0.8616256713867188"
"828","0.859878659248352","0.859878659248352","0.859878659248352"
"829","0.8816957473754883","0.8816957473754883","0.8816957473754883"
"830","0.8888797760009766","0.8888797760009766","0.8888797760009766"
"831","0.8930140137672424","0.8930140137672424","0.8930140137672424"
"832","0.9233810305595398","0.9233810305595398","0.9233810305595398"
"833","0.9235907196998596","0.9235907196998596","0.9235907196998596"
"834","0.9161388874053955","0.9161388874053955","0.9161388874053955"
"835","0.8869418501853943","0.8869418501853943","0.8869418501853943"
"836","0.9092533588409424","0.9092533588409424","0.9092533588409424"
"837","0.8883663415908813","0.8883663415908813","0.8883663415908813"
"838","0.9070079922676086","0.9070079922676086","0.9070079922676086"
"839","0.9146517515182495","0.9146517515182495","0.9146517515182495"
"840","0.8993120789527893","0.8993120789527893","0.8993120789527893"
"841","0.8927181363105774","0.8927181363105774","0.8927181363105774"
"842","0.8962848782539368","0.8962848782539368","0.8962848782539368"
"843","0.8841968774795532","0.8841968774795532","0.8841968774795532"
"844","0.8695567846298218","0.8695567846298218","0.8695567846298218"
"845","0.8851962685585022","0.8851962685585022","0.8851962685585022"
"846","0.9032833576202393","0.9032833576202393","0.9032833576202393"
"847","0.9058439135551453","0.9058439135551453","0.9058439135551453"
"848","0.9010908603668213","0.9010908603668213","0.9010908603668213"
"849","0.901421308517456","0.901421308517456","0.901421308517456"
"851","0.8863150477409363","0.8863150477409363","0.8863150477409363"
"852","0.8740134835243225","0.8740134835243225","0.8740134835243225"
"853","0.9119098782539368","0.9119098782539368","0.9119098782539368"
"854","0.883293867111206","0.883293867111206","0.883293867111206"
"855","0.8638953566551208","0.8638953566551208","0.8638953566551208"
"856","0.8742280006408691","0.8742280006408691","0.8742280006408691"
"857","0.8898196220397949","0.8898196220397949","0.8898196220397949"
"858","0.8631190657615662","0.8631190657615662","0.8631190657615662"
"859","0.8996192216873169","0.8996192216873169","0.8996192216873169"
"860","0.9055846929550171","0.9055846929550171","0.9055846929550171"
"861","0.930639386177063","0.930639386177063","0.930639386177063"
"862","0.8827511072158813","0.8827511072158813","0.8827511072158813"
"863","0.9149379730224609","0.9149379730224609","0.9149379730224609"
"864","0.8832738399505615","0.8832738399505615","0.8832738399505615"
"865","0.8906391859054565","0.8906391859054565","0.8906391859054565"
"866","0.8879708051681519","0.8879708051681519","0.8879708051681519"
"867","0.901624321937561","0.901624321937561","0.901624321937561"
"868","0.8793864250183105","0.8793864250183105","0.8793864250183105"
"869","0.8882313966751099","0.8882313966751099","0.8882313966751099"
"870","0.9066028594970703","0.9066028594970703","0.9066028594970703"
"871","0.8841075897216797","0.8841075897216797","0.8841075897216797"
"872","0.8526611328125","0.8526611328125","0.8526611328125"
"873","0.8783800601959229","0.8783800601959229","0.8783800601959229"
"874","0.8753730654716492","0.8753730654716492","0.8753730654716492"
"875","0.8807991743087769","0.8807991743087769","0.8807991743087769"
"876","0.9067180156707764","0.9067180156707764","0.9067180156707764"
"877","0.895621657371521","0.895621657371521","0.895621657371521"
"878","0.8662261962890625","0.8662261962890625","0.8662261962890625"
"879","0.8750499486923218","0.8750499486923218","0.8750499486923218"
"880","0.8929860591888428","0.8929860591888428","0.8929860591888428"
"881","0.8609071969985962","0.8609071969985962","0.8609071969985962"
"882","0.8944629430770874","0.8944629430770874","0.8944629430770874"
"884","0.8721837997436523","0.8721837997436523","0.8721837997436523"
"885","0.8890154957771301","0.8890154957771301","0.8890154957771301"
"886","0.8690556287765503","0.8690556287765503","0.8690556287765503"
"887","0.9115850925445557","0.9115850925445557","0.9115850925445557"
"888","0.8826510906219482","0.8826510906219482","0.8826510906219482"
"889","0.8588844537734985","0.8588844537734985","0.8588844537734985"
"890","0.9097368717193604","0.9097368717193604","0.9097368717193604"
"891","0.9232760667800903","0.9232760667800903","0.9232760667800903"
"892","0.8745536804199219","0.8745536804199219","0.8745536804199219"
"893","0.8899204730987549","0.8899204730987549","0.8899204730987549"
"894","0.9018243551254272","0.9018243551254272","0.9018243551254272"
"895","0.8891398310661316","0.8891398310661316","0.8891398310661316"
"896","0.9045049548149109","0.9045049548149109","0.9045049548149109"
"897","0.8987983465194702","0.8987983465194702","0.8987983465194702"
"898","0.8699712753295898","0.8699712753295898","0.8699712753295898"
"899","0.8834658861160278","0.8834658861160278","0.8834658861160278"
"901","0.8948627710342407","0.8948627710342407","0.8948627710342407"
"902","0.8640433549880981","0.8640433549880981","0.8640433549880981"
"903","0.888853907585144","0.888853907585144","0.888853907585144"
"904","0.8835111260414124","0.8835111260414124","0.8835111260414124"
"905","0.889281153678894","0.889281153678894","0.889281153678894"
"906","0.839239239692688","0.839239239692688","0.839239239692688"
"907","0.8888371586799622","0.8888371586799622","0.8888371586799622"
"908","0.8912582993507385","0.8912582993507385","0.8912582993507385"
"909","0.8931108117103577","0.8931108117103577","0.8931108117103577"
"910","0.8757084608078003","0.8757084608078003","0.8757084608078003"
"911","0.914687991142273","0.914687991142273","0.914687991142273"
"912","0.8820562362670898","0.8820562362670898","0.8820562362670898"
"913","0.8970093131065369","0.8970093131065369","0.8970093131065369"
"914","0.8550031781196594","0.8550031781196594","0.8550031781196594"
"915","0.8693279027938843","0.8693279027938843","0.8693279027938843"
"916","0.9188708066940308","0.9188708066940308","0.9188708066940308"
"918","0.8907511830329895","0.8907511830329895","0.8907511830329895"
"919","0.8866112232208252","0.8866112232208252","0.8866112232208252"
"920","0.8792006969451904","0.8792006969451904","0.8792006969451904"
"921","0.8510111570358276","0.8510111570358276","0.8510111570358276"
"922","0.84037184715271","0.84037184715271","0.84037184715271"
"923","0.8906989097595215","0.8906989097595215","0.8906989097595215"
"924","0.8807976245880127","0.8807976245880127","0.8807976245880127"
"925","0.8956072330474854","0.8956072330474854","0.8956072330474854"
"926","0.8896546363830566","0.8896546363830566","0.8896546363830566"
"927","0.8840514421463013","0.8840514421463013","0.8840514421463013"
"928","0.8994916677474976","0.8994916677474976","0.8994916677474976"
"929","0.8638805150985718","0.8638805150985718","0.8638805150985718"
"930","0.8692166805267334","0.8692166805267334","0.8692166805267334"
"931","0.889884352684021","0.889884352684021","0.889884352684021"
"932","0.8763805627822876","0.8763805627822876","0.8763805627822876"
"933","0.8935003876686096","0.8935003876686096","0.8935003876686096"
"934","0.8811179399490356","0.8811179399490356","0.8811179399490356"
"935","0.904701828956604","0.904701828956604","0.904701828956604"
"936","0.9009309411048889","0.9009309411048889","0.9009309411048889"
"937","0.8734768629074097","0.8734768629074097","0.8734768629074097"
"938","0.9055427312850952","0.9055427312850952","0.9055427312850952"
"939","0.896828293800354","0.896828293800354","0.896828293800354"
"940","0.8817875385284424","0.8817875385284424","0.8817875385284424"
"941","0.8487500548362732","0.8487500548362732","0.8487500548362732"
"942","0.82850182056427","0.82850182056427","0.82850182056427"
