"Step","serene-sun-203 - test/ssim_scat","serene-sun-203 - test/ssim_scat__MIN","serene-sun-203 - test/ssim_scat__MAX"
"470","0.9012763500213623","0.9012763500213623","0.9012763500213623"
"471","0.8987362384796143","0.8987362384796143","0.8987362384796143"
"472","0.9241794943809509","0.9241794943809509","0.9241794943809509"
"473","0.8969281911849976","0.8969281911849976","0.8969281911849976"
"474","0.8821367025375366","0.8821367025375366","0.8821367025375366"
"475","0.906607985496521","0.906607985496521","0.906607985496521"
"476","0.8799344301223755","0.8799344301223755","0.8799344301223755"
"477","0.923670768737793","0.923670768737793","0.923670768737793"
"478","0.8971732258796692","0.8971732258796692","0.8971732258796692"
"479","0.9225376844406128","0.9225376844406128","0.9225376844406128"
"480","0.9206380844116211","0.9206380844116211","0.9206380844116211"
"481","0.8752701282501221","0.8752701282501221","0.8752701282501221"
"482","0.9175195097923279","0.9175195097923279","0.9175195097923279"
"484","0.9220251441001892","0.9220251441001892","0.9220251441001892"
"485","0.9293848872184753","0.9293848872184753","0.9293848872184753"
"486","0.9041464924812317","0.9041464924812317","0.9041464924812317"
"487","0.9291329979896545","0.9291329979896545","0.9291329979896545"
"488","0.9308085441589355","0.9308085441589355","0.9308085441589355"
"489","0.9003411531448364","0.9003411531448364","0.9003411531448364"
"490","0.9108710885047913","0.9108710885047913","0.9108710885047913"
"491","0.9047467708587646","0.9047467708587646","0.9047467708587646"
"492","0.907505452632904","0.907505452632904","0.907505452632904"
"493","0.885730504989624","0.885730504989624","0.885730504989624"
"494","0.9212616682052612","0.9212616682052612","0.9212616682052612"
"495","0.892338752746582","0.892338752746582","0.892338752746582"
"496","0.9134138822555542","0.9134138822555542","0.9134138822555542"
"497","0.926719069480896","0.926719069480896","0.926719069480896"
"498","0.9030196666717529","0.9030196666717529","0.9030196666717529"
"499","0.8768711090087891","0.8768711090087891","0.8768711090087891"
"501","0.9018744826316833","0.9018744826316833","0.9018744826316833"
"502","0.9187121987342834","0.9187121987342834","0.9187121987342834"
"503","0.8702458739280701","0.8702458739280701","0.8702458739280701"
"504","0.9157954454421997","0.9157954454421997","0.9157954454421997"
"505","0.9281294345855713","0.9281294345855713","0.9281294345855713"
"506","0.9188810586929321","0.9188810586929321","0.9188810586929321"
"507","0.8861662745475769","0.8861662745475769","0.8861662745475769"
"508","0.8946390748023987","0.8946390748023987","0.8946390748023987"
"509","0.8719841837882996","0.8719841837882996","0.8719841837882996"
"510","0.9209862947463989","0.9209862947463989","0.9209862947463989"
"511","0.9262726306915283","0.9262726306915283","0.9262726306915283"
"512","0.887006938457489","0.887006938457489","0.887006938457489"
"513","0.921310544013977","0.921310544013977","0.921310544013977"
"514","0.9045069217681885","0.9045069217681885","0.9045069217681885"
"515","0.9026937484741211","0.9026937484741211","0.9026937484741211"
"516","0.9180147647857666","0.9180147647857666","0.9180147647857666"
"518","0.8805456757545471","0.8805456757545471","0.8805456757545471"
"519","0.8916914463043213","0.8916914463043213","0.8916914463043213"
"520","0.9053763151168823","0.9053763151168823","0.9053763151168823"
"521","0.8992133140563965","0.8992133140563965","0.8992133140563965"
"522","0.9007666110992432","0.9007666110992432","0.9007666110992432"
"523","0.9158413410186768","0.9158413410186768","0.9158413410186768"
"524","0.8959363102912903","0.8959363102912903","0.8959363102912903"
"525","0.9286723732948303","0.9286723732948303","0.9286723732948303"
"526","0.8883541226387024","0.8883541226387024","0.8883541226387024"
"527","0.8871654272079468","0.8871654272079468","0.8871654272079468"
"528","0.9137229919433594","0.9137229919433594","0.9137229919433594"
"529","0.8887352347373962","0.8887352347373962","0.8887352347373962"
"530","0.8513404130935669","0.8513404130935669","0.8513404130935669"
"531","0.9330471754074097","0.9330471754074097","0.9330471754074097"
"532","0.8924184441566467","0.8924184441566467","0.8924184441566467"
"533","0.8869537711143494","0.8869537711143494","0.8869537711143494"
"534","0.8966106176376343","0.8966106176376343","0.8966106176376343"
"535","0.927087664604187","0.927087664604187","0.927087664604187"
"536","0.8818304538726807","0.8818304538726807","0.8818304538726807"
"537","0.8810279369354248","0.8810279369354248","0.8810279369354248"
"538","0.851999044418335","0.851999044418335","0.851999044418335"
"539","0.8826203346252441","0.8826203346252441","0.8826203346252441"
"540","0.8989137411117554","0.8989137411117554","0.8989137411117554"
"541","0.9186919927597046","0.9186919927597046","0.9186919927597046"
"542","0.9001432061195374","0.9001432061195374","0.9001432061195374"
"543","0.9058901071548462","0.9058901071548462","0.9058901071548462"
"544","0.866512656211853","0.866512656211853","0.866512656211853"
"545","0.9060114622116089","0.9060114622116089","0.9060114622116089"
"546","0.9306774139404297","0.9306774139404297","0.9306774139404297"
"547","0.9019466042518616","0.9019466042518616","0.9019466042518616"
"548","0.9263817667961121","0.9263817667961121","0.9263817667961121"
"549","0.9266508221626282","0.9266508221626282","0.9266508221626282"
"551","0.9140819311141968","0.9140819311141968","0.9140819311141968"
"552","0.8797976970672607","0.8797976970672607","0.8797976970672607"
"553","0.876505970954895","0.876505970954895","0.876505970954895"
"554","0.8999755382537842","0.8999755382537842","0.8999755382537842"
"555","0.9116489887237549","0.9116489887237549","0.9116489887237549"
"556","0.8732161521911621","0.8732161521911621","0.8732161521911621"
"557","0.9268673658370972","0.9268673658370972","0.9268673658370972"
"558","0.9061020612716675","0.9061020612716675","0.9061020612716675"
"559","0.9041576385498047","0.9041576385498047","0.9041576385498047"
"560","0.9332529306411743","0.9332529306411743","0.9332529306411743"
"561","0.8853374719619751","0.8853374719619751","0.8853374719619751"
"562","0.9064244031906128","0.9064244031906128","0.9064244031906128"
"563","0.9068629145622253","0.9068629145622253","0.9068629145622253"
"564","0.9124383330345154","0.9124383330345154","0.9124383330345154"
"565","0.8575220108032227","0.8575220108032227","0.8575220108032227"
"566","0.9209247827529907","0.9209247827529907","0.9209247827529907"
"567","0.9049605131149292","0.9049605131149292","0.9049605131149292"
"568","0.9281315803527832","0.9281315803527832","0.9281315803527832"
"569","0.8802698254585266","0.8802698254585266","0.8802698254585266"
"570","0.9096909165382385","0.9096909165382385","0.9096909165382385"
"571","0.9276082515716553","0.9276082515716553","0.9276082515716553"
"572","0.9193830490112305","0.9193830490112305","0.9193830490112305"
"573","0.9327050447463989","0.9327050447463989","0.9327050447463989"
"574","0.9043232202529907","0.9043232202529907","0.9043232202529907"
"575","0.9178881049156189","0.9178881049156189","0.9178881049156189"
"576","0.892684280872345","0.892684280872345","0.892684280872345"
"577","0.8838569521903992","0.8838569521903992","0.8838569521903992"
"578","0.9272733926773071","0.9272733926773071","0.9272733926773071"
"579","0.9019958972930908","0.9019958972930908","0.9019958972930908"
"580","0.9016474485397339","0.9016474485397339","0.9016474485397339"
"581","0.866734504699707","0.866734504699707","0.866734504699707"
"582","0.9067928194999695","0.9067928194999695","0.9067928194999695"
"584","0.8994172215461731","0.8994172215461731","0.8994172215461731"
"585","0.8896713852882385","0.8896713852882385","0.8896713852882385"
"586","0.9148367047309875","0.9148367047309875","0.9148367047309875"
"587","0.8969430327415466","0.8969430327415466","0.8969430327415466"
"588","0.8744140267372131","0.8744140267372131","0.8744140267372131"
"589","0.9217442274093628","0.9217442274093628","0.9217442274093628"
"590","0.9159829616546631","0.9159829616546631","0.9159829616546631"
"591","0.891124963760376","0.891124963760376","0.891124963760376"
"592","0.8902686238288879","0.8902686238288879","0.8902686238288879"
"593","0.926546573638916","0.926546573638916","0.926546573638916"
"594","0.8956804871559143","0.8956804871559143","0.8956804871559143"
"595","0.9217462539672852","0.9217462539672852","0.9217462539672852"
"596","0.8711928129196167","0.8711928129196167","0.8711928129196167"
"597","0.9276690483093262","0.9276690483093262","0.9276690483093262"
"598","0.8825693130493164","0.8825693130493164","0.8825693130493164"
"599","0.8832688331604004","0.8832688331604004","0.8832688331604004"
"601","0.9284278154373169","0.9284278154373169","0.9284278154373169"
"602","0.907672643661499","0.907672643661499","0.907672643661499"
"603","0.9196740984916687","0.9196740984916687","0.9196740984916687"
"604","0.906998872756958","0.906998872756958","0.906998872756958"
"605","0.9297619462013245","0.9297619462013245","0.9297619462013245"
"606","0.9004683494567871","0.9004683494567871","0.9004683494567871"
"607","0.9143099188804626","0.9143099188804626","0.9143099188804626"
"608","0.909201979637146","0.909201979637146","0.909201979637146"
"609","0.8806862235069275","0.8806862235069275","0.8806862235069275"
"610","0.9090132713317871","0.9090132713317871","0.9090132713317871"
"611","0.9278737306594849","0.9278737306594849","0.9278737306594849"
"612","0.8980424404144287","0.8980424404144287","0.8980424404144287"
"613","0.9025548696517944","0.9025548696517944","0.9025548696517944"
"614","0.9102190732955933","0.9102190732955933","0.9102190732955933"
"615","0.8690836429595947","0.8690836429595947","0.8690836429595947"
"616","0.9122925996780396","0.9122925996780396","0.9122925996780396"
"618","0.9311016798019409","0.9311016798019409","0.9311016798019409"
"619","0.9201185703277588","0.9201185703277588","0.9201185703277588"
"620","0.91078782081604","0.91078782081604","0.91078782081604"
"621","0.914791464805603","0.914791464805603","0.914791464805603"
"622","0.9173933863639832","0.9173933863639832","0.9173933863639832"
"623","0.908388614654541","0.908388614654541","0.908388614654541"
"624","0.9227513074874878","0.9227513074874878","0.9227513074874878"
"625","0.9197164177894592","0.9197164177894592","0.9197164177894592"
"626","0.8958669900894165","0.8958669900894165","0.8958669900894165"
"627","0.9235832095146179","0.9235832095146179","0.9235832095146179"
"628","0.8851203322410583","0.8851203322410583","0.8851203322410583"
"629","0.8928439617156982","0.8928439617156982","0.8928439617156982"
"630","0.913307785987854","0.913307785987854","0.913307785987854"
"631","0.8975716829299927","0.8975716829299927","0.8975716829299927"
"632","0.9093157649040222","0.9093157649040222","0.9093157649040222"
"633","0.9207157492637634","0.9207157492637634","0.9207157492637634"
"634","0.87934410572052","0.87934410572052","0.87934410572052"
"635","0.9093230366706848","0.9093230366706848","0.9093230366706848"
"636","0.8599098920822144","0.8599098920822144","0.8599098920822144"
"637","0.8847059607505798","0.8847059607505798","0.8847059607505798"
"638","0.8920208215713501","0.8920208215713501","0.8920208215713501"
"639","0.886719822883606","0.886719822883606","0.886719822883606"
"640","0.8914937973022461","0.8914937973022461","0.8914937973022461"
"641","0.9098997116088867","0.9098997116088867","0.9098997116088867"
"642","0.9182013869285583","0.9182013869285583","0.9182013869285583"
"643","0.9007691144943237","0.9007691144943237","0.9007691144943237"
"644","0.9155216217041016","0.9155216217041016","0.9155216217041016"
"645","0.8883476257324219","0.8883476257324219","0.8883476257324219"
"646","0.9196802377700806","0.9196802377700806","0.9196802377700806"
"647","0.9189820289611816","0.9189820289611816","0.9189820289611816"
"648","0.8770128488540649","0.8770128488540649","0.8770128488540649"
"649","0.926834762096405","0.926834762096405","0.926834762096405"
"651","0.9299576282501221","0.9299576282501221","0.9299576282501221"
"652","0.8865509629249573","0.8865509629249573","0.8865509629249573"
"653","0.9024783372879028","0.9024783372879028","0.9024783372879028"
"654","0.9114290475845337","0.9114290475845337","0.9114290475845337"
"655","0.8812146782875061","0.8812146782875061","0.8812146782875061"
"656","0.8795206546783447","0.8795206546783447","0.8795206546783447"
"657","0.8727002143859863","0.8727002143859863","0.8727002143859863"
"658","0.9080228209495544","0.9080228209495544","0.9080228209495544"
"659","0.8733507394790649","0.8733507394790649","0.8733507394790649"
"660","0.8760186433792114","0.8760186433792114","0.8760186433792114"
"661","0.8990919589996338","0.8990919589996338","0.8990919589996338"
"662","0.9137755632400513","0.9137755632400513","0.9137755632400513"
"663","0.919685423374176","0.919685423374176","0.919685423374176"
"664","0.9266567230224609","0.9266567230224609","0.9266567230224609"
"665","0.8721022605895996","0.8721022605895996","0.8721022605895996"
"666","0.9203863143920898","0.9203863143920898","0.9203863143920898"
"667","0.9162598252296448","0.9162598252296448","0.9162598252296448"
"668","0.9250826239585876","0.9250826239585876","0.9250826239585876"
"669","0.8776463270187378","0.8776463270187378","0.8776463270187378"
"670","0.9044623374938965","0.9044623374938965","0.9044623374938965"
"671","0.9237716794013977","0.9237716794013977","0.9237716794013977"
"672","0.9310580492019653","0.9310580492019653","0.9310580492019653"
"673","0.8711767196655273","0.8711767196655273","0.8711767196655273"
"674","0.8895987272262573","0.8895987272262573","0.8895987272262573"
"675","0.9054440259933472","0.9054440259933472","0.9054440259933472"
"676","0.9132053256034851","0.9132053256034851","0.9132053256034851"
"677","0.8604949712753296","0.8604949712753296","0.8604949712753296"
"678","0.8885300159454346","0.8885300159454346","0.8885300159454346"
"679","0.9301283359527588","0.9301283359527588","0.9301283359527588"
"680","0.9281669855117798","0.9281669855117798","0.9281669855117798"
"681","0.9254900217056274","0.9254900217056274","0.9254900217056274"
"682","0.9191294312477112","0.9191294312477112","0.9191294312477112"
"684","0.87350994348526","0.87350994348526","0.87350994348526"
"685","0.8870862722396851","0.8870862722396851","0.8870862722396851"
"686","0.9182271957397461","0.9182271957397461","0.9182271957397461"
"687","0.9048694372177124","0.9048694372177124","0.9048694372177124"
"688","0.921047568321228","0.921047568321228","0.921047568321228"
"689","0.8637189865112305","0.8637189865112305","0.8637189865112305"
"690","0.8930599093437195","0.8930599093437195","0.8930599093437195"
"691","0.9102346897125244","0.9102346897125244","0.9102346897125244"
"692","0.9137702584266663","0.9137702584266663","0.9137702584266663"
"693","0.9018294811248779","0.9018294811248779","0.9018294811248779"
"694","0.8914930820465088","0.8914930820465088","0.8914930820465088"
"695","0.9033321738243103","0.9033321738243103","0.9033321738243103"
"696","0.8982470035552979","0.8982470035552979","0.8982470035552979"
"697","0.9262549877166748","0.9262549877166748","0.9262549877166748"
"698","0.8876850605010986","0.8876850605010986","0.8876850605010986"
"699","0.9285329580307007","0.9285329580307007","0.9285329580307007"
"701","0.8943474292755127","0.8943474292755127","0.8943474292755127"
"702","0.9101725816726685","0.9101725816726685","0.9101725816726685"
"703","0.9252209067344666","0.9252209067344666","0.9252209067344666"
"704","0.9253114461898804","0.9253114461898804","0.9253114461898804"
"705","0.8824203014373779","0.8824203014373779","0.8824203014373779"
"706","0.9170223474502563","0.9170223474502563","0.9170223474502563"
"707","0.8851007223129272","0.8851007223129272","0.8851007223129272"
"708","0.9027459621429443","0.9027459621429443","0.9027459621429443"
"709","0.898798942565918","0.898798942565918","0.898798942565918"
"710","0.9158254265785217","0.9158254265785217","0.9158254265785217"
"711","0.911221981048584","0.911221981048584","0.911221981048584"
"712","0.90340256690979","0.90340256690979","0.90340256690979"
"713","0.9283410906791687","0.9283410906791687","0.9283410906791687"
"714","0.8942188024520874","0.8942188024520874","0.8942188024520874"
"715","0.8745130300521851","0.8745130300521851","0.8745130300521851"
"716","0.9152716398239136","0.9152716398239136","0.9152716398239136"
"718","0.92641681432724","0.92641681432724","0.92641681432724"
"719","0.8873474597930908","0.8873474597930908","0.8873474597930908"
"720","0.9026458263397217","0.9026458263397217","0.9026458263397217"
"721","0.8962111473083496","0.8962111473083496","0.8962111473083496"
"722","0.9229413270950317","0.9229413270950317","0.9229413270950317"
"723","0.9228790998458862","0.9228790998458862","0.9228790998458862"
"724","0.9265350103378296","0.9265350103378296","0.9265350103378296"
"725","0.8892350196838379","0.8892350196838379","0.8892350196838379"
"726","0.924972414970398","0.924972414970398","0.924972414970398"
"727","0.8946533203125","0.8946533203125","0.8946533203125"
"728","0.9317544102668762","0.9317544102668762","0.9317544102668762"
"729","0.9110027551651001","0.9110027551651001","0.9110027551651001"
"730","0.9296672940254211","0.9296672940254211","0.9296672940254211"
"731","0.8790872097015381","0.8790872097015381","0.8790872097015381"
"732","0.9236181974411011","0.9236181974411011","0.9236181974411011"
"733","0.9023958444595337","0.9023958444595337","0.9023958444595337"
"734","0.9235753417015076","0.9235753417015076","0.9235753417015076"
"735","0.8793900609016418","0.8793900609016418","0.8793900609016418"
"736","0.9116125106811523","0.9116125106811523","0.9116125106811523"
"737","0.9266156554222107","0.9266156554222107","0.9266156554222107"
"738","0.9189497828483582","0.9189497828483582","0.9189497828483582"
"739","0.904799222946167","0.904799222946167","0.904799222946167"
"740","0.9233551025390625","0.9233551025390625","0.9233551025390625"
"741","0.8900965452194214","0.8900965452194214","0.8900965452194214"
"742","0.9292393922805786","0.9292393922805786","0.9292393922805786"
"743","0.8745009899139404","0.8745009899139404","0.8745009899139404"
"744","0.9266314506530762","0.9266314506530762","0.9266314506530762"
"745","0.9201641082763672","0.9201641082763672","0.9201641082763672"
"746","0.9029947519302368","0.9029947519302368","0.9029947519302368"
"747","0.9042787551879883","0.9042787551879883","0.9042787551879883"
"748","0.9089682102203369","0.9089682102203369","0.9089682102203369"
"749","0.9303215146064758","0.9303215146064758","0.9303215146064758"
"751","0.9099393486976624","0.9099393486976624","0.9099393486976624"
"752","0.8873185515403748","0.8873185515403748","0.8873185515403748"
"753","0.9226368069648743","0.9226368069648743","0.9226368069648743"
"754","0.9280388355255127","0.9280388355255127","0.9280388355255127"
"755","0.8684400320053101","0.8684400320053101","0.8684400320053101"
"756","0.8985282182693481","0.8985282182693481","0.8985282182693481"
"757","0.9279013872146606","0.9279013872146606","0.9279013872146606"
"758","0.9282427430152893","0.9282427430152893","0.9282427430152893"
"759","0.8779686689376831","0.8779686689376831","0.8779686689376831"
"760","0.8919238448143005","0.8919238448143005","0.8919238448143005"
"761","0.8852940797805786","0.8852940797805786","0.8852940797805786"
"762","0.8941460847854614","0.8941460847854614","0.8941460847854614"
"763","0.9235576391220093","0.9235576391220093","0.9235576391220093"
"764","0.8783525228500366","0.8783525228500366","0.8783525228500366"
"765","0.89979088306427","0.89979088306427","0.89979088306427"
"766","0.9208983778953552","0.9208983778953552","0.9208983778953552"
"767","0.9112095832824707","0.9112095832824707","0.9112095832824707"
"768","0.9324332475662231","0.9324332475662231","0.9324332475662231"
"769","0.9169312119483948","0.9169312119483948","0.9169312119483948"
"770","0.8936359286308289","0.8936359286308289","0.8936359286308289"
"771","0.9250695109367371","0.9250695109367371","0.9250695109367371"
"772","0.8992680311203003","0.8992680311203003","0.8992680311203003"
"773","0.8612103462219238","0.8612103462219238","0.8612103462219238"
"774","0.9306344389915466","0.9306344389915466","0.9306344389915466"
"775","0.8664209246635437","0.8664209246635437","0.8664209246635437"
"776","0.9104994535446167","0.9104994535446167","0.9104994535446167"
"777","0.9096859693527222","0.9096859693527222","0.9096859693527222"
"778","0.9275994896888733","0.9275994896888733","0.9275994896888733"
"779","0.8810070157051086","0.8810070157051086","0.8810070157051086"
"780","0.886249840259552","0.886249840259552","0.886249840259552"
"781","0.9262462854385376","0.9262462854385376","0.9262462854385376"
"782","0.9288603067398071","0.9288603067398071","0.9288603067398071"
"784","0.9016163349151611","0.9016163349151611","0.9016163349151611"
"785","0.9058536887168884","0.9058536887168884","0.9058536887168884"
"786","0.8915348052978516","0.8915348052978516","0.8915348052978516"
"787","0.8942781686782837","0.8942781686782837","0.8942781686782837"
"788","0.9115623235702515","0.9115623235702515","0.9115623235702515"
"789","0.878055989742279","0.878055989742279","0.878055989742279"
"790","0.9196690320968628","0.9196690320968628","0.9196690320968628"
"791","0.9291691184043884","0.9291691184043884","0.9291691184043884"
"792","0.9188675880432129","0.9188675880432129","0.9188675880432129"
"793","0.9118561744689941","0.9118561744689941","0.9118561744689941"
"794","0.927233099937439","0.927233099937439","0.927233099937439"
"795","0.9249573945999146","0.9249573945999146","0.9249573945999146"
"796","0.8885217308998108","0.8885217308998108","0.8885217308998108"
"797","0.9124932289123535","0.9124932289123535","0.9124932289123535"
"798","0.9072393774986267","0.9072393774986267","0.9072393774986267"
"799","0.9244673252105713","0.9244673252105713","0.9244673252105713"
"801","0.9081375002861023","0.9081375002861023","0.9081375002861023"
"802","0.8975915908813477","0.8975915908813477","0.8975915908813477"
"803","0.852942943572998","0.852942943572998","0.852942943572998"
"804","0.8748587965965271","0.8748587965965271","0.8748587965965271"
"805","0.9186654090881348","0.9186654090881348","0.9186654090881348"
"806","0.8804159760475159","0.8804159760475159","0.8804159760475159"
"807","0.8729525804519653","0.8729525804519653","0.8729525804519653"
"808","0.9245866537094116","0.9245866537094116","0.9245866537094116"
"809","0.9036974906921387","0.9036974906921387","0.9036974906921387"
"810","0.8798520565032959","0.8798520565032959","0.8798520565032959"
"811","0.9289495944976807","0.9289495944976807","0.9289495944976807"
"812","0.8961485028266907","0.8961485028266907","0.8961485028266907"
"813","0.9204714298248291","0.9204714298248291","0.9204714298248291"
"814","0.8724631667137146","0.8724631667137146","0.8724631667137146"
"815","0.8583754301071167","0.8583754301071167","0.8583754301071167"
"816","0.920132040977478","0.920132040977478","0.920132040977478"
"818","0.9131818413734436","0.9131818413734436","0.9131818413734436"
"819","0.8896476030349731","0.8896476030349731","0.8896476030349731"
"820","0.8710892796516418","0.8710892796516418","0.8710892796516418"
"821","0.8832528591156006","0.8832528591156006","0.8832528591156006"
"822","0.8803696632385254","0.8803696632385254","0.8803696632385254"
"823","0.9003064036369324","0.9003064036369324","0.9003064036369324"
"824","0.870193600654602","0.870193600654602","0.870193600654602"
"825","0.9225870370864868","0.9225870370864868","0.9225870370864868"
"826","0.9149755835533142","0.9149755835533142","0.9149755835533142"
"827","0.8999455571174622","0.8999455571174622","0.8999455571174622"
"828","0.8802258968353271","0.8802258968353271","0.8802258968353271"
"829","0.8849620819091797","0.8849620819091797","0.8849620819091797"
"830","0.879338264465332","0.879338264465332","0.879338264465332"
"831","0.8833088874816895","0.8833088874816895","0.8833088874816895"
"832","0.9263876676559448","0.9263876676559448","0.9263876676559448"
"833","0.928789496421814","0.928789496421814","0.928789496421814"
"834","0.9273756742477417","0.9273756742477417","0.9273756742477417"
"835","0.8999506235122681","0.8999506235122681","0.8999506235122681"
"836","0.91676926612854","0.91676926612854","0.91676926612854"
"837","0.8959673047065735","0.8959673047065735","0.8959673047065735"
"838","0.9209080338478088","0.9209080338478088","0.9209080338478088"
"839","0.9253213405609131","0.9253213405609131","0.9253213405609131"
"840","0.9079955816268921","0.9079955816268921","0.9079955816268921"
"841","0.9183485507965088","0.9183485507965088","0.9183485507965088"
"842","0.9128222465515137","0.9128222465515137","0.9128222465515137"
"843","0.8942504525184631","0.8942504525184631","0.8942504525184631"
"844","0.9080854654312134","0.9080854654312134","0.9080854654312134"
"845","0.9044767618179321","0.9044767618179321","0.9044767618179321"
"846","0.9154555797576904","0.9154555797576904","0.9154555797576904"
"847","0.9174101948738098","0.9174101948738098","0.9174101948738098"
"848","0.9147383570671082","0.9147383570671082","0.9147383570671082"
"849","0.8379085063934326","0.8379085063934326","0.8379085063934326"
"851","0.8962186574935913","0.8962186574935913","0.8962186574935913"
"852","0.8375499844551086","0.8375499844551086","0.8375499844551086"
"853","0.915451169013977","0.915451169013977","0.915451169013977"
"854","0.8992652297019958","0.8992652297019958","0.8992652297019958"
"855","0.8734194040298462","0.8734194040298462","0.8734194040298462"
"856","0.8824899792671204","0.8824899792671204","0.8824899792671204"
"857","0.9060823917388916","0.9060823917388916","0.9060823917388916"
"858","0.9006689786911011","0.9006689786911011","0.9006689786911011"
"859","0.9015607237815857","0.9015607237815857","0.9015607237815857"
"860","0.9248517751693726","0.9248517751693726","0.9248517751693726"
"861","0.9321242570877075","0.9321242570877075","0.9321242570877075"
"862","0.9217499494552612","0.9217499494552612","0.9217499494552612"
"863","0.9249764680862427","0.9249764680862427","0.9249764680862427"
"864","0.9053818583488464","0.9053818583488464","0.9053818583488464"
"865","0.9177568554878235","0.9177568554878235","0.9177568554878235"
"866","0.9049018621444702","0.9049018621444702","0.9049018621444702"
"867","0.9286585450172424","0.9286585450172424","0.9286585450172424"
"868","0.9044704437255859","0.9044704437255859","0.9044704437255859"
"869","0.870245635509491","0.870245635509491","0.870245635509491"
"870","0.9172333478927612","0.9172333478927612","0.9172333478927612"
"871","0.9099160432815552","0.9099160432815552","0.9099160432815552"
"872","0.8839242458343506","0.8839242458343506","0.8839242458343506"
"873","0.9088045954704285","0.9088045954704285","0.9088045954704285"
"874","0.9104189276695251","0.9104189276695251","0.9104189276695251"
"875","0.8948718309402466","0.8948718309402466","0.8948718309402466"
"876","0.9270509481430054","0.9270509481430054","0.9270509481430054"
"877","0.8802869319915771","0.8802869319915771","0.8802869319915771"
"878","0.8440394401550293","0.8440394401550293","0.8440394401550293"
"879","0.8934974670410156","0.8934974670410156","0.8934974670410156"
"880","0.8946869373321533","0.8946869373321533","0.8946869373321533"
"881","0.8956850171089172","0.8956850171089172","0.8956850171089172"
"882","0.9118123054504395","0.9118123054504395","0.9118123054504395"
"884","0.905134916305542","0.905134916305542","0.905134916305542"
"885","0.910423994064331","0.910423994064331","0.910423994064331"
"886","0.9073630571365356","0.9073630571365356","0.9073630571365356"
"887","0.9179630875587463","0.9179630875587463","0.9179630875587463"
"888","0.9255688786506653","0.9255688786506653","0.9255688786506653"
"889","0.8660603761672974","0.8660603761672974","0.8660603761672974"
"890","0.9150558710098267","0.9150558710098267","0.9150558710098267"
"891","0.9300523996353149","0.9300523996353149","0.9300523996353149"
"892","0.8769931197166443","0.8769931197166443","0.8769931197166443"
"893","0.9217711091041565","0.9217711091041565","0.9217711091041565"
"894","0.9220607280731201","0.9220607280731201","0.9220607280731201"
"895","0.8989281058311462","0.8989281058311462","0.8989281058311462"
"896","0.8672769069671631","0.8672769069671631","0.8672769069671631"
"897","0.9149752855300903","0.9149752855300903","0.9149752855300903"
"898","0.8893995881080627","0.8893995881080627","0.8893995881080627"
"899","0.8939856290817261","0.8939856290817261","0.8939856290817261"
"901","0.9121225476264954","0.9121225476264954","0.9121225476264954"
"902","0.8773714900016785","0.8773714900016785","0.8773714900016785"
"903","0.9043786525726318","0.9043786525726318","0.9043786525726318"
"904","0.9222999811172485","0.9222999811172485","0.9222999811172485"
"905","0.9205712080001831","0.9205712080001831","0.9205712080001831"
"906","0.8809715509414673","0.8809715509414673","0.8809715509414673"
"907","0.9154340028762817","0.9154340028762817","0.9154340028762817"
"908","0.896544873714447","0.896544873714447","0.896544873714447"
"909","0.9135818481445312","0.9135818481445312","0.9135818481445312"
"910","0.9101633429527283","0.9101633429527283","0.9101633429527283"
"911","0.9223320484161377","0.9223320484161377","0.9223320484161377"
"912","0.9027366638183594","0.9027366638183594","0.9027366638183594"
"913","0.9055415391921997","0.9055415391921997","0.9055415391921997"
"914","0.9053068161010742","0.9053068161010742","0.9053068161010742"
"915","0.8484494686126709","0.8484494686126709","0.8484494686126709"
"916","0.9257245063781738","0.9257245063781738","0.9257245063781738"
"918","0.9080560207366943","0.9080560207366943","0.9080560207366943"
"919","0.9005988240242004","0.9005988240242004","0.9005988240242004"
"920","0.8955641388893127","0.8955641388893127","0.8955641388893127"
"921","0.8883940577507019","0.8883940577507019","0.8883940577507019"
"922","0.8939855694770813","0.8939855694770813","0.8939855694770813"
"923","0.9140911102294922","0.9140911102294922","0.9140911102294922"
"924","0.8885558843612671","0.8885558843612671","0.8885558843612671"
"925","0.9006710648536682","0.9006710648536682","0.9006710648536682"
"926","0.8676371574401855","0.8676371574401855","0.8676371574401855"
"927","0.9242908954620361","0.9242908954620361","0.9242908954620361"
"928","0.9192945957183838","0.9192945957183838","0.9192945957183838"
"929","0.897885799407959","0.897885799407959","0.897885799407959"
"930","0.9096084833145142","0.9096084833145142","0.9096084833145142"
"931","0.9084809422492981","0.9084809422492981","0.9084809422492981"
"932","0.8845788240432739","0.8845788240432739","0.8845788240432739"
"933","0.9109314680099487","0.9109314680099487","0.9109314680099487"
"934","0.9128298163414001","0.9128298163414001","0.9128298163414001"
"935","0.9231890439987183","0.9231890439987183","0.9231890439987183"
"936","0.8957611322402954","0.8957611322402954","0.8957611322402954"
"937","0.9052939414978027","0.9052939414978027","0.9052939414978027"
"938","0.9241976737976074","0.9241976737976074","0.9241976737976074"
"939","0.9172706604003906","0.9172706604003906","0.9172706604003906"
"940","0.9051656126976013","0.9051656126976013","0.9051656126976013"
"941","0.8926811218261719","0.8926811218261719","0.8926811218261719"
"942","0.8459967374801636","0.8459967374801636","0.8459967374801636"
