"Step","pleasant-mountain-202 - test/rmse_scat","pleasant-mountain-202 - test/rmse_scat__MIN","pleasant-mountain-202 - test/rmse_scat__MAX"
"465","0.012279943563044071","0.012279943563044071","0.012279943563044071"
"466","0.037646107375621796","0.037646107375621796","0.037646107375621796"
"467","0.02663830667734146","0.02663830667734146","0.02663830667734146"
"468","0.013702637515962124","0.013702637515962124","0.013702637515962124"
"469","0.018252896144986153","0.018252896144986153","0.018252896144986153"
"470","0.015192268416285515","0.015192268416285515","0.015192268416285515"
"471","0.01561227347701788","0.01561227347701788","0.01561227347701788"
"472","0.024439333006739616","0.024439333006739616","0.024439333006739616"
"473","0.02118201181292534","0.02118201181292534","0.02118201181292534"
"474","0.014661885797977448","0.014661885797977448","0.014661885797977448"
"475","0.00859240721911192","0.00859240721911192","0.00859240721911192"
"476","0.03455688804388046","0.03455688804388046","0.03455688804388046"
"477","0.014483795501291752","0.014483795501291752","0.014483795501291752"
"478","0.02481759898364544","0.02481759898364544","0.02481759898364544"
"479","0.006503245327621698","0.006503245327621698","0.006503245327621698"
"480","0.009114231914281845","0.009114231914281845","0.009114231914281845"
"481","0.01902378536760807","0.01902378536760807","0.01902378536760807"
"482","0.009726462885737419","0.009726462885737419","0.009726462885737419"
"484","0.005285276565700769","0.005285276565700769","0.005285276565700769"
"485","0.015168954618275166","0.015168954618275166","0.015168954618275166"
"486","0.028323259204626083","0.028323259204626083","0.028323259204626083"
"487","0.005000673700124025","0.005000673700124025","0.005000673700124025"
"488","0.0068707955069839954","0.0068707955069839954","0.0068707955069839954"
"489","0.023570358753204346","0.023570358753204346","0.023570358753204346"
"490","0.013965416699647903","0.013965416699647903","0.013965416699647903"
"491","0.011478067375719547","0.011478067375719547","0.011478067375719547"
"492","0.031232787296175957","0.031232787296175957","0.031232787296175957"
"493","0.016339214518666267","0.016339214518666267","0.016339214518666267"
"494","0.013736486434936523","0.013736486434936523","0.013736486434936523"
"495","0.025506429374217987","0.025506429374217987","0.025506429374217987"
"496","0.030185172334313393","0.030185172334313393","0.030185172334313393"
"497","0.008502724580466747","0.008502724580466747","0.008502724580466747"
"498","0.02161712385714054","0.02161712385714054","0.02161712385714054"
"499","0.012240299955010414","0.012240299955010414","0.012240299955010414"
"501","0.010203249752521515","0.010203249752521515","0.010203249752521515"
"502","0.012799592688679695","0.012799592688679695","0.012799592688679695"
"503","0.03815118595957756","0.03815118595957756","0.03815118595957756"
"504","0.010659552179276943","0.010659552179276943","0.010659552179276943"
"505","0.005917349364608526","0.005917349364608526","0.005917349364608526"
"506","0.016670357435941696","0.016670357435941696","0.016670357435941696"
"507","0.0233494583517313","0.0233494583517313","0.0233494583517313"
"508","0.01947912387549877","0.01947912387549877","0.01947912387549877"
"509","0.011043328791856766","0.011043328791856766","0.011043328791856766"
"510","0.009598040953278542","0.009598040953278542","0.009598040953278542"
"511","0.006560752168297768","0.006560752168297768","0.006560752168297768"
"512","0.0411042720079422","0.0411042720079422","0.0411042720079422"
"513","0.013492929749190807","0.013492929749190807","0.013492929749190807"
"514","0.01550207007676363","0.01550207007676363","0.01550207007676363"
"515","0.010691354051232338","0.010691354051232338","0.010691354051232338"
"516","0.02579839527606964","0.02579839527606964","0.02579839527606964"
"518","0.025953583419322968","0.025953583419322968","0.025953583419322968"
"519","0.03827318921685219","0.03827318921685219","0.03827318921685219"
"520","0.010301228612661362","0.010301228612661362","0.010301228612661362"
"521","0.016055108979344368","0.016055108979344368","0.016055108979344368"
"522","0.01893189549446106","0.01893189549446106","0.01893189549446106"
"523","0.03488307073712349","0.03488307073712349","0.03488307073712349"
"524","0.021790577098727226","0.021790577098727226","0.021790577098727226"
"525","0.01778491958975792","0.01778491958975792","0.01778491958975792"
"526","0.016655631363391876","0.016655631363391876","0.016655631363391876"
"527","0.016078194603323936","0.016078194603323936","0.016078194603323936"
"528","0.020877256989479065","0.020877256989479065","0.020877256989479065"
"529","0.012032606638967991","0.012032606638967991","0.012032606638967991"
"530","0.012272385880351067","0.012272385880351067","0.012272385880351067"
"531","0.014320293441414833","0.014320293441414833","0.014320293441414833"
"532","0.012181253172457218","0.012181253172457218","0.012181253172457218"
"533","0.014628792181611061","0.014628792181611061","0.014628792181611061"
"534","0.011798260733485222","0.011798260733485222","0.011798260733485222"
"535","0.009012361988425255","0.009012361988425255","0.009012361988425255"
"536","0.020235994830727577","0.020235994830727577","0.020235994830727577"
"537","0.02312719076871872","0.02312719076871872","0.02312719076871872"
"538","0.0267554372549057","0.0267554372549057","0.0267554372549057"
"539","0.012196226045489311","0.012196226045489311","0.012196226045489311"
"540","0.013147835619747639","0.013147835619747639","0.013147835619747639"
"541","0.0075104874558746815","0.0075104874558746815","0.0075104874558746815"
"542","0.011797161772847176","0.011797161772847176","0.011797161772847176"
"543","0.027062132954597473","0.027062132954597473","0.027062132954597473"
"544","0.012218514457345009","0.012218514457345009","0.012218514457345009"
"545","0.013004536740481853","0.013004536740481853","0.013004536740481853"
"546","0.0054030632600188255","0.0054030632600188255","0.0054030632600188255"
"547","0.03876040130853653","0.03876040130853653","0.03876040130853653"
"548","0.005704290699213743","0.005704290699213743","0.005704290699213743"
"549","0.005254271440207958","0.005254271440207958","0.005254271440207958"
"551","0.01920175366103649","0.01920175366103649","0.01920175366103649"
"552","0.013680920004844666","0.013680920004844666","0.013680920004844666"
"553","0.013037711381912231","0.013037711381912231","0.013037711381912231"
"554","0.014841013588011265","0.014841013588011265","0.014841013588011265"
"555","0.024896450340747833","0.024896450340747833","0.024896450340747833"
"556","0.0211787149310112","0.0211787149310112","0.0211787149310112"
"557","0.011907878331840038","0.011907878331840038","0.011907878331840038"
"558","0.01322187576442957","0.01322187576442957","0.01322187576442957"
"559","0.029530638828873634","0.029530638828873634","0.029530638828873634"
"560","0.004153499845415354","0.004153499845415354","0.004153499845415354"
"561","0.014653258956968784","0.014653258956968784","0.014653258956968784"
"562","0.013962246477603912","0.013962246477603912","0.013962246477603912"
"563","0.015250549651682377","0.015250549651682377","0.015250549651682377"
"564","0.01770005002617836","0.01770005002617836","0.01770005002617836"
"565","0.012890161946415901","0.012890161946415901","0.012890161946415901"
"566","0.01807238906621933","0.01807238906621933","0.01807238906621933"
"567","0.014548051171004772","0.014548051171004772","0.014548051171004772"
"568","0.0048279897309839725","0.0048279897309839725","0.0048279897309839725"
"569","0.011198118329048157","0.011198118329048157","0.011198118329048157"
"570","0.032210253179073334","0.032210253179073334","0.032210253179073334"
"571","0.005216360557824373","0.005216360557824373","0.005216360557824373"
"572","0.011543117463588715","0.011543117463588715","0.011543117463588715"
"573","0.016992010176181793","0.016992010176181793","0.016992010176181793"
"574","0.017169127240777016","0.017169127240777016","0.017169127240777016"
"575","0.010536001063883305","0.010536001063883305","0.010536001063883305"
"576","0.014051918871700764","0.014051918871700764","0.014051918871700764"
"577","0.031809113919734955","0.031809113919734955","0.031809113919734955"
"578","0.015052574686706066","0.015052574686706066","0.015052574686706066"
"579","0.0199040025472641","0.0199040025472641","0.0199040025472641"
"580","0.029232047498226166","0.029232047498226166","0.029232047498226166"
"581","0.014525682665407658","0.014525682665407658","0.014525682665407658"
"582","0.010221279226243496","0.010221279226243496","0.010221279226243496"
"584","0.026464669033885002","0.026464669033885002","0.026464669033885002"
"585","0.02800319902598858","0.02800319902598858","0.02800319902598858"
"586","0.015311862342059612","0.015311862342059612","0.015311862342059612"
"587","0.013022974133491516","0.013022974133491516","0.013022974133491516"
"588","0.037933599203825","0.037933599203825","0.037933599203825"
"589","0.033231280744075775","0.033231280744075775","0.033231280744075775"
"590","0.00714178616181016","0.00714178616181016","0.00714178616181016"
"591","0.01516604982316494","0.01516604982316494","0.01516604982316494"
"592","0.021693969145417213","0.021693969145417213","0.021693969145417213"
"593","0.012077920138835907","0.012077920138835907","0.012077920138835907"
"594","0.01214128639549017","0.01214128639549017","0.01214128639549017"
"595","0.015225894749164581","0.015225894749164581","0.015225894749164581"
"596","0.024551760405302048","0.024551760405302048","0.024551760405302048"
"597","0.013994514010846615","0.013994514010846615","0.013994514010846615"
"598","0.05010821297764778","0.05010821297764778","0.05010821297764778"
"599","0.03096586838364601","0.03096586838364601","0.03096586838364601"
"601","0.006484555546194315","0.006484555546194315","0.006484555546194315"
"602","0.012524029240012169","0.012524029240012169","0.012524029240012169"
"603","0.012568671256303787","0.012568671256303787","0.012568671256303787"
"604","0.017793450504541397","0.017793450504541397","0.017793450504541397"
"605","0.006782836280763149","0.006782836280763149","0.006782836280763149"
"606","0.020447853952646255","0.020447853952646255","0.020447853952646255"
"607","0.0380684956908226","0.0380684956908226","0.0380684956908226"
"608","0.013957221992313862","0.013957221992313862","0.013957221992313862"
"609","0.009891098365187645","0.009891098365187645","0.009891098365187645"
"610","0.013654667884111404","0.013654667884111404","0.013654667884111404"
"611","0.004136843141168356","0.004136843141168356","0.004136843141168356"
"612","0.015989815816283226","0.015989815816283226","0.015989815816283226"
"613","0.014250550419092178","0.014250550419092178","0.014250550419092178"
"614","0.012599079869687557","0.012599079869687557","0.012599079869687557"
"615","0.011748228222131729","0.011748228222131729","0.011748228222131729"
"616","0.013853543438017368","0.013853543438017368","0.013853543438017368"
"618","0.004524495918303728","0.004524495918303728","0.004524495918303728"
"619","0.014291806146502495","0.014291806146502495","0.014291806146502495"
"620","0.035685308277606964","0.035685308277606964","0.035685308277606964"
"621","0.025540968403220177","0.025540968403220177","0.025540968403220177"
"622","0.01164375152438879","0.01164375152438879","0.01164375152438879"
"623","0.009435517713427544","0.009435517713427544","0.009435517713427544"
"624","0.012340747751295567","0.012340747751295567","0.012340747751295567"
"625","0.010645796544849873","0.010645796544849873","0.010645796544849873"
"626","0.03656690940260887","0.03656690940260887","0.03656690940260887"
"627","0.007467904593795538","0.007467904593795538","0.007467904593795538"
"628","0.02460293658077717","0.02460293658077717","0.02460293658077717"
"629","0.011050302535295486","0.011050302535295486","0.011050302535295486"
"630","0.016965998336672783","0.016965998336672783","0.016965998336672783"
"631","0.014206288382411003","0.014206288382411003","0.014206288382411003"
"632","0.01851016655564308","0.01851016655564308","0.01851016655564308"
"633","0.015163264237344265","0.015163264237344265","0.015163264237344265"
"634","0.04382413625717163","0.04382413625717163","0.04382413625717163"
"635","0.017311889678239822","0.017311889678239822","0.017311889678239822"
"636","0.031031809747219086","0.031031809747219086","0.031031809747219086"
"637","0.02955181896686554","0.02955181896686554","0.02955181896686554"
"638","0.011116351932287216","0.011116351932287216","0.011116351932287216"
"639","0.01139671541750431","0.01139671541750431","0.01139671541750431"
"640","0.03285903111100197","0.03285903111100197","0.03285903111100197"
"641","0.017549458891153336","0.017549458891153336","0.017549458891153336"
"642","0.02210739441215992","0.02210739441215992","0.02210739441215992"
"643","0.021631374955177307","0.021631374955177307","0.021631374955177307"
"644","0.018605006858706474","0.018605006858706474","0.018605006858706474"
"645","0.01242116279900074","0.01242116279900074","0.01242116279900074"
"646","0.01489912811666727","0.01489912811666727","0.01489912811666727"
"647","0.03028017096221447","0.03028017096221447","0.03028017096221447"
"648","0.013651462271809578","0.013651462271809578","0.013651462271809578"
"649","0.008262581191956997","0.008262581191956997","0.008262581191956997"
"651","0.005567251238971949","0.005567251238971949","0.005567251238971949"
"652","0.012471659108996391","0.012471659108996391","0.012471659108996391"
"653","0.013728863559663296","0.013728863559663296","0.013728863559663296"
"654","0.013029697351157665","0.013029697351157665","0.013029697351157665"
"655","0.01172768697142601","0.01172768697142601","0.01172768697142601"
"656","0.013811984099447727","0.013811984099447727","0.013811984099447727"
"657","0.013278734870254993","0.013278734870254993","0.013278734870254993"
"658","0.02634601667523384","0.02634601667523384","0.02634601667523384"
"659","0.012489939108490944","0.012489939108490944","0.012489939108490944"
"660","0.014051913283765316","0.014051913283765316","0.014051913283765316"
"661","0.06414694339036942","0.06414694339036942","0.06414694339036942"
"662","0.009795429185032845","0.009795429185032845","0.009795429185032845"
"663","0.010307051241397858","0.010307051241397858","0.010307051241397858"
"664","0.013560964725911617","0.013560964725911617","0.013560964725911617"
"665","0.0357901006937027","0.0357901006937027","0.0357901006937027"
"666","0.008110425435006618","0.008110425435006618","0.008110425435006618"
"667","0.017885122448205948","0.017885122448205948","0.017885122448205948"
"668","0.008193494752049446","0.008193494752049446","0.008193494752049446"
"669","0.025621898472309113","0.025621898472309113","0.025621898472309113"
"670","0.019421715289354324","0.019421715289354324","0.019421715289354324"
"671","0.010814518667757511","0.010814518667757511","0.010814518667757511"
"672","0.015259334817528725","0.015259334817528725","0.015259334817528725"
"673","0.030416345223784447","0.030416345223784447","0.030416345223784447"
"674","0.017232127487659454","0.017232127487659454","0.017232127487659454"
"675","0.011275988072156906","0.011275988072156906","0.011275988072156906"
"676","0.028680959716439247","0.028680959716439247","0.028680959716439247"
"677","0.011607601307332516","0.011607601307332516","0.011607601307332516"
"678","0.0162998978048563","0.0162998978048563","0.0162998978048563"
"679","0.006765238009393215","0.006765238009393215","0.006765238009393215"
"680","0.0075515033677220345","0.0075515033677220345","0.0075515033677220345"
"681","0.012858899310231209","0.012858899310231209","0.012858899310231209"
"682","0.012683700770139694","0.012683700770139694","0.012683700770139694"
"684","0.018291126936674118","0.018291126936674118","0.018291126936674118"
"685","0.016506724059581757","0.016506724059581757","0.016506724059581757"
"686","0.010075557976961136","0.010075557976961136","0.010075557976961136"
"687","0.011826625093817711","0.011826625093817711","0.011826625093817711"
"688","0.013634255155920982","0.013634255155920982","0.013634255155920982"
"689","0.03279586508870125","0.03279586508870125","0.03279586508870125"
"690","0.014153058640658855","0.014153058640658855","0.014153058640658855"
"691","0.013856309466063976","0.013856309466063976","0.013856309466063976"
"692","0.01405453309416771","0.01405453309416771","0.01405453309416771"
"693","0.017088577151298523","0.017088577151298523","0.017088577151298523"
"694","0.012894346378743649","0.012894346378743649","0.012894346378743649"
"695","0.013214179314672947","0.013214179314672947","0.013214179314672947"
"696","0.011996927671134472","0.011996927671134472","0.011996927671134472"
"697","0.012065653689205647","0.012065653689205647","0.012065653689205647"
"698","0.014047058299183846","0.014047058299183846","0.014047058299183846"
"699","0.006361577659845352","0.006361577659845352","0.006361577659845352"
"701","0.014021714217960835","0.014021714217960835","0.014021714217960835"
"702","0.019580719992518425","0.019580719992518425","0.019580719992518425"
"703","0.012234777212142944","0.012234777212142944","0.012234777212142944"
"704","0.007286961190402508","0.007286961190402508","0.007286961190402508"
"705","0.013781988993287086","0.013781988993287086","0.013781988993287086"
"706","0.012155831791460514","0.012155831791460514","0.012155831791460514"
"707","0.01574445143342018","0.01574445143342018","0.01574445143342018"
"708","0.023383241146802902","0.023383241146802902","0.023383241146802902"
"709","0.03837177902460098","0.03837177902460098","0.03837177902460098"
"710","0.008033022284507751","0.008033022284507751","0.008033022284507751"
"711","0.014823447912931442","0.014823447912931442","0.014823447912931442"
"712","0.02536638453602791","0.02536638453602791","0.02536638453602791"
"713","0.0074760583229362965","0.0074760583229362965","0.0074760583229362965"
"714","0.014015468768775463","0.014015468768775463","0.014015468768775463"
"715","0.042320236563682556","0.042320236563682556","0.042320236563682556"
"716","0.027217591181397438","0.027217591181397438","0.027217591181397438"
"718","0.01050148531794548","0.01050148531794548","0.01050148531794548"
"719","0.012152054347097874","0.012152054347097874","0.012152054347097874"
"720","0.02388865128159523","0.02388865128159523","0.02388865128159523"
"721","0.016567038372159004","0.016567038372159004","0.016567038372159004"
"722","0.011843189597129822","0.011843189597129822","0.011843189597129822"
"723","0.00955834798514843","0.00955834798514843","0.00955834798514843"
"724","0.005870162043720484","0.005870162043720484","0.005870162043720484"
"725","0.010774102061986923","0.010774102061986923","0.010774102061986923"
"726","0.018319644033908844","0.018319644033908844","0.018319644033908844"
"727","0.023425282910466194","0.023425282910466194","0.023425282910466194"
"728","0.012871336191892624","0.012871336191892624","0.012871336191892624"
"729","0.01929197646677494","0.01929197646677494","0.01929197646677494"
"730","0.004706625360995531","0.004706625360995531","0.004706625360995531"
"731","0.013276724144816399","0.013276724144816399","0.013276724144816399"
"732","0.022672321647405624","0.022672321647405624","0.022672321647405624"
"733","0.027858944609761238","0.027858944609761238","0.027858944609761238"
"734","0.015585137531161308","0.015585137531161308","0.015585137531161308"
"735","0.013939211145043373","0.013939211145043373","0.013939211145043373"
"736","0.022971441969275475","0.022971441969275475","0.022971441969275475"
"737","0.004972466267645359","0.004972466267645359","0.004972466267645359"
"738","0.03550881892442703","0.03550881892442703","0.03550881892442703"
"739","0.02061142399907112","0.02061142399907112","0.02061142399907112"
"740","0.008152958936989307","0.008152958936989307","0.008152958936989307"
"741","0.011878397315740585","0.011878397315740585","0.011878397315740585"
"742","0.005452515557408333","0.005452515557408333","0.005452515557408333"
"743","0.04924100264906883","0.04924100264906883","0.04924100264906883"
"744","0.004860547836869955","0.004860547836869955","0.004860547836869955"
"745","0.010295819491147995","0.010295819491147995","0.010295819491147995"
"746","0.0489051453769207","0.0489051453769207","0.0489051453769207"
"747","0.013820657506585121","0.013820657506585121","0.013820657506585121"
"748","0.01872318983078003","0.01872318983078003","0.01872318983078003"
"749","0.00458708917722106","0.00458708917722106","0.00458708917722106"
"751","0.01682736910879612","0.01682736910879612","0.01682736910879612"
"752","0.03002636507153511","0.03002636507153511","0.03002636507153511"
"753","0.01896585151553154","0.01896585151553154","0.01896585151553154"
"754","0.015834705904126167","0.015834705904126167","0.015834705904126167"
"755","0.05081986263394356","0.05081986263394356","0.05081986263394356"
"756","0.01632862165570259","0.01632862165570259","0.01632862165570259"
"757","0.015962719917297363","0.015962719917297363","0.015962719917297363"
"758","0.008357529528439045","0.008357529528439045","0.008357529528439045"
"759","0.024628901854157448","0.024628901854157448","0.024628901854157448"
"760","0.015225731767714024","0.015225731767714024","0.015225731767714024"
"761","0.013116534799337387","0.013116534799337387","0.013116534799337387"
"762","0.024075854569673538","0.024075854569673538","0.024075854569673538"
"763","0.03002474457025528","0.03002474457025528","0.03002474457025528"
"764","0.02921064756810665","0.02921064756810665","0.02921064756810665"
"765","0.021819142624735832","0.021819142624735832","0.021819142624735832"
"766","0.015827355906367302","0.015827355906367302","0.015827355906367302"
"767","0.013985386118292809","0.013985386118292809","0.013985386118292809"
"768","0.004090623464435339","0.004090623464435339","0.004090623464435339"
"769","0.01225155871361494","0.01225155871361494","0.01225155871361494"
"770","0.01593787781894207","0.01593787781894207","0.01593787781894207"
"771","0.03710697963833809","0.03710697963833809","0.03710697963833809"
"772","0.02023274637758732","0.02023274637758732","0.02023274637758732"
"773","0.013820839114487171","0.013820839114487171","0.013820839114487171"
"774","0.004102642647922039","0.004102642647922039","0.004102642647922039"
"775","0.014805546030402184","0.014805546030402184","0.014805546030402184"
"776","0.03346430882811546","0.03346430882811546","0.03346430882811546"
"777","0.02925296686589718","0.02925296686589718","0.02925296686589718"
"778","0.006329950876533985","0.006329950876533985","0.006329950876533985"
"779","0.011218702420592308","0.011218702420592308","0.011218702420592308"
"780","0.01404633093625307","0.01404633093625307","0.01404633093625307"
"781","0.005076505709439516","0.005076505709439516","0.005076505709439516"
"782","0.006823535077273846","0.006823535077273846","0.006823535077273846"
"784","0.023600785061717033","0.023600785061717033","0.023600785061717033"
"785","0.010773387737572193","0.010773387737572193","0.010773387737572193"
"786","0.034847524017095566","0.034847524017095566","0.034847524017095566"
"787","0.011313584633171558","0.011313584633171558","0.011313584633171558"
"788","0.015597634948790073","0.015597634948790073","0.015597634948790073"
"789","0.05440053343772888","0.05440053343772888","0.05440053343772888"
"790","0.009378564544022083","0.009378564544022083","0.009378564544022083"
"791","0.005715472158044577","0.005715472158044577","0.005715472158044577"
"792","0.014941135421395302","0.014941135421395302","0.014941135421395302"
"793","0.013562781736254692","0.013562781736254692","0.013562781736254692"
"794","0.012040856294333935","0.012040856294333935","0.012040856294333935"
"795","0.009039631113409996","0.009039631113409996","0.009039631113409996"
"796","0.0308881513774395","0.0308881513774395","0.0308881513774395"
"797","0.019735688343644142","0.019735688343644142","0.019735688343644142"
"798","0.042077548801898956","0.042077548801898956","0.042077548801898956"
"799","0.010046986863017082","0.010046986863017082","0.010046986863017082"
"801","0.01069487165659666","0.01069487165659666","0.01069487165659666"
"802","0.011877931654453278","0.011877931654453278","0.011877931654453278"
"803","0.012409011833369732","0.012409011833369732","0.012409011833369732"
"804","0.015423319302499294","0.015423319302499294","0.015423319302499294"
"805","0.007404511794447899","0.007404511794447899","0.007404511794447899"
"806","0.01367462519556284","0.01367462519556284","0.01367462519556284"
"807","0.04183907061815262","0.04183907061815262","0.04183907061815262"
"808","0.014734695665538311","0.014734695665538311","0.014734695665538311"
"809","0.023272255435585976","0.023272255435585976","0.023272255435585976"
"810","0.013629473745822906","0.013629473745822906","0.013629473745822906"
"811","0.006075344514101744","0.006075344514101744","0.006075344514101744"
"812","0.012160693295300007","0.012160693295300007","0.012160693295300007"
"813","0.012186050415039062","0.012186050415039062","0.012186050415039062"
"814","0.013834365643560886","0.013834365643560886","0.013834365643560886"
"815","0.014145701192319393","0.014145701192319393","0.014145701192319393"
"816","0.01232060231268406","0.01232060231268406","0.01232060231268406"
"818","0.01852056197822094","0.01852056197822094","0.01852056197822094"
"819","0.012668157927691936","0.012668157927691936","0.012668157927691936"
"820","0.012190615758299828","0.012190615758299828","0.012190615758299828"
"821","0.014240752905607224","0.014240752905607224","0.014240752905607224"
"822","0.011898034252226353","0.011898034252226353","0.011898034252226353"
"823","0.021739017218351364","0.021739017218351364","0.021739017218351364"
"824","0.012596309185028076","0.012596309185028076","0.012596309185028076"
"825","0.025374433025717735","0.025374433025717735","0.025374433025717735"
"826","0.0195256806910038","0.0195256806910038","0.0195256806910038"
"827","0.06001068279147148","0.06001068279147148","0.06001068279147148"
"828","0.032539334148168564","0.032539334148168564","0.032539334148168564"
"829","0.012931887991726398","0.012931887991726398","0.012931887991726398"
"830","0.014428511261940002","0.014428511261940002","0.014428511261940002"
"831","0.010450989007949829","0.010450989007949829","0.010450989007949829"
"832","0.00515000568702817","0.00515000568702817","0.00515000568702817"
"833","0.0049186465330421925","0.0049186465330421925","0.0049186465330421925"
"834","0.006518824491649866","0.006518824491649866","0.006518824491649866"
"835","0.01191254798322916","0.01191254798322916","0.01191254798322916"
"836","0.014355149120092392","0.014355149120092392","0.014355149120092392"
"837","0.023358004167675972","0.023358004167675972","0.023358004167675972"
"838","0.030638491734862328","0.030638491734862328","0.030638491734862328"
"839","0.011814194731414318","0.011814194731414318","0.011814194731414318"
"840","0.009791775606572628","0.009791775606572628","0.009791775606572628"
"841","0.014931835234165192","0.014931835234165192","0.014931835234165192"
"842","0.015622567385435104","0.015622567385435104","0.015622567385435104"
"843","0.01122253481298685","0.01122253481298685","0.01122253481298685"
"844","0.012459172867238522","0.012459172867238522","0.012459172867238522"
"845","0.01735563389956951","0.01735563389956951","0.01735563389956951"
"846","0.021005498245358467","0.021005498245358467","0.021005498245358467"
"847","0.018418781459331512","0.018418781459331512","0.018418781459331512"
"848","0.00922332238405943","0.00922332238405943","0.00922332238405943"
"849","0.010293656028807163","0.010293656028807163","0.010293656028807163"
"851","0.030583452433347702","0.030583452433347702","0.030583452433347702"
"852","0.011833546683192253","0.011833546683192253","0.011833546683192253"
"853","0.012501625344157219","0.012501625344157219","0.012501625344157219"
"854","0.014725612476468086","0.014725612476468086","0.014725612476468086"
"855","0.012669832445681095","0.012669832445681095","0.012669832445681095"
"856","0.01268134918063879","0.01268134918063879","0.01268134918063879"
"857","0.020559590309858322","0.020559590309858322","0.020559590309858322"
"858","0.014275537803769112","0.014275537803769112","0.014275537803769112"
"859","0.028981082141399384","0.028981082141399384","0.028981082141399384"
"860","0.016462646424770355","0.016462646424770355","0.016462646424770355"
"861","0.004113063216209412","0.004113063216209412","0.004113063216209412"
"862","0.027735194191336632","0.027735194191336632","0.027735194191336632"
"863","0.008525475859642029","0.008525475859642029","0.008525475859642029"
"864","0.023917589336633682","0.023917589336633682","0.023917589336633682"
"865","0.027500711381435394","0.027500711381435394","0.027500711381435394"
"866","0.024460071697831154","0.024460071697831154","0.024460071697831154"
"867","0.01707407645881176","0.01707407645881176","0.01707407645881176"
"868","0.029684076085686684","0.029684076085686684","0.029684076085686684"
"869","0.012239621952176094","0.012239621952176094","0.012239621952176094"
"870","0.010096915997564793","0.010096915997564793","0.010096915997564793"
"871","0.013189458288252354","0.013189458288252354","0.013189458288252354"
"872","0.024976639077067375","0.024976639077067375","0.024976639077067375"
"873","0.01840950734913349","0.01840950734913349","0.01840950734913349"
"874","0.021759051829576492","0.021759051829576492","0.021759051829576492"
"875","0.019834468141198158","0.019834468141198158","0.019834468141198158"
"876","0.009556988254189491","0.009556988254189491","0.009556988254189491"
"877","0.012973086908459663","0.012973086908459663","0.012973086908459663"
"878","0.026689156889915466","0.026689156889915466","0.026689156889915466"
"879","0.018330682069063187","0.018330682069063187","0.018330682069063187"
"880","0.012134005315601826","0.012134005315601826","0.012134005315601826"
"881","0.012838449329137802","0.012838449329137802","0.012838449329137802"
"882","0.011338625103235245","0.011338625103235245","0.011338625103235245"
"884","0.024526534602046013","0.024526534602046013","0.024526534602046013"
"885","0.015492396429181099","0.015492396429181099","0.015492396429181099"
"886","0.023771462962031364","0.023771462962031364","0.023771462962031364"
"887","0.029715389013290405","0.029715389013290405","0.029715389013290405"
"888","0.011619769036769867","0.011619769036769867","0.011619769036769867"
"889","0.032898396253585815","0.032898396253585815","0.032898396253585815"
"890","0.021329257637262344","0.021329257637262344","0.021329257637262344"
"891","0.004903285298496485","0.004903285298496485","0.004903285298496485"
"892","0.013677774928510189","0.013677774928510189","0.013677774928510189"
"893","0.015443090349435806","0.015443090349435806","0.015443090349435806"
"894","0.018156740814447403","0.018156740814447403","0.018156740814447403"
"895","0.02514960616827011","0.02514960616827011","0.02514960616827011"
"896","0.013386506587266922","0.013386506587266922","0.013386506587266922"
"897","0.009014235809445381","0.009014235809445381","0.009014235809445381"
"898","0.014516562223434448","0.014516562223434448","0.014516562223434448"
"899","0.01621488481760025","0.01621488481760025","0.01621488481760025"
"901","0.02895907126367092","0.02895907126367092","0.02895907126367092"
"902","0.016820689663290977","0.016820689663290977","0.016820689663290977"
"903","0.01567160151898861","0.01567160151898861","0.01567160151898861"
"904","0.02341325767338276","0.02341325767338276","0.02341325767338276"
"905","0.01150822825729847","0.01150822825729847","0.01150822825729847"
"906","0.01775481179356575","0.01775481179356575","0.01775481179356575"
"907","0.010268083773553371","0.010268083773553371","0.010268083773553371"
"908","0.01728116348385811","0.01728116348385811","0.01728116348385811"
"909","0.013308786787092686","0.013308786787092686","0.013308786787092686"
"910","0.028872208669781685","0.028872208669781685","0.028872208669781685"
"911","0.0071852062828838825","0.0071852062828838825","0.0071852062828838825"
"912","0.015878835693001747","0.015878835693001747","0.015878835693001747"
"913","0.011708556674420834","0.011708556674420834","0.011708556674420834"
"914","0.013111325912177563","0.013111325912177563","0.013111325912177563"
"915","0.012210946530103683","0.012210946530103683","0.012210946530103683"
"916","0.00992034375667572","0.00992034375667572","0.00992034375667572"
"918","0.02739994041621685","0.02739994041621685","0.02739994041621685"
"919","0.019889554008841515","0.019889554008841515","0.019889554008841515"
"920","0.021748516708612442","0.021748516708612442","0.021748516708612442"
"921","0.04735558107495308","0.04735558107495308","0.04735558107495308"
"922","0.043334271758794785","0.043334271758794785","0.043334271758794785"
"923","0.013536649756133556","0.013536649756133556","0.013536649756133556"
"924","0.011720936745405197","0.011720936745405197","0.011720936745405197"
"925","0.011140071786940098","0.011140071786940098","0.011140071786940098"
"926","0.014269964769482613","0.014269964769482613","0.014269964769482613"
"927","0.01494868379086256","0.01494868379086256","0.01494868379086256"
"928","0.011390977539122105","0.011390977539122105","0.011390977539122105"
"929","0.015478077344596386","0.015478077344596386","0.015478077344596386"
"930","0.021324587985873222","0.021324587985873222","0.021324587985873222"
"931","0.013446597382426262","0.013446597382426262","0.013446597382426262"
